""	"V1"
"Zm00001eb225760"	0.0227147321071554
"Zm00001eb033460"	0.0227217549822889
"Zm00001eb413890"	0.0227220374790917
"Zm00001eb044080"	0.0227317497683958
"Zm00001eb275220"	0.0227333248804171
"Zm00001eb195480"	0.0227375444681933
"Zm00001eb423160"	0.0227471237374265
"Zm00001eb317670"	0.0227495719308815
"Zm00001eb297200"	0.0227720518279257
"Zm00001eb153280"	0.0227739226657392
"Zm00001eb268800"	0.022777801489973
"Zm00001eb252890"	0.0227904617294267
"Zm00001eb163250"	0.0228007166121388
"Zm00001eb396900"	0.0228008066319442
"Zm00001eb422810"	0.0228067925319801
"Zm00001eb251060"	0.0228172788816157
"Zm00001eb330320"	0.0228279804847485
"Zm00001eb267650"	0.0228308694393143
"Zm00001eb092280"	0.0228319949088456
"Zm00001eb317210"	0.022848535079091
"Zm00001eb270550"	0.0228559314613955
"Zm00001eb158950"	0.0228608641997449
"Zm00001eb217410"	0.0228821082257244
"Zm00001eb286110"	0.0228834688604858
"Zm00001eb029080"	0.0229051529059009
"Zm00001eb007580"	0.0229123750644577
"Zm00001eb061920"	0.022933705937779
"Zm00001eb354540"	0.022941164422351
"Zm00001eb168170"	0.0229438693121279
"Zm00001eb136960"	0.0229472897586438
"Zm00001eb079080"	0.022950933521169
"Zm00001eb280900"	0.0229584098458616
"Zm00001eb025700"	0.0229619715351449
"Zm00001eb010440"	0.0229757131439291
"Zm00001eb197590"	0.0229760763101554
"Zm00001eb176110"	0.0229994188778326
"Zm00001eb348480"	0.0229999370792459
"Zm00001eb394950"	0.023032005589009
"Zm00001eb068290"	0.023045017433766
"Zm00001eb068680"	0.02305300562922
"Zm00001eb198000"	0.0230649618797015
"Zm00001eb233760"	0.0230853153228201
"Zm00001eb120780"	0.0230885194819185
"Zm00001eb034980"	0.0230905648497508
"Zm00001eb069270"	0.0230979150351946
"Zm00001eb009490"	0.0231092892808471
"Zm00001eb041540"	0.023135581727659
"Zm00001eb310490"	0.0231453289691549
"Zm00001eb309350"	0.0231721558031395
"Zm00001eb279840"	0.0231756825823652
"Zm00001eb056700"	0.0231934460149783
"Zm00001eb368060"	0.023209668973546
"Zm00001eb274310"	0.023210827334703
"Zm00001eb288160"	0.0232114522954709
"Zm00001eb249380"	0.0232225360341875
"Zm00001eb225540"	0.0232288739162434
"Zm00001eb294570"	0.0232370083977955
"Zm00001eb403830"	0.0232633406797423
"Zm00001eb254830"	0.0232964701854457
"Zm00001eb142760"	0.0233227371736339
"Zm00001eb155460"	0.0233255586857422
"Zm00001eb402100"	0.0233272793423659
"Zm00001eb105670"	0.0233339384061143
"Zm00001eb283160"	0.0233435591880009
"Zm00001eb328100"	0.0233522865027439
"Zm00001eb138790"	0.0233656720926865
"Zm00001eb326550"	0.0234043667912847
"Zm00001eb099930"	0.0234110245604692
"Zm00001eb368570"	0.0234165801946311
"Zm00001eb057930"	0.0234340787220862
"Zm00001eb235140"	0.0234375557102586
"Zm00001eb287190"	0.0234407440302209
"Zm00001eb195550"	0.0234732456022923
"Zm00001eb360590"	0.0234777296095011
"Zm00001eb074380"	0.0234883433562294
"Zm00001eb148000"	0.0234886593978837
"Zm00001eb148800"	0.0235014921588972
"Zm00001eb097880"	0.0235093832062001
"Zm00001eb016550"	0.0235120215723267
"Zm00001eb233880"	0.0235147186637589
"Zm00001eb232150"	0.0235147934606631
"Zm00001eb232690"	0.0235163084363374
"Zm00001eb140590"	0.0235278588829168
"Zm00001eb349930"	0.0235329528288872
"Zm00001eb202350"	0.0235667723197161
"Zm00001eb260710"	0.0235940831664945
"Zm00001eb253880"	0.023598798658937
"Zm00001eb193660"	0.023602065960419
"Zm00001eb331970"	0.0236636219412159
"Zm00001eb332890"	0.0236726758866275
"Zm00001eb299450"	0.0236951014335695
"Zm00001eb204990"	0.0236990573743288
"Zm00001eb011230"	0.0237025441461447
"Zm00001eb357600"	0.0237108358340045
"Zm00001eb038090"	0.0237408421279331
"Zm00001eb390300"	0.0237469702496374
"Zm00001eb149760"	0.0237694434498681
"Zm00001eb407470"	0.0237729341885706
"Zm00001eb049540"	0.0237900659459407
"Zm00001eb179000"	0.0238000964933321
"Zm00001eb396310"	0.0238006623932187
"Zm00001eb277380"	0.023801233913628
"Zm00001eb146430"	0.0238550214535064
"Zm00001eb176380"	0.0238557997402918
"Zm00001eb423540"	0.0238625993413015
"Zm00001eb002800"	0.0238707666585507
"Zm00001eb265630"	0.0238792431621047
"Zm00001eb077930"	0.0238936519651063
"Zm00001eb304530"	0.0239130109574745
"Zm00001eb159620"	0.0239168080403862
"Zm00001eb116270"	0.0239265922462385
"Zm00001eb065920"	0.0239301784415809
"Zm00001eb197360"	0.0239320658474324
"Zm00001eb343470"	0.0239377105598612
"Zm00001eb379950"	0.0239398607328426
"Zm00001eb104120"	0.0239584792543418
"Zm00001eb184090"	0.0239592370198733
"Zm00001eb168930"	0.0239594576178386
"Zm00001eb152020"	0.0239605545560418
"Zm00001eb106270"	0.0239664314581443
"Zm00001eb094320"	0.0239739616806239
"Zm00001eb146630"	0.024013755041812
"Zm00001eb001050"	0.0240189635211611
"Zm00001eb213130"	0.0240205325005084
"Zm00001eb225960"	0.0240253617014506
"Zm00001eb010100"	0.024038557148081
"Zm00001eb288180"	0.0240520851620141
"Zm00001eb150810"	0.0240662368404443
"Zm00001eb292480"	0.024073151566772
"Zm00001eb275130"	0.0240799571783745
"Zm00001eb194700"	0.0240915350428859
"Zm00001eb282410"	0.0241038260154471
"Zm00001eb318900"	0.0241097719939125
"Zm00001eb383250"	0.0241158205899767
"Zm00001eb160760"	0.0241272521971579
"Zm00001eb050140"	0.0241363400063512
"Zm00001eb105660"	0.0241524650128389
"Zm00001eb178190"	0.0241624576064807
"Zm00001eb219850"	0.0241624769781915
"Zm00001eb391890"	0.0241639628861666
"Zm00001eb356450"	0.0241718183257137
"Zm00001eb157580"	0.0241758803350288
"Zm00001eb221340"	0.0241770139633364
"Zm00001eb130760"	0.0241968230429046
"Zm00001eb044140"	0.0242029261546932
"Zm00001eb140260"	0.0242244441654102
"Zm00001eb016420"	0.0242263447157073
"Zm00001eb322660"	0.0242429817829616
"Zm00001eb049890"	0.0242552556322229
"Zm00001eb322300"	0.0242611362506021
"Zm00001eb118640"	0.0242654057305725
"Zm00001eb014560"	0.0242710430620465
"Zm00001eb061960"	0.0242981545700087
"Zm00001eb285290"	0.0243072397606532
"Zm00001eb310930"	0.024327445518879
"Zm00001eb391510"	0.0243429354455852
"Zm00001eb058790"	0.0243453524959694
"Zm00001eb385750"	0.0243507600755534
"Zm00001eb055550"	0.0243514646154592
"Zm00001eb071650"	0.0243743630884825
"Zm00001eb152760"	0.0243782984513949
"Zm00001eb269890"	0.024398364777027
"Zm00001eb324850"	0.0244535140009052
"Zm00001eb169670"	0.024456416257556
"Zm00001eb158840"	0.0244616748487541
"Zm00001eb079390"	0.0244653324303267
"Zm00001eb245490"	0.0244766588198296
"Zm00001eb398150"	0.0244809401264124
"Zm00001eb375690"	0.0244860663157187
"Zm00001eb423140"	0.0244869636832174
"Zm00001eb416220"	0.024494900948728
"Zm00001eb329420"	0.0245019324084104
"Zm00001eb192320"	0.0245304017035142
"Zm00001eb200890"	0.0245317060594908
"Zm00001eb324690"	0.0245465392792158
"Zm00001eb294140"	0.0245510191888068
"Zm00001eb322360"	0.0245732213338502
"Zm00001eb257840"	0.0245808661027232
"Zm00001eb296900"	0.0245908183910722
"Zm00001eb264060"	0.0245918497741823
"Zm00001eb264750"	0.0245969649814696
"Zm00001eb224640"	0.0245981169596432
"Zm00001eb189100"	0.0245985275361355
"Zm00001eb142440"	0.0246013984386649
"Zm00001eb091890"	0.0246314972602502
"Zm00001eb139090"	0.0246439471590757
"Zm00001eb008030"	0.0246577419848593
"Zm00001eb030510"	0.0246897776341952
"Zm00001eb190390"	0.0246967418178718
"Zm00001eb427430"	0.0247059200494039
"Zm00001eb263550"	0.0247208662693706
"Zm00001eb346830"	0.0247476250373058
"Zm00001eb269950"	0.0247675230578343
"Zm00001eb067560"	0.02476853620066
"Zm00001eb312530"	0.0247855441561489
"Zm00001eb258130"	0.0247858348146201
"Zm00001eb357000"	0.0247863924885657
"Zm00001eb348530"	0.0248069779638625
"Zm00001eb238140"	0.0248105258850001
"Zm00001eb342630"	0.0248153464526593
"Zm00001eb041100"	0.0248331617856583
"Zm00001eb219970"	0.0248481766080465
"Zm00001eb115000"	0.0248493199623169
"Zm00001eb407860"	0.0248549373547802
"Zm00001eb291730"	0.0248694794782837
"Zm00001eb245930"	0.0248695760380624
"Zm00001eb423710"	0.0248721389271799
"Zm00001eb382500"	0.0248759256291234
"Zm00001eb029690"	0.0248886761400169
"Zm00001eb301470"	0.0248995525536405
"Zm00001eb406890"	0.0249080140440855
"Zm00001eb081750"	0.0249087096593265
"Zm00001eb047560"	0.0249131879821526
"Zm00001eb290430"	0.0249299841148114
"Zm00001eb299920"	0.0249379235754376
"Zm00001eb321190"	0.0249464841490405
"Zm00001eb409140"	0.0249732632715407
"Zm00001eb191540"	0.0249761776141228
"Zm00001eb088220"	0.0249785399019785
"Zm00001eb061470"	0.0249828125453876
"Zm00001eb199100"	0.024983619642314
"Zm00001eb187040"	0.0249926396377768
"Zm00001eb310870"	0.0250152429095696
"Zm00001eb298840"	0.0250302384847946
"Zm00001eb206010"	0.0250336214295493
"Zm00001eb373450"	0.0250373577396826
"Zm00001eb320120"	0.0250392167254134
"Zm00001eb177870"	0.0250535963202814
"Zm00001eb047970"	0.0250795431681853
"Zm00001eb074700"	0.0250846533879679
"Zm00001eb032500"	0.0251394394932224
"Zm00001eb336840"	0.0251608628627689
"Zm00001eb298880"	0.0251631467558322
"Zm00001eb365780"	0.0251648794145107
"Zm00001eb204130"	0.0251677591072749
"Zm00001eb168050"	0.0251813055065957
"Zm00001eb338190"	0.0252041393514925
"Zm00001eb276980"	0.0252058685921192
"Zm00001eb135090"	0.0252258191998102
"Zm00001eb177660"	0.0252295127919034
"Zm00001eb119710"	0.0252374244315374
"Zm00001eb429540"	0.0252818773963855
"Zm00001eb418340"	0.0252876784396962
"Zm00001eb261280"	0.0253002570937272
"Zm00001eb054520"	0.025302491758381
"Zm00001eb291170"	0.0253112761731141
"Zm00001eb334500"	0.0253204577371477
"Zm00001eb261750"	0.0253227307536565
"Zm00001eb375620"	0.0253376319643996
"Zm00001eb294030"	0.0253380890338742
"Zm00001eb135050"	0.0253466406844676
"Zm00001eb369900"	0.0253556793285703
"Zm00001eb381290"	0.0253591900501152
"Zm00001eb285460"	0.0253715318123771
"Zm00001eb068860"	0.0254117884117376
"Zm00001eb062550"	0.0254478378122471
"Zm00001eb125080"	0.025460549099394
"Zm00001eb196380"	0.0254882184420096
"Zm00001eb030680"	0.0254980834466909
"Zm00001eb046560"	0.0255090855495714
"Zm00001eb029140"	0.0255200345855188
"Zm00001eb225410"	0.0255241708254212
"Zm00001eb038890"	0.0255275420870069
"Zm00001eb146960"	0.0255371349868808
"Zm00001eb149340"	0.0255724676867116
"Zm00001eb229100"	0.0256061284171619
"Zm00001eb294050"	0.0256073313787845
"Zm00001eb122030"	0.0256181540945138
"Zm00001eb320160"	0.0256267416911226
"Zm00001eb394150"	0.025631005179994
"Zm00001eb182490"	0.0256312154942276
"Zm00001eb009320"	0.0256352290711341
"Zm00001eb115220"	0.0256422306497834
"Zm00001eb130850"	0.0256498687308038
"Zm00001eb295990"	0.0256682113388926
"Zm00001eb152830"	0.0256781937527805
"Zm00001eb208710"	0.0257048330193736
"Zm00001eb159830"	0.0257088179324729
"Zm00001eb347480"	0.0257296528478789
"Zm00001eb073760"	0.025738402177794
"Zm00001eb060070"	0.0257590809375068
"Zm00001eb266760"	0.0257636055753272
"Zm00001eb126790"	0.0257806542625498
"Zm00001eb093130"	0.0257861924875145
"Zm00001eb136530"	0.0257873255920196
"Zm00001eb050480"	0.0257879878561384
"Zm00001eb122050"	0.0257926918841044
"Zm00001eb275240"	0.0258177086785095
"Zm00001eb347720"	0.0258195012953257
"Zm00001eb214180"	0.0258237146724748
"Zm00001eb296410"	0.0258265914610428
"Zm00001eb260000"	0.0258408030852236
"Zm00001eb266190"	0.0258438225159317
"Zm00001eb005440"	0.025850065498901
"Zm00001eb424940"	0.0258561985654285
"Zm00001eb394520"	0.0258567281292369
"Zm00001eb241630"	0.0258634281211632
"Zm00001eb248720"	0.0258640891085906
"Zm00001eb389970"	0.0258812945248514
"Zm00001eb100060"	0.0258968977303645
"Zm00001eb267680"	0.025911034442316
"Zm00001eb156130"	0.0259282748346557
"Zm00001eb234280"	0.0259468767761111
"Zm00001eb301690"	0.0259680079338392
"Zm00001eb009850"	0.0259754135646854
"Zm00001eb097710"	0.0260009183661347
"Zm00001eb410110"	0.0260108747329346
"Zm00001eb092090"	0.0260153835092238
"Zm00001eb135440"	0.0260176484517875
"Zm00001eb120500"	0.0260226962043671
"Zm00001eb340290"	0.0260242000542427
"Zm00001eb289280"	0.0260634983432005
"Zm00001eb260460"	0.0260664633750537
"Zm00001eb103520"	0.02607937832777
"Zm00001eb143080"	0.0260838197432132
"Zm00001eb115200"	0.0260971350382729
"Zm00001eb018660"	0.0261040895145898
"Zm00001eb311950"	0.0261362286018189
"Zm00001eb056360"	0.0261383544229828
"Zm00001eb080560"	0.0261522389421856
"Zm00001eb025900"	0.0261704685932244
"Zm00001eb379270"	0.0261888709427884
"Zm00001eb058320"	0.0261976533164595
"Zm00001eb062620"	0.0262109060705597
"Zm00001eb327280"	0.0262185735705895
"Zm00001eb429610"	0.0262211630676101
"Zm00001eb376680"	0.026223486140988
"Zm00001eb278090"	0.026224008375446
"Zm00001eb186590"	0.0262341160602149
"Zm00001eb232710"	0.0262390665961121
"Zm00001eb311150"	0.02627605441401
"Zm00001eb065280"	0.0262815122865473
"Zm00001eb422720"	0.0263041352974609
"Zm00001eb404180"	0.0263435953280637
"Zm00001eb242740"	0.0263439868471911
"Zm00001eb064920"	0.0263487843777535
"Zm00001eb052650"	0.0263711041315121
"Zm00001eb402170"	0.0263733391943233
"Zm00001eb386010"	0.0263735828566641
"Zm00001eb323100"	0.0263767140114677
"Zm00001eb082210"	0.0263883443143933
"Zm00001eb009640"	0.0263959343279244
"Zm00001eb064620"	0.0263963156337383
"Zm00001eb156690"	0.0264089837282785
"Zm00001eb295220"	0.0264134926136102
"Zm00001eb060380"	0.0264165234956616
"Zm00001eb075810"	0.0264241136486271
"Zm00001eb078670"	0.0264390152820248
"Zm00001eb067280"	0.0264541612004223
"Zm00001eb268550"	0.0264609146765569
"Zm00001eb270990"	0.0264679891834004
"Zm00001eb147220"	0.0264685494587325
"Zm00001eb422780"	0.0264901736013998
"Zm00001eb274600"	0.0265254084909282
"Zm00001eb326740"	0.0265266220841351
"Zm00001eb005150"	0.026553257456633
"Zm00001eb192070"	0.0266030478329015
"Zm00001eb036250"	0.0266149294053728
"Zm00001eb196390"	0.0266246688139026
"Zm00001eb105640"	0.0266262313294007
"Zm00001eb423800"	0.0266280330760047
"Zm00001eb314520"	0.0266284027916446
"Zm00001eb181640"	0.026635379866893
"Zm00001eb414710"	0.0266416319369148
"Zm00001eb072850"	0.0266500309574572
"Zm00001eb317920"	0.0266519841302972
"Zm00001eb056620"	0.0266602701583608
"Zm00001eb108640"	0.0266631647161872
"Zm00001eb280270"	0.0266991741398334
"Zm00001eb109130"	0.0267206837900848
"Zm00001eb413510"	0.026729932359884
"Zm00001eb301580"	0.0267384334155056
"Zm00001eb186920"	0.0267492608541048
"Zm00001eb095670"	0.0267566489078596
"Zm00001eb233900"	0.026780665481049
"Zm00001eb168000"	0.0268073213712709
"Zm00001eb308980"	0.0268168079387644
"Zm00001eb398830"	0.0268454530197198
"Zm00001eb252000"	0.0268671552091703
"Zm00001eb287150"	0.0268709663791041
"Zm00001eb420390"	0.026884408274499
"Zm00001eb176590"	0.0269068157407925
"Zm00001eb262680"	0.0269141088251475
"Zm00001eb151560"	0.0269316236741866
"Zm00001eb140440"	0.026933269440525
"Zm00001eb255570"	0.0269344050175738
"Zm00001eb193960"	0.0269358161212056
"Zm00001eb294330"	0.0269438341225431
"Zm00001eb134990"	0.0269504598110227
"Zm00001eb421610"	0.0269580636718679
"Zm00001eb063310"	0.0269625240556672
"Zm00001eb189170"	0.0270138322773536
"Zm00001eb033120"	0.0270355222849812
"Zm00001eb050610"	0.0270701583521811
"Zm00001eb025720"	0.0271094976451829
"Zm00001eb057630"	0.0271207552660032
"Zm00001eb325930"	0.0271788686333661
"Zm00001eb122180"	0.0271790909001144
"Zm00001eb379290"	0.0272084220732903
"Zm00001eb404990"	0.0272249522124193
"Zm00001eb283650"	0.0272525210079888
"Zm00001eb033600"	0.0272698240904902
"Zm00001eb241310"	0.0272828727431602
"Zm00001eb024220"	0.027288480722274
"Zm00001eb001550"	0.0273063630389114
"Zm00001eb200590"	0.0273096390650976
"Zm00001eb166390"	0.027321443248803
"Zm00001eb312360"	0.0273249856186005
"Zm00001eb018270"	0.0273284889596406
"Zm00001eb334360"	0.0273360737372631
"Zm00001eb249600"	0.027344713406595
"Zm00001eb114970"	0.0273609416948231
"Zm00001eb353570"	0.0273875911444784
"Zm00001eb420620"	0.0273947852779427
"Zm00001eb212660"	0.0274218146528092
"Zm00001eb189350"	0.0274237511891938
"Zm00001eb071720"	0.0274277597180272
"Zm00001eb103510"	0.0274406827741197
"Zm00001eb273550"	0.02744953907381
"Zm00001eb335110"	0.0274532569871742
"Zm00001eb001140"	0.0274680821610139
"Zm00001eb147410"	0.0274739445324989
"Zm00001eb006840"	0.0275134920999317
"Zm00001eb314880"	0.0275307932495677
"Zm00001eb230930"	0.0275599785088275
"Zm00001eb260070"	0.0275684330046666
"Zm00001eb359300"	0.0275815735227044
"Zm00001eb307540"	0.0275919118927915
"Zm00001eb225820"	0.0276001130059368
"Zm00001eb268600"	0.0276129692003176
"Zm00001eb079230"	0.0276185016956083
"Zm00001eb303280"	0.0276256708682027
"Zm00001eb047920"	0.0276322959675871
"Zm00001eb248240"	0.027635284346835
"Zm00001eb164500"	0.0276642119928447
"Zm00001eb175890"	0.0276678152057978
"Zm00001eb056580"	0.0276794142362674
"Zm00001eb210730"	0.0276852826962894
"Zm00001eb091060"	0.0276876665890488
"Zm00001eb259430"	0.0277318734107423
"Zm00001eb141020"	0.0277400623368547
"Zm00001eb216540"	0.0277519974622642
"Zm00001eb363330"	0.0277542639601809
"Zm00001eb071020"	0.0277603764438951
"Zm00001eb258960"	0.027766619045453
"Zm00001eb013330"	0.0277901968343072
"Zm00001eb076850"	0.0277908349326034
"Zm00001eb013430"	0.027795186377997
"Zm00001eb327190"	0.0278413501242609
"Zm00001eb380900"	0.027857750292422
"Zm00001eb070340"	0.0278645883510428
"Zm00001eb365520"	0.0278806562986625
"Zm00001eb205410"	0.0278880476134567
"Zm00001eb116470"	0.0279055134996071
"Zm00001eb114020"	0.0279243040697738
"Zm00001eb391540"	0.0279368347746986
"Zm00001eb079200"	0.0279731350165311
"Zm00001eb126160"	0.0279755327776157
"Zm00001eb013970"	0.027979963262744
"Zm00001eb111360"	0.0279803129267825
"Zm00001eb416490"	0.0280486207941709
"Zm00001eb059850"	0.0280959764525009
"Zm00001eb021290"	0.0281108505162241
"Zm00001eb327240"	0.0281280332682776
"Zm00001eb201110"	0.028133018435193
"Zm00001eb368580"	0.0281686664560466
"Zm00001eb345340"	0.0281797236835033
"Zm00001eb355550"	0.0281804889542517
"Zm00001eb275650"	0.0281845051763706
"Zm00001eb237260"	0.0281856125448537
"Zm00001eb304860"	0.0282008839561339
"Zm00001eb268690"	0.0282167244708209
"Zm00001eb199410"	0.0282208520656071
"Zm00001eb215560"	0.0282308704655141
"Zm00001eb357100"	0.0282386869978281
"Zm00001eb160220"	0.0282445272901147
"Zm00001eb068130"	0.028261676807255
"Zm00001eb279660"	0.0282618570619552
"Zm00001eb256600"	0.0282634237569368
"Zm00001eb399180"	0.0282923542007929
"Zm00001eb170090"	0.0283201804816097
"Zm00001eb316420"	0.0283395005274043
"Zm00001eb318410"	0.0283395233283422
"Zm00001eb258320"	0.0283419826741841
"Zm00001eb220610"	0.0283509170605745
"Zm00001eb398600"	0.0283651911406198
"Zm00001eb417630"	0.0283688793791315
"Zm00001eb329250"	0.028384149283561
"Zm00001eb058610"	0.0283888427874649
"Zm00001eb170980"	0.0284140889068929
"Zm00001eb268420"	0.0284163936056302
"Zm00001eb049880"	0.028441428762557
"Zm00001eb315270"	0.0284681686206014
"Zm00001eb160430"	0.0284822123357071
"Zm00001eb026880"	0.0285533701241438
"Zm00001eb080830"	0.0285623766734886
"Zm00001eb337900"	0.0285848580839485
"Zm00001eb413170"	0.0285851672124971
"Zm00001eb390640"	0.02861950460684
"Zm00001eb337270"	0.0286424992261228
"Zm00001eb047200"	0.0286480807784764
"Zm00001eb045380"	0.0286971836701319
"Zm00001eb281500"	0.0287065505069705
"Zm00001eb141500"	0.0287147547227397
"Zm00001eb246820"	0.028734239031112
"Zm00001eb358530"	0.0287539961941245
"Zm00001eb007320"	0.028761132594735
"Zm00001eb010200"	0.0287834586921102
"Zm00001eb369160"	0.0287964662668338
"Zm00001eb316470"	0.0288029502641739
"Zm00001eb039470"	0.0288286993435638
"Zm00001eb031850"	0.0288524748553051
"Zm00001eb385210"	0.0288633248231635
"Zm00001eb279200"	0.0288737305144871
"Zm00001eb370450"	0.0288846130548242
"Zm00001eb264160"	0.0288976845584422
"Zm00001eb363260"	0.0289093953094796
"Zm00001eb002610"	0.0289231114498609
"Zm00001eb149810"	0.0289254818391216
