""	"bwnet_30$colors"
"Zm00001eb111420"	"blue"
"Zm00001eb411320"	"lightyellow"
"Zm00001eb321790"	"green"
"Zm00001eb279430"	"purple"
"Zm00001eb177270"	"darkorange2"
"Zm00001eb292100"	"red"
"Zm00001eb076600"	"pink"
"Zm00001eb111720"	"brown"
"Zm00001eb003490"	"turquoise"
"Zm00001eb061190"	"midnightblue"
"Zm00001eb356490"	"green"
"Zm00001eb154530"	"brown"
"Zm00001eb243180"	"brown"
"Zm00001eb036750"	"plum2"
"Zm00001eb161770"	"blue"
"Zm00001eb302400"	"pink"
"Zm00001eb421460"	"brown"
"Zm00001eb425920"	"brown"
"Zm00001eb051800"	"lightyellow"
"Zm00001eb343900"	"purple"
"Zm00001eb160020"	"darkslateblue"
"Zm00001eb188910"	"red"
"Zm00001eb003930"	"yellow"
"Zm00001eb091870"	"brown"
"Zm00001eb289740"	"turquoise"
"Zm00001eb124340"	"turquoise"
"Zm00001eb257760"	"darkturquoise"
"Zm00001eb373290"	"yellow"
"Zm00001eb306260"	"black"
"Zm00001eb071540"	"brown"
"Zm00001eb307070"	"grey"
"Zm00001eb258880"	"turquoise"
"Zm00001eb099910"	"pink"
"Zm00001eb361610"	"turquoise"
"Zm00001eb369050"	"tan"
"Zm00001eb209760"	"pink"
"Zm00001eb201330"	"darkred"
"Zm00001eb243130"	"magenta"
"Zm00001eb329150"	"brown"
"Zm00001eb290920"	"yellow"
"Zm00001eb083140"	"greenyellow"
"Zm00001eb133450"	"brown"
"Zm00001eb129320"	"orange"
"Zm00001eb241190"	"turquoise"
"Zm00001eb062250"	"yellow"
"Zm00001eb389590"	"brown"
"Zm00001eb342960"	"grey"
"Zm00001eb188030"	"green"
"Zm00001eb140720"	"turquoise"
"Zm00001eb043480"	"blue"
"Zm00001eb205820"	"yellow"
"Zm00001eb010400"	"yellow"
"Zm00001eb149640"	"grey60"
"Zm00001eb117430"	"black"
"Zm00001eb422440"	"black"
"Zm00001eb324440"	"green"
"Zm00001eb270240"	"brown"
"Zm00001eb293760"	"green"
"Zm00001eb133900"	"black"
"Zm00001eb202790"	"pink"
"Zm00001eb308000"	"green"
"Zm00001eb322580"	"darkred"
"Zm00001eb281780"	"magenta"
"Zm00001eb345260"	"red"
"Zm00001eb292370"	"red"
"Zm00001eb251410"	"blue"
"Zm00001eb249220"	"brown"
"Zm00001eb032230"	"brown"
"Zm00001eb336760"	"turquoise"
"Zm00001eb325270"	"turquoise"
"Zm00001eb140360"	"yellow"
"Zm00001eb119140"	"red"
"Zm00001eb354170"	"brown"
"Zm00001eb269470"	"turquoise"
"Zm00001eb257200"	"yellow"
"Zm00001eb341220"	"cyan"
"Zm00001eb333100"	"brown"
"Zm00001eb085500"	"brown"
"Zm00001eb326850"	"black"
"Zm00001eb091780"	"blue"
"Zm00001eb219820"	"brown"
"Zm00001eb256740"	"green"
"Zm00001eb316920"	"blue"
"Zm00001eb207840"	"black"
"Zm00001eb023270"	"skyblue3"
"Zm00001eb053260"	"yellow"
"Zm00001eb057400"	"turquoise"
"Zm00001eb324930"	"saddlebrown"
"Zm00001eb432990"	"yellow"
"Zm00001eb371250"	"green"
"Zm00001eb258950"	"black"
"Zm00001eb070860"	"turquoise"
"Zm00001eb319670"	"blue"
"Zm00001eb036130"	"purple"
"Zm00001eb322690"	"royalblue"
"Zm00001eb280640"	"red"
"Zm00001eb240090"	"brown"
"Zm00001eb200880"	"red"
"Zm00001eb100180"	"yellow"
"Zm00001eb397570"	"darkmagenta"
"Zm00001eb428570"	"magenta"
"Zm00001eb153340"	"lightcyan1"
"Zm00001eb162430"	"black"
"Zm00001eb359330"	"magenta"
"Zm00001eb417620"	"purple"
"Zm00001eb214870"	"blue"
"Zm00001eb193040"	"greenyellow"
"Zm00001eb083180"	"turquoise"
"Zm00001eb390790"	"tan"
"Zm00001eb128130"	"brown"
"Zm00001eb298350"	"green"
"Zm00001eb366700"	"pink"
"Zm00001eb258890"	"brown"
"Zm00001eb196650"	"darkgreen"
"Zm00001eb192310"	"brown"
"Zm00001eb331470"	"red"
"Zm00001eb218560"	"turquoise"
"Zm00001eb056940"	"tan"
"Zm00001eb406450"	"darkgreen"
"Zm00001eb345550"	"yellow"
"Zm00001eb387030"	"blue"
"Zm00001eb369250"	"turquoise"
"Zm00001eb098580"	"brown"
"Zm00001eb273380"	"purple"
"Zm00001eb016990"	"green"
"Zm00001eb271480"	"pink"
"Zm00001eb228570"	"green"
"Zm00001eb005550"	"blue"
"Zm00001eb266490"	"yellow"
"Zm00001eb115750"	"brown"
"Zm00001eb376670"	"yellow"
"Zm00001eb128040"	"brown"
"Zm00001eb359780"	"brown"
"Zm00001eb401720"	"brown"
"Zm00001eb244650"	"plum1"
"Zm00001eb033650"	"darkturquoise"
"Zm00001eb288420"	"brown"
"Zm00001eb076170"	"turquoise"
"Zm00001eb303720"	"red"
"Zm00001eb282820"	"blue"
"Zm00001eb082160"	"yellow"
"Zm00001eb202200"	"mediumpurple3"
"Zm00001eb003440"	"brown"
"Zm00001eb061800"	"yellow"
"Zm00001eb158030"	"turquoise"
"Zm00001eb119630"	"turquoise"
"Zm00001eb324700"	"turquoise"
"Zm00001eb280650"	"turquoise"
"Zm00001eb131900"	"lightcyan"
"Zm00001eb376640"	"brown"
"Zm00001eb291340"	"brown"
"Zm00001eb010560"	"turquoise"
"Zm00001eb285360"	"turquoise"
"Zm00001eb103260"	"greenyellow"
"Zm00001eb358050"	"brown"
"Zm00001eb018980"	"brown"
"Zm00001eb280130"	"brown"
"Zm00001eb107590"	"red"
"Zm00001eb110750"	"grey"
"Zm00001eb317450"	"brown"
"Zm00001eb084760"	"yellow"
"Zm00001eb240130"	"brown"
"Zm00001eb389310"	"yellow"
"Zm00001eb322290"	"blue"
"Zm00001eb098510"	"brown"
"Zm00001eb308540"	"red"
"Zm00001eb264630"	"thistle1"
"Zm00001eb310830"	"brown"
"Zm00001eb079330"	"orange"
"Zm00001eb012860"	"brown"
"Zm00001eb327530"	"darkgrey"
"Zm00001eb169620"	"blue"
"Zm00001eb238900"	"brown"
"Zm00001eb378360"	"thistle1"
"Zm00001eb012610"	"yellow"
"Zm00001eb166450"	"yellow"
"Zm00001eb281730"	"turquoise"
"Zm00001eb395270"	"yellow"
"Zm00001eb307270"	"blue"
"Zm00001eb040740"	"brown"
"Zm00001eb281130"	"turquoise"
"Zm00001eb380150"	"pink"
"Zm00001eb097180"	"brown"
"Zm00001eb232290"	"tan"
"Zm00001eb333010"	"yellow"
"Zm00001eb175200"	"brown"
"Zm00001eb126080"	"yellow"
"Zm00001eb311560"	"brown"
"Zm00001eb357140"	"brown"
"Zm00001eb375490"	"green"
"Zm00001eb001460"	"black"
"Zm00001eb382690"	"green"
"Zm00001eb094730"	"brown"
"Zm00001eb015660"	"turquoise"
"Zm00001eb201250"	"pink"
"Zm00001eb113600"	"magenta"
"Zm00001eb050060"	"brown"
"Zm00001eb387780"	"yellow"
"Zm00001eb294370"	"bisque4"
"Zm00001eb295070"	"yellow"
"Zm00001eb135550"	"turquoise"
"Zm00001eb154710"	"brown"
"Zm00001eb232220"	"red"
"Zm00001eb084590"	"green"
"Zm00001eb351700"	"black"
"Zm00001eb313730"	"green"
"Zm00001eb031900"	"green"
"Zm00001eb053320"	"brown"
"Zm00001eb224050"	"yellow"
"Zm00001eb103760"	"turquoise"
"Zm00001eb398420"	"grey"
"Zm00001eb329090"	"brown"
"Zm00001eb356710"	"black"
"Zm00001eb257640"	"darkturquoise"
"Zm00001eb361080"	"brown"
"Zm00001eb034830"	"blue"
"Zm00001eb255960"	"brown"
"Zm00001eb346940"	"brown"
"Zm00001eb231430"	"blue"
"Zm00001eb320890"	"purple"
"Zm00001eb292680"	"green"
"Zm00001eb175670"	"brown"
"Zm00001eb095510"	"brown"
"Zm00001eb056550"	"turquoise"
"Zm00001eb023450"	"red"
"Zm00001eb109030"	"yellow"
"Zm00001eb213750"	"red"
"Zm00001eb159730"	"yellow"
"Zm00001eb239530"	"yellow"
"Zm00001eb269730"	"blue"
"Zm00001eb119130"	"yellow"
"Zm00001eb207540"	"tan"
"Zm00001eb296700"	"brown"
"Zm00001eb146710"	"pink"
"Zm00001eb273670"	"brown"
"Zm00001eb351380"	"turquoise"
"Zm00001eb071110"	"turquoise"
"Zm00001eb140390"	"tan"
"Zm00001eb351630"	"brown"
"Zm00001eb010300"	"brown"
"Zm00001eb195200"	"black"
"Zm00001eb097690"	"brown"
"Zm00001eb162090"	"brown"
"Zm00001eb370910"	"brown"
"Zm00001eb221500"	"yellow"
"Zm00001eb410510"	"darkturquoise"
"Zm00001eb411050"	"brown"
"Zm00001eb036790"	"brown"
"Zm00001eb039380"	"green"
"Zm00001eb119450"	"green"
"Zm00001eb207780"	"brown"
"Zm00001eb250190"	"brown"
"Zm00001eb102400"	"red"
"Zm00001eb283950"	"brown"
"Zm00001eb422190"	"green"
"Zm00001eb295750"	"turquoise"
"Zm00001eb096920"	"grey"
"Zm00001eb157650"	"blue"
"Zm00001eb365690"	"blue"
"Zm00001eb217950"	"brown"
"Zm00001eb068040"	"brown"
"Zm00001eb187430"	"brown"
"Zm00001eb421290"	"red"
"Zm00001eb247660"	"grey"
"Zm00001eb278500"	"green"
"Zm00001eb002640"	"brown"
"Zm00001eb433330"	"yellow"
"Zm00001eb228790"	"blue"
"Zm00001eb242050"	"pink"
"Zm00001eb253890"	"pink"
"Zm00001eb287830"	"turquoise"
"Zm00001eb250610"	"pink"
"Zm00001eb001400"	"yellow"
"Zm00001eb002960"	"saddlebrown"
"Zm00001eb137500"	"turquoise"
"Zm00001eb319680"	"pink"
"Zm00001eb267900"	"brown"
"Zm00001eb028940"	"brown"
"Zm00001eb410170"	"blue"
"Zm00001eb144600"	"red"
"Zm00001eb260600"	"yellow"
"Zm00001eb008400"	"brown"
"Zm00001eb233140"	"brown"
"Zm00001eb295320"	"green"
"Zm00001eb139140"	"blue"
"Zm00001eb305750"	"yellow"
"Zm00001eb387010"	"turquoise"
"Zm00001eb257930"	"darkturquoise"
"Zm00001eb055460"	"yellow"
"Zm00001eb398410"	"blue"
"Zm00001eb233090"	"orange"
"Zm00001eb259300"	"brown"
"Zm00001eb092070"	"green"
"Zm00001eb313000"	"magenta"
"Zm00001eb418170"	"yellow"
"Zm00001eb185300"	"brown"
"Zm00001eb330190"	"magenta"
"Zm00001eb018300"	"brown"
"Zm00001eb127690"	"brown"
"Zm00001eb422980"	"brown"
"Zm00001eb289700"	"tan"
"Zm00001eb399190"	"darkgreen"
"Zm00001eb189300"	"turquoise"
"Zm00001eb348240"	"turquoise"
"Zm00001eb033060"	"green"
"Zm00001eb154060"	"brown"
"Zm00001eb394600"	"pink"
"Zm00001eb089020"	"brown"
"Zm00001eb070280"	"turquoise"
"Zm00001eb224950"	"brown"
"Zm00001eb335870"	"blue"
"Zm00001eb161310"	"brown"
"Zm00001eb356170"	"royalblue"
"Zm00001eb212300"	"brown"
"Zm00001eb185250"	"blue"
"Zm00001eb084160"	"green"
"Zm00001eb013520"	"turquoise"
"Zm00001eb313720"	"pink"
"Zm00001eb317090"	"brown"
"Zm00001eb304260"	"brown"
"Zm00001eb157900"	"grey"
"Zm00001eb322650"	"brown"
"Zm00001eb431060"	"yellow"
"Zm00001eb070430"	"turquoise"
"Zm00001eb229930"	"green"
"Zm00001eb306800"	"blue"
"Zm00001eb152050"	"magenta"
"Zm00001eb355740"	"turquoise"
"Zm00001eb213630"	"magenta"
"Zm00001eb272310"	"brown"
"Zm00001eb421360"	"greenyellow"
"Zm00001eb206800"	"magenta"
"Zm00001eb150730"	"pink"
"Zm00001eb025040"	"magenta"
"Zm00001eb366080"	"turquoise"
"Zm00001eb322040"	"red"
"Zm00001eb044910"	"darkolivegreen"
"Zm00001eb152700"	"blue"
"Zm00001eb344760"	"black"
"Zm00001eb015440"	"lightgreen"
"Zm00001eb060470"	"pink"
"Zm00001eb136630"	"brown"
"Zm00001eb319710"	"black"
"Zm00001eb317720"	"yellow"
"Zm00001eb173560"	"magenta"
"Zm00001eb165420"	"brown"
"Zm00001eb395250"	"brown"
"Zm00001eb172450"	"brown"
"Zm00001eb285290"	"green"
"Zm00001eb202980"	"blue"
"Zm00001eb251700"	"blue"
"Zm00001eb226490"	"steelblue"
"Zm00001eb376980"	"brown"
"Zm00001eb166150"	"pink"
"Zm00001eb042830"	"brown"
"Zm00001eb316410"	"blue"
"Zm00001eb096900"	"turquoise"
"Zm00001eb003830"	"darkorange"
"Zm00001eb117000"	"pink"
"Zm00001eb060130"	"pink"
"Zm00001eb321330"	"lightcyan"
"Zm00001eb333780"	"greenyellow"
"Zm00001eb065750"	"brown"
"Zm00001eb357940"	"brown"
"Zm00001eb122470"	"brown"
"Zm00001eb011670"	"brown"
"Zm00001eb273650"	"brown"
"Zm00001eb395120"	"greenyellow"
"Zm00001eb135520"	"red"
"Zm00001eb419400"	"darkslateblue"
"Zm00001eb398680"	"blue"
"Zm00001eb106360"	"brown"
"Zm00001eb119790"	"green"
"Zm00001eb268750"	"brown"
"Zm00001eb137170"	"red"
"Zm00001eb144500"	"purple"
"Zm00001eb309210"	"turquoise"
"Zm00001eb210660"	"green"
"Zm00001eb287860"	"tan"
"Zm00001eb054480"	"purple"
"Zm00001eb093640"	"blue"
"Zm00001eb376600"	"black"
"Zm00001eb198460"	"red"
"Zm00001eb160200"	"turquoise"
"Zm00001eb406340"	"red"
"Zm00001eb434320"	"blue"
"Zm00001eb258660"	"magenta"
"Zm00001eb003350"	"red"
"Zm00001eb220790"	"pink"
"Zm00001eb294430"	"blue"
"Zm00001eb362490"	"green"
"Zm00001eb273640"	"brown"
"Zm00001eb208570"	"darkslateblue"
"Zm00001eb178140"	"brown"
"Zm00001eb285140"	"green"
"Zm00001eb333240"	"brown"
"Zm00001eb009810"	"skyblue"
"Zm00001eb021090"	"sienna3"
"Zm00001eb297640"	"turquoise"
"Zm00001eb161040"	"grey"
"Zm00001eb379660"	"yellow"
"Zm00001eb110300"	"green"
"Zm00001eb243140"	"brown"
"Zm00001eb097300"	"red"
"Zm00001eb039560"	"blue"
"Zm00001eb188660"	"magenta"
"Zm00001eb017130"	"blue"
"Zm00001eb433310"	"pink"
"Zm00001eb180260"	"steelblue"
"Zm00001eb252510"	"lightgreen"
"Zm00001eb271440"	"black"
"Zm00001eb097100"	"pink"
"Zm00001eb422350"	"skyblue3"
"Zm00001eb374300"	"brown"
"Zm00001eb371740"	"brown"
"Zm00001eb332530"	"black"
"Zm00001eb242380"	"black"
"Zm00001eb119690"	"yellow"
"Zm00001eb293810"	"brown"
"Zm00001eb347680"	"green"
"Zm00001eb061310"	"turquoise"
"Zm00001eb066670"	"turquoise"
"Zm00001eb129080"	"black"
"Zm00001eb266800"	"yellow"
"Zm00001eb072000"	"brown"
"Zm00001eb107110"	"brown"
"Zm00001eb160490"	"darkgreen"
"Zm00001eb404080"	"yellow"
"Zm00001eb109830"	"pink"
"Zm00001eb208310"	"green"
"Zm00001eb071300"	"brown"
"Zm00001eb003550"	"salmon"
"Zm00001eb378280"	"red"
"Zm00001eb240160"	"turquoise"
"Zm00001eb303540"	"pink"
"Zm00001eb156150"	"turquoise"
"Zm00001eb004170"	"black"
"Zm00001eb268830"	"blue"
"Zm00001eb284840"	"sienna3"
"Zm00001eb162830"	"darkred"
"Zm00001eb027820"	"grey"
"Zm00001eb326230"	"brown"
"Zm00001eb214990"	"brown"
"Zm00001eb005660"	"brown"
"Zm00001eb015910"	"brown"
"Zm00001eb052540"	"brown"
"Zm00001eb181160"	"brown"
"Zm00001eb329590"	"black"
"Zm00001eb337800"	"magenta"
"Zm00001eb247810"	"yellow"
"Zm00001eb069280"	"brown"
"Zm00001eb294130"	"brown"
"Zm00001eb155580"	"brown"
"Zm00001eb297070"	"red"
"Zm00001eb041930"	"grey"
"Zm00001eb237240"	"black"
"Zm00001eb268360"	"purple"
"Zm00001eb410730"	"black"
"Zm00001eb246150"	"skyblue"
"Zm00001eb002320"	"yellow"
"Zm00001eb337010"	"yellow"
"Zm00001eb058110"	"yellow"
"Zm00001eb430730"	"red"
"Zm00001eb354230"	"turquoise"
"Zm00001eb414460"	"turquoise"
"Zm00001eb170690"	"blue"
"Zm00001eb119990"	"lightcyan"
"Zm00001eb351020"	"darkturquoise"
"Zm00001eb140890"	"blue"
"Zm00001eb353660"	"magenta"
"Zm00001eb243530"	"darkred"
"Zm00001eb392050"	"red"
"Zm00001eb112360"	"red"
"Zm00001eb432170"	"pink"
"Zm00001eb054990"	"pink"
"Zm00001eb206400"	"brown"
"Zm00001eb395180"	"turquoise"
"Zm00001eb008440"	"green"
"Zm00001eb383120"	"turquoise"
"Zm00001eb088410"	"yellow"
"Zm00001eb389350"	"skyblue"
"Zm00001eb136620"	"brown"
"Zm00001eb127680"	"blue"
"Zm00001eb115370"	"greenyellow"
"Zm00001eb217560"	"black"
"Zm00001eb039620"	"brown"
"Zm00001eb365660"	"yellow"
"Zm00001eb318400"	"brown"
"Zm00001eb242100"	"turquoise"
"Zm00001eb173710"	"yellow"
"Zm00001eb347850"	"salmon"
"Zm00001eb316960"	"brown"
"Zm00001eb286470"	"green"
"Zm00001eb400270"	"darkorange"
"Zm00001eb146890"	"pink"
"Zm00001eb409530"	"red"
"Zm00001eb073240"	"brown"
"Zm00001eb192900"	"brown"
"Zm00001eb337600"	"pink"
"Zm00001eb349110"	"yellow"
"Zm00001eb339200"	"lightgreen"
"Zm00001eb245640"	"brown"
"Zm00001eb175860"	"turquoise"
"Zm00001eb296560"	"turquoise"
"Zm00001eb387800"	"yellow"
"Zm00001eb300120"	"darkorange2"
"Zm00001eb064580"	"green"
"Zm00001eb283980"	"brown"
"Zm00001eb019230"	"brown"
"Zm00001eb204600"	"turquoise"
"Zm00001eb108510"	"pink"
"Zm00001eb402710"	"red"
"Zm00001eb018850"	"magenta"
"Zm00001eb151640"	"purple"
"Zm00001eb224450"	"turquoise"
"Zm00001eb036940"	"purple"
"Zm00001eb269400"	"turquoise"
"Zm00001eb333670"	"darkturquoise"
"Zm00001eb054210"	"brown"
"Zm00001eb361220"	"blue"
"Zm00001eb084890"	"magenta"
"Zm00001eb015290"	"tan"
"Zm00001eb370370"	"orange"
"Zm00001eb285840"	"tan"
"Zm00001eb257670"	"blue"
"Zm00001eb299230"	"turquoise"
"Zm00001eb043730"	"turquoise"
"Zm00001eb141120"	"salmon"
"Zm00001eb404270"	"thistle2"
"Zm00001eb089590"	"turquoise"
"Zm00001eb278480"	"yellowgreen"
"Zm00001eb240810"	"blue"
"Zm00001eb090230"	"blue"
"Zm00001eb010230"	"saddlebrown"
"Zm00001eb378740"	"turquoise"
"Zm00001eb134330"	"skyblue3"
"Zm00001eb289490"	"purple"
"Zm00001eb378020"	"yellow"
"Zm00001eb060520"	"orange"
"Zm00001eb195860"	"green"
"Zm00001eb297280"	"yellow"
"Zm00001eb131990"	"yellow"
"Zm00001eb322620"	"yellow"
"Zm00001eb317680"	"yellow"
"Zm00001eb195060"	"greenyellow"
"Zm00001eb204950"	"brown"
"Zm00001eb018350"	"brown"
"Zm00001eb176350"	"magenta"
"Zm00001eb095080"	"brown"
"Zm00001eb410350"	"turquoise"
"Zm00001eb209740"	"brown"
"Zm00001eb227940"	"blue"
"Zm00001eb217390"	"green"
"Zm00001eb054910"	"grey"
"Zm00001eb151720"	"brown"
"Zm00001eb123830"	"black"
"Zm00001eb186320"	"brown"
"Zm00001eb404860"	"blue"
"Zm00001eb413300"	"blue"
"Zm00001eb085130"	"brown"
"Zm00001eb299970"	"grey"
"Zm00001eb301890"	"grey"
"Zm00001eb012300"	"brown"
"Zm00001eb395970"	"red"
"Zm00001eb191710"	"yellow"
"Zm00001eb063610"	"black"
"Zm00001eb188550"	"darkgreen"
"Zm00001eb205290"	"red"
"Zm00001eb426610"	"brown"
"Zm00001eb432420"	"turquoise"
"Zm00001eb043000"	"red"
"Zm00001eb328590"	"turquoise"
"Zm00001eb006350"	"sienna3"
"Zm00001eb085730"	"brown"
"Zm00001eb162930"	"turquoise"
"Zm00001eb304310"	"tan"
"Zm00001eb012470"	"midnightblue"
"Zm00001eb053630"	"pink"
"Zm00001eb404400"	"turquoise"
"Zm00001eb155250"	"brown"
"Zm00001eb406880"	"brown"
"Zm00001eb104540"	"black"
"Zm00001eb368920"	"yellow"
"Zm00001eb404730"	"brown"
"Zm00001eb345610"	"brown"
"Zm00001eb021020"	"brown"
"Zm00001eb387290"	"black"
"Zm00001eb301420"	"black"
"Zm00001eb320870"	"black"
"Zm00001eb037350"	"turquoise"
"Zm00001eb356910"	"pink"
"Zm00001eb358560"	"blue"
"Zm00001eb374110"	"darkgrey"
"Zm00001eb167740"	"cyan"
"Zm00001eb378930"	"blue"
"Zm00001eb302830"	"brown"
"Zm00001eb101480"	"blue"
"Zm00001eb141010"	"red"
"Zm00001eb369510"	"brown"
"Zm00001eb253090"	"tan"
"Zm00001eb017600"	"turquoise"
"Zm00001eb004550"	"brown"
"Zm00001eb380080"	"brown"
"Zm00001eb176310"	"brown"
"Zm00001eb390450"	"saddlebrown"
"Zm00001eb420740"	"brown"
"Zm00001eb176070"	"green"
"Zm00001eb074430"	"tan"
"Zm00001eb053220"	"pink"
"Zm00001eb179190"	"magenta"
"Zm00001eb347660"	"blue"
"Zm00001eb070310"	"turquoise"
"Zm00001eb343950"	"turquoise"
"Zm00001eb155830"	"red"
"Zm00001eb362870"	"yellow"
"Zm00001eb064570"	"cyan"
"Zm00001eb163860"	"orange"
"Zm00001eb387090"	"lightyellow"
"Zm00001eb074350"	"black"
"Zm00001eb206230"	"magenta"
"Zm00001eb434170"	"black"
"Zm00001eb019260"	"lightsteelblue1"
"Zm00001eb394640"	"green"
"Zm00001eb025130"	"magenta"
"Zm00001eb381630"	"brown"
"Zm00001eb187040"	"green"
"Zm00001eb401690"	"brown"
"Zm00001eb294120"	"red"
"Zm00001eb231460"	"black"
"Zm00001eb229270"	"lightyellow"
"Zm00001eb232530"	"brown"
"Zm00001eb288290"	"blue"
"Zm00001eb067410"	"turquoise"
"Zm00001eb060010"	"brown"
"Zm00001eb064310"	"brown"
"Zm00001eb102500"	"bisque4"
"Zm00001eb209100"	"yellow"
"Zm00001eb078640"	"violet"
"Zm00001eb056910"	"yellow"
"Zm00001eb066230"	"turquoise"
"Zm00001eb202860"	"red"
"Zm00001eb256970"	"brown"
"Zm00001eb241240"	"green"
"Zm00001eb065890"	"turquoise"
"Zm00001eb282320"	"darkturquoise"
"Zm00001eb351420"	"yellow"
"Zm00001eb147780"	"turquoise"
"Zm00001eb196280"	"green"
"Zm00001eb036970"	"black"
"Zm00001eb368020"	"green"
"Zm00001eb317910"	"magenta"
"Zm00001eb000490"	"green"
"Zm00001eb325420"	"brown"
"Zm00001eb357340"	"magenta"
"Zm00001eb051220"	"brown"
"Zm00001eb016670"	"brown"
"Zm00001eb186300"	"royalblue"
"Zm00001eb018900"	"turquoise"
"Zm00001eb109370"	"turquoise"
"Zm00001eb325880"	"red"
"Zm00001eb235620"	"red"
"Zm00001eb224740"	"black"
"Zm00001eb255590"	"green"
"Zm00001eb058700"	"darkturquoise"
"Zm00001eb424410"	"blue"
"Zm00001eb299670"	"turquoise"
"Zm00001eb095240"	"turquoise"
"Zm00001eb125360"	"green"
"Zm00001eb278540"	"green"
"Zm00001eb370100"	"lightgreen"
"Zm00001eb296990"	"orange"
"Zm00001eb058330"	"brown"
"Zm00001eb192860"	"tan"
"Zm00001eb356940"	"yellow"
"Zm00001eb104290"	"skyblue3"
"Zm00001eb304890"	"darkgreen"
"Zm00001eb428010"	"blue"
"Zm00001eb216400"	"skyblue"
"Zm00001eb286730"	"pink"
"Zm00001eb251180"	"brown"
"Zm00001eb252790"	"green"
"Zm00001eb233790"	"green"
"Zm00001eb255690"	"green"
"Zm00001eb162210"	"black"
"Zm00001eb283640"	"turquoise"
"Zm00001eb251910"	"greenyellow"
"Zm00001eb068780"	"turquoise"
"Zm00001eb036640"	"floralwhite"
"Zm00001eb225700"	"red"
"Zm00001eb067550"	"red"
"Zm00001eb214660"	"red"
"Zm00001eb024560"	"saddlebrown"
"Zm00001eb430680"	"green"
"Zm00001eb007090"	"red"
"Zm00001eb208140"	"brown"
"Zm00001eb210930"	"red"
"Zm00001eb026810"	"brown"
"Zm00001eb009900"	"yellow"
"Zm00001eb153100"	"brown"
"Zm00001eb298480"	"lightcyan"
"Zm00001eb002220"	"brown"
"Zm00001eb035730"	"lightcyan"
"Zm00001eb116160"	"turquoise"
"Zm00001eb125980"	"royalblue"
"Zm00001eb135570"	"grey"
"Zm00001eb332580"	"green"
"Zm00001eb043470"	"yellow"
"Zm00001eb098450"	"brown"
"Zm00001eb070360"	"brown"
"Zm00001eb394920"	"brown"
"Zm00001eb303200"	"brown"
"Zm00001eb179000"	"blue"
"Zm00001eb321580"	"brown"
"Zm00001eb272930"	"blue"
"Zm00001eb347200"	"yellow"
"Zm00001eb008340"	"blue"
"Zm00001eb306000"	"greenyellow"
"Zm00001eb162410"	"yellow"
"Zm00001eb119330"	"brown"
"Zm00001eb265240"	"white"
"Zm00001eb269950"	"turquoise"
"Zm00001eb061760"	"brown"
"Zm00001eb106630"	"yellow"
"Zm00001eb125130"	"yellow"
"Zm00001eb312170"	"purple"
"Zm00001eb209910"	"grey60"
"Zm00001eb135050"	"turquoise"
"Zm00001eb387070"	"ivory"
"Zm00001eb280910"	"yellow"
"Zm00001eb162400"	"skyblue"
"Zm00001eb294110"	"green"
"Zm00001eb095330"	"turquoise"
"Zm00001eb268610"	"magenta"
"Zm00001eb129820"	"salmon"
"Zm00001eb434590"	"brown"
"Zm00001eb167720"	"turquoise"
"Zm00001eb027760"	"brown"
"Zm00001eb430100"	"white"
"Zm00001eb416090"	"red"
"Zm00001eb016970"	"green"
"Zm00001eb236650"	"brown"
"Zm00001eb318820"	"brown"
"Zm00001eb149460"	"red"
"Zm00001eb205190"	"brown"
"Zm00001eb395850"	"blue"
"Zm00001eb029010"	"red"
"Zm00001eb300680"	"turquoise"
"Zm00001eb336390"	"black"
"Zm00001eb169770"	"tan"
"Zm00001eb172290"	"royalblue"
"Zm00001eb151920"	"turquoise"
"Zm00001eb210680"	"blue"
"Zm00001eb189030"	"brown"
"Zm00001eb224410"	"red"
"Zm00001eb370090"	"turquoise"
"Zm00001eb374080"	"yellow"
"Zm00001eb128620"	"yellowgreen"
"Zm00001eb296000"	"greenyellow"
"Zm00001eb379270"	"green"
"Zm00001eb129330"	"pink"
"Zm00001eb285830"	"pink"
"Zm00001eb295950"	"brown"
"Zm00001eb054830"	"midnightblue"
"Zm00001eb241000"	"brown"
"Zm00001eb345420"	"red"
"Zm00001eb154690"	"green"
"Zm00001eb411430"	"blue"
"Zm00001eb240720"	"lightgreen"
"Zm00001eb431850"	"red"
"Zm00001eb253990"	"brown"
"Zm00001eb327290"	"brown"
"Zm00001eb203690"	"purple"
"Zm00001eb103030"	"blue"
"Zm00001eb063300"	"greenyellow"
"Zm00001eb358170"	"black"
"Zm00001eb362330"	"green"
"Zm00001eb233020"	"greenyellow"
"Zm00001eb185030"	"red"
"Zm00001eb122720"	"green"
"Zm00001eb321550"	"grey60"
"Zm00001eb112950"	"pink"
"Zm00001eb159420"	"turquoise"
"Zm00001eb046580"	"brown"
"Zm00001eb112040"	"turquoise"
"Zm00001eb158100"	"salmon"
"Zm00001eb046840"	"blue"
"Zm00001eb132890"	"greenyellow"
"Zm00001eb253700"	"blue"
"Zm00001eb351100"	"brown"
"Zm00001eb061570"	"brown"
"Zm00001eb333160"	"magenta"
"Zm00001eb235810"	"turquoise"
"Zm00001eb220020"	"black"
"Zm00001eb050880"	"green"
"Zm00001eb145950"	"magenta"
"Zm00001eb212550"	"green"
"Zm00001eb335350"	"pink"
