ENSEMBL_GeneID,C_6_Tol_1,C_6_Tol_2,T_6_Tol_1,T_6_Tol_2
Zm00001eb008420,14,13,10,19
Zm00001eb008430,24,35,17,21
Zm00001eb008440,1637,1664,1590,1578
Zm00001eb008450,343,351,585,524
Zm00001eb008460,985,996,1362,1378
Zm00001eb008470,190,200,210,235
Zm00001eb008480,620,610,794,907
Zm00001eb008490,1571,1493,1721,1688
Zm00001eb008500,50,53,77,66
Zm00001eb008510,0,0,1,1
Zm00001eb008520,158,158,357,314
Zm00001eb008530,38,39,20,19
Zm00001eb008540,0,0,0,0
Zm00001eb008550,3217,3193,5306,5287
Zm00001eb008560,13,10,26,21
Zm00001eb008570,924,910,667,665
Zm00001eb008580,15,21,37,35
Zm00001eb008590,53,48,84,68
Zm00001eb008600,0,0,0,0
Zm00001eb008610,2719,2828,3897,3883
Zm00001eb008620,572,681,503,462
Zm00001eb008630,339,350,495,497
Zm00001eb008640,205,197,188,196
Zm00001eb008650,663,672,556,581
Zm00001eb008660,918,910,1147,1148
Zm00001eb008670,0,0,0,0
Zm00001eb008680,11,10,11,16
Zm00001eb008690,0,0,2,0
Zm00001eb008700,1784,1741,2880,3012
Zm00001eb008710,151,139,167,157
Zm00001eb008720,122,129,179,211
Zm00001eb008730,63,55,36,36
Zm00001eb008740,12,15,8,12
Zm00001eb008750,30,27,28,32
Zm00001eb008770,169,152,113,126
Zm00001eb008780,552,496,415,476
Zm00001eb008790,167,148,252,219
Zm00001eb008800,59,42,92,96
Zm00001eb008810,371,340,481,481
Zm00001eb008820,0,0,0,0
Zm00001eb008830,567,566,771,713
Zm00001eb008850,44,33,22,31
Zm00001eb008860,0,0,0,0
Zm00001eb008870,0,1,0,0
Zm00001eb008880,62,90,39,54
Zm00001eb008890,97,114,177,162
Zm00001eb008900,258,246,395,442
Zm00001eb008910,427,406,276,319
Zm00001eb008920,1405,1487,628,549
Zm00001eb008930,323,292,343,334
Zm00001eb008940,0,0,0,0
Zm00001eb008950,198,195,176,186
Zm00001eb008960,0,0,0,0
Zm00001eb008970,5,5,1,1
Zm00001eb008980,171,157,260,279
Zm00001eb008990,0,1,0,0
Zm00001eb009000,0,0,0,0
Zm00001eb009010,77,82,96,74
Zm00001eb009020,3,3,0,3
Zm00001eb009030,0,0,0,0
Zm00001eb009040,0,0,0,0
Zm00001eb009050,2,0,4,2
Zm00001eb009060,101,132,85,96
Zm00001eb009070,320,334,376,385
Zm00001eb009080,18,8,18,19
Zm00001eb009090,487,507,660,635
Zm00001eb009100,643,664,734,738
Zm00001eb009110,1136,1130,1271,1308
Zm00001eb009120,22,31,27,43
Zm00001eb009130,60,59,40,44
Zm00001eb009140,421,388,545,531
Zm00001eb009150,223,182,102,106
Zm00001eb009160,1216,1274,583,625
Zm00001eb009170,144,128,104,100
Zm00001eb009210,0,0,0,0
Zm00001eb009230,0,0,1,1
Zm00001eb009240,117,146,87,89
Zm00001eb009250,56,53,88,83
Zm00001eb009260,11,16,13,15
Zm00001eb009270,14,11,16,20
Zm00001eb009280,0,0,0,0
Zm00001eb009290,18,12,15,17
Zm00001eb009300,1,0,0,1
Zm00001eb009310,1049,994,1807,1800
Zm00001eb009320,213,215,138,142
Zm00001eb009340,333,329,131,145
Zm00001eb009360,442,405,547,554
Zm00001eb009370,183,179,144,159
Zm00001eb009380,17,23,95,93
Zm00001eb009390,0,0,0,0
Zm00001eb009400,3,4,6,10
Zm00001eb009410,0,1,0,0
Zm00001eb009420,0,1,0,0
Zm00001eb009430,167,149,221,220
Zm00001eb009460,5,8,2,3
Zm00001eb009470,0,0,0,0
Zm00001eb009480,311,316,223,236
Zm00001eb009490,63,56,100,105
Zm00001eb009500,150,161,124,151
Zm00001eb009510,579,555,603,627
Zm00001eb009520,0,0,0,0
Zm00001eb009530,0,0,0,0
Zm00001eb009540,368,313,189,196
Zm00001eb009550,171,192,291,277
Zm00001eb009560,0,0,0,0
Zm00001eb009570,17,24,19,15
Zm00001eb009580,177,178,190,164
Zm00001eb009590,0,0,2,0
Zm00001eb009600,46,51,23,21
Zm00001eb009610,18,14,6,6
Zm00001eb009620,0,1,0,0
Zm00001eb009630,4,5,4,2
Zm00001eb009640,300,339,281,306
Zm00001eb009650,0,0,0,0
Zm00001eb009660,225,187,164,188
Zm00001eb009670,0,0,0,0
Zm00001eb009690,4,9,4,9
Zm00001eb009700,0,0,0,0
Zm00001eb009710,0,0,1,1
Zm00001eb009730,116,115,269,229
Zm00001eb009750,0,0,0,0
Zm00001eb009760,0,0,0,0
Zm00001eb009770,82,86,78,105
Zm00001eb009780,178,225,91,105
Zm00001eb009800,7,5,1,2
Zm00001eb009810,1877,1890,2073,2297
Zm00001eb009820,0,0,0,0
Zm00001eb009830,0,0,0,0
Zm00001eb009840,9,15,15,25
Zm00001eb009850,2,0,2,0
Zm00001eb009860,0,0,0,0
Zm00001eb009870,83,112,76,90
Zm00001eb009880,895,828,970,974
Zm00001eb009890,529,514,390,454
Zm00001eb009900,872,860,1763,1745
Zm00001eb009910,2986,2936,5124,4963
Zm00001eb009920,1807,1769,3741,3823
Zm00001eb009930,0,0,0,1
Zm00001eb009940,19,21,21,13
Zm00001eb009950,10,7,15,10
Zm00001eb009960,189,215,301,296
Zm00001eb009970,0,0,0,0
Zm00001eb009980,310,312,422,442
Zm00001eb009990,74,88,50,58
Zm00001eb010000,0,0,0,0
Zm00001eb010010,0,0,1,1
Zm00001eb010020,281,240,393,393
Zm00001eb010030,2732,2679,3311,3225
Zm00001eb010040,599,638,1098,1136
Zm00001eb010050,104,82,72,82
Zm00001eb010060,25,15,14,4
Zm00001eb010070,669,672,510,540
Zm00001eb010080,6,10,6,6
Zm00001eb010090,3,0,2,0
Zm00001eb010100,24,32,59,66
Zm00001eb010110,44,53,62,48
Zm00001eb010130,258,243,219,264
Zm00001eb010140,487,478,609,570
Zm00001eb010150,856,889,867,788
Zm00001eb010160,449,428,432,435
Zm00001eb010170,5,6,4,7
Zm00001eb010180,5,3,7,4
Zm00001eb010190,284,299,309,295
Zm00001eb010200,482,482,612,582
Zm00001eb010210,20,13,6,0
Zm00001eb010220,0,0,0,0
Zm00001eb010230,1540,1645,1831,1870
Zm00001eb010240,84,107,137,171
Zm00001eb010250,2,3,4,7
Zm00001eb010260,0,0,0,0
Zm00001eb010270,0,0,0,0
Zm00001eb010280,553,513,721,724
Zm00001eb010290,1,1,0,1
Zm00001eb010300,1348,1299,2572,2589
Zm00001eb010310,243,241,241,235
Zm00001eb010320,1341,1315,1046,1097
Zm00001eb010330,95,82,79,74
Zm00001eb010340,203,218,335,348
Zm00001eb010350,0,0,0,1
Zm00001eb010360,399,413,493,524
Zm00001eb010370,752,684,1048,1142
Zm00001eb010380,24,15,7,9
Zm00001eb010390,0,2,2,0
Zm00001eb010400,1831,1822,2706,2614
Zm00001eb010410,201,223,204,189
Zm00001eb010420,206,194,355,318
Zm00001eb010440,552,568,405,388
Zm00001eb010450,292,253,215,200
Zm00001eb010460,42,58,43,34
Zm00001eb010470,1,1,2,5
Zm00001eb010480,69,49,51,54
Zm00001eb010490,12,14,9,7
Zm00001eb010500,1033,949,813,744
Zm00001eb010530,19,22,5,5
Zm00001eb010540,104,101,69,80
Zm00001eb010550,159,164,195,201
Zm00001eb010560,1762,1717,2162,2131
Zm00001eb010570,11,18,24,23
Zm00001eb010590,307,305,243,264
Zm00001eb010600,33,31,47,38
Zm00001eb010610,106,99,178,201
Zm00001eb010620,562,625,674,660
Zm00001eb010630,0,0,0,0
Zm00001eb010640,137,184,161,188
Zm00001eb010650,30,23,21,15
Zm00001eb010660,155,154,153,168
Zm00001eb010680,114,99,116,112
Zm00001eb010690,386,372,543,544
Zm00001eb010700,774,787,1552,1675
Zm00001eb010710,138,142,207,202
Zm00001eb010720,5,1,0,0
Zm00001eb010730,917,944,1125,1123
Zm00001eb010740,570,581,775,784
Zm00001eb010750,0,1,0,3
Zm00001eb010760,0,0,1,0
Zm00001eb010770,0,1,0,0
Zm00001eb010780,3,11,17,10
Zm00001eb010790,4935,5036,6085,6252
Zm00001eb010800,0,1,0,0
Zm00001eb010810,2823,2838,2815,2889
Zm00001eb010820,101,88,72,70
Zm00001eb010830,78,92,253,252
Zm00001eb010840,0,0,0,0
Zm00001eb010850,0,0,0,0
Zm00001eb010860,166,169,194,193
Zm00001eb010870,13,15,18,17
Zm00001eb010890,9,3,10,8
Zm00001eb010900,241,252,212,218
Zm00001eb010910,55,73,104,89
Zm00001eb010940,0,0,0,0
Zm00001eb010950,434,492,437,373
Zm00001eb010960,335,343,356,325
Zm00001eb010980,174,176,378,342
Zm00001eb010990,252,274,384,406
Zm00001eb011000,756,733,1647,1648
Zm00001eb011010,2153,2119,2680,2749
Zm00001eb011020,1977,2095,2327,2376
Zm00001eb011030,0,1,0,0
Zm00001eb011040,486,538,453,423
Zm00001eb011050,3692,3652,4171,3921
Zm00001eb011060,40,35,23,32
Zm00001eb011070,71,81,80,79
Zm00001eb011080,37,27,88,96
Zm00001eb011090,0,0,0,2
Zm00001eb011100,0,0,0,0
Zm00001eb011110,0,0,0,0
Zm00001eb011120,0,0,0,0
Zm00001eb011140,76,65,26,41
Zm00001eb011150,774,767,1045,1066
Zm00001eb011160,25,24,43,51
Zm00001eb011170,52,58,89,65
Zm00001eb011180,0,0,2,4
Zm00001eb011190,0,0,0,0
Zm00001eb011200,288,309,389,395
Zm00001eb011210,77,85,91,98
Zm00001eb011220,65,53,69,86
Zm00001eb011230,43,35,99,112
Zm00001eb011240,13,15,11,11
Zm00001eb011250,1,3,2,4
Zm00001eb011270,25,20,10,8
Zm00001eb011280,209,184,466,502
Zm00001eb011290,3,4,1,0
Zm00001eb011300,408,399,373,369
Zm00001eb011310,108,136,67,97
Zm00001eb011320,1,1,0,0
Zm00001eb011330,1,0,0,0
Zm00001eb011340,0,0,0,0
Zm00001eb011350,1,0,1,0
Zm00001eb011360,5,2,5,6
Zm00001eb011370,29,36,34,24
Zm00001eb011380,271,290,346,324
Zm00001eb011410,0,0,0,0
Zm00001eb011420,444,398,601,604
Zm00001eb011430,0,0,0,0
Zm00001eb011440,0,0,0,0
Zm00001eb011450,1060,1079,1383,1383
Zm00001eb011460,139,122,257,251
Zm00001eb011470,218,246,348,304
Zm00001eb011480,163,184,111,102
Zm00001eb011490,936,905,1148,1138
Zm00001eb011500,0,1,4,10
Zm00001eb011510,0,0,0,0
Zm00001eb011520,3,6,7,3
Zm00001eb011530,174,167,96,93
Zm00001eb011550,40,39,74,76
Zm00001eb011560,36,39,23,23
Zm00001eb011570,0,0,0,0
Zm00001eb011580,224,234,273,278
Zm00001eb011590,402,475,425,471
Zm00001eb011600,54,41,57,88
Zm00001eb011610,63,70,73,69
Zm00001eb011620,351,330,524,508
Zm00001eb011630,311,309,194,154
Zm00001eb011640,104,87,139,116
Zm00001eb011650,235,196,308,370
Zm00001eb011670,2690,2725,1480,1427
Zm00001eb011680,132,120,138,160
Zm00001eb011700,342,353,388,338
Zm00001eb011720,304,300,288,314
Zm00001eb011730,83,73,97,81
Zm00001eb011750,550,571,757,845
Zm00001eb011760,749,731,780,799
Zm00001eb011770,0,0,0,0
Zm00001eb011780,318,365,467,447
Zm00001eb011800,2253,2294,3088,3119
Zm00001eb011810,45,53,131,103
Zm00001eb011820,270,311,85,73
Zm00001eb011830,64,77,39,44
Zm00001eb011840,276,316,295,296
Zm00001eb011850,31,25,24,25
Zm00001eb011860,98,86,82,114
Zm00001eb011870,11,23,14,13
Zm00001eb011880,317,291,248,250
Zm00001eb011890,5,4,4,7
Zm00001eb011900,0,0,0,0
Zm00001eb011910,186,166,251,202
Zm00001eb011920,1224,1243,1981,2093
Zm00001eb011930,3,5,3,6
Zm00001eb011940,12,24,6,3
Zm00001eb011950,255,255,415,503
Zm00001eb011960,834,875,1253,1097
Zm00001eb011970,261,277,402,453
Zm00001eb011980,1228,1183,1512,1500
Zm00001eb011990,0,1,36,35
Zm00001eb012000,443,439,417,416
Zm00001eb012010,457,446,577,575
Zm00001eb012020,429,420,415,420
Zm00001eb012030,1,3,0,0
Zm00001eb012040,216,204,800,887
Zm00001eb012060,484,474,656,674
Zm00001eb012070,235,218,376,382
Zm00001eb012080,182,207,174,168
Zm00001eb012090,0,0,0,0
Zm00001eb012100,682,686,937,904
Zm00001eb012120,7,5,12,8
Zm00001eb012130,53,58,22,28
Zm00001eb012140,693,649,967,973
Zm00001eb012150,19,24,26,6
Zm00001eb012160,7,7,1,2
Zm00001eb012180,170,179,216,182
Zm00001eb012190,14,14,33,23
Zm00001eb012200,267,224,284,261
Zm00001eb012210,229,237,288,288
Zm00001eb012220,870,903,1845,1877
Zm00001eb012240,77,95,118,120
Zm00001eb012250,41,41,31,28
Zm00001eb012260,0,0,0,0
Zm00001eb012270,3213,3138,3136,2966
Zm00001eb012280,851,811,1000,1061
Zm00001eb012290,0,0,0,0
Zm00001eb012300,1523,1464,2193,2233
Zm00001eb012310,785,815,1029,991
Zm00001eb012320,2,1,0,0
Zm00001eb012330,176,174,171,147
Zm00001eb012340,284,256,260,285
Zm00001eb012350,8,3,6,3
Zm00001eb012360,181,209,172,145
Zm00001eb012370,0,0,0,0
Zm00001eb012380,213,201,294,305
Zm00001eb012390,600,693,479,431
Zm00001eb012400,0,1,1,0
Zm00001eb012410,39,52,54,50
Zm00001eb012420,0,0,0,0
Zm00001eb012430,842,776,1003,972
Zm00001eb012440,78,85,113,121
Zm00001eb012450,0,5,2,2
Zm00001eb012460,0,0,0,0
Zm00001eb012470,403,422,410,423
Zm00001eb012480,289,358,377,360
Zm00001eb012490,0,0,0,2
Zm00001eb012500,0,0,0,0
Zm00001eb012510,0,0,1,0
Zm00001eb012530,23,21,25,28
Zm00001eb012540,471,504,798,753
Zm00001eb012550,117,120,301,300
Zm00001eb012560,204,224,79,85
Zm00001eb012570,2,1,6,13
Zm00001eb012580,3718,3762,4177,4233
Zm00001eb012590,180,145,340,356
Zm00001eb012600,942,986,1653,1632
Zm00001eb012610,1713,1749,2379,2399
Zm00001eb012620,0,0,0,0
Zm00001eb012630,0,0,0,0
Zm00001eb012640,0,0,0,0
Zm00001eb012650,448,425,405,405
Zm00001eb012660,208,226,370,390
Zm00001eb012670,1035,1030,1248,1222
Zm00001eb012680,10,13,13,9
Zm00001eb012690,209,247,330,383
Zm00001eb012700,18,13,26,25
Zm00001eb012710,363,325,584,625
Zm00001eb012720,226,244,441,377
Zm00001eb012740,2,4,2,3
Zm00001eb012750,98,106,103,77
Zm00001eb012760,638,642,772,753
Zm00001eb012770,424,364,672,639
Zm00001eb012780,176,189,220,217
Zm00001eb012790,548,612,525,561
Zm00001eb012800,122,116,120,154
Zm00001eb012820,12,6,9,15
Zm00001eb012830,0,0,0,0
Zm00001eb012840,0,0,0,0
Zm00001eb012850,9,4,1,14
Zm00001eb012860,1451,1418,2499,2452
Zm00001eb012870,109,107,123,111
Zm00001eb012880,1645,1667,2123,2212
Zm00001eb012890,689,664,604,601
Zm00001eb012900,214,251,223,261
Zm00001eb012910,6,6,2,7
Zm00001eb012920,616,621,650,636
Zm00001eb012930,162,143,345,317
Zm00001eb012940,0,0,0,1
Zm00001eb012950,372,386,724,704
Zm00001eb012960,40,51,44,43
Zm00001eb012970,4,4,6,5
Zm00001eb012980,405,411,764,801
Zm00001eb012990,0,0,0,0
Zm00001eb013000,240,269,290,303
Zm00001eb013010,0,0,0,0
Zm00001eb013020,61,82,34,22
Zm00001eb013030,107,96,103,97
Zm00001eb013040,98,120,88,73
Zm00001eb013060,29,24,36,32
Zm00001eb013070,10,3,7,11
Zm00001eb013080,11799,11820,10535,10618
Zm00001eb013090,0,0,0,0
Zm00001eb013100,16,37,33,27
Zm00001eb013110,591,621,563,497
Zm00001eb013120,576,527,582,618
Zm00001eb013130,404,414,819,824
Zm00001eb013140,123,117,135,112
Zm00001eb013150,93,81,95,92
Zm00001eb013170,1,0,0,0
Zm00001eb013180,1228,1137,1024,1097
Zm00001eb013190,610,592,835,866
Zm00001eb013220,467,475,428,461
Zm00001eb013230,296,289,428,403
Zm00001eb013240,514,497,610,620
Zm00001eb013250,142,121,111,113
Zm00001eb013260,0,0,0,0
Zm00001eb013270,369,374,483,527
Zm00001eb013280,1,0,0,0
Zm00001eb013290,0,0,0,1
Zm00001eb013300,213,192,220,224
Zm00001eb013310,0,0,0,0
Zm00001eb013320,6,3,2,0
Zm00001eb013330,6,12,2,2
Zm00001eb013340,247,260,482,401
Zm00001eb013350,0,0,0,0
Zm00001eb013360,116,114,254,257
Zm00001eb013370,99,78,79,77
Zm00001eb013380,28,23,37,41
Zm00001eb013390,0,2,0,0
Zm00001eb013410,2,0,0,0
Zm00001eb013420,128,151,128,134
Zm00001eb013430,5322,5296,4038,4052
Zm00001eb013440,344,298,213,252
Zm00001eb013450,151,178,189,192
Zm00001eb013460,387,403,809,798
Zm00001eb013470,0,0,0,4
Zm00001eb013480,23,20,18,24
Zm00001eb013490,2660,2726,3786,3801
Zm00001eb013500,177,153,126,123
Zm00001eb013510,187,196,316,284
Zm00001eb013520,1863,1877,1150,1109
Zm00001eb013540,32,40,66,54
Zm00001eb013550,288,293,179,194
Zm00001eb013560,1,3,0,0
Zm00001eb013580,0,0,0,0
Zm00001eb013590,64,54,81,53
Zm00001eb013600,84,79,43,58
Zm00001eb013610,468,442,439,426
Zm00001eb013620,142,121,105,96
Zm00001eb013630,0,0,0,0
Zm00001eb013640,785,780,1123,1145
Zm00001eb013650,303,337,327,320
Zm00001eb013660,306,272,247,219
Zm00001eb013670,1,0,0,0
Zm00001eb013680,14,4,2,6
Zm00001eb013690,153,153,217,246
Zm00001eb013700,132,149,182,187
Zm00001eb013710,379,350,379,437
Zm00001eb013720,103,125,146,126
Zm00001eb013730,125,130,93,88
Zm00001eb013740,54,78,69,79
Zm00001eb013750,6519,6320,12436,12677
Zm00001eb013760,719,676,964,1005
Zm00001eb013770,0,0,0,0
Zm00001eb013780,220,224,361,364
Zm00001eb013800,247,231,270,266
Zm00001eb013810,610,635,390,408
Zm00001eb013820,12,19,7,6
Zm00001eb013830,45,95,61,65
Zm00001eb013840,2071,2077,2842,2976
Zm00001eb013850,269,280,359,342
Zm00001eb013860,163,153,198,194
Zm00001eb013870,213,198,238,283
Zm00001eb013880,1,0,1,2
Zm00001eb013890,0,0,0,0
Zm00001eb013900,2302,2208,4463,4596
Zm00001eb013910,79,118,362,393
Zm00001eb013920,4,1,1,3
Zm00001eb013930,0,0,0,0
Zm00001eb013940,768,723,1059,1049
Zm00001eb013950,152,158,140,156
Zm00001eb013970,137,128,217,156
Zm00001eb013980,410,424,761,764
Zm00001eb013990,3589,3647,3805,3698
Zm00001eb014000,580,591,689,624
Zm00001eb014010,7,8,4,4
Zm00001eb014020,0,2,3,5
Zm00001eb014030,845,832,794,811
Zm00001eb014040,0,0,0,0
Zm00001eb014050,1461,1544,241,184
Zm00001eb014060,0,0,0,0
Zm00001eb014070,0,0,1,0
Zm00001eb014080,2,4,3,3
Zm00001eb014090,53,50,37,44
Zm00001eb014100,0,0,0,0
Zm00001eb014110,268,289,312,356
Zm00001eb014120,258,262,307,324
Zm00001eb014130,241,261,276,338
Zm00001eb014140,1,0,0,0
Zm00001eb014150,29,18,24,19
Zm00001eb014160,438,467,598,517
Zm00001eb014170,0,0,0,0
Zm00001eb014180,52,50,55,42
Zm00001eb014190,40,36,41,41
Zm00001eb014210,55,43,184,228
Zm00001eb014220,2,0,0,0
Zm00001eb014230,0,0,0,0
Zm00001eb014240,160,156,231,264
Zm00001eb014250,222,200,224,209
Zm00001eb014260,1,5,1,1
Zm00001eb014280,0,0,0,0
Zm00001eb014290,0,0,0,0
Zm00001eb014320,0,0,0,0
Zm00001eb014350,0,0,0,0
Zm00001eb014370,0,0,0,0
Zm00001eb014390,0,0,0,0
Zm00001eb014420,0,0,0,0
Zm00001eb014430,0,0,0,0
Zm00001eb014440,0,0,0,0
Zm00001eb014450,197,223,361,359
Zm00001eb014460,169,179,189,180
Zm00001eb014470,383,416,580,581
Zm00001eb014490,418,421,685,646
Zm00001eb014500,62,72,53,36
Zm00001eb014510,0,1,1,2
Zm00001eb014520,0,0,0,0
Zm00001eb014530,0,0,0,0
Zm00001eb014540,6,10,5,5
Zm00001eb014550,195,177,275,269
Zm00001eb014560,24,31,17,24
Zm00001eb014570,32,35,31,44
Zm00001eb014580,40,25,38,34
Zm00001eb014590,2,4,7,13
Zm00001eb014600,298,336,355,426
Zm00001eb014610,0,0,0,0
Zm00001eb014620,0,0,0,0
Zm00001eb014630,154,155,207,211
Zm00001eb014640,1295,1342,1211,1285
Zm00001eb014670,139,138,166,170
Zm00001eb014680,0,0,0,0
Zm00001eb014700,2,0,0,0
Zm00001eb014710,0,0,0,0
Zm00001eb014720,196,205,268,269
Zm00001eb014730,239,243,145,189
Zm00001eb014740,704,642,1013,984
Zm00001eb014750,216,181,226,214
Zm00001eb014760,2058,2062,2824,2797
Zm00001eb014770,19,10,26,32
Zm00001eb014780,261,243,269,250
Zm00001eb014790,1,2,1,1
Zm00001eb014800,2,0,3,2
Zm00001eb014810,258,263,438,407
Zm00001eb014820,132,102,134,121
Zm00001eb014830,605,555,870,866
Zm00001eb014840,2,1,3,1
Zm00001eb014850,359,331,225,194
Zm00001eb014860,3,1,10,12
Zm00001eb014870,297,303,296,295
Zm00001eb014890,1223,1200,1694,1663
Zm00001eb014900,865,843,967,941
Zm00001eb014920,0,0,0,0
Zm00001eb014930,20,19,51,45
Zm00001eb014940,0,0,0,0
Zm00001eb014950,0,0,0,0
Zm00001eb014960,178,145,201,187
Zm00001eb014970,185,140,55,61
Zm00001eb014980,197,197,314,326
Zm00001eb014990,3,1,4,4
Zm00001eb015000,123,93,142,142
Zm00001eb015010,2823,2691,4409,4333
Zm00001eb015020,1,4,9,2
Zm00001eb015030,385,412,391,365
Zm00001eb015040,234,250,308,293
Zm00001eb015050,128,179,245,257
Zm00001eb015060,947,906,1234,1152
Zm00001eb015070,228,263,282,324
Zm00001eb015080,95,97,74,54
Zm00001eb015090,323,301,388,347
Zm00001eb015100,70,54,52,45
Zm00001eb015110,32,19,8,7
Zm00001eb015120,121,130,264,272
Zm00001eb015130,84,66,135,154
Zm00001eb015140,28,33,32,42
Zm00001eb015150,463,462,559,537
Zm00001eb015160,66,68,46,68
Zm00001eb015170,240,265,210,235
Zm00001eb015190,110,112,106,94
Zm00001eb015200,4511,4629,6917,7003
Zm00001eb015210,1894,2089,4132,4067
Zm00001eb015220,49,73,53,39
Zm00001eb015230,344,361,437,422
Zm00001eb015240,517,600,487,529
Zm00001eb015250,138,130,65,66
Zm00001eb015260,271,281,325,334
Zm00001eb015270,280,267,414,419
Zm00001eb015290,1232,1238,2248,2222
Zm00001eb015300,0,0,0,0
Zm00001eb015310,381,334,273,272
Zm00001eb015320,531,490,1510,1485
Zm00001eb015330,2167,2156,3614,3574
Zm00001eb015340,520,584,235,245
Zm00001eb015350,26,31,20,28
Zm00001eb015360,0,0,0,0
Zm00001eb015370,0,0,0,0
Zm00001eb015380,384,348,412,424
Zm00001eb015390,428,398,440,428
Zm00001eb015400,203,180,389,405
Zm00001eb015410,0,2,0,2
Zm00001eb015420,492,511,1153,1177
Zm00001eb015430,56,44,61,51
Zm00001eb015440,1873,1834,2170,2165
Zm00001eb015450,34,35,25,27
Zm00001eb015460,45,45,51,60
Zm00001eb015470,432,455,1064,1086
Zm00001eb015480,0,0,0,0
Zm00001eb015490,102,96,125,122
Zm00001eb015500,6,6,13,7
Zm00001eb015510,113,110,150,164
Zm00001eb015520,57,51,59,71
Zm00001eb015530,37,33,62,55
Zm00001eb015540,152,177,131,136
Zm00001eb015550,169,178,153,144
Zm00001eb015560,177,151,297,289
Zm00001eb015570,197,170,231,212
Zm00001eb015580,6,8,5,6
Zm00001eb015590,0,5,0,0
Zm00001eb015600,0,0,0,0
Zm00001eb015610,3,2,0,0
Zm00001eb015620,19573,19658,17589,17484
Zm00001eb015630,4,6,54,64
Zm00001eb015640,0,0,0,5
Zm00001eb015650,0,0,0,0
Zm00001eb015660,2258,2263,2787,2818
Zm00001eb015670,41,29,11,13
Zm00001eb015680,158,163,185,164
Zm00001eb015690,268,295,382,347
Zm00001eb015700,654,701,594,592
Zm00001eb015710,70,72,73,57
Zm00001eb015720,523,549,405,387
Zm00001eb015730,204,190,317,308
Zm00001eb015740,0,0,0,0
Zm00001eb015750,504,481,461,446
Zm00001eb015760,363,335,724,716
Zm00001eb015770,5,9,15,20
Zm00001eb015780,1,0,0,1
Zm00001eb015790,450,435,407,425
Zm00001eb015800,328,348,1077,1099
Zm00001eb015820,228,216,239,205
Zm00001eb015830,6,5,5,2
Zm00001eb015840,781,800,752,784
Zm00001eb015850,3,1,4,10
Zm00001eb015860,40,37,71,86
Zm00001eb015870,3,3,13,10
Zm00001eb015880,488,524,549,564
Zm00001eb015890,1012,913,1305,1323
Zm00001eb015900,510,557,796,820
Zm00001eb015910,1471,1443,2060,2048
Zm00001eb015920,573,552,717,754
Zm00001eb015930,841,827,831,829
Zm00001eb015940,566,608,1072,1092
Zm00001eb015950,235,235,89,94
Zm00001eb015960,561,567,594,610
Zm00001eb015970,33,25,36,27
Zm00001eb015980,37,29,125,89
Zm00001eb015990,302,296,287,295
Zm00001eb016000,899,876,888,900
Zm00001eb016020,1384,1358,1060,926
Zm00001eb016030,1,1,0,0
Zm00001eb016040,430,438,303,317
Zm00001eb016050,0,0,0,0
Zm00001eb016060,0,0,0,0
Zm00001eb016070,0,0,0,0
Zm00001eb016080,0,0,0,0
Zm00001eb016090,1,4,21,26
Zm00001eb016100,243,237,356,326
Zm00001eb016110,922,907,1462,1521
Zm00001eb016120,356,368,523,530
Zm00001eb016130,0,0,0,0
Zm00001eb016140,0,0,0,0
Zm00001eb016150,0,0,0,0
Zm00001eb016160,1175,1244,797,795
Zm00001eb016170,434,374,328,373
Zm00001eb016180,1148,1120,477,481
Zm00001eb016190,141,134,135,166
Zm00001eb016200,688,713,1095,1103
Zm00001eb016210,0,1,5,0
Zm00001eb016220,0,0,0,0
Zm00001eb016230,432,432,732,784
Zm00001eb016240,971,950,1457,1461
Zm00001eb016250,419,413,523,492
Zm00001eb016260,0,0,0,0
Zm00001eb016270,7,6,3,6
Zm00001eb016280,10,4,2,7
Zm00001eb016290,440,457,533,547
Zm00001eb016300,0,0,0,0
Zm00001eb016310,1,0,0,0
Zm00001eb016320,748,690,736,723
Zm00001eb016330,411,442,390,402
Zm00001eb016340,2,5,3,5
Zm00001eb016350,119,105,110,129
Zm00001eb016360,0,0,0,0
Zm00001eb016370,227,226,227,192
Zm00001eb016390,100,102,117,123
Zm00001eb016400,54,67,64,65
Zm00001eb016410,0,0,1,0
Zm00001eb016420,94,102,87,91
Zm00001eb016430,5,6,4,4
Zm00001eb016440,522,483,760,754
Zm00001eb016450,899,834,661,634
Zm00001eb016460,532,508,1126,1097
Zm00001eb016470,64,75,55,48
Zm00001eb016480,0,0,1,1
Zm00001eb016490,0,0,0,0
Zm00001eb016510,0,0,0,0
Zm00001eb016520,3,4,8,2
Zm00001eb016530,0,0,0,0
Zm00001eb016540,191,160,297,309
Zm00001eb016550,16,19,50,89
Zm00001eb016560,1670,1659,1697,1713
Zm00001eb016570,397,433,441,463
Zm00001eb016580,7,5,6,3
Zm00001eb016590,45,61,103,87
