ENSEMBL_GeneID,C_6_Susc_1,C_6_Susc_2,T_6_Susc_1,T_6_Susc_2
Zm00001eb008350,0,0,0,0
Zm00001eb008360,305,301,623,614
Zm00001eb008370,780,783,734,745
Zm00001eb008380,12,9,23,37
Zm00001eb008400,1148,1127,2261,2380
Zm00001eb008410,0,0,4,1
Zm00001eb008420,5,5,0,5
Zm00001eb008430,26,37,28,24
Zm00001eb008440,2640,2621,2126,2171
Zm00001eb008450,354,390,624,631
Zm00001eb008460,1192,1154,1415,1353
Zm00001eb008470,304,290,199,239
Zm00001eb008480,687,659,768,725
Zm00001eb008490,584,608,767,740
Zm00001eb008500,27,24,77,72
Zm00001eb008510,0,0,0,1
Zm00001eb008520,189,157,326,372
Zm00001eb008530,392,400,171,193
Zm00001eb008540,0,0,0,0
Zm00001eb008550,3593,3716,5543,5288
Zm00001eb008560,5,2,2,5
Zm00001eb008570,730,711,979,920
Zm00001eb008580,37,38,73,69
Zm00001eb008590,68,84,166,144
Zm00001eb008600,0,0,0,0
Zm00001eb008610,2775,2858,3994,4010
Zm00001eb008620,514,549,405,385
Zm00001eb008630,226,233,511,497
Zm00001eb008640,257,239,238,227
Zm00001eb008650,684,704,812,841
Zm00001eb008660,1061,1121,1092,1100
Zm00001eb008670,0,0,0,0
Zm00001eb008680,10,8,3,5
Zm00001eb008690,0,1,2,5
Zm00001eb008700,2579,2592,3286,3251
Zm00001eb008710,125,131,186,185
Zm00001eb008720,140,132,152,184
Zm00001eb008730,34,43,29,32
Zm00001eb008740,19,14,12,18
Zm00001eb008750,17,20,37,38
Zm00001eb008770,179,188,71,82
Zm00001eb008780,580,508,777,789
Zm00001eb008790,133,119,91,107
Zm00001eb008800,63,90,113,148
Zm00001eb008810,763,759,548,526
Zm00001eb008820,0,0,0,0
Zm00001eb008830,430,454,183,195
Zm00001eb008850,46,35,41,29
Zm00001eb008860,0,0,0,1
Zm00001eb008870,4,3,8,1
Zm00001eb008880,89,56,52,58
Zm00001eb008890,151,155,255,239
Zm00001eb008900,193,182,354,376
Zm00001eb008910,445,445,282,297
Zm00001eb008920,947,990,209,191
Zm00001eb008930,164,156,204,196
Zm00001eb008940,0,0,0,0
Zm00001eb008950,172,202,239,274
Zm00001eb008960,9,10,7,10
Zm00001eb008970,0,0,0,0
Zm00001eb008980,66,77,208,187
Zm00001eb008990,8,12,3,5
Zm00001eb009000,0,0,0,0
Zm00001eb009010,26,26,12,13
Zm00001eb009020,8,2,4,1
Zm00001eb009030,2,3,0,3
Zm00001eb009040,32,41,27,23
Zm00001eb009050,75,90,78,61
Zm00001eb009060,79,95,68,56
Zm00001eb009070,390,380,389,393
Zm00001eb009080,15,8,11,11
Zm00001eb009090,536,544,532,503
Zm00001eb009100,735,713,769,769
Zm00001eb009110,1040,1129,1577,1671
Zm00001eb009120,15,32,41,36
Zm00001eb009130,122,99,64,72
Zm00001eb009140,509,524,561,548
Zm00001eb009150,203,214,207,166
Zm00001eb009160,1683,1588,775,800
Zm00001eb009170,130,110,118,98
Zm00001eb009210,0,0,0,0
Zm00001eb009230,0,0,0,0
Zm00001eb009240,173,170,146,119
Zm00001eb009250,221,195,151,133
Zm00001eb009260,4,1,1,3
Zm00001eb009270,9,6,6,8
Zm00001eb009280,0,0,0,0
Zm00001eb009290,20,19,15,17
Zm00001eb009300,0,0,0,0
Zm00001eb009310,928,936,1162,1131
Zm00001eb009320,114,138,94,114
Zm00001eb009340,295,289,59,52
Zm00001eb009360,557,589,504,531
Zm00001eb009370,176,175,142,176
Zm00001eb009380,25,35,74,78
Zm00001eb009390,0,0,0,0
Zm00001eb009400,1,3,19,10
Zm00001eb009410,0,0,0,0
Zm00001eb009420,0,0,0,0
Zm00001eb009430,222,203,375,326
Zm00001eb009460,1,4,2,1
Zm00001eb009470,0,0,0,0
Zm00001eb009480,469,464,342,365
Zm00001eb009490,57,44,73,88
Zm00001eb009500,143,135,104,111
Zm00001eb009510,554,577,614,662
Zm00001eb009520,0,0,0,0
Zm00001eb009530,0,0,0,0
Zm00001eb009540,155,171,125,144
Zm00001eb009550,227,241,535,596
Zm00001eb009560,0,0,0,0
Zm00001eb009570,31,22,25,29
Zm00001eb009580,185,163,126,150
Zm00001eb009590,1,4,3,7
Zm00001eb009600,111,106,69,60
Zm00001eb009610,5,9,7,9
Zm00001eb009620,0,0,0,0
Zm00001eb009630,20,15,5,7
Zm00001eb009640,231,242,191,198
Zm00001eb009650,0,0,0,0
Zm00001eb009660,286,344,172,198
Zm00001eb009670,13,12,16,20
Zm00001eb009690,26,31,15,16
Zm00001eb009700,5,6,5,4
Zm00001eb009710,12,12,8,13
Zm00001eb009730,243,249,350,380
Zm00001eb009750,0,0,0,0
Zm00001eb009760,0,0,0,0
Zm00001eb009770,147,163,157,127
Zm00001eb009780,158,174,92,73
Zm00001eb009800,14,19,11,14
Zm00001eb009810,1898,1906,2210,2332
Zm00001eb009820,0,0,0,0
Zm00001eb009830,0,0,0,0
Zm00001eb009840,0,0,0,0
Zm00001eb009850,13,16,2,5
Zm00001eb009860,0,0,0,0
Zm00001eb009870,57,60,56,65
Zm00001eb009880,970,934,981,1033
Zm00001eb009890,521,554,626,606
Zm00001eb009900,1140,1194,2318,2363
Zm00001eb009910,4781,4784,4883,4639
Zm00001eb009920,1610,1636,3348,3424
Zm00001eb009930,0,0,1,1
Zm00001eb009940,215,226,45,52
Zm00001eb009950,1,13,11,12
Zm00001eb009960,240,257,271,264
Zm00001eb009970,0,0,0,0
Zm00001eb009980,476,486,501,482
Zm00001eb009990,112,97,43,53
Zm00001eb010000,0,0,0,0
Zm00001eb010010,0,0,4,5
Zm00001eb010020,219,221,405,431
Zm00001eb010030,3226,3040,3515,3462
Zm00001eb010040,632,657,728,720
Zm00001eb010050,93,85,72,71
Zm00001eb010060,13,13,5,7
Zm00001eb010070,732,683,403,348
Zm00001eb010080,20,21,9,4
Zm00001eb010090,5,0,3,4
Zm00001eb010100,23,30,45,39
Zm00001eb010110,250,212,157,155
Zm00001eb010130,83,121,318,275
Zm00001eb010140,422,376,442,435
Zm00001eb010150,933,877,1035,1006
Zm00001eb010160,447,477,430,409
Zm00001eb010170,6,13,5,9
Zm00001eb010180,6,11,2,6
Zm00001eb010190,326,323,410,380
Zm00001eb010200,329,292,437,428
Zm00001eb010210,37,29,25,18
Zm00001eb010220,0,0,0,0
Zm00001eb010230,1736,1721,1897,1812
Zm00001eb010240,87,100,180,206
Zm00001eb010250,0,0,0,0
Zm00001eb010260,0,0,0,0
Zm00001eb010270,0,0,0,0
Zm00001eb010280,580,588,616,625
Zm00001eb010290,16,10,8,14
Zm00001eb010300,1407,1447,2435,2518
Zm00001eb010310,235,240,245,305
Zm00001eb010320,1610,1583,754,774
Zm00001eb010330,77,87,127,102
Zm00001eb010340,129,133,247,270
Zm00001eb010350,0,0,0,0
Zm00001eb010360,533,562,702,704
Zm00001eb010370,1172,1174,1113,1146
Zm00001eb010380,0,0,1,0
Zm00001eb010390,2,2,1,0
Zm00001eb010400,2220,2240,2777,2911
Zm00001eb010410,136,152,143,130
Zm00001eb010420,237,215,159,146
Zm00001eb010440,972,983,607,660
Zm00001eb010450,380,382,255,269
Zm00001eb010460,102,122,101,95
Zm00001eb010470,6,6,11,8
Zm00001eb010480,80,66,106,86
Zm00001eb010490,27,20,16,18
Zm00001eb010500,1077,1048,681,788
Zm00001eb010530,35,53,7,15
Zm00001eb010540,52,45,63,47
Zm00001eb010550,239,228,187,205
Zm00001eb010560,2498,2598,2722,2730
Zm00001eb010570,25,27,18,17
Zm00001eb010590,194,220,203,202
Zm00001eb010600,50,55,40,38
Zm00001eb010610,158,157,230,238
Zm00001eb010620,674,667,757,760
Zm00001eb010630,0,0,0,0
Zm00001eb010640,187,181,134,117
Zm00001eb010650,31,35,21,25
Zm00001eb010660,106,114,120,130
Zm00001eb010680,118,125,141,148
Zm00001eb010690,432,451,581,551
Zm00001eb010700,756,672,1562,1488
Zm00001eb010710,162,120,256,227
Zm00001eb010720,35,41,56,61
Zm00001eb010730,1322,1291,1101,1139
Zm00001eb010740,837,857,862,846
Zm00001eb010750,3,3,2,0
Zm00001eb010760,0,0,0,0
Zm00001eb010770,0,1,0,0
Zm00001eb010780,0,0,0,0
Zm00001eb010790,5325,5308,5847,5832
Zm00001eb010800,3,1,3,2
Zm00001eb010810,2181,2151,3428,3507
Zm00001eb010820,83,106,86,87
Zm00001eb010830,109,77,248,190
Zm00001eb010840,0,0,0,0
Zm00001eb010850,0,1,2,2
Zm00001eb010860,260,286,266,218
Zm00001eb010870,6,14,18,16
Zm00001eb010890,10,9,2,3
Zm00001eb010900,305,353,387,415
Zm00001eb010910,79,81,66,79
Zm00001eb010940,0,0,0,0
Zm00001eb010950,620,614,520,456
Zm00001eb010960,474,470,310,295
Zm00001eb010980,198,221,445,460
Zm00001eb010990,209,226,441,427
Zm00001eb011000,1127,1174,1102,1125
Zm00001eb011010,2547,2486,3308,3259
Zm00001eb011020,2883,2932,3372,3545
Zm00001eb011030,2,4,0,0
Zm00001eb011040,181,160,128,162
Zm00001eb011050,2915,2856,2392,2438
Zm00001eb011060,152,179,120,108
Zm00001eb011070,53,59,99,113
Zm00001eb011080,23,20,48,36
Zm00001eb011090,0,0,1,0
Zm00001eb011100,0,0,0,0
Zm00001eb011110,0,0,0,0
Zm00001eb011120,12,11,3,5
Zm00001eb011140,71,61,27,35
Zm00001eb011150,712,733,945,992
Zm00001eb011160,142,113,198,201
Zm00001eb011170,132,158,177,168
Zm00001eb011180,0,0,0,0
Zm00001eb011190,1,1,1,1
Zm00001eb011200,23,38,47,51
Zm00001eb011210,21,35,23,14
Zm00001eb011220,67,55,70,61
Zm00001eb011230,35,26,53,36
Zm00001eb011240,5,9,14,8
Zm00001eb011250,2,5,3,0
Zm00001eb011270,19,24,29,33
Zm00001eb011280,361,378,341,347
Zm00001eb011290,2,1,4,2
Zm00001eb011300,369,401,483,490
Zm00001eb011310,90,101,91,120
Zm00001eb011320,0,0,2,2
Zm00001eb011330,0,0,0,0
Zm00001eb011340,0,0,0,0
Zm00001eb011350,0,1,1,5
Zm00001eb011360,0,0,2,4
Zm00001eb011370,39,44,41,38
Zm00001eb011380,372,296,157,156
Zm00001eb011410,0,0,1,0
Zm00001eb011420,412,401,537,551
Zm00001eb011430,0,0,0,0
Zm00001eb011440,0,0,0,0
Zm00001eb011450,988,975,1556,1565
Zm00001eb011460,166,146,205,240
Zm00001eb011470,236,257,307,300
Zm00001eb011480,119,145,83,93
Zm00001eb011490,1320,1257,1435,1438
Zm00001eb011500,1,4,2,1
Zm00001eb011510,0,0,0,0
Zm00001eb011520,18,16,34,24
Zm00001eb011530,230,213,118,132
Zm00001eb011550,58,47,144,157
Zm00001eb011560,80,62,46,43
Zm00001eb011570,0,0,0,0
Zm00001eb011580,223,218,268,276
Zm00001eb011590,505,509,453,498
Zm00001eb011600,30,24,45,30
Zm00001eb011610,44,51,44,57
Zm00001eb011620,523,472,550,600
Zm00001eb011630,318,297,209,232
Zm00001eb011640,123,147,204,208
Zm00001eb011650,283,272,375,336
Zm00001eb011670,3722,3711,1635,1654
Zm00001eb011680,116,140,99,120
Zm00001eb011700,167,198,321,337
Zm00001eb011720,339,331,297,283
Zm00001eb011730,119,94,84,76
Zm00001eb011750,749,752,755,794
Zm00001eb011760,473,500,532,569
Zm00001eb011770,0,0,0,0
Zm00001eb011780,393,377,461,536
Zm00001eb011800,2265,2316,3083,3201
Zm00001eb011810,603,557,491,511
Zm00001eb011820,551,604,73,61
Zm00001eb011830,65,81,85,56
Zm00001eb011840,393,356,222,222
Zm00001eb011850,0,0,2,0
Zm00001eb011860,47,40,37,34
Zm00001eb011870,0,0,0,0
Zm00001eb011880,662,589,433,386
Zm00001eb011890,13,15,7,12
Zm00001eb011900,0,0,0,0
Zm00001eb011910,354,361,295,308
Zm00001eb011920,677,734,958,1003
Zm00001eb011930,5,10,3,6
Zm00001eb011940,17,13,6,18
Zm00001eb011950,315,294,423,432
Zm00001eb011960,1306,1225,1602,1497
Zm00001eb011970,270,255,309,328
Zm00001eb011980,2023,1965,1855,1750
Zm00001eb011990,787,811,604,594
Zm00001eb012000,477,473,450,512
Zm00001eb012010,539,525,438,436
Zm00001eb012020,712,731,685,641
Zm00001eb012030,4,6,1,3
Zm00001eb012040,326,307,1266,1304
Zm00001eb012060,372,384,410,379
Zm00001eb012070,316,386,557,522
Zm00001eb012080,408,392,379,365
Zm00001eb012090,0,0,0,0
Zm00001eb012100,517,557,906,932
Zm00001eb012120,0,1,0,2
Zm00001eb012130,40,44,24,15
Zm00001eb012140,521,576,919,959
Zm00001eb012150,6,8,8,17
Zm00001eb012160,7,1,1,2
Zm00001eb012180,181,185,129,133
Zm00001eb012190,23,22,9,9
Zm00001eb012200,297,302,320,313
Zm00001eb012210,342,365,384,361
Zm00001eb012220,895,1006,1851,1916
Zm00001eb012240,47,42,81,78
Zm00001eb012250,119,104,69,78
Zm00001eb012260,0,0,0,0
Zm00001eb012270,4646,4723,2684,2582
Zm00001eb012280,822,742,894,918
Zm00001eb012290,7,7,4,9
Zm00001eb012300,1373,1314,2008,2023
Zm00001eb012310,877,842,1084,1118
Zm00001eb012320,46,26,15,10
Zm00001eb012330,256,233,272,242
Zm00001eb012340,518,530,435,415
Zm00001eb012350,7,7,2,13
Zm00001eb012360,402,378,201,181
Zm00001eb012370,0,0,0,0
Zm00001eb012380,267,290,289,278
Zm00001eb012390,677,760,696,668
Zm00001eb012400,0,0,0,0
Zm00001eb012410,39,33,64,74
Zm00001eb012420,0,0,0,0
Zm00001eb012430,972,921,867,949
Zm00001eb012440,37,41,22,25
Zm00001eb012450,0,0,0,0
Zm00001eb012460,0,0,0,0
Zm00001eb012470,1442,1444,1008,977
Zm00001eb012480,315,282,411,338
Zm00001eb012490,0,0,0,0
Zm00001eb012500,0,0,0,0
Zm00001eb012510,3,1,1,0
Zm00001eb012530,38,48,31,33
Zm00001eb012540,698,706,1000,987
Zm00001eb012550,24,20,37,37
Zm00001eb012560,210,203,49,64
Zm00001eb012570,33,48,0,2
Zm00001eb012580,3411,3373,4670,4611
Zm00001eb012590,156,149,399,419
Zm00001eb012600,1299,1290,1826,1801
Zm00001eb012610,2353,2291,2439,2464
Zm00001eb012620,0,0,0,0
Zm00001eb012630,0,0,0,0
Zm00001eb012640,0,0,0,0
Zm00001eb012650,504,479,477,456
Zm00001eb012660,182,170,370,384
Zm00001eb012670,1293,1324,1155,1143
Zm00001eb012680,17,8,9,4
Zm00001eb012690,363,334,497,463
Zm00001eb012700,26,19,59,53
Zm00001eb012710,588,606,829,821
Zm00001eb012720,138,148,362,368
Zm00001eb012740,13,11,8,13
Zm00001eb012750,69,64,69,74
Zm00001eb012760,720,680,865,803
Zm00001eb012770,419,428,685,662
Zm00001eb012780,257,261,211,252
Zm00001eb012790,771,806,529,525
Zm00001eb012800,159,145,258,226
Zm00001eb012820,10,14,29,20
Zm00001eb012830,0,0,0,0
Zm00001eb012840,0,3,1,0
Zm00001eb012850,14,10,22,19
Zm00001eb012860,1453,1426,3207,3266
Zm00001eb012870,241,282,228,248
Zm00001eb012880,1832,1736,1136,1088
Zm00001eb012890,645,629,776,691
Zm00001eb012900,235,232,187,190
Zm00001eb012910,8,2,3,1
Zm00001eb012920,845,888,577,500
Zm00001eb012930,88,98,158,147
Zm00001eb012940,14,19,14,28
Zm00001eb012950,363,360,520,514
Zm00001eb012960,199,195,164,171
Zm00001eb012970,4,9,8,10
Zm00001eb012980,586,573,794,817
Zm00001eb012990,0,0,0,0
Zm00001eb013000,322,325,370,389
Zm00001eb013010,0,0,0,0
Zm00001eb013020,107,106,48,49
Zm00001eb013030,143,137,90,89
Zm00001eb013040,73,88,44,65
Zm00001eb013060,46,48,49,41
Zm00001eb013070,23,22,34,40
Zm00001eb013080,13946,13748,10689,10480
Zm00001eb013090,1,0,0,0
Zm00001eb013100,59,27,44,31
Zm00001eb013110,625,625,535,564
Zm00001eb013120,596,645,704,676
Zm00001eb013130,424,441,773,798
Zm00001eb013140,175,160,155,162
Zm00001eb013150,50,71,49,56
Zm00001eb013170,0,0,0,2
Zm00001eb013180,1330,1265,1115,1077
Zm00001eb013190,839,809,852,809
Zm00001eb013220,627,588,484,453
Zm00001eb013230,823,772,785,862
Zm00001eb013240,668,692,821,862
Zm00001eb013250,136,116,121,129
Zm00001eb013260,0,1,0,0
Zm00001eb013270,584,551,746,675
Zm00001eb013280,0,0,0,1
Zm00001eb013290,0,0,0,0
Zm00001eb013300,170,175,228,197
Zm00001eb013310,2,5,2,3
Zm00001eb013320,0,0,0,0
Zm00001eb013330,0,0,0,2
Zm00001eb013340,186,192,319,316
Zm00001eb013350,9,5,18,10
Zm00001eb013360,652,668,516,503
Zm00001eb013370,41,58,25,28
Zm00001eb013380,37,32,58,62
Zm00001eb013390,6,5,0,1
Zm00001eb013410,0,0,0,0
Zm00001eb013420,126,122,156,165
Zm00001eb013430,13881,13777,9431,9573
Zm00001eb013440,328,333,219,206
Zm00001eb013450,130,132,270,245
Zm00001eb013460,488,456,781,808
Zm00001eb013470,0,0,0,0
Zm00001eb013480,52,67,34,36
Zm00001eb013490,2228,2376,3274,3251
Zm00001eb013500,136,118,120,131
Zm00001eb013510,222,261,359,340
Zm00001eb013520,4092,4209,2781,2704
Zm00001eb013540,136,159,184,191
Zm00001eb013550,282,281,277,288
Zm00001eb013560,10,18,9,22
Zm00001eb013580,0,1,0,0
Zm00001eb013590,107,104,130,97
Zm00001eb013600,177,195,77,76
Zm00001eb013610,519,500,447,389
Zm00001eb013620,170,170,103,132
Zm00001eb013630,1,0,0,0
Zm00001eb013640,1369,1283,1632,1561
Zm00001eb013650,545,582,622,585
Zm00001eb013660,734,725,546,468
Zm00001eb013670,5,5,0,4
Zm00001eb013680,13,23,23,25
Zm00001eb013690,141,168,241,266
Zm00001eb013700,169,178,175,196
Zm00001eb013710,225,221,361,335
Zm00001eb013720,106,121,120,115
Zm00001eb013730,149,172,136,113
Zm00001eb013740,73,74,74,74
Zm00001eb013750,5819,5886,10710,10530
Zm00001eb013760,527,501,915,934
Zm00001eb013770,1,0,0,0
Zm00001eb013780,283,266,231,262
Zm00001eb013800,139,122,204,220
Zm00001eb013810,772,772,263,281
Zm00001eb013820,23,38,9,17
Zm00001eb013830,129,134,57,71
Zm00001eb013840,2761,2745,3411,3362
Zm00001eb013850,276,293,336,373
Zm00001eb013860,124,177,94,100
Zm00001eb013870,1125,1181,1118,1098
Zm00001eb013880,8,8,14,16
Zm00001eb013890,0,0,0,0
Zm00001eb013900,2397,2367,4001,4035
Zm00001eb013910,443,469,933,916
Zm00001eb013920,3,2,4,5
Zm00001eb013930,0,0,0,0
Zm00001eb013940,782,737,1272,1302
Zm00001eb013950,200,187,272,266
Zm00001eb013970,93,111,186,150
Zm00001eb013980,433,408,681,639
Zm00001eb013990,3526,3474,3216,3254
Zm00001eb014000,2800,2854,2139,2063
Zm00001eb014010,13,23,3,3
Zm00001eb014020,2,3,1,6
Zm00001eb014030,777,828,859,898
Zm00001eb014040,0,0,0,0
Zm00001eb014050,2082,2179,278,262
Zm00001eb014060,0,0,0,0
Zm00001eb014070,0,0,0,1
Zm00001eb014080,6,8,0,2
Zm00001eb014090,146,131,129,103
Zm00001eb014100,0,0,0,0
Zm00001eb014110,299,317,411,386
Zm00001eb014120,312,292,314,378
Zm00001eb014130,224,204,349,390
Zm00001eb014140,0,0,0,0
Zm00001eb014150,27,29,35,39
Zm00001eb014160,832,828,1130,1118
Zm00001eb014170,0,0,0,0
Zm00001eb014180,95,105,43,57
Zm00001eb014190,82,108,70,63
Zm00001eb014210,103,106,197,190
Zm00001eb014220,0,0,0,0
Zm00001eb014230,1,1,2,1
Zm00001eb014240,117,135,477,497
Zm00001eb014250,269,289,211,218
Zm00001eb014260,11,5,1,0
Zm00001eb014280,0,0,0,0
Zm00001eb014290,0,0,0,0
Zm00001eb014320,0,0,0,0
Zm00001eb014350,0,0,0,0
Zm00001eb014370,0,0,0,0
Zm00001eb014390,0,0,0,0
Zm00001eb014420,0,0,0,0
Zm00001eb014430,0,0,0,0
Zm00001eb014440,0,0,0,0
Zm00001eb014450,426,453,510,494
Zm00001eb014460,141,123,256,263
Zm00001eb014470,300,302,492,477
Zm00001eb014490,416,454,261,256
Zm00001eb014500,99,114,73,68
Zm00001eb014510,0,0,0,0
Zm00001eb014520,0,0,0,0
Zm00001eb014530,0,0,0,0
Zm00001eb014540,8,18,21,12
Zm00001eb014550,10,10,24,18
Zm00001eb014560,33,39,63,52
Zm00001eb014570,25,26,39,39
Zm00001eb014580,43,32,58,51
Zm00001eb014590,7,8,9,2
Zm00001eb014600,274,380,322,370
Zm00001eb014610,0,0,0,0
Zm00001eb014620,0,0,0,0
Zm00001eb014630,195,179,228,250
Zm00001eb014640,1438,1348,1373,1498
Zm00001eb014670,1,2,4,3
Zm00001eb014680,0,0,0,0
Zm00001eb014700,0,0,0,0
Zm00001eb014710,0,0,0,0
Zm00001eb014720,280,266,306,263
Zm00001eb014730,327,321,179,171
Zm00001eb014740,415,403,462,518
Zm00001eb014750,156,174,215,238
Zm00001eb014760,1791,1789,3031,2965
Zm00001eb014770,8,10,22,17
Zm00001eb014780,297,299,289,288
Zm00001eb014790,2,1,0,0
Zm00001eb014800,5,0,0,0
Zm00001eb014810,329,375,431,480
Zm00001eb014820,252,299,481,497
Zm00001eb014830,714,739,831,835
Zm00001eb014840,0,0,0,0
Zm00001eb014850,342,306,246,262
Zm00001eb014860,0,0,2,2
Zm00001eb014870,344,340,296,288
Zm00001eb014890,1145,1144,987,983
Zm00001eb014900,756,738,982,988
Zm00001eb014920,0,1,0,0
Zm00001eb014930,76,40,41,51
Zm00001eb014940,0,0,0,0
Zm00001eb014950,1,2,0,0
Zm00001eb014960,160,152,209,189
Zm00001eb014970,131,124,98,123
Zm00001eb014980,204,212,330,352
Zm00001eb014990,2,0,3,1
Zm00001eb015000,274,316,376,361
Zm00001eb015010,4662,4849,5554,5602
Zm00001eb015020,4,3,8,1
Zm00001eb015030,479,497,359,373
Zm00001eb015040,211,203,326,325
Zm00001eb015050,387,346,296,295
Zm00001eb015060,725,756,1062,1049
Zm00001eb015070,371,447,400,353
Zm00001eb015080,159,162,98,126
Zm00001eb015090,507,445,361,354
Zm00001eb015100,73,72,35,32
Zm00001eb015110,33,45,18,9
Zm00001eb015120,85,72,118,110
Zm00001eb015130,181,176,144,126
Zm00001eb015140,22,32,31,38
Zm00001eb015150,497,493,386,305
Zm00001eb015160,39,67,67,68
Zm00001eb015170,430,433,245,254
Zm00001eb015190,114,85,111,128
Zm00001eb015200,4243,4010,6153,6054
Zm00001eb015210,2374,2376,3688,3690
Zm00001eb015220,56,56,48,41
Zm00001eb015230,402,386,434,445
Zm00001eb015240,1320,1356,1001,939
Zm00001eb015250,355,337,154,144
Zm00001eb015260,274,233,320,305
Zm00001eb015270,349,351,485,527
Zm00001eb015290,1639,1601,2122,2054
Zm00001eb015300,0,0,0,0
Zm00001eb015310,355,350,302,278
Zm00001eb015320,511,534,1169,1154
Zm00001eb015330,2395,2317,3708,3695
Zm00001eb015340,177,191,46,43
Zm00001eb015350,110,117,79,76
Zm00001eb015360,46,67,45,57
Zm00001eb015370,46,59,51,47
Zm00001eb015380,678,706,530,605
Zm00001eb015390,287,256,179,183
Zm00001eb015400,206,213,497,496
Zm00001eb015410,85,112,131,131
Zm00001eb015420,483,468,1173,1194
Zm00001eb015430,49,42,41,37
Zm00001eb015440,2218,2200,2032,1925
Zm00001eb015450,35,34,37,31
Zm00001eb015460,42,41,59,61
Zm00001eb015470,563,582,995,979
Zm00001eb015480,0,1,0,1
Zm00001eb015490,98,77,68,71
Zm00001eb015500,12,9,6,10
Zm00001eb015510,152,133,136,132
Zm00001eb015520,80,57,77,74
Zm00001eb015530,45,59,36,39
Zm00001eb015540,353,333,294,270
Zm00001eb015550,239,216,183,190
Zm00001eb015560,206,216,295,362
Zm00001eb015570,410,432,389,386
Zm00001eb015580,5,10,6,10
Zm00001eb015590,0,0,0,0
Zm00001eb015600,0,0,0,0
Zm00001eb015610,0,2,2,0
Zm00001eb015620,34409,34448,20110,19777
Zm00001eb015630,3,0,12,7
Zm00001eb015640,0,0,0,0
Zm00001eb015650,0,0,0,0
Zm00001eb015660,1855,1853,2275,2365
Zm00001eb015670,51,45,43,21
Zm00001eb015680,184,183,230,212
Zm00001eb015690,323,293,443,411
Zm00001eb015700,598,606,621,657
Zm00001eb015710,91,73,69,82
Zm00001eb015720,1078,1006,520,600
Zm00001eb015730,265,241,354,340
Zm00001eb015740,1,0,0,0
Zm00001eb015750,509,476,584,579
Zm00001eb015760,296,320,588,630
Zm00001eb015770,215,213,85,105
Zm00001eb015780,3,2,3,0
Zm00001eb015790,320,306,413,392
Zm00001eb015800,404,404,707,696
Zm00001eb015820,255,245,171,154
Zm00001eb015830,14,12,14,19
Zm00001eb015840,666,684,636,583
Zm00001eb015850,1,3,0,0
Zm00001eb015860,1035,1084,1006,1023
Zm00001eb015870,33,49,28,14
Zm00001eb015880,352,356,396,397
Zm00001eb015890,998,973,1289,1350
Zm00001eb015900,551,535,707,677
Zm00001eb015910,1820,1707,2369,2301
Zm00001eb015920,495,469,854,854
Zm00001eb015930,588,497,909,884
Zm00001eb015940,576,569,1024,999
Zm00001eb015950,241,271,76,72
Zm00001eb015960,684,654,692,726
Zm00001eb015970,18,13,10,25
Zm00001eb015980,23,28,37,25
Zm00001eb015990,331,348,289,290
Zm00001eb016000,942,894,1463,1408
Zm00001eb016020,1628,1656,1303,1323
Zm00001eb016030,0,0,0,0
Zm00001eb016040,226,196,400,459
Zm00001eb016050,0,0,0,0
Zm00001eb016060,0,0,0,0
Zm00001eb016070,0,0,0,0
Zm00001eb016080,0,0,0,0
Zm00001eb016090,0,3,10,19
Zm00001eb016100,253,276,311,308
Zm00001eb016110,993,1010,1028,1062
Zm00001eb016120,454,482,501,541
Zm00001eb016130,1,0,0,0
Zm00001eb016140,0,0,0,0
Zm00001eb016150,0,0,0,0
Zm00001eb016160,1202,1210,930,976
Zm00001eb016170,366,398,479,370
Zm00001eb016180,1304,1359,604,610
Zm00001eb016190,126,98,144,116
Zm00001eb016200,674,655,686,658
Zm00001eb016210,5,7,13,10
Zm00001eb016220,0,0,0,0
Zm00001eb016230,53,35,46,46
Zm00001eb016240,864,917,1322,1183
Zm00001eb016250,463,503,1061,991
Zm00001eb016260,0,0,0,1
Zm00001eb016270,1,6,7,4
Zm00001eb016280,4,2,8,3
Zm00001eb016290,355,331,700,676
Zm00001eb016300,0,1,0,5
Zm00001eb016310,0,0,0,0
Zm00001eb016320,840,808,823,825
Zm00001eb016330,290,286,306,295
Zm00001eb016340,28,24,13,17
Zm00001eb016350,1101,1147,241,253
Zm00001eb016360,0,0,0,0
Zm00001eb016370,622,718,402,394
Zm00001eb016390,31,28,20,21
Zm00001eb016400,156,146,153,186
Zm00001eb016410,0,0,0,0
Zm00001eb016420,387,403,206,203
Zm00001eb016430,0,3,0,1
Zm00001eb016440,469,485,788,852
Zm00001eb016450,858,820,724,729
Zm00001eb016460,498,526,827,805
Zm00001eb016470,111,87,53,59
Zm00001eb016480,0,0,0,0
