ENSEMBL_GeneID,C_24_Tol_1,C_24_Tol_2,T_24_Tol_1,T_24_Tol_2
Zm00001eb008400,2622,2584,2597,2592
Zm00001eb008410,142,150,98,65
Zm00001eb008420,12,20,14,15
Zm00001eb008430,27,43,30,30
Zm00001eb008440,1532,1640,1217,1212
Zm00001eb008450,425,431,347,355
Zm00001eb008460,1241,1242,919,1037
Zm00001eb008470,274,287,177,153
Zm00001eb008480,770,780,665,777
Zm00001eb008490,1782,1700,1283,1278
Zm00001eb008500,121,151,76,64
Zm00001eb008510,0,0,4,1
Zm00001eb008520,282,301,247,268
Zm00001eb008530,49,40,10,17
Zm00001eb008540,0,0,0,0
Zm00001eb008550,4709,4627,4947,4939
Zm00001eb008560,22,25,31,36
Zm00001eb008570,790,804,734,637
Zm00001eb008580,36,47,34,64
Zm00001eb008590,112,105,53,36
Zm00001eb008600,0,0,0,0
Zm00001eb008610,3686,3685,3362,3423
Zm00001eb008620,918,1012,459,466
Zm00001eb008630,877,828,477,453
Zm00001eb008640,269,257,165,124
Zm00001eb008650,594,583,456,455
Zm00001eb008660,742,820,928,945
Zm00001eb008670,0,0,0,0
Zm00001eb008680,6,11,7,13
Zm00001eb008690,0,0,0,1
Zm00001eb008700,2950,3022,2636,2683
Zm00001eb008710,256,281,122,113
Zm00001eb008720,241,263,164,189
Zm00001eb008730,76,93,31,41
Zm00001eb008740,31,22,23,16
Zm00001eb008750,59,35,40,32
Zm00001eb008770,149,137,69,50
Zm00001eb008780,456,457,406,432
Zm00001eb008790,219,205,99,118
Zm00001eb008800,162,149,90,71
Zm00001eb008810,350,411,189,178
Zm00001eb008820,0,0,0,0
Zm00001eb008830,483,464,204,245
Zm00001eb008850,37,42,31,18
Zm00001eb008860,0,0,0,0
Zm00001eb008870,0,0,1,0
Zm00001eb008880,55,58,29,27
Zm00001eb008890,206,218,165,135
Zm00001eb008900,477,471,396,420
Zm00001eb008910,873,1006,408,435
Zm00001eb008920,707,760,253,295
Zm00001eb008930,660,676,333,367
Zm00001eb008940,0,0,0,0
Zm00001eb008950,176,201,167,185
Zm00001eb008960,0,3,0,0
Zm00001eb008970,2,0,0,3
Zm00001eb008980,177,197,290,240
Zm00001eb008990,3,0,1,0
Zm00001eb009000,0,0,0,0
Zm00001eb009010,151,147,118,88
Zm00001eb009020,3,3,3,3
Zm00001eb009030,0,0,0,0
Zm00001eb009040,0,0,0,0
Zm00001eb009050,3,5,2,0
Zm00001eb009060,131,119,61,52
Zm00001eb009070,383,404,283,303
Zm00001eb009080,37,33,42,30
Zm00001eb009090,609,627,326,336
Zm00001eb009100,1010,980,588,542
Zm00001eb009110,1668,1691,1041,1015
Zm00001eb009120,56,60,10,18
Zm00001eb009130,96,90,55,46
Zm00001eb009140,599,561,416,405
Zm00001eb009150,314,291,92,94
Zm00001eb009160,617,649,590,555
Zm00001eb009170,184,165,102,87
Zm00001eb009210,0,0,0,0
Zm00001eb009230,0,0,0,0
Zm00001eb009240,164,174,122,128
Zm00001eb009250,65,67,52,54
Zm00001eb009260,7,12,19,12
Zm00001eb009270,9,18,10,11
Zm00001eb009280,0,0,0,0
Zm00001eb009290,18,6,6,4
Zm00001eb009300,0,0,0,1
Zm00001eb009310,1750,1707,1558,1517
Zm00001eb009320,227,195,196,202
Zm00001eb009340,192,180,287,255
Zm00001eb009360,641,674,571,490
Zm00001eb009370,185,177,113,142
Zm00001eb009380,76,67,66,31
Zm00001eb009390,0,0,0,0
Zm00001eb009400,2,1,7,7
Zm00001eb009410,0,0,2,0
Zm00001eb009420,0,0,0,0
Zm00001eb009430,244,223,261,240
Zm00001eb009460,4,4,7,6
Zm00001eb009470,0,0,0,0
Zm00001eb009480,257,238,215,208
Zm00001eb009490,111,111,98,90
Zm00001eb009500,227,217,108,133
Zm00001eb009510,811,866,380,362
Zm00001eb009520,0,0,1,0
Zm00001eb009530,0,0,0,0
Zm00001eb009540,368,336,385,356
Zm00001eb009550,269,326,213,212
Zm00001eb009560,0,0,0,0
Zm00001eb009570,10,11,38,40
Zm00001eb009580,319,325,143,156
Zm00001eb009590,0,1,0,0
Zm00001eb009600,77,85,17,19
Zm00001eb009610,14,11,2,3
Zm00001eb009620,0,0,0,0
Zm00001eb009630,14,20,2,0
Zm00001eb009640,308,300,197,202
Zm00001eb009650,2,1,0,0
Zm00001eb009660,224,250,63,70
Zm00001eb009670,1,3,2,1
Zm00001eb009690,3,7,0,1
Zm00001eb009700,0,0,0,0
Zm00001eb009710,0,0,0,0
Zm00001eb009730,140,145,113,120
Zm00001eb009750,0,0,0,0
Zm00001eb009760,0,0,0,0
Zm00001eb009770,110,101,61,75
Zm00001eb009780,109,122,66,90
Zm00001eb009800,1,4,2,3
Zm00001eb009810,2467,2398,1284,1290
Zm00001eb009820,0,0,0,0
Zm00001eb009830,0,0,0,0
Zm00001eb009840,18,18,21,28
Zm00001eb009850,4,2,0,1
Zm00001eb009860,0,0,0,0
Zm00001eb009870,203,190,99,105
Zm00001eb009880,895,857,723,689
Zm00001eb009890,384,448,346,374
Zm00001eb009900,1536,1571,1552,1641
Zm00001eb009910,5424,5330,3998,3932
Zm00001eb009920,3450,3423,3249,3275
Zm00001eb009930,1,0,0,0
Zm00001eb009940,89,79,1,1
Zm00001eb009950,21,20,3,3
Zm00001eb009960,292,262,209,247
Zm00001eb009970,0,0,0,0
Zm00001eb009980,457,431,274,325
Zm00001eb009990,81,83,44,38
Zm00001eb010000,0,0,0,0
Zm00001eb010010,0,1,0,0
Zm00001eb010020,395,425,258,282
Zm00001eb010030,3543,3639,2288,2363
Zm00001eb010040,984,1057,929,1047
Zm00001eb010050,88,96,92,97
Zm00001eb010060,43,45,5,9
Zm00001eb010070,965,1071,411,426
Zm00001eb010080,21,24,10,6
Zm00001eb010090,0,1,0,0
Zm00001eb010100,85,71,43,61
Zm00001eb010110,68,77,64,70
Zm00001eb010130,318,338,82,64
Zm00001eb010140,807,686,348,375
Zm00001eb010150,1158,1075,776,831
Zm00001eb010160,338,333,231,221
Zm00001eb010170,6,5,2,2
Zm00001eb010180,6,8,9,15
Zm00001eb010190,331,364,297,275
Zm00001eb010200,879,919,816,800
Zm00001eb010210,21,19,7,11
Zm00001eb010220,0,0,0,0
Zm00001eb010230,2152,2190,1525,1578
Zm00001eb010240,220,225,155,144
Zm00001eb010250,7,10,6,1
Zm00001eb010260,0,0,0,0
Zm00001eb010270,0,0,0,0
Zm00001eb010280,738,729,623,579
Zm00001eb010290,2,0,2,1
Zm00001eb010300,2419,2276,2801,2818
Zm00001eb010310,270,293,245,211
Zm00001eb010320,1381,1235,723,750
Zm00001eb010330,53,69,75,73
Zm00001eb010340,171,165,178,144
Zm00001eb010350,0,0,0,0
Zm00001eb010360,923,993,476,458
Zm00001eb010370,1003,1016,589,589
Zm00001eb010380,9,16,6,5
Zm00001eb010390,1,2,2,1
Zm00001eb010400,2595,2573,2456,2408
Zm00001eb010410,273,277,149,121
Zm00001eb010420,753,764,133,131
Zm00001eb010440,430,437,239,228
Zm00001eb010450,431,395,259,260
Zm00001eb010460,44,65,42,30
Zm00001eb010470,1,3,1,0
Zm00001eb010480,35,42,31,33
Zm00001eb010490,14,12,3,7
Zm00001eb010500,886,842,594,622
Zm00001eb010530,52,61,16,21
Zm00001eb010540,124,116,159,180
Zm00001eb010550,332,285,166,214
Zm00001eb010560,2536,2515,1517,1450
Zm00001eb010570,20,26,6,7
Zm00001eb010590,493,482,202,157
Zm00001eb010600,53,47,34,25
Zm00001eb010610,133,117,148,131
Zm00001eb010620,569,566,787,742
Zm00001eb010630,0,0,0,0
Zm00001eb010640,97,62,58,66
Zm00001eb010650,32,24,21,34
Zm00001eb010660,375,313,186,178
Zm00001eb010680,165,167,143,123
Zm00001eb010690,612,645,572,599
Zm00001eb010700,1464,1375,1544,1517
Zm00001eb010710,225,220,255,236
Zm00001eb010720,3,4,0,3
Zm00001eb010730,1164,1180,511,474
Zm00001eb010740,1049,995,529,524
Zm00001eb010750,0,0,1,0
Zm00001eb010760,0,0,0,0
Zm00001eb010770,2,1,0,0
Zm00001eb010780,18,11,20,10
Zm00001eb010790,5691,5854,5329,5318
Zm00001eb010800,0,0,0,0
Zm00001eb010810,2783,2716,2312,2427
Zm00001eb010820,48,58,63,58
Zm00001eb010830,110,109,35,36
Zm00001eb010840,0,0,0,0
Zm00001eb010850,0,0,0,0
Zm00001eb010860,191,176,213,161
Zm00001eb010870,7,11,14,12
Zm00001eb010890,4,7,1,1
Zm00001eb010900,255,264,196,189
Zm00001eb010910,71,64,21,41
Zm00001eb010940,0,0,0,0
Zm00001eb010950,408,423,303,284
Zm00001eb010960,314,327,247,256
Zm00001eb010980,395,369,304,343
Zm00001eb010990,534,533,514,523
Zm00001eb011000,978,859,1059,1041
Zm00001eb011010,2883,2873,2414,2424
Zm00001eb011020,2060,2200,2039,1939
Zm00001eb011030,5,7,7,6
Zm00001eb011040,442,451,404,351
Zm00001eb011050,2640,2646,2928,2859
Zm00001eb011060,41,50,26,29
Zm00001eb011070,76,62,57,37
Zm00001eb011080,112,111,189,165
Zm00001eb011090,1,2,0,0
Zm00001eb011100,0,0,0,0
Zm00001eb011110,0,0,0,0
Zm00001eb011120,0,0,0,0
Zm00001eb011140,26,42,29,32
Zm00001eb011150,941,1013,996,944
Zm00001eb011160,52,54,24,30
Zm00001eb011170,104,112,93,91
Zm00001eb011180,1,2,1,0
Zm00001eb011190,0,0,0,0
Zm00001eb011200,411,427,348,310
Zm00001eb011210,77,83,53,54
Zm00001eb011220,96,113,82,70
Zm00001eb011230,102,119,108,103
Zm00001eb011240,18,12,9,5
Zm00001eb011250,11,7,2,3
Zm00001eb011270,31,35,8,8
Zm00001eb011280,348,331,140,132
Zm00001eb011290,1,3,3,2
Zm00001eb011300,444,420,317,287
Zm00001eb011310,85,52,97,109
Zm00001eb011320,0,0,0,0
Zm00001eb011330,0,2,0,0
Zm00001eb011340,0,0,0,0
Zm00001eb011350,0,1,1,1
Zm00001eb011360,2,1,0,0
Zm00001eb011370,45,40,15,15
Zm00001eb011380,395,365,243,227
Zm00001eb011410,0,0,0,7
Zm00001eb011420,639,662,468,494
Zm00001eb011430,0,0,0,0
Zm00001eb011440,0,0,0,0
Zm00001eb011450,1497,1468,1136,1115
Zm00001eb011460,308,322,241,240
Zm00001eb011470,273,281,245,271
Zm00001eb011480,140,86,74,90
Zm00001eb011490,1336,1375,992,977
Zm00001eb011500,4,2,2,1
Zm00001eb011510,0,0,1,0
Zm00001eb011520,4,4,1,6
Zm00001eb011530,138,134,67,62
Zm00001eb011550,81,86,28,24
Zm00001eb011560,43,31,31,21
Zm00001eb011570,0,0,0,0
Zm00001eb011580,371,385,239,287
Zm00001eb011590,445,459,467,441
Zm00001eb011600,76,72,90,82
Zm00001eb011610,64,76,44,40
Zm00001eb011620,523,497,502,453
Zm00001eb011630,331,311,204,197
Zm00001eb011640,105,113,95,99
Zm00001eb011650,296,309,287,299
Zm00001eb011670,2053,2137,1609,1635
Zm00001eb011680,161,155,67,80
Zm00001eb011700,443,490,252,228
Zm00001eb011720,394,368,173,152
Zm00001eb011730,97,99,59,68
Zm00001eb011750,856,841,681,680
Zm00001eb011760,1871,1890,1415,1403
Zm00001eb011770,0,0,0,0
Zm00001eb011780,424,377,395,431
Zm00001eb011800,3358,3237,2537,2597
Zm00001eb011810,97,83,67,76
Zm00001eb011820,60,45,917,851
Zm00001eb011830,96,113,52,55
Zm00001eb011840,290,236,282,311
Zm00001eb011850,40,52,21,17
Zm00001eb011860,133,114,74,81
Zm00001eb011870,37,24,16,20
Zm00001eb011880,958,852,510,548
Zm00001eb011890,8,12,8,2
Zm00001eb011900,0,0,0,0
Zm00001eb011910,303,310,183,217
Zm00001eb011920,2232,2272,2072,2229
Zm00001eb011930,11,8,1,0
Zm00001eb011940,101,109,6,11
Zm00001eb011950,176,125,234,241
Zm00001eb011960,1156,1153,781,807
Zm00001eb011970,515,523,303,273
Zm00001eb011980,1665,1644,1122,1030
Zm00001eb011990,0,0,19,13
Zm00001eb012000,530,531,400,394
Zm00001eb012010,699,678,477,496
Zm00001eb012020,476,504,333,325
Zm00001eb012030,0,1,0,1
Zm00001eb012040,500,445,858,866
Zm00001eb012060,630,694,540,595
Zm00001eb012070,504,519,259,228
Zm00001eb012080,244,259,193,200
Zm00001eb012090,0,0,0,0
Zm00001eb012100,1032,988,1000,965
Zm00001eb012120,6,10,1,4
Zm00001eb012130,102,84,52,39
Zm00001eb012140,1323,1359,1235,1224
Zm00001eb012150,9,14,17,19
Zm00001eb012160,27,19,10,21
Zm00001eb012180,178,146,164,180
Zm00001eb012190,30,36,29,23
Zm00001eb012200,352,358,289,274
Zm00001eb012210,338,360,272,292
Zm00001eb012220,1696,1718,1812,1839
Zm00001eb012240,141,144,91,128
Zm00001eb012250,60,58,23,9
Zm00001eb012260,0,0,0,0
Zm00001eb012270,2134,2073,1954,1984
Zm00001eb012280,1393,1367,649,640
Zm00001eb012290,0,0,0,0
Zm00001eb012300,2065,2072,1757,1889
Zm00001eb012310,908,900,569,554
Zm00001eb012320,0,0,3,1
Zm00001eb012330,181,154,148,146
Zm00001eb012340,341,333,170,149
Zm00001eb012350,13,10,0,0
Zm00001eb012360,321,343,84,134
Zm00001eb012370,0,0,3,0
Zm00001eb012380,317,354,192,191
Zm00001eb012390,397,410,384,346
Zm00001eb012400,3,7,1,1
Zm00001eb012410,68,76,93,90
Zm00001eb012420,0,0,0,0
Zm00001eb012430,1509,1485,798,797
Zm00001eb012440,192,184,111,83
Zm00001eb012450,4,3,3,8
Zm00001eb012460,0,0,0,0
Zm00001eb012470,1973,1977,540,555
Zm00001eb012480,449,466,283,243
Zm00001eb012490,0,0,0,0
Zm00001eb012500,2,0,1,2
Zm00001eb012510,0,0,0,0
Zm00001eb012530,43,44,35,43
Zm00001eb012540,650,662,1036,986
Zm00001eb012550,191,205,574,579
Zm00001eb012560,138,159,45,47
Zm00001eb012570,3,3,0,1
Zm00001eb012580,3912,3830,3439,3364
Zm00001eb012590,210,206,325,321
Zm00001eb012600,1309,1304,2153,2193
Zm00001eb012610,2345,2250,2277,2291
Zm00001eb012620,0,0,0,0
Zm00001eb012630,0,0,0,0
Zm00001eb012640,0,0,0,0
Zm00001eb012650,609,689,256,326
Zm00001eb012660,377,409,375,342
Zm00001eb012670,923,906,956,899
Zm00001eb012680,22,21,5,2
Zm00001eb012690,358,387,383,363
Zm00001eb012700,15,4,19,16
Zm00001eb012710,512,512,671,619
Zm00001eb012720,561,557,321,334
Zm00001eb012740,1,2,3,2
Zm00001eb012750,317,344,156,143
Zm00001eb012760,761,784,631,662
Zm00001eb012770,664,663,660,698
Zm00001eb012780,215,226,115,102
Zm00001eb012790,673,752,431,419
Zm00001eb012800,184,186,91,94
Zm00001eb012820,8,4,9,0
Zm00001eb012830,0,0,0,0
Zm00001eb012840,0,0,0,0
Zm00001eb012850,17,10,8,11
Zm00001eb012860,2271,2335,2216,2273
Zm00001eb012870,148,137,109,100
Zm00001eb012880,1370,1408,1083,1099
Zm00001eb012890,729,728,613,626
Zm00001eb012900,321,332,183,180
Zm00001eb012910,3,8,8,6
Zm00001eb012920,594,559,563,613
Zm00001eb012930,231,236,266,253
Zm00001eb012940,1,2,0,0
Zm00001eb012950,609,623,745,780
Zm00001eb012960,110,84,44,43
Zm00001eb012970,15,10,1,4
Zm00001eb012980,666,614,968,1015
Zm00001eb012990,0,0,0,0
Zm00001eb013000,343,353,268,300
Zm00001eb013010,0,0,1,1
Zm00001eb013020,90,86,54,41
Zm00001eb013030,144,143,91,95
Zm00001eb013040,77,73,67,75
Zm00001eb013060,30,37,41,38
Zm00001eb013070,15,19,11,14
Zm00001eb013080,13549,13414,9487,9237
Zm00001eb013090,0,0,2,0
Zm00001eb013100,51,58,29,27
Zm00001eb013110,655,654,389,478
Zm00001eb013120,450,531,454,449
Zm00001eb013130,770,780,619,690
Zm00001eb013140,205,216,137,125
Zm00001eb013150,144,157,79,74
Zm00001eb013170,0,0,0,0
Zm00001eb013180,1293,1262,548,549
Zm00001eb013190,838,892,619,623
Zm00001eb013220,816,771,269,282
Zm00001eb013230,462,457,351,391
Zm00001eb013240,669,683,506,492
Zm00001eb013250,144,109,122,113
Zm00001eb013260,0,0,0,0
Zm00001eb013270,517,486,364,389
Zm00001eb013280,0,0,0,0
Zm00001eb013290,0,0,1,0
Zm00001eb013300,201,173,157,136
Zm00001eb013310,0,1,0,0
Zm00001eb013320,2,2,3,0
Zm00001eb013330,10,12,2,4
Zm00001eb013340,381,398,383,312
Zm00001eb013350,0,0,0,0
Zm00001eb013360,53,76,62,73
Zm00001eb013370,179,148,199,213
Zm00001eb013380,18,31,12,13
Zm00001eb013390,0,0,0,0
Zm00001eb013410,0,0,0,0
Zm00001eb013420,166,160,97,88
Zm00001eb013430,7990,8102,4884,4964
Zm00001eb013440,483,471,170,157
Zm00001eb013450,255,252,163,197
Zm00001eb013460,649,680,574,557
Zm00001eb013470,0,0,0,0
Zm00001eb013480,23,21,5,5
Zm00001eb013490,3537,3434,3020,2882
Zm00001eb013500,288,328,244,258
Zm00001eb013510,285,308,275,277
Zm00001eb013520,1173,1124,819,896
Zm00001eb013540,51,68,24,35
Zm00001eb013550,337,420,206,206
Zm00001eb013560,0,0,0,0
Zm00001eb013580,0,0,0,0
Zm00001eb013590,50,64,27,27
Zm00001eb013600,77,103,42,29
Zm00001eb013610,564,576,200,195
Zm00001eb013620,138,187,83,86
Zm00001eb013630,0,0,0,0
Zm00001eb013640,960,1053,994,987
Zm00001eb013650,343,362,327,362
Zm00001eb013660,352,339,149,155
Zm00001eb013670,0,0,2,0
Zm00001eb013680,21,25,4,2
Zm00001eb013690,246,210,234,291
Zm00001eb013700,190,187,196,202
Zm00001eb013710,387,369,477,440
Zm00001eb013720,176,163,111,98
Zm00001eb013730,76,79,84,82
Zm00001eb013740,77,83,37,28
Zm00001eb013750,12902,12616,12108,12100
Zm00001eb013760,937,790,812,749
Zm00001eb013770,5,0,1,0
Zm00001eb013780,237,220,425,459
Zm00001eb013800,342,302,178,205
Zm00001eb013810,267,274,139,127
Zm00001eb013820,5,6,4,2
Zm00001eb013830,75,93,17,21
Zm00001eb013840,2968,3025,2654,2578
Zm00001eb013850,314,329,308,273
Zm00001eb013860,153,158,91,108
Zm00001eb013870,282,265,191,210
Zm00001eb013880,2,1,1,3
Zm00001eb013890,0,0,0,0
Zm00001eb013900,3723,3770,3877,3813
Zm00001eb013910,167,163,445,397
Zm00001eb013920,2,5,1,0
Zm00001eb013930,0,0,0,0
Zm00001eb013940,1272,1281,1205,1168
Zm00001eb013950,144,167,78,67
Zm00001eb013970,223,228,184,148
Zm00001eb013980,875,837,797,814
Zm00001eb013990,3666,3711,1946,1927
Zm00001eb014000,605,644,351,361
Zm00001eb014010,13,10,2,0
Zm00001eb014020,5,4,0,5
Zm00001eb014030,1021,1017,714,742
Zm00001eb014040,0,0,0,0
Zm00001eb014050,265,263,675,724
Zm00001eb014060,0,0,0,0
Zm00001eb014070,0,0,0,0
Zm00001eb014080,5,8,2,0
Zm00001eb014090,115,107,27,23
Zm00001eb014100,0,0,0,0
Zm00001eb014110,460,470,238,233
Zm00001eb014120,323,387,185,188
Zm00001eb014130,275,258,307,296
Zm00001eb014140,0,0,0,0
Zm00001eb014150,49,42,20,21
Zm00001eb014160,691,700,244,260
Zm00001eb014170,0,0,0,0
Zm00001eb014180,50,48,35,38
Zm00001eb014190,67,67,18,12
Zm00001eb014210,111,118,332,332
Zm00001eb014220,0,0,0,0
Zm00001eb014230,0,0,0,0
Zm00001eb014240,274,281,202,211
Zm00001eb014250,284,300,151,170
Zm00001eb014260,9,7,1,1
Zm00001eb014280,0,0,0,0
Zm00001eb014290,0,0,0,0
Zm00001eb014320,0,0,0,0
Zm00001eb014350,0,0,0,0
Zm00001eb014370,0,0,0,0
Zm00001eb014390,0,0,0,0
Zm00001eb014420,0,0,0,0
Zm00001eb014430,0,0,0,0
Zm00001eb014440,0,0,0,0
Zm00001eb014450,502,462,161,169
Zm00001eb014460,279,310,196,181
Zm00001eb014470,760,788,506,495
Zm00001eb014490,344,356,256,232
Zm00001eb014500,50,73,17,24
Zm00001eb014510,0,0,0,1
Zm00001eb014520,0,0,0,0
Zm00001eb014530,0,0,0,0
Zm00001eb014540,5,9,9,0
Zm00001eb014550,384,360,250,250
Zm00001eb014560,37,32,14,9
Zm00001eb014570,42,45,14,21
Zm00001eb014580,54,69,49,59
Zm00001eb014590,1,3,3,1
Zm00001eb014600,721,815,693,739
Zm00001eb014610,0,0,0,0
Zm00001eb014620,0,0,0,0
Zm00001eb014630,200,193,247,237
Zm00001eb014640,1413,1469,1344,1329
Zm00001eb014670,273,232,205,204
Zm00001eb014680,0,0,1,0
Zm00001eb014700,0,0,0,0
Zm00001eb014710,0,0,0,0
Zm00001eb014720,350,325,179,170
Zm00001eb014730,276,278,145,146
Zm00001eb014740,1048,983,1122,1112
Zm00001eb014750,284,248,245,226
Zm00001eb014760,3325,3407,3119,3222
Zm00001eb014770,25,35,31,29
Zm00001eb014780,337,355,221,244
Zm00001eb014790,2,5,1,4
Zm00001eb014800,4,5,2,0
Zm00001eb014810,394,392,237,238
Zm00001eb014820,222,172,162,176
Zm00001eb014830,784,746,557,553
Zm00001eb014840,1,3,2,1
Zm00001eb014850,266,237,191,178
Zm00001eb014860,14,17,9,3
Zm00001eb014870,412,400,274,291
Zm00001eb014890,1472,1530,1392,1379
Zm00001eb014900,941,933,805,829
Zm00001eb014920,0,0,0,0
Zm00001eb014930,31,43,15,14
Zm00001eb014940,0,0,0,0
Zm00001eb014950,0,0,0,0
Zm00001eb014960,263,202,187,213
Zm00001eb014970,124,150,110,116
Zm00001eb014980,245,245,160,194
Zm00001eb014990,0,0,1,0
Zm00001eb015000,75,81,39,33
Zm00001eb015010,4298,4105,3920,3935
Zm00001eb015020,3,5,1,6
Zm00001eb015030,380,378,302,312
Zm00001eb015040,293,306,230,262
Zm00001eb015050,207,205,378,359
Zm00001eb015060,1077,1016,1212,1187
Zm00001eb015070,403,413,265,242
Zm00001eb015080,186,182,75,67
Zm00001eb015090,460,500,330,318
Zm00001eb015100,117,98,33,35
Zm00001eb015110,37,37,22,18
Zm00001eb015120,55,70,50,43
Zm00001eb015130,177,184,147,141
Zm00001eb015140,21,29,25,27
Zm00001eb015150,582,596,421,417
Zm00001eb015160,110,99,47,53
Zm00001eb015170,373,354,133,150
Zm00001eb015190,208,202,74,108
Zm00001eb015200,5221,5299,3372,3543
Zm00001eb015210,1609,1729,3328,3362
Zm00001eb015220,115,100,49,45
Zm00001eb015230,410,396,282,309
Zm00001eb015240,764,732,266,245
Zm00001eb015250,105,105,45,39
Zm00001eb015260,397,430,275,270
Zm00001eb015270,228,275,383,392
Zm00001eb015290,1961,2047,1819,1746
Zm00001eb015300,0,0,0,0
Zm00001eb015310,336,331,232,225
Zm00001eb015320,601,588,625,628
Zm00001eb015330,3716,3604,3894,3775
Zm00001eb015340,141,182,580,545
Zm00001eb015350,28,31,17,23
Zm00001eb015360,0,0,0,0
Zm00001eb015370,0,0,0,0
Zm00001eb015380,519,516,349,370
Zm00001eb015390,481,445,261,247
Zm00001eb015400,614,579,85,100
Zm00001eb015410,0,0,2,1
Zm00001eb015420,1078,999,1178,1164
Zm00001eb015430,88,93,22,27
Zm00001eb015440,2193,2333,1876,1946
Zm00001eb015450,53,34,19,8
Zm00001eb015460,69,56,41,40
Zm00001eb015470,811,782,869,916
Zm00001eb015480,0,1,3,0
Zm00001eb015490,177,194,106,118
Zm00001eb015500,10,24,5,4
Zm00001eb015510,150,137,112,113
Zm00001eb015520,57,48,43,55
Zm00001eb015530,47,65,23,31
Zm00001eb015540,200,208,124,132
Zm00001eb015550,339,366,229,220
Zm00001eb015560,327,365,333,331
Zm00001eb015570,183,173,110,129
Zm00001eb015580,10,5,0,1
Zm00001eb015590,0,1,0,0
Zm00001eb015600,0,0,0,0
Zm00001eb015610,0,1,1,3
Zm00001eb015620,15285,15199,17602,17560
Zm00001eb015630,33,20,17,11
Zm00001eb015640,0,1,0,0
Zm00001eb015650,0,0,0,0
Zm00001eb015660,3219,3000,2075,2114
Zm00001eb015670,25,39,15,17
Zm00001eb015680,272,246,161,154
Zm00001eb015690,411,450,261,279
Zm00001eb015700,1330,1353,659,666
Zm00001eb015710,130,160,75,83
Zm00001eb015720,929,810,151,134
Zm00001eb015730,312,326,289,277
Zm00001eb015740,0,0,0,0
Zm00001eb015750,470,484,343,353
Zm00001eb015760,767,773,664,704
Zm00001eb015770,40,32,32,29
Zm00001eb015780,0,0,1,1
Zm00001eb015790,802,817,626,595
Zm00001eb015800,390,384,585,588
Zm00001eb015820,397,365,239,235
Zm00001eb015830,12,2,0,5
Zm00001eb015840,810,839,558,533
Zm00001eb015850,5,4,1,3
Zm00001eb015860,70,70,44,37
Zm00001eb015870,12,10,1,0
Zm00001eb015880,654,623,585,504
Zm00001eb015890,2093,2081,780,769
Zm00001eb015900,761,793,726,748
Zm00001eb015910,2122,2117,1747,1657
Zm00001eb015920,840,840,627,559
Zm00001eb015930,687,774,812,706
Zm00001eb015940,962,1002,858,869
Zm00001eb015950,655,655,282,275
Zm00001eb015960,1156,1248,714,668
Zm00001eb015970,40,36,39,32
Zm00001eb015980,58,62,160,161
Zm00001eb015990,468,484,249,245
Zm00001eb016000,1022,1081,808,875
Zm00001eb016020,1320,1321,597,593
Zm00001eb016030,0,0,0,0
Zm00001eb016040,547,581,410,408
Zm00001eb016050,0,0,4,0
Zm00001eb016060,0,0,0,0
Zm00001eb016070,0,0,0,0
Zm00001eb016080,0,0,0,0
Zm00001eb016090,10,6,70,47
Zm00001eb016100,460,416,310,352
Zm00001eb016110,1397,1366,1606,1628
Zm00001eb016120,501,535,460,477
Zm00001eb016130,0,0,1,0
Zm00001eb016140,0,0,0,0
Zm00001eb016150,0,0,0,0
Zm00001eb016160,1292,1278,677,719
Zm00001eb016170,716,738,519,512
Zm00001eb016180,435,493,751,741
Zm00001eb016190,227,215,140,158
Zm00001eb016200,1787,1646,1315,1262
Zm00001eb016210,0,1,0,2
Zm00001eb016220,0,0,0,2
Zm00001eb016230,844,879,439,444
Zm00001eb016240,1443,1453,1347,1307
Zm00001eb016250,516,452,597,583
Zm00001eb016260,0,0,0,0
Zm00001eb016270,7,2,2,2
Zm00001eb016280,2,6,2,0
Zm00001eb016290,514,529,715,618
Zm00001eb016300,3,1,0,0
Zm00001eb016310,0,0,0,0
Zm00001eb016320,461,453,713,779
Zm00001eb016330,610,635,436,406
Zm00001eb016340,3,2,0,2
Zm00001eb016350,160,163,118,89
Zm00001eb016360,0,0,0,0
Zm00001eb016370,223,210,124,143
Zm00001eb016390,315,281,156,151
Zm00001eb016400,56,80,53,43
Zm00001eb016410,3,0,0,0
Zm00001eb016420,158,171,189,194
Zm00001eb016430,7,13,9,11
Zm00001eb016440,768,880,901,911
Zm00001eb016450,568,600,839,810
Zm00001eb016460,1020,971,1072,1012
Zm00001eb016470,58,64,34,38
Zm00001eb016480,0,0,3,2
Zm00001eb016490,0,0,0,0
Zm00001eb016510,0,0,0,0
Zm00001eb016520,7,4,4,7
Zm00001eb016530,0,2,0,0
Zm00001eb016540,288,348,246,288
Zm00001eb016550,32,22,29,17
Zm00001eb016560,1913,1761,1323,1380
Zm00001eb016570,673,698,565,527
