ENSEMBL_GeneID,C_24_Susc_1,C_24_Susc_2,T_24_Susc_1,T_24_Susc_2
Zm00001eb008420,5,11,2,1
Zm00001eb008430,18,38,39,25
Zm00001eb008440,2282,2286,1688,1796
Zm00001eb008450,419,393,472,435
Zm00001eb008460,1204,1164,1010,931
Zm00001eb008470,214,186,160,142
Zm00001eb008480,738,667,648,683
Zm00001eb008490,606,593,615,513
Zm00001eb008500,87,85,38,41
Zm00001eb008510,0,0,0,1
Zm00001eb008520,263,247,200,199
Zm00001eb008530,177,194,148,124
Zm00001eb008540,0,0,0,0
Zm00001eb008550,4285,4282,4213,4385
Zm00001eb008560,1,3,5,10
Zm00001eb008570,575,589,652,626
Zm00001eb008580,42,51,67,56
Zm00001eb008590,98,110,71,80
Zm00001eb008600,0,0,0,0
Zm00001eb008610,3201,3273,3320,3395
Zm00001eb008620,421,455,227,211
Zm00001eb008630,376,380,204,253
Zm00001eb008640,237,233,188,173
Zm00001eb008650,554,511,514,498
Zm00001eb008660,690,744,1073,1127
Zm00001eb008670,0,0,0,0
Zm00001eb008680,9,7,3,8
Zm00001eb008690,6,5,5,6
Zm00001eb008700,3171,3140,2738,2646
Zm00001eb008710,149,171,182,173
Zm00001eb008720,170,164,138,82
Zm00001eb008730,43,42,25,22
Zm00001eb008740,25,22,11,8
Zm00001eb008750,13,16,23,12
Zm00001eb008770,92,86,47,57
Zm00001eb008780,474,486,454,499
Zm00001eb008790,145,116,51,54
Zm00001eb008800,135,123,48,38
Zm00001eb008810,362,336,618,662
Zm00001eb008820,0,0,0,0
Zm00001eb008830,254,253,134,123
Zm00001eb008850,31,44,17,15
Zm00001eb008860,0,0,0,0
Zm00001eb008870,1,1,5,5
Zm00001eb008880,41,45,28,31
Zm00001eb008890,207,187,123,117
Zm00001eb008900,282,277,268,268
Zm00001eb008910,535,575,241,319
Zm00001eb008920,355,342,253,263
Zm00001eb008930,267,294,120,175
Zm00001eb008940,0,0,0,0
Zm00001eb008950,141,156,180,177
Zm00001eb008960,17,16,13,12
Zm00001eb008970,0,0,0,0
Zm00001eb008980,127,103,189,201
Zm00001eb008990,9,14,3,0
Zm00001eb009000,0,0,0,0
Zm00001eb009010,24,27,5,9
Zm00001eb009020,2,2,1,0
Zm00001eb009030,0,0,0,0
Zm00001eb009040,23,14,21,20
Zm00001eb009050,107,120,49,39
Zm00001eb009060,61,91,47,39
Zm00001eb009070,351,391,256,274
Zm00001eb009080,14,9,31,42
Zm00001eb009090,529,523,597,611
Zm00001eb009100,773,662,564,547
Zm00001eb009110,1366,1333,919,896
Zm00001eb009120,14,9,9,13
Zm00001eb009130,76,81,47,36
Zm00001eb009140,475,466,472,451
Zm00001eb009150,194,163,217,220
Zm00001eb009160,796,785,727,739
Zm00001eb009170,114,104,77,91
Zm00001eb009210,0,0,0,0
Zm00001eb009230,0,0,0,0
Zm00001eb009240,184,171,113,107
Zm00001eb009250,161,163,209,210
Zm00001eb009260,2,2,1,2
Zm00001eb009270,0,0,2,7
Zm00001eb009280,0,0,0,0
Zm00001eb009290,13,15,7,5
Zm00001eb009300,0,0,0,0
Zm00001eb009310,943,875,818,765
Zm00001eb009320,129,108,95,140
Zm00001eb009340,100,106,113,83
Zm00001eb009360,460,466,510,500
Zm00001eb009370,156,172,141,126
Zm00001eb009380,30,47,59,33
Zm00001eb009390,0,0,0,0
Zm00001eb009400,10,1,3,0
Zm00001eb009410,0,0,0,0
Zm00001eb009420,0,0,0,0
Zm00001eb009430,351,314,195,215
Zm00001eb009460,3,2,1,0
Zm00001eb009470,0,0,0,0
Zm00001eb009480,452,459,319,322
Zm00001eb009490,73,54,56,41
Zm00001eb009500,146,166,111,88
Zm00001eb009510,1004,990,546,598
Zm00001eb009520,0,0,0,0
Zm00001eb009530,0,0,0,0
Zm00001eb009540,155,129,237,230
Zm00001eb009550,293,346,250,291
Zm00001eb009560,0,0,0,0
Zm00001eb009570,30,27,62,70
Zm00001eb009580,191,194,67,56
Zm00001eb009590,4,8,3,5
Zm00001eb009600,73,84,34,29
Zm00001eb009610,7,9,3,5
Zm00001eb009620,0,0,0,0
Zm00001eb009630,8,5,6,7
Zm00001eb009640,152,147,145,144
Zm00001eb009650,0,0,0,0
Zm00001eb009660,206,233,177,149
Zm00001eb009670,25,16,9,8
Zm00001eb009690,24,28,13,17
Zm00001eb009700,5,4,8,6
Zm00001eb009710,11,4,13,20
Zm00001eb009730,176,166,298,322
Zm00001eb009750,0,0,0,0
Zm00001eb009760,0,0,0,0
Zm00001eb009770,126,129,144,149
Zm00001eb009780,82,83,57,60
Zm00001eb009800,14,21,7,2
Zm00001eb009810,2004,2012,1533,1501
Zm00001eb009820,0,0,0,0
Zm00001eb009830,0,0,0,0
Zm00001eb009840,0,0,0,0
Zm00001eb009850,10,6,10,2
Zm00001eb009860,0,0,0,0
Zm00001eb009870,101,101,37,44
Zm00001eb009880,968,899,715,735
Zm00001eb009890,483,503,497,539
Zm00001eb009900,2003,2006,1867,2012
Zm00001eb009910,5281,5341,4299,4140
Zm00001eb009920,2844,2766,2582,2581
Zm00001eb009930,1,1,0,0
Zm00001eb009940,121,112,49,52
Zm00001eb009950,9,7,8,6
Zm00001eb009960,240,233,166,146
Zm00001eb009970,0,0,0,0
Zm00001eb009980,431,419,351,420
Zm00001eb009990,69,74,34,32
Zm00001eb010000,0,0,0,0
Zm00001eb010010,1,1,1,0
Zm00001eb010020,375,330,204,272
Zm00001eb010030,2922,2885,2615,2622
Zm00001eb010040,744,734,619,640
Zm00001eb010050,82,121,123,116
Zm00001eb010060,36,52,6,3
Zm00001eb010070,521,519,808,830
Zm00001eb010080,6,10,28,23
Zm00001eb010090,2,1,1,2
Zm00001eb010100,25,26,23,23
Zm00001eb010110,217,215,163,143
Zm00001eb010130,141,164,33,22
Zm00001eb010140,451,514,324,288
Zm00001eb010150,884,907,793,725
Zm00001eb010160,359,373,414,448
Zm00001eb010170,10,8,8,5
Zm00001eb010180,1,0,4,5
Zm00001eb010190,288,271,288,261
Zm00001eb010200,557,549,337,328
Zm00001eb010210,33,32,15,6
Zm00001eb010220,0,0,0,0
Zm00001eb010230,2198,2173,1444,1391
Zm00001eb010240,150,157,161,160
Zm00001eb010250,0,0,0,0
Zm00001eb010260,0,0,0,0
Zm00001eb010270,0,0,0,0
Zm00001eb010280,554,558,455,489
Zm00001eb010290,18,17,4,6
Zm00001eb010300,2025,2144,2120,2033
Zm00001eb010310,271,239,269,297
Zm00001eb010320,880,870,1021,996
Zm00001eb010330,76,77,81,80
Zm00001eb010340,200,140,172,153
Zm00001eb010350,0,0,0,0
Zm00001eb010360,614,663,654,634
Zm00001eb010370,1088,1178,1003,1007
Zm00001eb010380,0,0,0,0
Zm00001eb010390,3,2,1,2
Zm00001eb010400,2408,2388,2724,2667
Zm00001eb010410,139,122,116,103
Zm00001eb010420,460,407,93,105
Zm00001eb010440,693,642,770,773
Zm00001eb010450,301,319,218,219
Zm00001eb010460,96,81,50,61
Zm00001eb010470,3,1,1,3
Zm00001eb010480,35,50,46,47
Zm00001eb010490,42,48,13,27
Zm00001eb010500,517,567,1111,1113
Zm00001eb010530,119,125,18,9
Zm00001eb010540,49,56,65,99
Zm00001eb010550,145,136,119,131
Zm00001eb010560,2632,2717,2502,2462
Zm00001eb010570,13,14,28,41
Zm00001eb010590,308,340,157,172
Zm00001eb010600,38,50,35,33
Zm00001eb010610,128,145,192,229
Zm00001eb010620,520,522,848,813
Zm00001eb010630,0,0,0,0
Zm00001eb010640,73,86,42,44
Zm00001eb010650,20,24,11,12
Zm00001eb010660,119,132,73,77
Zm00001eb010680,141,110,87,101
Zm00001eb010690,511,528,479,427
Zm00001eb010700,1385,1322,1273,1310
Zm00001eb010710,187,182,180,199
Zm00001eb010720,58,58,32,26
Zm00001eb010730,1700,1701,1027,1009
Zm00001eb010740,982,933,592,597
Zm00001eb010750,0,0,1,4
Zm00001eb010760,1,0,0,0
Zm00001eb010770,2,4,0,0
Zm00001eb010780,0,0,1,0
Zm00001eb010790,5167,5314,5297,5124
Zm00001eb010800,0,1,5,4
Zm00001eb010810,2248,2266,2080,2308
Zm00001eb010820,72,97,76,87
Zm00001eb010830,95,101,55,39
Zm00001eb010840,0,0,0,0
Zm00001eb010850,0,0,0,0
Zm00001eb010860,205,195,152,199
Zm00001eb010870,11,12,11,10
Zm00001eb010890,4,8,5,5
Zm00001eb010900,357,335,262,242
Zm00001eb010910,44,36,27,33
Zm00001eb010940,0,0,0,0
Zm00001eb010950,513,524,422,429
Zm00001eb010960,318,345,491,437
Zm00001eb010980,376,426,345,336
Zm00001eb010990,353,338,249,261
Zm00001eb011000,815,763,1026,1030
Zm00001eb011010,2723,2707,2219,2268
Zm00001eb011020,2903,2867,3530,3627
Zm00001eb011030,0,0,0,0
Zm00001eb011040,144,147,151,162
Zm00001eb011050,2369,2307,1560,1621
Zm00001eb011060,166,178,55,62
Zm00001eb011070,79,76,55,56
Zm00001eb011080,59,45,28,24
Zm00001eb011090,0,1,0,0
Zm00001eb011100,0,0,0,0
Zm00001eb011110,0,0,0,0
Zm00001eb011120,3,1,1,1
Zm00001eb011140,21,21,26,31
Zm00001eb011150,964,999,766,746
Zm00001eb011160,131,188,74,100
Zm00001eb011170,154,169,146,134
Zm00001eb011180,3,4,1,0
Zm00001eb011190,5,4,0,2
Zm00001eb011200,40,21,26,13
Zm00001eb011210,26,19,19,35
Zm00001eb011220,81,80,74,45
Zm00001eb011230,48,32,37,42
Zm00001eb011240,2,10,8,10
Zm00001eb011250,1,2,2,1
Zm00001eb011270,28,28,25,23
Zm00001eb011280,790,759,352,323
Zm00001eb011290,2,3,2,5
Zm00001eb011300,448,427,376,392
Zm00001eb011310,60,57,96,77
Zm00001eb011320,1,0,0,0
Zm00001eb011330,0,0,3,0
Zm00001eb011340,0,1,0,0
Zm00001eb011350,0,0,0,0
Zm00001eb011360,0,2,2,2
Zm00001eb011370,59,38,21,33
Zm00001eb011380,207,211,66,74
Zm00001eb011410,4,1,0,0
Zm00001eb011420,495,497,424,434
Zm00001eb011430,0,0,0,0
Zm00001eb011440,0,0,0,0
Zm00001eb011450,1203,1199,928,950
Zm00001eb011460,220,224,123,118
Zm00001eb011470,233,250,235,257
Zm00001eb011480,83,63,99,78
Zm00001eb011490,1573,1476,1337,1317
Zm00001eb011500,0,2,0,1
Zm00001eb011510,0,0,0,0
Zm00001eb011520,26,24,30,19
Zm00001eb011530,194,167,120,97
Zm00001eb011550,71,68,44,49
Zm00001eb011560,34,46,34,38
Zm00001eb011570,0,0,0,0
Zm00001eb011580,214,216,202,211
Zm00001eb011590,483,508,451,455
Zm00001eb011600,35,31,20,13
Zm00001eb011610,55,40,35,43
Zm00001eb011620,470,482,545,591
Zm00001eb011630,236,253,177,174
Zm00001eb011640,130,97,136,133
Zm00001eb011650,229,246,416,422
Zm00001eb011670,1164,1204,1321,1322
Zm00001eb011680,120,121,61,48
Zm00001eb011700,259,247,144,150
Zm00001eb011720,250,253,146,130
Zm00001eb011730,70,57,46,81
Zm00001eb011750,732,791,601,590
Zm00001eb011760,923,838,528,448
Zm00001eb011770,0,0,0,0
Zm00001eb011780,348,359,374,366
Zm00001eb011800,2325,2299,2239,2259
Zm00001eb011810,566,635,354,383
Zm00001eb011820,85,70,737,703
Zm00001eb011830,92,96,61,54
Zm00001eb011840,195,227,190,213
Zm00001eb011850,0,0,0,0
Zm00001eb011860,55,57,27,23
Zm00001eb011870,0,0,0,0
Zm00001eb011880,2289,2310,482,456
Zm00001eb011890,21,25,4,6
Zm00001eb011900,0,0,0,0
Zm00001eb011910,475,444,272,292
Zm00001eb011920,980,935,807,768
Zm00001eb011930,70,62,6,5
Zm00001eb011940,56,60,13,20
Zm00001eb011950,217,215,424,401
Zm00001eb011960,1152,1134,1333,1255
Zm00001eb011970,235,294,298,248
Zm00001eb011980,1925,1860,1019,1021
Zm00001eb011990,910,961,570,494
Zm00001eb012000,392,398,313,322
Zm00001eb012010,480,527,389,366
Zm00001eb012020,687,676,564,589
Zm00001eb012030,1,0,0,0
Zm00001eb012040,603,602,646,665
Zm00001eb012060,424,384,287,277
Zm00001eb012070,885,915,417,401
Zm00001eb012080,419,405,236,242
Zm00001eb012090,0,0,0,0
Zm00001eb012100,663,645,624,688
Zm00001eb012120,0,0,3,0
Zm00001eb012130,54,44,28,21
Zm00001eb012140,666,628,702,746
Zm00001eb012150,8,10,10,3
Zm00001eb012160,19,10,7,9
Zm00001eb012180,149,118,180,161
Zm00001eb012190,30,28,10,9
Zm00001eb012200,311,331,250,210
Zm00001eb012210,352,387,326,305
Zm00001eb012220,1489,1489,1327,1263
Zm00001eb012240,53,68,38,49
Zm00001eb012250,96,97,62,74
Zm00001eb012260,1,2,0,0
Zm00001eb012270,2351,2298,3409,3437
Zm00001eb012280,1108,1023,375,385
Zm00001eb012290,0,2,4,0
Zm00001eb012300,1458,1527,1692,1645
Zm00001eb012310,781,810,745,765
Zm00001eb012320,20,19,26,26
Zm00001eb012330,252,209,183,167
Zm00001eb012340,464,489,379,342
Zm00001eb012350,2,5,9,2
Zm00001eb012360,207,158,152,134
Zm00001eb012370,0,0,0,0
Zm00001eb012380,305,280,161,141
Zm00001eb012390,622,588,531,523
Zm00001eb012400,0,0,0,0
Zm00001eb012410,77,62,54,43
Zm00001eb012420,0,0,0,0
Zm00001eb012430,1136,1168,908,938
Zm00001eb012440,43,49,26,30
Zm00001eb012450,0,0,0,0
Zm00001eb012460,0,0,0,0
Zm00001eb012470,5375,5276,2937,2860
Zm00001eb012480,399,402,242,229
Zm00001eb012490,0,0,0,0
Zm00001eb012500,0,0,0,0
Zm00001eb012510,1,0,0,1
Zm00001eb012530,46,34,29,25
Zm00001eb012540,650,640,1269,1217
Zm00001eb012550,51,57,37,28
Zm00001eb012560,49,72,30,35
Zm00001eb012570,9,9,2,2
Zm00001eb012580,3175,3229,4639,4764
Zm00001eb012590,222,206,241,251
Zm00001eb012600,1502,1403,1905,1867
Zm00001eb012610,2188,2084,2406,2369
Zm00001eb012620,0,0,0,0
Zm00001eb012630,0,0,0,0
Zm00001eb012640,0,0,0,0
Zm00001eb012650,444,490,234,226
Zm00001eb012660,314,311,254,237
Zm00001eb012670,1403,1446,858,854
Zm00001eb012680,40,51,3,4
Zm00001eb012690,343,349,498,474
Zm00001eb012700,20,18,57,51
Zm00001eb012710,595,582,763,785
Zm00001eb012720,289,393,184,251
Zm00001eb012740,18,13,8,8
Zm00001eb012750,197,197,87,82
Zm00001eb012760,574,599,625,620
Zm00001eb012770,472,542,617,611
Zm00001eb012780,284,279,166,173
Zm00001eb012790,463,507,516,504
Zm00001eb012800,170,142,145,165
Zm00001eb012820,12,4,3,5
Zm00001eb012830,0,0,0,0
Zm00001eb012840,0,0,0,1
Zm00001eb012850,7,13,12,14
Zm00001eb012860,1858,1920,3037,3087
Zm00001eb012870,247,249,175,162
Zm00001eb012880,883,895,2135,2240
Zm00001eb012890,547,570,649,643
Zm00001eb012900,247,238,134,147
Zm00001eb012910,10,4,5,2
Zm00001eb012920,452,447,606,568
Zm00001eb012930,102,115,127,121
Zm00001eb012940,48,28,31,28
Zm00001eb012950,452,397,401,431
Zm00001eb012960,174,149,172,146
Zm00001eb012970,6,3,11,10
Zm00001eb012980,651,654,770,811
Zm00001eb012990,0,0,0,0
Zm00001eb013000,349,372,239,226
Zm00001eb013010,0,0,0,0
Zm00001eb013020,151,115,55,78
Zm00001eb013030,109,110,123,123
Zm00001eb013040,61,60,67,40
Zm00001eb013060,23,27,56,32
Zm00001eb013070,12,14,103,105
Zm00001eb013080,13374,13292,10213,9971
Zm00001eb013090,0,0,0,0
Zm00001eb013100,36,30,15,25
Zm00001eb013110,580,579,316,287
Zm00001eb013120,492,502,613,614
Zm00001eb013130,614,617,747,801
Zm00001eb013140,154,148,107,122
Zm00001eb013150,72,74,25,25
Zm00001eb013170,0,0,0,0
Zm00001eb013180,961,1012,1263,1190
Zm00001eb013190,916,818,614,636
Zm00001eb013220,689,658,405,399
Zm00001eb013230,795,783,572,610
Zm00001eb013240,720,747,661,640
Zm00001eb013250,101,108,99,116
Zm00001eb013260,0,0,1,0
Zm00001eb013270,638,596,614,623
Zm00001eb013280,0,0,1,0
Zm00001eb013290,0,0,0,0
Zm00001eb013300,163,168,156,107
Zm00001eb013310,1,2,2,1
Zm00001eb013320,0,0,0,0
Zm00001eb013330,0,0,0,0
Zm00001eb013340,213,209,267,282
Zm00001eb013350,15,14,17,5
Zm00001eb013360,262,268,170,178
Zm00001eb013370,69,86,65,71
Zm00001eb013380,27,28,31,34
Zm00001eb013390,3,5,0,0
Zm00001eb013410,0,0,0,0
Zm00001eb013420,165,146,91,91
Zm00001eb013430,7345,7428,12341,12446
Zm00001eb013440,233,225,299,310
Zm00001eb013450,198,175,295,292
Zm00001eb013460,524,498,605,579
Zm00001eb013470,0,0,0,0
Zm00001eb013480,37,32,17,17
Zm00001eb013490,2686,2673,2543,2624
Zm00001eb013500,227,221,155,154
Zm00001eb013510,233,237,219,229
Zm00001eb013520,2422,2509,1850,1960
Zm00001eb013540,182,161,168,162
Zm00001eb013550,327,323,178,207
Zm00001eb013560,7,5,12,14
Zm00001eb013580,0,0,0,1
Zm00001eb013590,90,94,52,41
Zm00001eb013600,121,110,65,89
Zm00001eb013610,371,389,321,365
Zm00001eb013620,128,115,71,61
Zm00001eb013630,0,0,0,0
Zm00001eb013640,1247,1288,1377,1381
Zm00001eb013650,481,471,651,687
Zm00001eb013660,592,625,318,341
Zm00001eb013670,0,0,0,0
Zm00001eb013680,22,21,0,8
Zm00001eb013690,188,194,160,190
Zm00001eb013700,176,146,200,148
Zm00001eb013710,284,274,312,329
Zm00001eb013720,114,118,64,37
Zm00001eb013730,79,110,112,113
Zm00001eb013740,74,91,44,57
Zm00001eb013750,9995,10101,8804,8678
Zm00001eb013760,870,892,778,792
Zm00001eb013770,0,1,0,0
Zm00001eb013780,254,291,874,941
Zm00001eb013800,254,247,115,135
Zm00001eb013810,280,267,208,242
Zm00001eb013820,8,16,7,7
Zm00001eb013830,148,154,97,102
Zm00001eb013840,3009,2978,2979,2905
Zm00001eb013850,303,343,273,312
Zm00001eb013860,81,90,76,81
Zm00001eb013870,1112,1201,793,754
Zm00001eb013880,0,2,17,23
Zm00001eb013890,0,0,0,0
Zm00001eb013900,3534,3462,2996,3065
Zm00001eb013910,334,277,640,595
Zm00001eb013920,0,1,0,1
Zm00001eb013930,0,0,0,0
Zm00001eb013940,1043,1094,1008,920
Zm00001eb013950,159,165,127,110
Zm00001eb013970,152,151,91,82
Zm00001eb013980,650,720,433,424
Zm00001eb013990,2364,2348,3391,3488
Zm00001eb014000,1859,1968,2380,2410
Zm00001eb014010,0,1,0,1
Zm00001eb014020,2,0,3,3
Zm00001eb014030,701,649,506,493
Zm00001eb014040,0,0,0,0
Zm00001eb014050,255,299,707,741
Zm00001eb014060,0,0,0,0
Zm00001eb014070,0,0,1,0
Zm00001eb014080,6,6,3,5
Zm00001eb014090,109,106,148,149
Zm00001eb014100,0,0,0,0
Zm00001eb014110,340,339,314,278
Zm00001eb014120,235,225,237,219
Zm00001eb014130,217,227,287,266
Zm00001eb014140,0,0,0,0
Zm00001eb014150,49,51,26,22
Zm00001eb014160,1006,1011,869,922
Zm00001eb014170,0,0,0,0
Zm00001eb014180,89,81,51,67
Zm00001eb014190,74,72,29,30
Zm00001eb014210,241,264,235,245
Zm00001eb014220,0,0,0,0
Zm00001eb014230,1,2,0,1
Zm00001eb014240,324,299,288,280
Zm00001eb014250,354,305,150,150
Zm00001eb014260,8,8,3,1
Zm00001eb014280,0,0,0,0
Zm00001eb014290,0,0,0,0
Zm00001eb014320,0,0,0,0
Zm00001eb014350,0,0,0,0
Zm00001eb014370,0,0,0,0
Zm00001eb014390,0,0,0,0
Zm00001eb014420,0,0,0,0
Zm00001eb014430,0,0,0,0
Zm00001eb014440,0,0,0,0
Zm00001eb014450,443,427,473,439
Zm00001eb014460,145,141,150,126
Zm00001eb014470,267,312,330,340
Zm00001eb014490,260,231,180,161
Zm00001eb014500,68,89,62,45
Zm00001eb014510,0,0,0,0
Zm00001eb014520,0,0,0,0
Zm00001eb014530,0,0,0,0
Zm00001eb014540,12,16,12,12
Zm00001eb014550,10,14,6,7
Zm00001eb014560,68,87,36,39
Zm00001eb014570,25,32,13,25
Zm00001eb014580,64,53,41,34
Zm00001eb014590,7,7,3,2
Zm00001eb014600,623,673,398,369
Zm00001eb014610,0,0,0,0
Zm00001eb014620,0,0,0,0
Zm00001eb014630,222,250,252,252
Zm00001eb014640,1032,1062,1087,1129
Zm00001eb014670,2,2,0,12
Zm00001eb014680,11,7,0,0
Zm00001eb014700,8,6,0,0
Zm00001eb014710,0,0,0,0
Zm00001eb014720,374,364,216,225
Zm00001eb014730,215,193,89,103
Zm00001eb014740,419,429,542,538
Zm00001eb014750,223,212,171,168
Zm00001eb014760,2480,2510,2014,2003
Zm00001eb014770,14,16,11,16
Zm00001eb014780,318,330,198,185
Zm00001eb014790,0,2,1,2
Zm00001eb014800,4,1,0,0
Zm00001eb014810,375,361,197,167
Zm00001eb014820,356,371,359,361
Zm00001eb014830,658,620,605,686
Zm00001eb014840,1,0,0,0
Zm00001eb014850,211,210,130,167
Zm00001eb014860,5,3,1,2
Zm00001eb014870,267,304,237,199
Zm00001eb014890,914,834,973,986
Zm00001eb014900,690,715,743,717
Zm00001eb014920,0,0,0,0
Zm00001eb014930,26,27,16,25
Zm00001eb014940,0,0,0,0
Zm00001eb014950,0,0,0,0
Zm00001eb014960,195,218,118,109
Zm00001eb014970,103,102,71,84
Zm00001eb014980,258,275,216,259
Zm00001eb014990,1,1,2,1
Zm00001eb015000,266,254,366,346
Zm00001eb015010,5314,5227,5121,5065
Zm00001eb015020,1,0,2,1
Zm00001eb015030,356,368,325,338
Zm00001eb015040,289,250,225,219
Zm00001eb015050,226,231,373,422
Zm00001eb015060,755,764,795,834
Zm00001eb015070,374,351,255,232
Zm00001eb015080,140,170,44,42
Zm00001eb015090,394,394,312,337
Zm00001eb015100,44,35,26,14
Zm00001eb015110,32,24,9,14
Zm00001eb015120,35,33,30,30
Zm00001eb015130,90,103,124,167
Zm00001eb015140,22,24,22,13
Zm00001eb015150,366,387,241,261
Zm00001eb015160,68,64,46,47
Zm00001eb015170,382,314,196,195
Zm00001eb015190,112,115,48,57
Zm00001eb015200,5234,5101,4546,4807
Zm00001eb015210,1662,1740,4427,4469
Zm00001eb015220,79,71,37,42
Zm00001eb015230,306,359,371,333
Zm00001eb015240,1051,1133,799,750
Zm00001eb015250,182,204,186,178
Zm00001eb015260,251,247,208,202
Zm00001eb015270,354,382,409,416
Zm00001eb015290,1790,1760,1685,1791
Zm00001eb015300,0,0,0,0
Zm00001eb015310,345,325,219,231
Zm00001eb015320,417,435,453,472
Zm00001eb015330,2991,3096,2976,2887
Zm00001eb015340,39,46,51,48
Zm00001eb015350,103,99,54,56
Zm00001eb015360,56,52,21,29
Zm00001eb015370,35,47,20,15
Zm00001eb015380,577,541,406,396
Zm00001eb015390,223,262,187,168
Zm00001eb015400,474,490,236,215
Zm00001eb015410,95,101,78,85
Zm00001eb015420,883,747,957,1113
Zm00001eb015430,53,80,45,52
Zm00001eb015440,1784,1762,1798,1789
Zm00001eb015450,31,30,26,22
Zm00001eb015460,48,48,27,45
Zm00001eb015470,765,767,823,831
Zm00001eb015480,1,0,0,0
Zm00001eb015490,48,60,57,77
Zm00001eb015500,12,6,1,2
Zm00001eb015510,154,136,137,139
Zm00001eb015520,69,63,88,74
Zm00001eb015530,36,44,29,46
Zm00001eb015540,268,263,238,269
Zm00001eb015550,459,455,127,127
Zm00001eb015560,293,285,299,307
Zm00001eb015570,258,267,236,232
Zm00001eb015580,8,3,11,7
Zm00001eb015590,0,0,0,0
Zm00001eb015600,0,0,0,0
Zm00001eb015610,0,0,0,0
Zm00001eb015620,23569,23990,21528,21100
Zm00001eb015630,5,9,4,3
Zm00001eb015640,0,0,0,0
Zm00001eb015650,0,0,0,0
Zm00001eb015660,1987,2018,1243,1249
Zm00001eb015670,18,18,28,20
Zm00001eb015680,172,222,160,145
Zm00001eb015690,376,363,287,283
Zm00001eb015700,613,622,378,376
Zm00001eb015710,97,86,46,48
Zm00001eb015720,706,755,297,341
Zm00001eb015730,233,225,222,242
Zm00001eb015740,0,0,1,0
Zm00001eb015750,467,417,396,355
Zm00001eb015760,460,458,449,454
Zm00001eb015770,389,357,96,79
Zm00001eb015780,0,0,1,0
Zm00001eb015790,683,735,420,432
Zm00001eb015800,289,266,580,581
Zm00001eb015820,307,336,165,143
Zm00001eb015830,11,5,13,10
Zm00001eb015840,543,590,404,461
Zm00001eb015850,3,3,0,1
Zm00001eb015860,1226,1148,657,683
Zm00001eb015870,33,26,4,3
Zm00001eb015880,484,489,302,303
Zm00001eb015890,1485,1533,803,826
Zm00001eb015900,584,594,524,578
Zm00001eb015910,1903,1953,1740,1761
Zm00001eb015920,684,681,445,460
Zm00001eb015930,564,580,554,555
Zm00001eb015940,734,718,820,809
Zm00001eb015950,433,497,253,237
Zm00001eb015960,974,867,576,534
Zm00001eb015970,17,12,6,2
Zm00001eb015980,56,50,38,45
Zm00001eb015990,546,491,177,161
Zm00001eb016000,1102,1093,933,919
Zm00001eb016020,1372,1322,1323,1353
Zm00001eb016030,1,0,0,0
Zm00001eb016040,352,311,194,193
Zm00001eb016050,0,0,0,0
Zm00001eb016060,0,0,0,0
Zm00001eb016070,0,0,0,0
Zm00001eb016080,0,0,0,0
Zm00001eb016090,4,7,13,8
Zm00001eb016100,230,259,236,237
Zm00001eb016110,957,962,795,823
Zm00001eb016120,380,347,368,388
Zm00001eb016130,0,0,0,0
Zm00001eb016140,0,0,0,0
Zm00001eb016150,0,0,0,0
Zm00001eb016160,1170,1224,570,560
Zm00001eb016170,522,478,524,534
Zm00001eb016180,414,378,512,543
Zm00001eb016190,118,115,84,70
Zm00001eb016200,1044,1035,834,769
Zm00001eb016210,3,5,4,4
Zm00001eb016220,0,0,0,0
Zm00001eb016230,93,83,60,52
Zm00001eb016240,1080,1033,1079,990
Zm00001eb016250,1280,1288,467,461
Zm00001eb016260,2,3,0,0
Zm00001eb016270,8,10,0,4
Zm00001eb016280,11,10,7,8
Zm00001eb016290,846,848,394,392
Zm00001eb016300,9,18,0,3
Zm00001eb016310,0,0,0,0
Zm00001eb016320,733,731,867,934
Zm00001eb016330,259,272,324,295
Zm00001eb016340,38,18,12,11
Zm00001eb016350,151,154,335,330
Zm00001eb016360,0,0,0,0
Zm00001eb016370,379,402,399,377
Zm00001eb016390,58,57,9,9
Zm00001eb016400,167,157,155,153
Zm00001eb016410,0,0,0,0
Zm00001eb016420,633,572,369,395
Zm00001eb016430,2,0,0,0
Zm00001eb016440,600,588,598,558
Zm00001eb016450,682,657,769,736
Zm00001eb016460,658,676,800,727
Zm00001eb016470,62,69,45,51
Zm00001eb016480,1,4,0,0
Zm00001eb016490,0,0,0,0
Zm00001eb016510,0,0,0,0
Zm00001eb016520,2,4,2,1
Zm00001eb016530,0,1,0,0
Zm00001eb016540,244,255,231,300
Zm00001eb016550,77,99,117,122
Zm00001eb016560,1165,1138,1160,1118
Zm00001eb016570,437,423,371,371
Zm00001eb016580,12,17,1,6
Zm00001eb016590,50,55,67,67
