ENSEMBL_GeneID	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb005990	189	138	138	99	357	343	343
Zm00001eb006000	644	825	825	330	561	1643	1643
Zm00001eb006010	42	109	109	125	39	148	148
Zm00001eb006020	10393	8767	8767	7655	6352	6369	6369
Zm00001eb006030	0	0	0	2	0	3	3
Zm00001eb006040	403	451	451	236	384	459	459
Zm00001eb006050	0	15	15	15	0	11	11
Zm00001eb006060	10	8	8	6	32	13	13
Zm00001eb006070	21	30	30	14	9	11	11
Zm00001eb006080	1037	921	921	531	694	940	940
Zm00001eb006090	31	26	26	5	6	17	17
Zm00001eb006100	71	34	34	59	116	76	76
Zm00001eb006110	1	0	0	0	0	0	0
Zm00001eb006120	0	0	0	0	0	0	0
Zm00001eb006130	0	0	0	0	0	0	0
Zm00001eb006140	891	1056	1056	893	952	1230	1230
Zm00001eb006150	442	370	370	715	288	793	793
Zm00001eb006160	104	128	128	22	37	63	63
Zm00001eb006170	8	5	5	12	16	11	11
Zm00001eb006180	1209	1104	1104	502	1117	1515	1515
Zm00001eb006190	0	0	0	0	1	0	0
Zm00001eb006200	109	59	59	179	206	154	154
Zm00001eb006210	1992	769	769	2366	3764	3036	3036
Zm00001eb006240	0	0	0	0	0	0	0
Zm00001eb006260	0	8	8	0	0	7	7
Zm00001eb006270	1859	1472	1472	1588	1233	1876	1876
Zm00001eb006280	0	6	6	4	0	2	2
Zm00001eb006290	3	2	2	1	0	0	0
Zm00001eb006300	1332	1498	1498	2050	1474	1672	1672
Zm00001eb006310	18	258	258	1283	802	181	181
Zm00001eb006320	123	92	92	102	150	129	129
Zm00001eb006330	39	50	50	34	15	30	30
Zm00001eb006340	14	28	28	18	8	13	13
Zm00001eb006350	2934	3679	3679	2434	3340	4052	4052
Zm00001eb006360	352	204	204	242	161	269	269
Zm00001eb006370	0	0	0	0	0	0	0
Zm00001eb006380	696	726	726	444	526	645	645
Zm00001eb006390	586	681	681	329	399	592	592
Zm00001eb006400	787	765	765	864	782	891	891
Zm00001eb006410	2316	1998	1998	561	1649	1789	1789
Zm00001eb006420	483	404	404	185	1170	321	321
Zm00001eb006430	3	8	8	6	9	4	4
Zm00001eb006440	248	862	862	385	654	670	670
Zm00001eb006450	615	434	434	454	337	421	421
Zm00001eb006460	0	0	0	0	0	0	0
Zm00001eb006470	778	1140	1140	592	488	663	663
Zm00001eb006480	436	40	40	64	142	37	37
Zm00001eb006490	508	1	1	0	282	0	0
Zm00001eb006510	947	797	797	969	1215	1135	1135
Zm00001eb006520	78	136	136	44	45	62	62
Zm00001eb006530	3562	1653	1653	1496	2286	2102	2102
Zm00001eb006540	855	679	679	748	753	790	790
Zm00001eb006550	52	57	57	60	68	82	82
Zm00001eb006560	913	895	895	993	984	1226	1226
Zm00001eb006570	932	708	708	533	576	763	763
Zm00001eb006590	169	107	107	80	102	142	142
Zm00001eb006600	278	1	1	4	198	2	2
Zm00001eb006610	210	442	442	167	178	230	230
Zm00001eb006620	762	977	977	738	806	899	899
Zm00001eb006630	1	0	0	3	1	1	1
Zm00001eb006640	3	5	5	0	3	0	0
Zm00001eb006650	0	1	1	1	0	2	2
Zm00001eb006660	472	278	278	388	621	352	352
Zm00001eb006670	15	27	27	13	7	19	19
Zm00001eb006680	698	368	368	145	106	489	489
Zm00001eb006690	1157	774	774	523	655	929	929
Zm00001eb006700	0	0	0	0	1	2	2
Zm00001eb006710	0	2	2	0	0	2	2
Zm00001eb006720	324	289	289	251	585	359	359
Zm00001eb006730	7	1	1	4	9	4	4
Zm00001eb006740	0	1	1	0	0	0	0
Zm00001eb006760	54	148	148	165	112	280	280
Zm00001eb006770	2827	1716	1716	1513	1614	2564	2564
Zm00001eb006780	5	2	2	0	9	1	1
Zm00001eb006790	0	0	0	0	0	2	2
Zm00001eb006800	0	6	6	2	0	5	5
Zm00001eb006830	139	217	217	211	101	93	93
Zm00001eb006840	63	0	0	0	14	0	0
Zm00001eb006850	422	485	485	357	368	608	608
Zm00001eb006860	444	176	176	360	284	406	406
Zm00001eb006870	1427	907	907	953	1211	1226	1226
Zm00001eb006880	1726	770	770	797	1641	944	944
Zm00001eb006890	334	41	41	18	155	39	39
Zm00001eb006900	65	0	0	2	57	0	0
Zm00001eb006910	442	576	576	719	457	815	815
Zm00001eb006920	1264	929	929	1323	1312	1475	1475
Zm00001eb006930	166	270	270	332	138	254	254
Zm00001eb006940	201	35	35	13	87	27	27
Zm00001eb006950	0	0	0	1	0	0	0
Zm00001eb006960	0	4	4	0	0	0	0
Zm00001eb006970	0	0	0	0	0	1	1
Zm00001eb006990	0	0	0	0	0	0	0
Zm00001eb007000	356	227	227	116	277	238	238
Zm00001eb007010	508	418	418	730	495	706	706
Zm00001eb007020	3	0	0	2	0	0	0
Zm00001eb007030	590	678	678	847	820	825	825
Zm00001eb007040	0	1	1	0	0	3	3
Zm00001eb007050	1561	1550	1550	1467	1390	1786	1786
Zm00001eb007060	63	97	97	114	79	79	79
Zm00001eb007070	500	321	321	153	136	243	243
Zm00001eb007080	3	4	4	3	3	9	9
Zm00001eb007090	3284	2291	2291	3547	3359	3204	3204
Zm00001eb007100	151	0	0	0	23	0	0
Zm00001eb007110	3	0	0	0	0	0	0
Zm00001eb007120	0	4	4	2	0	0	0
Zm00001eb007130	943	413	413	643	595	520	520
Zm00001eb007140	2194	1296	1296	1191	988	1690	1690
Zm00001eb007150	314	484	484	695	276	681	681
Zm00001eb007160	0	0	0	0	0	0	0
Zm00001eb007170	1360	977	977	1158	1430	1168	1168
Zm00001eb007180	711	623	623	523	651	805	805
Zm00001eb007190	84	92	92	48	70	62	62
Zm00001eb007200	33	19	19	18	30	29	29
Zm00001eb007220	472	520	520	488	389	509	509
Zm00001eb007230	17	50	50	14	18	46	46
Zm00001eb007240	521	344	344	475	390	605	605
Zm00001eb007250	1247	804	804	841	1630	1920	1920
Zm00001eb007270	338	263	263	297	236	583	583
Zm00001eb007280	210	44	44	52	118	74	74
Zm00001eb007290	0	0	0	0	0	0	0
Zm00001eb007300	0	0	0	0	0	0	0
Zm00001eb007310	303	441	441	315	244	343	343
Zm00001eb007320	2619	2863	2863	3238	2158	4166	4166
Zm00001eb007330	0	1	1	0	0	0	0
Zm00001eb007340	0	0	0	0	0	0	0
Zm00001eb007350	0	0	0	0	0	0	0
Zm00001eb007360	0	0	0	0	0	0	0
Zm00001eb007370	0	0	0	0	0	0	0
Zm00001eb007380	0	0	0	0	0	0	0
Zm00001eb007390	0	0	0	0	0	0	0
Zm00001eb007400	0	0	0	0	0	0	0
Zm00001eb007410	0	0	0	0	0	0	0
Zm00001eb007420	0	0	0	0	0	0	0
Zm00001eb007430	0	0	0	0	0	0	0
Zm00001eb007440	388	232	232	230	233	258	258
Zm00001eb007450	0	0	0	0	0	0	0
Zm00001eb007460	1	0	0	0	7	0	0
Zm00001eb007470	315	380	380	266	345	227	227
Zm00001eb007490	0	0	0	0	0	0	0
Zm00001eb007500	7	4	4	0	6	2	2
Zm00001eb007510	1577	1191	1191	1483	2457	2511	2511
Zm00001eb007540	74	1	1	0	104	0	0
Zm00001eb007550	296	0	0	3	167	0	0
Zm00001eb007560	0	0	0	0	0	0	0
Zm00001eb007570	332	479	479	274	213	395	395
Zm00001eb007580	75	33	33	17	52	19	19
Zm00001eb007590	573	110	110	292	454	271	271
Zm00001eb007600	613	825	825	1125	783	1119	1119
Zm00001eb007610	26	89	89	30	50	46	46
Zm00001eb007630	8	0	0	1	0	1	1
Zm00001eb007640	86	17	17	4	36	23	23
Zm00001eb007650	2440	2006	2006	1137	3794	2377	2377
Zm00001eb007670	980	893	893	870	753	1717	1717
Zm00001eb007680	1460	1325	1325	1862	1050	2109	2109
Zm00001eb007690	363	206	206	202	270	224	224
Zm00001eb007700	223	239	239	201	141	277	277
Zm00001eb007720	0	1	1	0	0	1	1
Zm00001eb007730	6125	4464	4464	5622	6763	8171	8171
Zm00001eb007740	99	156	156	16	7	104	104
Zm00001eb007750	178	151	151	169	171	149	149
Zm00001eb007760	162	158	158	142	99	146	146
Zm00001eb007770	11	13	13	10	12	17	17
Zm00001eb007780	625	605	605	977	825	901	901
Zm00001eb007790	13	2	2	4	4	2	2
Zm00001eb007800	381	566	566	511	350	577	577
Zm00001eb007810	725	584	584	669	593	838	838
Zm00001eb007820	474	398	398	381	312	446	446
Zm00001eb007830	767	547	547	349	261	680	680
Zm00001eb007840	2	1	1	0	0	4	4
Zm00001eb007850	0	39	39	31	1	41	41
Zm00001eb007860	7194	4752	4752	8343	6941	8396	8396
Zm00001eb007870	93	246	246	94	57	110	110
Zm00001eb007880	15	3	3	12	6	2	2
Zm00001eb007890	0	0	0	0	0	0	0
Zm00001eb007900	101	106	106	213	90	343	343
Zm00001eb007910	0	1	1	2	0	2	2
Zm00001eb007920	249	229	229	111	238	199	199
Zm00001eb007930	156	306	306	373	102	368	368
Zm00001eb007940	0	16	16	9	5	20	20
Zm00001eb007950	29	20	20	18	63	33	33
Zm00001eb007960	374	349	349	450	394	507	507
Zm00001eb007970	0	1	1	1	1	1	1
Zm00001eb007990	23	3	3	16	21	18	18
Zm00001eb008000	1	0	0	0	2	0	0
Zm00001eb008010	346	241	241	327	330	273	273
Zm00001eb008030	0	182	182	44	0	54	54
Zm00001eb008040	1	574	574	187	2	238	238
Zm00001eb008050	0	0	0	0	0	4	4
Zm00001eb008060	2705	1974	1974	2720	2223	2786	2786
Zm00001eb008070	194	319	319	16	58	61	61
Zm00001eb008080	1969	732	732	218	2744	308	308
Zm00001eb008090	400	384	384	253	301	352	352
Zm00001eb008100	482	452	452	567	291	355	355
Zm00001eb008130	229	179	179	176	151	170	170
Zm00001eb008140	1143	942	942	1125	1050	973	973
Zm00001eb008150	217	170	170	193	184	287	287
Zm00001eb008160	575	246	246	380	712	275	275
Zm00001eb008170	1701	783	783	868	1390	989	989
Zm00001eb008180	118	0	0	0	33	11	11
Zm00001eb008190	0	0	0	0	0	0	0
Zm00001eb008200	797	1095	1095	507	1366	817	817
Zm00001eb008210	4	0	0	0	3	0	0
Zm00001eb008220	17	1	1	1	9	1	1
Zm00001eb008240	48	60	60	55	36	47	47
Zm00001eb008250	12	10	10	3	0	5	5
Zm00001eb008260	0	0	0	0	0	0	0
Zm00001eb008270	168	38	38	30	202	58	58
Zm00001eb008280	0	0	0	0	0	0	0
Zm00001eb008290	234	68	68	90	356	139	139
Zm00001eb008300	1	0	0	1	0	0	0
Zm00001eb008310	871	727	727	920	749	936	936
Zm00001eb008320	0	0	0	0	0	0	0
Zm00001eb008330	3	8	8	6	1	5	5
Zm00001eb008340	3665	2382	2382	2760	3347	3039	3039
Zm00001eb008350	0	0	0	0	0	0	0
Zm00001eb008360	3663	1117	1117	3773	1883	1752	1752
Zm00001eb008370	1693	819	819	597	1145	705	705
Zm00001eb008380	74	26	26	128	70	63	63
Zm00001eb008400	3856	2914	2914	5189	3702	5502	5502
Zm00001eb008410	0	143	143	163	0	220	220
Zm00001eb008420	16	27	27	29	3	29	29
Zm00001eb008430	56	59	59	60	64	38	38
Zm00001eb008440	4568	3301	3301	2429	3484	3168	3168
Zm00001eb008450	812	694	694	702	907	1109	1109
Zm00001eb008460	2368	1981	1981	1956	1941	2740	2740
Zm00001eb008470	400	390	390	330	302	445	445
Zm00001eb008480	1405	1230	1230	1442	1331	1701	1701
Zm00001eb008490	1199	3064	3064	2561	1128	3409	3409
Zm00001eb008500	172	103	103	140	79	143	143
Zm00001eb008510	0	0	0	5	1	2	2
Zm00001eb008520	510	316	316	515	399	671	671
Zm00001eb008530	371	77	77	27	272	39	39
Zm00001eb008540	0	0	0	0	0	0	0
Zm00001eb008550	8567	6410	6410	9886	8598	10593	10593
Zm00001eb008560	4	23	23	67	15	47	47
Zm00001eb008570	1164	1834	1834	1371	1278	1332	1332
Zm00001eb008580	93	36	36	98	123	72	72
Zm00001eb008590	208	101	101	89	151	152	152
Zm00001eb008600	0	0	0	0	0	0	0
Zm00001eb008610	6474	5547	5547	6785	6715	7780	7780
Zm00001eb008620	876	1253	1253	925	438	965	965
Zm00001eb008630	756	689	689	930	457	992	992
Zm00001eb008640	470	402	402	289	361	384	384
Zm00001eb008650	1065	1335	1335	911	1012	1137	1137
Zm00001eb008660	1434	1828	1828	1873	2200	2295	2295
Zm00001eb008670	0	0	0	0	0	0	0
Zm00001eb008680	16	21	21	20	11	27	27
Zm00001eb008690	11	0	0	1	11	2	2
Zm00001eb008700	6311	3525	3525	5319	5384	5892	5892
Zm00001eb008710	320	290	290	235	355	324	324
Zm00001eb008720	334	251	251	353	220	390	390
Zm00001eb008730	85	118	118	72	47	72	72
Zm00001eb008740	47	27	27	39	19	20	20
Zm00001eb008750	29	57	57	72	35	60	60
Zm00001eb008770	178	321	321	119	104	239	239
Zm00001eb008780	960	1048	1048	838	953	891	891
Zm00001eb008790	261	315	315	217	105	471	471
Zm00001eb008800	258	101	101	161	86	188	188
Zm00001eb008810	698	711	711	367	1280	962	962
Zm00001eb008820	0	0	0	0	0	0	0
Zm00001eb008830	507	1133	1133	449	257	1484	1484
Zm00001eb008850	75	77	77	49	32	53	53
Zm00001eb008860	0	0	0	0	0	0	0
Zm00001eb008870	2	1	1	1	10	0	0
Zm00001eb008880	86	152	152	56	59	93	93
Zm00001eb008890	394	211	211	300	240	339	339
Zm00001eb008900	559	504	504	816	536	837	837
Zm00001eb008910	1110	833	833	843	560	595	595
Zm00001eb008920	697	2892	2892	548	516	1177	1177
Zm00001eb008930	561	615	615	700	295	677	677
Zm00001eb008940	0	0	0	0	0	0	0
Zm00001eb008950	297	393	393	352	357	362	362
Zm00001eb008960	33	0	0	0	25	0	0
Zm00001eb008970	0	10	10	3	0	2	2
Zm00001eb008980	230	328	328	530	390	539	539
Zm00001eb008990	23	1	1	1	3	0	0
Zm00001eb009000	0	0	0	0	0	0	0
Zm00001eb009010	51	159	159	206	14	170	170
Zm00001eb009020	4	6	6	6	1	3	3
Zm00001eb009030	0	0	0	0	0	0	0
Zm00001eb009040	37	0	0	0	41	0	0
Zm00001eb009050	227	2	2	2	88	6	6
Zm00001eb009060	152	233	233	113	86	181	181
Zm00001eb009070	742	654	654	586	530	761	761
Zm00001eb009080	23	26	26	72	73	37	37
Zm00001eb009090	1052	994	994	662	1208	1295	1295
Zm00001eb009100	1435	1307	1307	1130	1111	1472	1472
Zm00001eb009110	2699	2266	2266	2056	1815	2579	2579
Zm00001eb009120	23	53	53	28	22	70	70
Zm00001eb009130	157	119	119	101	83	84	84
Zm00001eb009140	941	809	809	821	923	1076	1076
Zm00001eb009150	357	405	405	186	437	208	208
Zm00001eb009160	1581	2490	2490	1145	1466	1208	1208
Zm00001eb009170	218	272	272	189	168	204	204
Zm00001eb009210	0	0	0	0	0	0	0
Zm00001eb009230	0	0	0	0	0	2	2
Zm00001eb009240	355	263	263	250	220	176	176
Zm00001eb009250	324	109	109	106	419	171	171
Zm00001eb009260	4	27	27	31	3	28	28
Zm00001eb009270	0	25	25	21	9	36	36
Zm00001eb009280	0	0	0	0	0	0	0
Zm00001eb009290	28	30	30	10	12	32	32
Zm00001eb009300	0	1	1	1	0	1	1
Zm00001eb009310	1818	2043	2043	3075	1583	3607	3607
Zm00001eb009320	237	428	428	398	235	280	280
Zm00001eb009340	206	662	662	542	196	276	276
Zm00001eb009360	926	847	847	1061	1010	1101	1101
Zm00001eb009370	328	362	362	255	267	303	303
Zm00001eb009380	77	40	40	97	92	188	188
Zm00001eb009390	0	0	0	0	0	0	0
Zm00001eb009400	11	7	7	14	3	16	16
Zm00001eb009410	0	1	1	2	0	0	0
Zm00001eb009420	0	1	1	0	0	0	0
Zm00001eb009430	665	316	316	501	410	441	441
Zm00001eb009460	5	13	13	13	1	5	5
Zm00001eb009470	0	0	0	0	0	0	0
Zm00001eb009480	911	627	627	423	641	459	459
Zm00001eb009490	127	119	119	188	97	205	205
Zm00001eb009500	312	311	311	241	199	275	275
Zm00001eb009510	1994	1134	1134	742	1144	1230	1230
Zm00001eb009520	0	0	0	1	0	0	0
Zm00001eb009530	0	0	0	0	0	0	0
Zm00001eb009540	284	681	681	741	467	385	385
Zm00001eb009550	639	363	363	425	541	568	568
Zm00001eb009560	0	0	0	0	0	0	0
Zm00001eb009570	57	41	41	78	132	34	34
Zm00001eb009580	385	355	355	299	123	354	354
Zm00001eb009590	12	0	0	0	8	2	2
Zm00001eb009600	157	97	97	36	63	44	44
Zm00001eb009610	16	32	32	5	8	12	12
Zm00001eb009620	0	1	1	0	0	0	0
Zm00001eb009630	13	9	9	2	13	6	6
Zm00001eb009640	299	639	639	399	289	587	587
Zm00001eb009650	0	0	0	0	0	0	0
Zm00001eb009660	439	412	412	133	326	352	352
Zm00001eb009670	41	0	0	3	17	0	0
Zm00001eb009690	52	13	13	1	30	13	13
Zm00001eb009700	9	0	0	0	14	0	0
Zm00001eb009710	15	0	0	0	33	2	2
Zm00001eb009730	342	231	231	233	620	498	498
Zm00001eb009750	0	0	0	0	0	0	0
Zm00001eb009760	0	0	0	0	0	0	0
Zm00001eb009770	255	168	168	136	293	183	183
Zm00001eb009780	165	403	403	156	117	196	196
Zm00001eb009800	35	12	12	5	9	3	3
Zm00001eb009810	4016	3767	3767	2574	3034	4370	4370
Zm00001eb009820	0	0	0	0	0	0	0
Zm00001eb009830	0	0	0	0	0	0	0
Zm00001eb009840	0	24	24	49	0	40	40
Zm00001eb009850	16	2	2	1	12	2	2
Zm00001eb009860	0	0	0	0	0	0	0
Zm00001eb009870	202	195	195	204	81	166	166
Zm00001eb009880	1867	1723	1723	1412	1450	1944	1944
Zm00001eb009890	986	1043	1043	720	1036	844	844
Zm00001eb009900	4009	1732	1732	3193	3879	3508	3508
Zm00001eb009910	10622	5922	5922	7930	8439	10087	10087
Zm00001eb009920	5610	3576	3576	6524	5163	7564	7564
Zm00001eb009930	2	0	0	0	0	1	1
Zm00001eb009940	233	40	40	2	101	34	34
Zm00001eb009950	16	17	17	6	14	25	25
Zm00001eb009960	473	404	404	456	312	597	597
Zm00001eb009970	0	0	0	0	0	0	0
Zm00001eb009980	850	622	622	599	771	864	864
Zm00001eb009990	143	162	162	82	66	108	108
Zm00001eb010000	0	0	0	0	0	0	0
Zm00001eb010010	2	0	0	0	1	2	2
Zm00001eb010020	705	521	521	540	476	786	786
Zm00001eb010030	5807	5411	5411	4651	5237	6536	6536
Zm00001eb010040	1478	1237	1237	1976	1259	2234	2234
Zm00001eb010050	203	186	186	189	239	154	154
Zm00001eb010060	88	40	40	14	9	18	18
Zm00001eb010070	1040	1341	1341	837	1638	1050	1050
Zm00001eb010080	16	16	16	16	51	12	12
Zm00001eb010090	3	3	3	0	3	2	2
Zm00001eb010100	51	56	56	104	46	125	125
Zm00001eb010110	432	97	97	134	306	110	110
Zm00001eb010130	305	501	501	146	55	483	483
Zm00001eb010140	965	965	965	723	612	1179	1179
Zm00001eb010150	1791	1745	1745	1607	1518	1655	1655
Zm00001eb010160	732	877	877	452	862	867	867
Zm00001eb010170	18	11	11	4	13	11	11
Zm00001eb010180	1	8	8	24	9	11	11
Zm00001eb010190	559	583	583	572	549	604	604
Zm00001eb010200	1106	964	964	1616	665	1194	1194
Zm00001eb010210	65	33	33	18	21	6	6
Zm00001eb010220	0	0	0	0	0	0	0
Zm00001eb010230	4371	3185	3185	3103	2835	3701	3701
Zm00001eb010240	307	191	191	299	321	308	308
Zm00001eb010250	0	5	5	7	0	11	11
Zm00001eb010260	0	0	0	0	0	0	0
Zm00001eb010270	0	0	0	0	0	0	0
Zm00001eb010280	1112	1066	1066	1202	944	1445	1445
Zm00001eb010290	35	2	2	3	10	1	1
Zm00001eb010300	4169	2647	2647	5619	4153	5161	5161
Zm00001eb010310	510	484	484	456	566	476	476
Zm00001eb010320	1750	2656	2656	1473	2017	2143	2143
Zm00001eb010330	153	177	177	148	161	153	153
Zm00001eb010340	340	421	421	322	325	683	683
Zm00001eb010350	0	0	0	0	0	1	1
Zm00001eb010360	1277	812	812	934	1288	1017	1017
Zm00001eb010370	2266	1436	1436	1178	2010	2190	2190
Zm00001eb010380	0	39	39	11	0	16	16
Zm00001eb010390	5	2	2	3	3	2	2
Zm00001eb010400	4796	3653	3653	4864	5391	5320	5320
Zm00001eb010410	261	424	424	270	219	393	393
Zm00001eb010420	867	400	400	264	198	673	673
Zm00001eb010440	1335	1120	1120	467	1543	793	793
Zm00001eb010450	620	545	545	519	437	415	415
Zm00001eb010460	177	100	100	72	111	77	77
Zm00001eb010470	4	2	2	1	4	7	7
Zm00001eb010480	85	118	118	64	93	105	105
Zm00001eb010490	90	26	26	10	40	16	16
Zm00001eb010500	1084	1982	1982	1216	2224	1557	1557
Zm00001eb010530	244	41	41	37	27	10	10
Zm00001eb010540	105	205	205	339	164	149	149
Zm00001eb010550	281	323	323	380	250	396	396
Zm00001eb010560	5349	3479	3479	2967	4964	4293	4293
Zm00001eb010570	27	29	29	13	69	47	47
Zm00001eb010590	648	612	612	359	329	507	507
Zm00001eb010600	88	64	64	59	68	85	85
Zm00001eb010610	273	205	205	279	421	379	379
Zm00001eb010620	1042	1187	1187	1529	1661	1334	1334
Zm00001eb010630	0	0	0	0	0	0	0
Zm00001eb010640	159	321	321	124	86	349	349
Zm00001eb010650	44	53	53	55	23	36	36
Zm00001eb010660	251	309	309	364	150	321	321
Zm00001eb010680	251	213	213	266	188	228	228
Zm00001eb010690	1039	758	758	1171	906	1087	1087
Zm00001eb010700	2707	1561	1561	3061	2583	3227	3227
Zm00001eb010710	369	280	280	491	379	409	409
Zm00001eb010720	116	6	6	3	58	0	0
Zm00001eb010730	3401	1861	1861	985	2036	2248	2248
Zm00001eb010740	1915	1151	1151	1053	1189	1559	1559
Zm00001eb010750	0	1	1	1	5	3	3
Zm00001eb010760	1	0	0	0	0	1	1
Zm00001eb010770	6	1	1	0	0	0	0
Zm00001eb010780	0	14	14	30	1	27	27
Zm00001eb010790	10481	9971	9971	10647	10421	12337	12337
Zm00001eb010800	1	1	1	0	9	0	0
Zm00001eb010810	4514	5661	5661	4739	4388	5704	5704
Zm00001eb010820	169	189	189	121	163	142	142
Zm00001eb010830	196	170	170	71	94	505	505
Zm00001eb010840	0	0	0	0	0	0	0
Zm00001eb010850	0	0	0	0	0	0	0
Zm00001eb010860	400	335	335	374	351	387	387
Zm00001eb010870	23	28	28	26	21	35	35
Zm00001eb010890	12	12	12	2	10	18	18
Zm00001eb010900	692	493	493	385	504	430	430
Zm00001eb010910	80	128	128	62	60	193	193
Zm00001eb010940	0	0	0	0	0	0	0
Zm00001eb010950	1037	926	926	587	851	810	810
Zm00001eb010960	663	678	678	503	928	681	681
Zm00001eb010980	802	350	350	647	681	720	720
Zm00001eb010990	691	526	526	1037	510	790	790
Zm00001eb011000	1578	1489	1489	2100	2056	3295	3295
Zm00001eb011010	5430	4272	4272	4838	4487	5429	5429
Zm00001eb011020	5770	4072	4072	3978	7157	4703	4703
Zm00001eb011030	0	1	1	13	0	0	0
Zm00001eb011040	291	1024	1024	755	313	876	876
Zm00001eb011050	4676	7344	7344	5787	3181	8092	8092
Zm00001eb011060	344	75	75	55	117	55	55
Zm00001eb011070	155	152	152	94	111	159	159
Zm00001eb011080	104	64	64	354	52	184	184
Zm00001eb011090	1	0	0	0	0	2	2
Zm00001eb011100	0	0	0	0	0	0	0
Zm00001eb011110	0	0	0	0	0	0	0
Zm00001eb011120	4	0	0	0	2	0	0
Zm00001eb011140	42	141	141	61	57	67	67
Zm00001eb011150	1963	1541	1541	1940	1512	2111	2111
Zm00001eb011160	319	49	49	54	174	94	94
Zm00001eb011170	323	110	110	184	280	154	154
Zm00001eb011180	7	0	0	1	1	6	6
Zm00001eb011190	9	0	0	0	2	0	0
Zm00001eb011200	61	597	597	658	39	784	784
Zm00001eb011210	45	162	162	107	54	189	189
Zm00001eb011220	161	118	118	152	119	155	155
Zm00001eb011230	80	78	78	211	79	211	211
Zm00001eb011240	12	28	28	14	18	22	22
Zm00001eb011250	3	4	4	5	3	6	6
Zm00001eb011270	56	45	45	16	48	18	18
Zm00001eb011280	1549	393	393	272	675	968	968
Zm00001eb011290	5	7	7	5	7	1	1
Zm00001eb011300	875	807	807	604	768	742	742
Zm00001eb011310	117	244	244	206	173	164	164
Zm00001eb011320	1	2	2	0	0	0	0
Zm00001eb011330	0	1	1	0	3	0	0
Zm00001eb011340	1	0	0	0	0	0	0
Zm00001eb011350	0	1	1	2	0	1	1
Zm00001eb011360	2	7	7	0	4	11	11
Zm00001eb011370	97	65	65	30	54	58	58
Zm00001eb011380	418	561	561	470	140	670	670
Zm00001eb011410	5	0	0	7	0	0	0
Zm00001eb011420	992	842	842	962	858	1205	1205
Zm00001eb011430	0	0	0	0	0	0	0
Zm00001eb011440	0	0	0	0	0	0	0
Zm00001eb011450	2402	2139	2139	2251	1878	2766	2766
Zm00001eb011460	444	261	261	481	241	508	508
Zm00001eb011470	483	464	464	516	492	652	652
Zm00001eb011480	146	347	347	164	177	213	213
Zm00001eb011490	3049	1841	1841	1969	2654	2286	2286
Zm00001eb011500	2	1	1	3	1	14	14
Zm00001eb011510	0	0	0	1	0	0	0
Zm00001eb011520	50	9	9	7	49	10	10
Zm00001eb011530	361	341	341	129	217	189	189
Zm00001eb011550	139	79	79	52	93	150	150
Zm00001eb011560	80	75	75	52	72	46	46
Zm00001eb011570	0	0	0	0	0	0	0
Zm00001eb011580	430	458	458	526	413	551	551
Zm00001eb011590	991	877	877	908	906	896	896
Zm00001eb011600	66	95	95	172	33	145	145
Zm00001eb011610	95	133	133	84	78	142	142
Zm00001eb011620	952	681	681	955	1136	1032	1032
Zm00001eb011630	489	620	620	401	351	348	348
Zm00001eb011640	227	191	191	194	269	255	255
Zm00001eb011650	475	431	431	586	838	678	678
Zm00001eb011670	2368	5415	5415	3244	2643	2907	2907
Zm00001eb011680	241	252	252	147	109	298	298
Zm00001eb011700	506	695	695	480	294	726	726
Zm00001eb011720	503	604	604	325	276	602	602
Zm00001eb011730	127	156	156	127	127	178	178
Zm00001eb011750	1523	1121	1121	1361	1191	1602	1602
Zm00001eb011760	1761	1480	1480	2818	976	1579	1579
Zm00001eb011770	0	0	0	0	0	0	0
Zm00001eb011780	707	683	683	826	740	914	914
Zm00001eb011800	4624	4547	4547	5134	4498	6207	6207
Zm00001eb011810	1201	98	98	143	737	234	234
Zm00001eb011820	155	581	581	1768	1440	158	158
Zm00001eb011830	188	141	141	107	115	83	83
Zm00001eb011840	422	592	592	593	403	591	591
Zm00001eb011850	0	56	56	38	0	49	49
Zm00001eb011860	112	184	184	155	50	196	196
Zm00001eb011870	0	34	34	36	0	27	27
Zm00001eb011880	4599	608	608	1058	938	498	498
Zm00001eb011890	46	9	9	10	10	11	11
Zm00001eb011900	0	0	0	0	0	0	0
Zm00001eb011910	919	352	352	400	564	453	453
Zm00001eb011920	1915	2467	2467	4301	1575	4074	4074
Zm00001eb011930	132	8	8	1	11	9	9
Zm00001eb011940	116	36	36	17	33	9	9
Zm00001eb011950	432	510	510	475	825	918	918
Zm00001eb011960	2286	1709	1709	1588	2588	2350	2350
Zm00001eb011970	529	538	538	576	546	855	855
Zm00001eb011980	3785	2411	2411	2152	2040	3012	3012
Zm00001eb011990	1871	1	1	32	1064	71	71
Zm00001eb012000	790	882	882	794	635	833	833
Zm00001eb012010	1007	903	903	973	755	1152	1152
Zm00001eb012020	1363	849	849	658	1153	835	835
Zm00001eb012030	1	4	4	1	0	0	0
Zm00001eb012040	1205	420	420	1724	1311	1687	1687
Zm00001eb012060	808	958	958	1135	564	1330	1330
Zm00001eb012070	1800	453	453	487	818	758	758
Zm00001eb012080	824	389	389	393	478	342	342
Zm00001eb012090	0	0	0	0	0	0	0
