Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb005510	-	chr1	-	15269328	15276898	0.405172	3.814363	4.329624
MSTRG.233	-	chr1	+	15295152	15298222	1.018591	10.800055	12.258971
MSTRG.287	-	chr1	+	15395543	15396037	1.072797	10.099506	11.463791
MSTRG.242	-	chr1	+	15477535	15480709	5.172932	48.698929	55.277386
MSTRG.249	-	chr1	+	15658011	15663305	1.320229	12.428878	14.107822
MSTRG.238	-	chr1	+	15856963	15865724	2.404870	22.639889	25.698177
MSTRG.253	-	chr1	-	15902116	15905229	5.538903	52.144249	59.188110
MSTRG.260	-	chr1	-	15913836	15914108	4.252747	40.036140	45.444389
MSTRG.250	-	chr1	-	15933655	15936919	0.679173	7.693336	8.732585
MSTRG.243	-	chr1	+	16035109	16036995	1.084261	10.207432	11.586294
MSTRG.255	-	chr1	+	16122256	16129623	0.215815	4.582580	5.201614
MSTRG.254	-	chr1	-	16331561	16342289	0.094235	0.980732	1.113213
MSTRG.268	-	chr1	+	16601311	16602675	0.159210	1.498832	1.701301
MSTRG.269	-	chr1	-	16601750	16617586	0.917235	16.090740	18.264345
MSTRG.270	-	chr1	+	16616200	16617831	0.000000	0.000000	0.000000
MSTRG.271	-	chr1	-	16617778	16625652	1.617192	16.448969	18.670965
Zm00001eb005860	-	chr1	-	16643818	16647566	0.259342	2.441493	2.771300
Zm00001eb005900	-	chr1	+	16738079	16743650	0.114835	1.081078	1.227114
MSTRG.257	-	chr1	+	16843538	16850405	1.363010	14.407663	16.353910
MSTRG.251	-	chr1	+	16855637	16856844	2.701573	25.433102	28.868713
MSTRG.252	-	chr1	-	16855907	16856815	0.000000	0.000000	0.000000
MSTRG.296	-	chr1	+	16863962	16872167	1.061596	10.538632	11.962234
MSTRG.297	-	chr1	-	16872204	16875350	12.870209	146.170990	165.916397
Zm00001eb005980	-	chr1	-	17035858	17037055	0.221202	2.082436	2.363740
MSTRG.265	-	chr1	+	17041688	17043711	0.502671	12.003460	13.624938
MSTRG.320	-	chr1	+	17051276	17052207	2.089056	19.666756	22.323423
MSTRG.259	-	chr1	+	17081542	17085367	6.963480	65.555473	74.410988
Zm00001eb006040	-	chr1	+	17209402	17220717	0.335147	3.428165	3.891256
MSTRG.258	-	chr1	-	17302923	17304569	0.317621	2.990142	3.394063
MSTRG.262	-	chr1	+	17428770	17448305	1.506614	19.036053	21.607523
MSTRG.263	-	chr1	-	17430553	17431417	0.000000	0.000000	0.000000
MSTRG.281	-	chr1	+	17592713	17603976	1.005236	9.463476	10.741842
MSTRG.314	-	chr1	-	17617868	17621328	0.715190	6.732930	7.642442
Zm00001eb006160	-	chr1	-	17670907	17672629	0.353674	3.562459	4.043691
MSTRG.277	-	chr1	-	17702238	17703775	0.972973	9.159746	10.397083
MSTRG.273	-	chr1	-	17728129	17729248	1.056250	9.943730	11.286972
MSTRG.264	-	chr1	+	17734718	17736146	8.014580	75.450722	85.642921
MSTRG.274	-	chr1	+	17840879	17856767	1.080569	10.470408	11.884794
MSTRG.275	-	chr1	-	17850920	17851549	0.000000	0.000000	0.000000
MSTRG.266	-	chr1	+	17861092	17867634	1.501114	14.728113	16.717648
MSTRG.267	-	chr1	+	17868792	17870794	0.260186	2.472409	2.806393
Zm00001eb006320	-	chr1	+	17872921	17880807	0.000000	0.000000	0.000000
Zm00001eb006330	-	chr1	+	17873023	17875216	0.103920	0.978322	1.110478
Zm00001eb006340	-	chr1	+	17875217	17875782	0.000000	0.000000	0.000000
MSTRG.282	-	chr1	+	17894658	17898803	2.785155	26.274128	29.823347
MSTRG.276	-	chr1	+	17914241	17916925	1.895034	20.811605	23.622925
MSTRG.279	-	chr1	+	17934392	17942354	0.152165	1.472341	1.671231
MSTRG.280	-	chr1	+	17945092	17946231	1.331721	12.537065	14.230625
MSTRG.291	-	chr1	-	17981290	17983092	3.103550	29.217388	33.164196
MSTRG.284	-	chr1	-	18027693	18029583	2.026177	19.074800	21.651505
MSTRG.278	-	chr1	+	18054812	18056767	0.853272	8.032859	9.117971
MSTRG.298	-	chr1	+	18080644	18085491	0.335415	3.161612	3.588696
MSTRG.286	-	chr1	+	18169758	18175624	0.389800	3.750545	4.257184
Zm00001eb006490	-	chr1	-	18202071	18202478	1.062091	9.998719	11.349388
MSTRG.304	-	chr1	+	18327900	18333977	3.472464	45.724567	51.901230
Zm00001eb006520	-	chr1	+	18336254	18339153	0.080000	0.753135	0.854871
MSTRG.313	-	chr1	+	18388038	18389788	4.641919	43.699875	49.603039
MSTRG.288	-	chr1	-	18390745	18398712	5.489796	51.681946	58.663361
MSTRG.289	-	chr1	+	18398507	18402067	0.000000	0.000000	0.000000
MSTRG.303	-	chr1	+	18473259	18494112	0.535274	5.039167	5.719879
MSTRG.327	-	chr1	+	18635648	18647229	0.840092	7.991624	9.071167
Zm00001eb006590	-	chr1	+	18784154	18786281	0.197273	1.857164	2.108038
MSTRG.307	-	chr1	-	18792089	18795524	0.427207	4.021805	4.565087
Zm00001eb006610	-	chr1	-	18830491	18833345	0.197823	1.862342	2.113915
MSTRG.312	-	chr1	+	18899270	18901992	0.436103	4.105553	4.660149
MSTRG.341	-	chr1	+	19189228	19196259	0.894113	9.831242	11.159286
Zm00001eb006670	-	chr1	-	19199445	19201138	0.167651	1.578297	1.791500
MSTRG.316	-	chr1	+	19309508	19311518	0.512963	5.076702	5.762484
MSTRG.295	-	chr1	-	19313565	19314364	1.967500	18.522406	21.024490
MSTRG.293	-	chr1	+	19460805	19462984	0.000000	0.000000	0.000000
MSTRG.294	-	chr1	-	19460935	19462894	2.135204	20.101202	22.816557
Zm00001eb006720	-	chr1	+	19470935	19472528	0.178168	1.677306	1.903884
Zm00001eb006730	-	chr1	-	19480518	19485907	0.000000	0.000000	0.000000
MSTRG.305	-	chr1	-	19575922	19578862	4.145573	39.027184	44.299141
Zm00001eb006830	-	chr1	-	19754550	19757775	0.130215	1.321620	1.500149
Zm00001eb006840	-	chr1	+	19760733	19769462	0.243333	2.290781	2.600230
MSTRG.299	-	chr1	.	19809301	19809586	168.216782	1583.623657	1797.546143
MSTRG.302	-	chr1	-	19809756	19818158	0.760207	20.417208	23.175249
MSTRG.301	-	chr1	-	19871210	19875488	2.066788	19.457121	22.085470
MSTRG.311	-	chr1	-	19877490	19881678	2.009411	19.675838	22.333735
MSTRG.317	-	chr1	-	19954509	19980165	0.145227	6.621503	7.515964
Zm00001eb006900	-	chr1	-	19982980	19984385	0.000000	0.000000	0.000000
Zm00001eb006910	-	chr1	-	20068706	20079441	0.684851	6.447313	7.318243
MSTRG.404	-	chr1	-	20111499	20117637	1.799107	23.712219	26.915365
MSTRG.306	-	chr1	.	20140025	20140336	1.516026	14.272146	16.200089
Zm00001eb006930	-	chr1	-	20140511	20141792	0.562662	5.297003	6.012545
MSTRG.308	-	chr1	+	20149035	20152395	0.168886	1.589924	1.804697
MSTRG.309	-	chr1	-	20152221	20159631	0.000000	0.000000	0.000000
Zm00001eb006970	-	chr1	+	20200614	20201738	0.235556	2.217567	2.517126
Zm00001eb007000	-	chr1	-	20259319	20260745	0.292221	2.751022	3.122642
MSTRG.329	-	chr1	-	20270320	20275331	0.791099	11.123300	12.625882
MSTRG.310	-	chr1	+	20382075	20388154	0.723307	6.809345	7.729179
MSTRG.336	-	chr1	+	20453374	20463663	0.668206	8.310643	9.433280
Zm00001eb007060	-	chr1	+	20589305	20591690	0.293095	3.352965	3.805897
MSTRG.321	-	chr1	+	20781513	20790239	2.470325	46.544197	52.831589
MSTRG.323	-	chr1	+	21037974	21051410	0.944066	20.477486	23.243671
MSTRG.315	-	chr1	+	21137801	21143003	2.065289	20.792898	23.601692
MSTRG.326	-	chr1	-	21144661	21147774	1.523062	15.812023	17.947979
MSTRG.318	-	chr1	-	21238618	21239580	3.824507	36.004608	40.868263
MSTRG.325	-	chr1	+	21352586	21377736	1.233142	25.248970	28.659708
Zm00001eb007190	-	chr1	-	21402224	21404854	0.161916	1.524307	1.730217
Zm00001eb007200	-	chr1	+	21404237	21406579	0.000000	0.000000	0.000000
MSTRG.328	-	chr1	+	21531461	21537251	0.376201	5.017044	5.694767
MSTRG.335	-	chr1	+	21612797	21617624	0.367637	3.461002	3.928529
MSTRG.324	-	chr1	+	21621148	21624896	2.449866	26.232849	29.776491
Zm00001eb007270	-	chr1	-	21625306	21627313	0.200565	1.888156	2.143216
MSTRG.319	-	chr1	+	21627751	21630805	0.084140	0.815174	0.925291
MSTRG.347	-	chr1	-	21693058	21711680	0.543276	5.114500	5.805388
MSTRG.330	-	chr1	+	21734587	21735362	6.779035	66.883293	75.918167
Zm00001eb007440	-	chr1	+	21830057	21833019	0.223639	2.248804	2.552581
MSTRG.322	-	chr1	+	21840825	21858693	0.574514	6.115200	6.941266
Zm00001eb007490	-	chr1	+	21867090	21869211	0.000000	0.000000	0.000000
Zm00001eb007500	-	chr1	-	21867402	21869619	0.075293	0.708822	0.804573
MSTRG.333	-	chr1	-	21904356	21920971	1.121929	23.447069	26.614397
Zm00001eb007540	-	chr1	+	21964588	21972157	0.740933	6.975279	7.917529
MSTRG.355	-	chr1	+	22032705	22049520	0.733656	32.050529	36.380051
MSTRG.356	-	chr1	-	22037536	22037915	0.000000	0.000000	0.000000
MSTRG.359	-	chr1	-	22114259	22125327	0.239307	2.273356	2.580450
MSTRG.353	-	chr1	+	22320919	22325176	0.164114	1.544999	1.753704
MSTRG.337	-	chr1	+	22435069	22442054	0.807745	8.971848	10.183804
MSTRG.331	-	chr1	-	22444524	22449118	0.144840	1.363550	1.547744
MSTRG.349	-	chr1	-	22565338	22571189	2.346755	28.174881	31.980862
MSTRG.334	-	chr1	-	22649192	22651959	1.245667	12.474602	14.159724
MSTRG.367	-	chr1	-	22687343	22699456	0.773490	7.281776	8.265429
MSTRG.368	-	chr1	+	22699409	22702048	0.223046	2.156469	2.447774
MSTRG.332	-	chr1	+	22812096	22816226	11.151099	104.978485	119.159424
MSTRG.338	-	chr1	+	22822053	22826524	0.000000	0.000000	0.000000
MSTRG.339	-	chr1	-	22826300	22830756	0.325401	3.585693	4.070063
MSTRG.340	-	chr1	+	22830209	22834612	0.397235	4.302997	4.884264
MSTRG.390	-	chr1	+	22918118	22921746	1.202212	11.317843	12.846705
MSTRG.388	-	chr1	-	22926390	22930641	0.123463	1.162303	1.319312
MSTRG.357	-	chr1	+	22955610	22958440	0.991337	9.332628	10.593319
MSTRG.344	-	chr1	+	23050901	23058463	0.404762	3.810503	4.325243
MSTRG.346	-	chr1	+	23072874	23077686	0.459419	5.027993	5.707195
MSTRG.342	-	chr1	-	23129675	23133121	17.519083	165.142838	187.451019
Zm00001eb007870	-	chr1	-	23169693	23171359	0.169624	1.596871	1.812583
Zm00001eb007900	-	chr1	+	23304923	23306790	0.181940	1.712816	1.944191
Zm00001eb007920	-	chr1	-	23365502	23370842	0.272461	2.621973	2.976159
MSTRG.351	-	chr1	+	23409053	23412585	0.544143	5.436474	6.170856
Zm00001eb007950	-	chr1	+	23433554	23435122	0.205279	1.932534	2.193589
MSTRG.343	-	chr1	-	23435595	23442592	0.943551	22.082830	25.065872
MSTRG.345	-	chr1	-	23768189	23771469	0.391795	8.803560	9.992783
MSTRG.358	-	chr1	+	23809170	23820611	2.499806	28.606678	32.470989
Zm00001eb008070	-	chr1	-	23820865	23823571	0.000000	0.000000	0.000000
MSTRG.366	-	chr1	-	24078189	24080376	2.269344	23.161310	26.290037
MSTRG.370	-	chr1	+	24092262	24096841	0.161321	1.661905	1.886402
MSTRG.348	-	chr1	+	24110640	24114877	0.560902	7.079617	8.035960
Zm00001eb008130	-	chr1	+	24353837	24354846	0.380198	3.579254	4.062754
MSTRG.350	-	chr1	-	24371598	24375522	3.292576	30.996914	35.184105
Zm00001eb008150	-	chr1	+	24454648	24455472	0.567273	5.340412	6.061817
MSTRG.354	-	chr1	-	24553476	24560627	0.510065	5.118906	5.810389
MSTRG.364	-	chr1	+	24728567	24733342	1.484993	19.949181	22.644001
Zm00001eb008180	-	chr1	-	24745257	24749932	0.166065	1.563366	1.774552
Zm00001eb008200	-	chr1	-	24829653	24831962	0.946429	8.909856	10.113437
MSTRG.377	-	chr1	+	24897663	24899700	1.521590	14.324527	16.259544
MSTRG.378	-	chr1	-	24897977	24899700	0.000000	0.000000	0.000000
Zm00001eb008270	-	chr1	+	24934324	24937027	0.270981	2.551065	2.895673
MSTRG.361	-	chr1	.	24950161	24950462	20.960264	197.323761	223.979080
Zm00001eb008290	-	chr1	+	24954915	24957611	0.503425	4.998150	5.673321
MSTRG.373	-	chr1	+	25087800	25098851	0.896104	8.436088	9.575669
MSTRG.363	-	chr1	-	25309616	25330337	1.187772	25.555458	29.007597
MSTRG.369	-	chr1	+	25396585	25400926	1.461807	14.760036	16.753883
MSTRG.362	-	chr1	+	25479149	25481360	3.239688	30.499016	34.618950
MSTRG.382	-	chr1	-	25489652	25496517	4.155509	39.120724	44.405315
Zm00001eb008430	-	chr1	+	25506300	25509862	0.092415	0.870012	0.987537
MSTRG.395	-	chr1	+	25519365	25523870	6.123726	57.649876	65.437462
MSTRG.371	-	chr1	-	25523961	25531536	1.025220	9.651609	10.955389
MSTRG.384	-	chr1	-	25533606	25538405	3.850847	43.083935	48.903893
MSTRG.365	-	chr1	+	25555587	25569658	0.428020	4.708136	5.344131
MSTRG.374	-	chr1	+	25680602	25683615	1.668160	16.675278	18.927843
MSTRG.372	-	chr1	-	25685536	25690497	1.712677	19.591320	22.237797
Zm00001eb008500	-	chr1	-	25691527	25694642	0.147533	1.397281	1.586032
MSTRG.385	-	chr1	-	25697493	25700460	1.062812	10.200135	11.578012
MSTRG.387	-	chr1	-	25765841	25773219	0.355925	3.801183	4.314663
MSTRG.406	-	chr1	+	25805646	25809878	14.424597	135.795792	154.139664
MSTRG.457	-	chr1	+	25895013	25904590	0.845866	7.963138	9.038832
MSTRG.394	-	chr1	+	25937678	25945369	0.271088	2.620419	2.974396
MSTRG.375	-	chr1	-	25946337	25951186	0.276906	2.620061	2.973990
MSTRG.376	-	chr1	+	26098466	26111074	11.095266	121.830345	138.287704
MSTRG.380	-	chr1	+	26192565	26198909	0.554911	12.551103	14.246557
MSTRG.383	-	chr1	+	26281990	26285480	0.611111	5.757997	6.535811
MSTRG.379	-	chr1	-	26289403	26293935	0.748930	7.286164	8.270409
MSTRG.386	-	chr1	-	26366285	26374017	0.664493	6.864144	7.791382
MSTRG.381	-	chr1	-	26374316	26379575	1.377672	17.428543	19.782864
MSTRG.400	-	chr1	-	26651342	26664174	5.966906	56.173546	63.761703
MSTRG.425	-	chr1	+	26667839	26672526	0.345067	3.248524	3.687348
MSTRG.419	-	chr1	+	26806706	26812386	0.730825	7.643347	8.675842
Zm00001eb008770	-	chr1	-	27020800	27022313	0.643923	6.062009	6.880891
MSTRG.415	-	chr1	+	27032749	27037180	0.769757	7.522836	8.539052
MSTRG.416	-	chr1	-	27037025	27046485	0.000000	0.000000	0.000000
MSTRG.408	-	chr1	-	27060012	27066007	1.080800	11.885030	13.490509
MSTRG.409	-	chr1	+	27060919	27061500	0.184212	1.734205	1.968469
MSTRG.389	-	chr1	+	27159919	27163267	0.228621	2.159821	2.451578
MSTRG.397	-	chr1	-	27166296	27172398	0.000000	0.000000	0.000000
MSTRG.418	-	chr1	+	27173864	27174818	0.421311	8.671846	9.843276
Zm00001eb008880	-	chr1	-	27253118	27255816	0.184040	1.732586	1.966631
MSTRG.391	-	chr1	+	27324522	27329950	0.327266	6.589684	7.479846
MSTRG.396	-	chr1	-	27334360	27353583	0.506721	4.970811	5.642289
MSTRG.392	-	chr1	+	27448424	27450365	1.395242	13.135063	14.909403
MSTRG.393	-	chr1	-	27453260	27455550	0.827806	7.800197	8.853880
Zm00001eb008930	-	chr1	+	27569960	27574474	0.090732	0.924746	1.049664
MSTRG.410	-	chr1	.	27574905	27575155	296.984070	2795.862549	3173.539307
Zm00001eb008940	-	chr1	+	27580983	27583931	0.000000	0.000000	0.000000
Zm00001eb008950	-	chr1	-	27580998	27592477	0.349107	3.286557	3.730519
Zm00001eb008960	-	chr1	-	27704676	27712040	0.000000	0.000000	0.000000
MSTRG.402	-	chr1	+	27743303	27748179	0.485767	4.573100	5.190853
Zm00001eb009040	-	chr1	+	27818903	27826041	0.000000	0.000000	0.000000
Zm00001eb009050	-	chr1	+	27826267	27828989	0.000000	0.000000	0.000000
MSTRG.398	-	chr1	+	27838646	27855600	0.125775	1.184069	1.344018
MSTRG.399	-	chr1	+	27855726	27859776	5.686084	53.529831	60.760872
MSTRG.411	-	chr1	-	27921803	27924732	0.890625	8.585735	9.745532
MSTRG.401	-	chr1	-	27978753	27987790	1.135749	11.421805	12.964710
MSTRG.421	-	chr1	+	28145452	28157967	1.021036	11.721948	13.305398
Zm00001eb009120	-	chr1	-	28235001	28238254	0.161955	1.524674	1.730633
Zm00001eb009130	-	chr1	+	28321395	28330871	0.000000	0.000000	0.000000
MSTRG.405	-	chr1	+	28362093	28367179	0.961777	9.669430	10.975616
MSTRG.403	-	chr1	-	28368071	28369904	0.318436	2.997815	3.402772
MSTRG.414	-	chr1	-	28391350	28395669	1.295590	12.759711	14.483346
MSTRG.412	-	chr1	+	28467663	28475078	0.332641	3.234073	3.670945
MSTRG.427	-	chr1	+	28542661	28553377	0.558478	5.875769	6.669492
Zm00001eb009250	-	chr1	-	28555401	28556873	0.474542	4.467425	5.070904
Zm00001eb009290	-	chr1	-	28587510	28589683	0.129255	1.216830	1.381205
MSTRG.407	-	chr1	+	28749421	28756388	0.843673	8.388489	9.521642
Zm00001eb009320	-	chr1	+	28799325	28805520	0.081236	0.808471	0.917683
MSTRG.413	-	chr1	-	28899395	28903667	0.671545	6.781112	7.697133
Zm00001eb009370	-	chr1	-	28906918	28916701	0.130715	1.366525	1.551121
Zm00001eb009380	-	chr1	+	28970613	28973071	0.115494	1.087282	1.234156
Zm00001eb009400	-	chr1	-	28975203	28976746	0.172884	1.627562	1.847420
MSTRG.423	-	chr1	+	29129371	29135097	1.593531	15.001793	17.028297
MSTRG.467	-	chr1	+	29231209	29233105	1.444386	13.597714	15.434550
MSTRG.436	-	chr1	+	29393703	29398805	1.254196	11.821748	13.418679
MSTRG.424	-	chr1	-	29507709	29511014	0.225030	2.552608	2.897426
MSTRG.422	-	chr1	-	29552208	29554604	1.794960	17.015026	19.313486
MSTRG.481	-	chr1	+	29708345	29742246	0.450820	8.379122	9.511009
MSTRG.482	-	chr1	+	29714587	29715244	0.000000	0.000000	0.000000
Zm00001eb009600	-	chr1	+	29812347	29815182	0.103881	1.073019	1.217967
Zm00001eb009640	-	chr1	+	30240146	30243963	0.143661	1.352451	1.535146
Zm00001eb009700	-	chr1	-	30379068	30379424	0.515406	4.852127	5.507572
MSTRG.420	-	chr1	-	30516098	30522343	1.254431	13.561367	15.393292
Zm00001eb009770	-	chr1	-	30662409	30676429	0.000000	0.000000	0.000000
Zm00001eb009780	-	chr1	+	30732639	30744568	0.147249	1.386229	1.573487
Zm00001eb009800	-	chr1	-	30738302	30742793	0.000000	0.000000	0.000000
MSTRG.458	-	chr1	-	30744669	30753573	3.361465	32.307022	36.671188
Zm00001eb009850	-	chr1	-	30796419	30799391	0.000000	0.000000	0.000000
Zm00001eb009860	-	chr1	+	30797915	30798447	0.000000	0.000000	0.000000
Zm00001eb009870	-	chr1	+	30883424	30887227	0.537685	5.938570	6.740777
MSTRG.430	-	chr1	-	30901392	30911545	0.760091	7.155636	8.122250
MSTRG.440	-	chr1	-	31043758	31049005	0.714693	8.201279	9.309142
MSTRG.445	-	chr1	-	31057410	31063737	15.578113	172.128525	195.380371
MSTRG.446	-	chr1	+	31058545	31059332	26.944162	253.657272	287.922363
MSTRG.448	-	chr1	-	31200621	31205517	17.116041	161.133545	182.900146
Zm00001eb009930	-	chr1	+	31206107	31207875	0.000000	0.000000	0.000000
MSTRG.432	-	chr1	+	31376292	31380892	1.658120	15.609846	17.718489
MSTRG.438	-	chr1	-	31438235	31442895	1.310406	12.823218	14.555433
MSTRG.437	-	chr1	-	31487118	31499471	0.000000	0.000000	0.000000
MSTRG.431	-	chr1	+	31580604	31601395	0.443840	4.178391	4.742826
MSTRG.447	-	chr1	+	31736279	31741426	7.393062	77.868462	88.387260
MSTRG.478	-	chr1	+	31742085	31745237	1.280259	12.548014	14.243052
MSTRG.433	-	chr1	-	31837796	31843682	0.723375	6.809985	7.729906
MSTRG.434	-	chr1	+	31841088	31841815	0.000000	0.000000	0.000000
MSTRG.435	-	chr1	-	31937888	31942327	0.334457	3.148640	3.573971
MSTRG.459	-	chr1	-	31962740	31966628	0.657736	8.009164	9.091075
MSTRG.443	-	chr1	+	31986778	31989589	0.769718	7.246266	8.225122
MSTRG.442	-	chr1	+	32017213	32020096	1.423077	17.076765	19.383564
MSTRG.439	-	chr1	+	32046737	32053530	1.100536	10.368988	11.769675
MSTRG.449	-	chr1	+	32055772	32059527	1.066710	10.297338	11.688345
Zm00001eb010170	-	chr1	-	32120738	32124492	0.000000	0.000000	0.000000
Zm00001eb010180	-	chr1	+	32120760	32121936	0.765506	7.206614	8.180113
MSTRG.441	-	chr1	-	32126194	32134940	0.657579	6.443669	7.314107
MSTRG.444	-	chr1	-	32164538	32170709	0.845906	7.994440	9.074362
MSTRG.454	-	chr1	-	32295259	32299182	6.829341	86.083870	97.712448
MSTRG.455	-	chr1	+	32299151	32309244	2.224797	20.944645	23.773937
MSTRG.451	-	chr1	+	32371847	32384861	1.163990	12.252993	13.908178
MSTRG.468	-	chr1	+	32494464	32501840	3.069116	67.457687	76.570152
MSTRG.450	-	chr1	+	32509063	32512897	0.629630	6.025642	6.839611
MSTRG.452	-	chr1	-	32550011	32554374	0.780952	9.906742	11.244987
Zm00001eb010330	-	chr1	-	32624615	32642850	0.203086	1.950045	2.213465
Zm00001eb010340	-	chr1	-	32727891	32729614	0.632251	5.952127	6.756165
MSTRG.463	-	chr1	-	32807258	32810744	1.129624	11.657488	13.232231
MSTRG.464	-	chr1	-	32840219	32842834	5.450152	51.308727	58.239727
Zm00001eb010390	-	chr1	-	32861111	32863654	0.000000	0.000000	0.000000
MSTRG.453	-	chr1	-	32982565	32988047	10.061700	94.722687	107.518227
Zm00001eb010410	-	chr1	+	33102030	33109560	0.409933	4.432207	5.030928
MSTRG.544	-	chr1	+	33112848	33116276	0.219757	2.229335	2.530483
MSTRG.456	-	chr1	+	33205513	33208209	1.025955	16.691874	18.946682
MSTRG.479	-	chr1	+	33258566	33261825	0.543333	5.433819	6.167842
MSTRG.474	-	chr1	+	33308707	33313044	0.068191	0.644288	0.731321
MSTRG.475	-	chr1	-	33311577	33312827	0.000000	0.000000	0.000000
Zm00001eb010480	-	chr1	-	33399886	33400971	0.508287	4.785107	5.431499
Zm00001eb010490	-	chr1	-	33406072	33407397	0.227971	2.146161	2.436073
MSTRG.466	-	chr1	-	33413828	33441246	1.187220	18.393091	20.877708
Zm00001eb010550	-	chr1	-	33511709	33514601	0.246355	2.319231	2.632523
MSTRG.490	-	chr1	+	33691797	33699763	2.350636	26.162758	29.696934
MSTRG.461	-	chr1	-	33799626	33805409	0.675879	7.001140	7.946883
Zm00001eb010600	-	chr1	+	33806030	33814007	0.322416	3.035283	3.445302
MSTRG.462	-	chr1	+	33852289	33854916	0.325265	3.062104	3.475746
MSTRG.469	-	chr1	-	33856590	33864195	0.583995	8.741812	9.922693
Zm00001eb010640	-	chr1	-	33968771	33972539	0.143093	1.347104	1.529076
Zm00001eb010660	-	chr1	+	34165929	34167705	0.138998	1.383169	1.570014
Zm00001eb010680	-	chr1	+	34168244	34172340	0.391476	3.726604	4.230010
MSTRG.473	-	chr1	+	34215699	34219571	1.738759	20.070013	22.781155
MSTRG.465	-	chr1	+	34274828	34280885	6.319712	59.494930	67.531754
Zm00001eb010710	-	chr1	+	34283430	34285944	0.858671	9.043255	10.264855
Zm00001eb010720	-	chr1	+	34313112	34314589	0.501819	4.724216	5.362383
MSTRG.529	-	chr1	-	34315984	34331118	2.823554	30.092474	34.157494
MSTRG.488	-	chr1	-	34335355	34338977	1.581073	14.884511	16.895172
MSTRG.471	-	chr1	+	34585589	34592368	14.161942	133.323105	151.332962
MSTRG.472	-	chr1	-	34591841	34596190	0.000000	0.000000	0.000000
MSTRG.470	-	chr1	+	34596424	34605534	3.378033	31.801420	36.097290
Zm00001eb010820	-	chr1	+	34645758	34648527	0.180144	1.695909	1.924999
MSTRG.522	-	chr1	+	34743184	34744903	3.355232	31.586769	35.853642
MSTRG.523	-	chr1	-	34743749	34744791	0.000000	0.000000	0.000000
MSTRG.476	-	chr1	-	34756815	34761696	0.576097	5.423483	6.156109
MSTRG.497	-	chr1	-	34868889	34878768	1.118741	10.532033	11.954743
Zm00001eb010910	-	chr1	+	34888694	34890780	0.079061	0.744295	0.844837
MSTRG.477	-	chr1	-	34902838	34904810	1.448700	18.810602	21.351616
Zm00001eb010960	-	chr1	-	34925943	34928158	0.812274	7.646896	8.679871
MSTRG.484	-	chr1	-	34972412	34985043	1.757377	18.661255	21.182096
Zm00001eb010990	-	chr1	-	35063891	35068791	0.840403	7.911708	8.980454
MSTRG.487	-	chr1	+	35145823	35148169	1.939314	18.257057	20.723297
MSTRG.498	-	chr1	-	35171408	35182435	3.983264	38.019501	43.155334
MSTRG.483	-	chr1	-	35400119	35410780	7.591946	83.328041	94.584343
Zm00001eb011030	-	chr1	-	35433146	35434489	0.000000	0.000000	0.000000
MSTRG.496	-	chr1	-	35440872	35444914	0.000000	0.000000	0.000000
MSTRG.499	-	chr1	-	35509242	35516406	3.685922	36.006115	40.869972
MSTRG.485	-	chr1	-	35609330	35615576	0.836672	7.876584	8.940585
Zm00001eb011070	-	chr1	+	35686192	35691443	0.067631	0.652921	0.741120
MSTRG.491	-	chr1	-	35692130	35696538	0.090779	0.854610	0.970054
Zm00001eb011140	-	chr1	-	35839365	35840501	0.196548	1.850339	2.100290
MSTRG.511	-	chr1	-	35871079	35888789	1.610242	15.182856	17.233820
MSTRG.513	-	chr1	-	35888929	35938095	0.067024	0.630976	0.716211
MSTRG.489	-	chr1	-	35939444	35944656	0.330420	3.363480	3.817834
Zm00001eb011190	-	chr1	+	36129117	36133276	0.052675	0.580441	0.658849
