Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
MSTRG.252	-	chr1	-	16855907	16856815	0.000000	0.000000	0.000000
MSTRG.296	-	chr1	+	16863962	16872167	1.898305	18.436920	17.020254
MSTRG.297	-	chr1	-	16872204	16875350	10.135172	111.790298	103.200500
Zm00001eb005970	-	chr1	-	16954592	16957371	0.000000	0.000000	0.000000
MSTRG.265	-	chr1	+	17041688	17043711	0.000000	0.000000	0.000000
MSTRG.320	-	chr1	+	17051276	17052207	1.850858	17.047194	15.737314
MSTRG.259	-	chr1	+	17081542	17085367	15.075092	138.848053	128.179169
Zm00001eb006040	-	chr1	+	17209402	17220717	0.452634	5.026656	4.640415
MSTRG.262	-	chr1	+	17428770	17448305	0.801002	8.253032	7.618881
MSTRG.263	-	chr1	-	17430553	17431417	0.000000	0.000000	0.000000
Zm00001eb006100	-	chr1	+	17504700	17505702	0.000000	0.000000	0.000000
MSTRG.281	-	chr1	+	17592713	17603976	1.710138	15.751103	14.540812
MSTRG.314	-	chr1	-	17617868	17621328	0.000000	0.000000	0.000000
Zm00001eb006160	-	chr1	-	17670907	17672629	0.232254	2.288801	2.112933
MSTRG.277	-	chr1	-	17702238	17703775	3.213294	29.595814	27.321716
MSTRG.273	-	chr1	-	17728129	17729248	0.422321	3.889757	3.590874
MSTRG.264	-	chr1	+	17734718	17736146	4.629811	42.642540	39.365952
MSTRG.274	-	chr1	+	17840879	17856767	1.145656	10.860818	10.026288
MSTRG.275	-	chr1	-	17850920	17851549	0.000000	0.000000	0.000000
MSTRG.266	-	chr1	+	17861092	17867634	1.027117	9.859405	9.101822
MSTRG.267	-	chr1	+	17868792	17870794	0.756254	7.030762	6.490529
Zm00001eb006320	-	chr1	+	17872921	17880807	0.078204	0.720292	0.664946
Zm00001eb006330	-	chr1	+	17873023	17875216	0.000000	0.000000	0.000000
Zm00001eb006340	-	chr1	+	17875217	17875782	0.000000	0.000000	0.000000
MSTRG.282	-	chr1	+	17894658	17898803	2.624330	24.221140	22.360025
MSTRG.272	-	chr1	-	17899920	17901905	0.609959	5.617983	5.186306
MSTRG.276	-	chr1	+	17914241	17916925	2.313770	24.404457	22.529255
MSTRG.279	-	chr1	+	17934392	17942354	0.509740	4.825481	4.454699
MSTRG.280	-	chr1	+	17945092	17946231	1.250484	11.517492	10.632506
MSTRG.291	-	chr1	-	17981290	17983092	4.264497	39.277843	36.259792
MSTRG.284	-	chr1	-	18027693	18029583	2.893971	26.654711	24.606604
MSTRG.278	-	chr1	+	18054812	18056767	1.463446	13.478965	12.443261
MSTRG.298	-	chr1	+	18080644	18085491	1.635228	15.072452	13.914307
MSTRG.286	-	chr1	+	18169758	18175624	0.785441	7.773942	7.176604
MSTRG.292	-	chr1	-	18176191	18197270	1.266013	13.498629	12.461414
Zm00001eb006490	-	chr1	-	18202071	18202478	0.516340	4.755713	4.390291
MSTRG.304	-	chr1	+	18327900	18333977	1.017391	13.481487	12.445591
MSTRG.313	-	chr1	+	18388038	18389788	4.689321	43.190655	39.871948
MSTRG.288	-	chr1	-	18390745	18398712	2.358601	21.723726	20.054506
MSTRG.289	-	chr1	+	18398507	18402067	0.000000	0.000000	0.000000
MSTRG.303	-	chr1	+	18473259	18494112	0.201445	1.855395	1.712829
MSTRG.327	-	chr1	+	18635648	18647229	0.602027	5.561303	5.133980
Zm00001eb006590	-	chr1	+	18784154	18786281	0.246364	2.269118	2.094762
MSTRG.307	-	chr1	-	18792089	18795524	0.000000	0.000000	0.000000
Zm00001eb006610	-	chr1	-	18830491	18833345	0.206832	1.905011	1.758633
MSTRG.312	-	chr1	+	18899270	18901992	1.429226	13.163783	12.152298
MSTRG.341	-	chr1	+	19189228	19196259	0.966416	10.396262	9.597428
Zm00001eb006670	-	chr1	-	19199445	19201138	0.167651	1.544137	1.425488
MSTRG.316	-	chr1	+	19309508	19311518	0.153086	1.409988	1.301646
MSTRG.295	-	chr1	-	19313565	19314364	2.252500	20.746489	19.152361
MSTRG.293	-	chr1	+	19460805	19462984	0.000000	0.000000	0.000000
MSTRG.294	-	chr1	-	19460935	19462894	1.050510	9.675648	8.932185
Zm00001eb006720	-	chr1	+	19470935	19472528	0.688833	6.344447	5.856949
MSTRG.300	-	chr1	-	19531669	19542035	0.525296	4.838201	4.466441
MSTRG.305	-	chr1	-	19575922	19578862	3.733297	34.385265	31.743153
MSTRG.299	-	chr1	.	19809301	19809586	7.657342	70.527397	65.108177
MSTRG.302	-	chr1	-	19809756	19818158	0.421447	10.632029	9.815081
MSTRG.301	-	chr1	-	19871210	19875488	2.271403	20.920593	19.313087
MSTRG.311	-	chr1	-	19877490	19881678	1.189698	13.250002	12.231892
MSTRG.317	-	chr1	-	19954509	19980165	0.358189	3.870443	3.573044
Zm00001eb006900	-	chr1	-	19982980	19984385	0.189067	1.741388	1.607582
Zm00001eb006910	-	chr1	-	20068706	20079441	0.684755	6.306887	5.822275
MSTRG.404	-	chr1	-	20111499	20117637	1.161990	14.491706	13.378185
MSTRG.306	-	chr1	.	20140025	20140336	5.685897	52.369541	48.345547
Zm00001eb006930	-	chr1	-	20140511	20141792	0.417459	3.844976	3.549534
MSTRG.308	-	chr1	+	20149035	20152395	1.203390	11.083736	10.232080
MSTRG.309	-	chr1	-	20152221	20159631	0.000000	0.000000	0.000000
Zm00001eb007000	-	chr1	-	20259319	20260745	0.168185	1.549056	1.430029
MSTRG.329	-	chr1	-	20270320	20275331	0.858084	12.424877	11.470168
MSTRG.310	-	chr1	+	20382075	20388154	0.337565	3.317550	3.062635
MSTRG.336	-	chr1	+	20453374	20463663	0.663728	7.923501	7.314671
Zm00001eb007060	-	chr1	+	20589305	20591690	0.226867	2.497831	2.305902
Zm00001eb007070	-	chr1	-	20684564	20687147	0.331622	3.054381	2.819687
MSTRG.321	-	chr1	+	20781513	20790239	2.464785	26.013538	24.014696
MSTRG.323	-	chr1	+	21037974	21051410	0.281104	2.685374	2.479034
MSTRG.315	-	chr1	+	21137801	21143003	1.205459	11.873642	10.961289
MSTRG.326	-	chr1	-	21144661	21147774	1.449460	14.786744	13.650553
MSTRG.318	-	chr1	-	21238618	21239580	1.605400	14.786421	13.650255
MSTRG.325	-	chr1	+	21352586	21377736	0.705433	12.843896	11.856991
Zm00001eb007190	-	chr1	-	21402224	21404854	0.312429	2.877605	2.656494
Zm00001eb007200	-	chr1	+	21404237	21406579	0.000000	0.000000	0.000000
MSTRG.328	-	chr1	+	21531461	21537251	0.524636	6.845154	6.319182
MSTRG.335	-	chr1	+	21612797	21617624	0.357700	3.294570	3.041420
MSTRG.324	-	chr1	+	21621148	21624896	0.971925	9.560443	8.825832
Zm00001eb007270	-	chr1	-	21625306	21627313	0.502119	4.624731	4.269373
MSTRG.319	-	chr1	+	21627751	21630805	0.169397	1.605654	1.482278
MSTRG.347	-	chr1	-	21693058	21711680	0.834887	7.689667	7.098804
MSTRG.330	-	chr1	+	21734587	21735362	14.008296	138.069321	127.460289
Zm00001eb007440	-	chr1	+	21830057	21833019	0.389456	3.831400	3.537001
MSTRG.322	-	chr1	+	21840825	21858693	0.613751	6.391448	5.900339
MSTRG.333	-	chr1	-	21904356	21920971	0.641702	14.225008	13.131981
MSTRG.355	-	chr1	+	22032705	22049520	0.329298	14.074363	12.992910
MSTRG.356	-	chr1	-	22037536	22037915	0.000000	0.000000	0.000000
MSTRG.359	-	chr1	-	22114259	22125327	0.127100	1.181274	1.090507
Zm00001eb007580	-	chr1	+	22258455	22262373	0.733129	6.752432	6.233585
MSTRG.353	-	chr1	+	22320919	22325176	1.074398	9.895666	9.135298
MSTRG.337	-	chr1	+	22435069	22442054	0.423785	4.248641	3.922182
MSTRG.331	-	chr1	-	22444524	22449118	0.163342	1.504450	1.388850
MSTRG.349	-	chr1	-	22565338	22571189	1.352815	15.573766	14.377101
MSTRG.334	-	chr1	-	22649192	22651959	1.057649	10.858321	10.023984
MSTRG.367	-	chr1	-	22687343	22699456	0.604361	5.566424	5.138708
MSTRG.368	-	chr1	+	22699409	22702048	0.688679	6.890966	6.361475
Zm00001eb007700	-	chr1	+	22767674	22780052	0.000000	0.000000	0.000000
MSTRG.332	-	chr1	+	22812096	22816226	5.724588	52.725906	48.674526
MSTRG.338	-	chr1	+	22822053	22826524	0.265793	2.448067	2.259962
MSTRG.339	-	chr1	-	22826300	22830756	0.575605	6.205489	5.728669
MSTRG.340	-	chr1	+	22830209	22834612	0.000000	0.000000	0.000000
MSTRG.390	-	chr1	+	22918118	22921746	1.036283	9.544610	8.811216
MSTRG.388	-	chr1	-	22926390	22930641	0.245942	2.265231	2.091174
MSTRG.357	-	chr1	+	22955610	22958440	3.335396	30.720427	28.359915
MSTRG.344	-	chr1	+	23050901	23058463	0.524351	5.065210	4.676007
MSTRG.346	-	chr1	+	23072874	23077686	0.161126	1.784355	1.647248
MSTRG.342	-	chr1	-	23129675	23133121	11.692541	107.834335	99.548500
Zm00001eb007870	-	chr1	-	23169693	23171359	0.178850	1.647285	1.520710
Zm00001eb007920	-	chr1	-	23365502	23370842	0.218136	2.013335	1.858634
MSTRG.351	-	chr1	+	23409053	23412585	0.106112	1.024743	0.946003
Zm00001eb007950	-	chr1	+	23433554	23435122	0.000000	0.000000	0.000000
MSTRG.343	-	chr1	-	23435595	23442592	0.526489	6.527127	6.025592
MSTRG.345	-	chr1	-	23768189	23771469	0.707350	7.980053	7.366878
Zm00001eb008040	-	chr1	+	23787399	23790372	0.000000	0.000000	0.000000
MSTRG.358	-	chr1	+	23809170	23820611	2.347303	26.280132	24.260807
Zm00001eb008070	-	chr1	-	23820865	23823571	0.133899	1.253963	1.157610
MSTRG.366	-	chr1	-	24078189	24080376	3.875612	37.106754	34.255527
MSTRG.370	-	chr1	+	24092262	24096841	1.114887	15.465819	14.277449
MSTRG.348	-	chr1	+	24110640	24114877	0.340602	7.424066	6.853611
Zm00001eb008130	-	chr1	+	24353837	24354846	0.519802	4.787599	4.419727
MSTRG.350	-	chr1	-	24371598	24375522	1.370306	12.621105	11.651319
MSTRG.354	-	chr1	-	24553476	24560627	0.370393	3.642485	3.362602
MSTRG.364	-	chr1	+	24728567	24733342	1.838633	19.649969	18.140095
Zm00001eb008180	-	chr1	-	24745257	24749932	0.466907	4.300414	3.969976
Zm00001eb008200	-	chr1	-	24829653	24831962	0.825739	7.605410	7.021021
MSTRG.377	-	chr1	+	24897663	24899700	2.699706	24.865450	22.954824
MSTRG.378	-	chr1	-	24897977	24899700	0.000000	0.000000	0.000000
Zm00001eb008270	-	chr1	+	24934324	24937027	0.148936	1.371764	1.266360
MSTRG.352	-	chr1	-	24937424	24942705	0.476914	4.392582	4.055063
MSTRG.361	-	chr1	.	24950161	24950462	9.476821	87.285576	80.578690
Zm00001eb008290	-	chr1	+	24954915	24957611	0.379874	3.498802	3.229959
MSTRG.360	-	chr1	-	24958158	24963135	0.555080	5.112525	4.719686
MSTRG.373	-	chr1	+	25087800	25098851	1.069124	9.847090	9.090454
MSTRG.363	-	chr1	-	25309616	25330337	1.019834	22.498680	20.769917
MSTRG.369	-	chr1	+	25396585	25400926	0.325708	3.224994	2.977191
MSTRG.362	-	chr1	+	25479149	25481360	3.197325	29.448732	27.185936
MSTRG.382	-	chr1	-	25489652	25496517	3.300000	30.394413	28.058952
MSTRG.395	-	chr1	+	25519365	25523870	6.385079	58.809311	54.290493
MSTRG.371	-	chr1	-	25523961	25531536	0.340469	3.135865	2.894910
MSTRG.384	-	chr1	-	25533606	25538405	2.284322	26.133375	24.125324
MSTRG.365	-	chr1	+	25555587	25569658	0.808053	8.373090	7.729714
MSTRG.374	-	chr1	+	25680602	25683615	1.322068	12.929646	11.936151
MSTRG.372	-	chr1	-	25685536	25690497	1.510286	15.169290	14.003704
MSTRG.385	-	chr1	-	25697493	25700460	0.344754	3.191275	2.946062
MSTRG.387	-	chr1	-	25765841	25773219	1.049872	10.969675	10.126781
MSTRG.406	-	chr1	+	25805646	25809878	11.762382	108.336571	100.012154
Zm00001eb008560	-	chr1	+	25886810	25887337	0.000000	0.000000	0.000000
MSTRG.457	-	chr1	+	25895013	25904590	0.726948	6.695503	6.181030
MSTRG.394	-	chr1	+	25937678	25945369	0.136792	1.293660	1.194257
MSTRG.375	-	chr1	-	25946337	25951186	0.159193	1.473668	1.360434
MSTRG.376	-	chr1	+	26098466	26111074	8.885798	95.234123	87.916473
MSTRG.380	-	chr1	+	26192565	26198909	0.877129	10.058552	9.285668
MSTRG.383	-	chr1	+	26281990	26285480	0.772689	7.122839	6.575531
MSTRG.379	-	chr1	-	26289403	26293935	1.184974	11.278814	10.412167
MSTRG.386	-	chr1	-	26366285	26374017	0.890338	8.998045	8.306648
MSTRG.381	-	chr1	-	26374316	26379575	1.110451	13.428289	12.396479
Zm00001eb008690	-	chr1	-	26638227	26647909	0.000000	0.000000	0.000000
MSTRG.400	-	chr1	-	26651342	26664174	3.820481	35.188267	32.484451
MSTRG.425	-	chr1	+	26667839	26672526	0.238969	2.201007	2.031885
Zm00001eb008750	-	chr1	+	27008957	27014719	0.088418	0.918455	0.847882
Zm00001eb008770	-	chr1	-	27020800	27022313	0.201848	1.859107	1.716256
MSTRG.415	-	chr1	+	27032749	27037180	1.060050	10.135633	9.356827
MSTRG.416	-	chr1	-	27037025	27046485	0.111343	1.238462	1.143300
MSTRG.408	-	chr1	-	27060012	27066007	2.810981	30.148531	27.831963
MSTRG.409	-	chr1	+	27060919	27061500	0.000000	0.000000	0.000000
MSTRG.389	-	chr1	+	27159919	27163267	1.511344	14.825704	13.686519
MSTRG.397	-	chr1	-	27166296	27172398	0.620770	5.717557	5.278229
Zm00001eb008880	-	chr1	-	27253118	27255816	0.266514	2.454708	2.266092
MSTRG.391	-	chr1	+	27324522	27329950	0.438874	7.067981	6.524888
MSTRG.396	-	chr1	-	27334360	27353583	0.109561	1.051509	0.970712
MSTRG.392	-	chr1	+	27448424	27450365	2.403477	22.137053	20.436075
MSTRG.393	-	chr1	-	27453260	27455550	2.424353	22.349638	20.632326
Zm00001eb008930	-	chr1	+	27569960	27574474	0.953661	9.802299	9.049106
MSTRG.410	-	chr1	.	27574905	27575155	318.709167	2935.447998	2709.892334
Zm00001eb008940	-	chr1	+	27580983	27583931	0.000000	0.000000	0.000000
Zm00001eb008950	-	chr1	-	27580998	27592477	0.114071	1.050643	0.969913
MSTRG.402	-	chr1	+	27743303	27748179	0.239669	2.207454	2.037837
Zm00001eb009040	-	chr1	+	27818903	27826041	0.000000	0.000000	0.000000
Zm00001eb009050	-	chr1	+	27826267	27828989	0.000000	0.000000	0.000000
MSTRG.398	-	chr1	+	27838646	27855600	0.106732	0.983047	0.907512
MSTRG.399	-	chr1	+	27855726	27859776	1.927184	17.750189	16.386292
MSTRG.411	-	chr1	-	27921803	27924732	0.618990	5.837993	5.389410
MSTRG.401	-	chr1	-	27978753	27987790	0.659091	6.484768	5.986488
MSTRG.421	-	chr1	+	28145452	28157967	0.613956	10.281573	9.491552
Zm00001eb009120	-	chr1	-	28235001	28238254	0.085433	0.786875	0.726412
MSTRG.405	-	chr1	+	28362093	28367179	0.521694	4.974617	4.592375
MSTRG.403	-	chr1	-	28368071	28369904	0.451272	4.156408	3.837036
MSTRG.414	-	chr1	-	28391350	28395669	3.071605	29.325459	27.072136
MSTRG.412	-	chr1	+	28467663	28475078	0.807992	7.445811	6.873686
MSTRG.427	-	chr1	+	28542661	28553377	0.239508	2.911416	2.687707
Zm00001eb009250	-	chr1	-	28555401	28556873	0.547183	5.039790	4.652540
Zm00001eb009290	-	chr1	-	28587510	28589683	0.261270	2.406408	2.221503
MSTRG.407	-	chr1	+	28749421	28756388	1.523034	14.719904	13.588848
Zm00001eb009320	-	chr1	+	28799325	28805520	0.150172	1.462192	1.349840
MSTRG.417	-	chr1	+	28861699	28863569	1.600214	14.738656	13.606160
MSTRG.413	-	chr1	-	28899395	28903667	0.552417	5.354059	4.942661
Zm00001eb009370	-	chr1	-	28906918	28916701	0.691887	6.399360	5.907642
MSTRG.423	-	chr1	+	29129371	29135097	0.286253	2.636513	2.433927
Zm00001eb009460	-	chr1	+	29172699	29176400	0.074788	0.900246	0.831072
Zm00001eb009470	-	chr1	-	29172903	29174944	0.129285	1.190770	1.099273
MSTRG.467	-	chr1	+	29231209	29233105	1.517659	13.978290	12.904219
MSTRG.480	-	chr1	+	29333953	29339811	0.471326	4.341114	4.007550
MSTRG.436	-	chr1	+	29393703	29398805	1.223905	11.286551	10.419310
MSTRG.424	-	chr1	-	29507709	29511014	0.229844	2.636153	2.433595
MSTRG.422	-	chr1	-	29552208	29554604	0.453608	4.177924	3.856899
Zm00001eb009570	-	chr1	-	29679851	29683545	0.000000	0.000000	0.000000
MSTRG.481	-	chr1	+	29708345	29742246	0.512978	5.464749	5.044847
MSTRG.482	-	chr1	+	29714587	29715244	0.000000	0.000000	0.000000
Zm00001eb009600	-	chr1	+	29812347	29815182	0.307839	3.523044	3.252339
MSTRG.426	-	chr1	+	30064811	30066134	0.580674	5.348256	4.937304
Zm00001eb009640	-	chr1	+	30240146	30243963	0.618780	5.699229	5.261309
MSTRG.428	-	chr1	+	30281678	30286028	0.481810	4.795547	4.427065
MSTRG.420	-	chr1	-	30516098	30522343	0.000000	0.000000	0.000000
Zm00001eb009770	-	chr1	-	30662409	30676429	0.043334	2.884071	2.662463
Zm00001eb009780	-	chr1	+	30732639	30744568	0.254585	2.344837	2.164663
Zm00001eb009800	-	chr1	-	30738302	30742793	0.000000	0.000000	0.000000
MSTRG.458	-	chr1	-	30744669	30753573	2.582377	28.877089	26.658215
Zm00001eb009850	-	chr1	-	30796419	30799391	0.089625	0.844882	0.779962
Zm00001eb009860	-	chr1	+	30797915	30798447	0.000000	0.000000	0.000000
MSTRG.430	-	chr1	-	30901392	30911545	1.580727	14.559173	13.440468
MSTRG.440	-	chr1	-	31043758	31049005	0.354922	4.169063	3.848719
MSTRG.445	-	chr1	-	31057410	31063737	4.191300	45.398598	41.910236
MSTRG.446	-	chr1	+	31058545	31059332	28.828682	265.524506	245.121994
MSTRG.448	-	chr1	-	31200621	31205517	9.568829	88.133003	81.361000
MSTRG.429	-	chr1	-	31241498	31243902	0.741087	7.271992	6.713223
MSTRG.432	-	chr1	+	31376292	31380892	0.562678	5.182505	4.784289
MSTRG.438	-	chr1	-	31438235	31442895	1.564538	17.225914	15.902301
MSTRG.437	-	chr1	-	31487118	31499471	0.171916	1.682340	1.553071
MSTRG.431	-	chr1	+	31580604	31601395	0.265215	2.442744	2.255047
MSTRG.447	-	chr1	+	31736279	31741426	5.574749	56.779682	52.416817
MSTRG.478	-	chr1	+	31742085	31745237	1.566990	15.025910	13.871343
Zm00001eb010050	-	chr1	-	31760544	31765161	0.111749	1.029256	0.950170
MSTRG.433	-	chr1	-	31837796	31843682	1.467506	13.516359	12.477782
MSTRG.434	-	chr1	+	31841088	31841815	0.000000	0.000000	0.000000
MSTRG.435	-	chr1	-	31937888	31942327	0.149697	1.378774	1.272831
MSTRG.459	-	chr1	-	31962740	31966628	0.471046	5.174934	4.777300
MSTRG.443	-	chr1	+	31986778	31989589	0.166364	1.532284	1.414545
MSTRG.442	-	chr1	+	32017213	32020096	1.430955	16.843212	15.549005
MSTRG.439	-	chr1	+	32046737	32053530	1.558713	16.129347	14.889993
MSTRG.449	-	chr1	+	32055772	32059527	0.794012	7.469860	6.895887
Zm00001eb010170	-	chr1	-	32120738	32124492	0.000000	0.000000	0.000000
Zm00001eb010180	-	chr1	+	32120760	32121936	0.421410	3.881366	3.583128
MSTRG.441	-	chr1	-	32126194	32134940	0.676063	6.369508	5.880085
MSTRG.444	-	chr1	-	32164538	32170709	0.323662	2.992643	2.762693
MSTRG.454	-	chr1	-	32295259	32299182	5.178892	63.948288	59.034599
MSTRG.455	-	chr1	+	32299151	32309244	0.000000	0.000000	0.000000
MSTRG.451	-	chr1	+	32371847	32384861	0.789067	7.537686	6.958501
MSTRG.468	-	chr1	+	32494464	32501840	2.515567	62.770432	57.947247
MSTRG.450	-	chr1	+	32509063	32512897	0.719012	7.035874	6.495248
MSTRG.452	-	chr1	-	32550011	32554374	2.877084	28.441517	26.256113
Zm00001eb010330	-	chr1	-	32624615	32642850	0.000000	0.000000	0.000000
Zm00001eb010340	-	chr1	-	32727891	32729614	0.324826	2.991787	2.761902
MSTRG.463	-	chr1	-	32807258	32810744	0.232865	2.351109	2.170454
MSTRG.464	-	chr1	-	32840219	32842834	6.707528	61.779205	57.032185
MSTRG.453	-	chr1	-	32982565	32988047	7.678696	70.724075	65.289749
MSTRG.544	-	chr1	+	33112848	33116276	0.280452	2.845083	2.626471
MSTRG.456	-	chr1	+	33205513	33208209	1.001854	15.781746	14.569100
MSTRG.479	-	chr1	+	33258566	33261825	0.945333	10.232961	9.446675
MSTRG.474	-	chr1	+	33308707	33313044	0.465018	4.298534	3.968241
MSTRG.475	-	chr1	-	33311577	33312827	0.361878	3.333051	3.076945
Zm00001eb010480	-	chr1	-	33399886	33400971	0.225599	2.077863	1.918203
MSTRG.466	-	chr1	-	33413828	33441246	1.351318	20.482279	18.908451
MSTRG.460	-	chr1	-	33461325	33465763	0.083304	0.769973	0.710810
Zm00001eb010550	-	chr1	-	33511709	33514601	0.279035	2.570032	2.372555
MSTRG.490	-	chr1	+	33691797	33699763	2.774234	30.058464	27.748816
Zm00001eb010570	-	chr1	-	33770777	33773066	0.354934	3.269094	3.017902
MSTRG.461	-	chr1	-	33799626	33805409	0.409548	4.135814	3.818024
Zm00001eb010600	-	chr1	+	33806030	33814007	0.236438	2.177695	2.010364
MSTRG.462	-	chr1	+	33852289	33854916	0.488654	4.500712	4.154884
MSTRG.469	-	chr1	-	33856590	33864195	0.658581	7.798396	7.199179
Zm00001eb010640	-	chr1	-	33968771	33972539	0.426527	3.928496	3.626637
Zm00001eb010650	-	chr1	+	34133910	34137255	0.065725	0.605355	0.558841
Zm00001eb010660	-	chr1	+	34165929	34167705	0.142375	1.339988	1.237026
Zm00001eb010680	-	chr1	+	34168244	34172340	0.240726	2.241966	2.069696
MSTRG.473	-	chr1	+	34215699	34219571	0.540694	5.840756	5.391961
MSTRG.465	-	chr1	+	34274828	34280885	6.985577	64.340157	59.396355
Zm00001eb010710	-	chr1	+	34283430	34285944	0.366919	3.780641	3.490143
Zm00001eb010720	-	chr1	+	34313112	34314589	0.000000	0.000000	0.000000
MSTRG.529	-	chr1	-	34315984	34331118	1.823554	18.998663	17.538834
MSTRG.488	-	chr1	-	34335355	34338977	2.167192	19.960766	18.427011
MSTRG.471	-	chr1	+	34585589	34592368	10.285153	94.730667	87.451698
MSTRG.472	-	chr1	-	34591841	34596190	0.091333	0.841216	0.776578
MSTRG.470	-	chr1	+	34596424	34605534	1.779329	16.388380	15.129124
Zm00001eb010820	-	chr1	+	34645758	34648527	0.102527	0.944318	0.871758
MSTRG.522	-	chr1	+	34743184	34744903	1.470349	13.542543	12.501955
MSTRG.523	-	chr1	-	34743749	34744791	0.000000	0.000000	0.000000
MSTRG.476	-	chr1	-	34756815	34761696	0.396825	3.654928	3.374089
Zm00001eb010870	-	chr1	+	34818738	34819851	0.038600	0.355523	0.328205
MSTRG.497	-	chr1	-	34868889	34878768	0.624702	5.753772	5.311662
Zm00001eb010910	-	chr1	+	34888694	34890780	0.110685	1.019456	0.941123
MSTRG.477	-	chr1	-	34902838	34904810	1.417237	18.003780	16.620398
Zm00001eb010960	-	chr1	-	34925943	34928158	0.763087	7.028358	6.488309
Zm00001eb010990	-	chr1	-	35063891	35068791	0.373807	3.442923	3.178374
MSTRG.487	-	chr1	+	35145823	35148169	2.219877	20.446018	18.874977
MSTRG.498	-	chr1	-	35171408	35182435	2.131058	20.118254	18.572399
MSTRG.483	-	chr1	-	35400119	35410780	6.290380	67.547943	62.357662
MSTRG.496	-	chr1	-	35440872	35444914	1.133777	10.442572	9.640180
MSTRG.499	-	chr1	-	35509242	35516406	4.441582	42.430664	39.170357
MSTRG.485	-	chr1	-	35609330	35615576	0.607858	5.598632	5.168442
Zm00001eb011140	-	chr1	-	35839365	35840501	0.513902	4.733258	4.369561
MSTRG.511	-	chr1	-	35871079	35888789	1.279515	11.921360	11.005342
MSTRG.513	-	chr1	-	35888929	35938095	0.176944	1.629730	1.504504
MSTRG.489	-	chr1	-	35939444	35944656	0.199883	1.990659	1.837700
Zm00001eb011190	-	chr1	+	36129117	36133276	0.071574	0.771622	0.712332
MSTRG.486	-	chr1	-	36151494	36154277	0.200853	1.920365	1.772807
MSTRG.492	-	chr1	+	36180558	36191795	0.158929	4.147023	3.828372
MSTRG.493	-	chr1	-	36183830	36186431	0.000000	0.000000	0.000000
MSTRG.494	-	chr1	-	36186924	36189180	0.000000	0.000000	0.000000
Zm00001eb011270	-	chr1	+	36281871	36284154	0.110333	1.016214	0.938130
MSTRG.515	-	chr1	+	36357196	36357678	2.090164	19.251305	17.772064
MSTRG.502	-	chr1	+	36428656	36446479	0.402153	3.921561	3.620234
Zm00001eb011310	-	chr1	-	36496610	36502115	0.093229	0.858679	0.792699
Zm00001eb011340	-	chr1	+	36796368	36796802	0.112654	1.037592	0.957865
MSTRG.516	-	chr1	+	36920061	36922214	1.452958	23.424826	21.624899
MSTRG.510	-	chr1	+	37052833	37058143	1.601169	15.562971	14.367136
Zm00001eb011430	-	chr1	-	37077854	37079873	0.533416	4.912990	4.535483
Zm00001eb011440	-	chr1	+	37077952	37080213	0.476348	4.387369	4.050250
MSTRG.495	-	chr1	-	37157230	37171486	0.996922	9.182079	8.476542
MSTRG.505	-	chr1	+	37255335	37259337	0.231553	2.132702	1.968829
MSTRG.500	-	chr1	+	37339863	37345336	0.284166	2.754959	2.543272
MSTRG.512	-	chr1	-	37417941	37423661	0.261115	2.694308	2.487282
MSTRG.571	-	chr1	-	37493694	37504352	6.458898	59.489216	54.918156
Zm00001eb011500	-	chr1	-	37574119	37601873	0.000000	0.000000	0.000000
Zm00001eb011510	-	chr1	+	37601778	37602428	0.000000	0.000000	0.000000
MSTRG.547	-	chr1	+	37613278	37620920	0.201741	1.858121	1.715346
Zm00001eb011530	-	chr1	+	37622931	37624858	0.125519	1.214671	1.121338
Zm00001eb011550	-	chr1	-	37657315	37658491	0.210705	1.940683	1.791564
MSTRG.501	-	chr1	+	37811548	37819873	0.543017	5.001419	4.617117
