ENSEMBL_GeneID	T_6_Susc	T_6_Tol
Zm00001eb325270	5657	5412
Zm00001eb140360	5437	5132
Zm00001eb119140	4947	5308
Zm00001eb354170	5457	5292
Zm00001eb269470	5231	6436
Zm00001eb257200	6119	5326
Zm00001eb341220	4504	5899
Zm00001eb333100	6284	5383
Zm00001eb085500	5406	5370
Zm00001eb326850	3965	2420
Zm00001eb091780	4573	5727
Zm00001eb219820	4899	6228
Zm00001eb256740	3425	5891
Zm00001eb316920	1590	7615
Zm00001eb207840	4807	5794
Zm00001eb023270	5767	4838
Zm00001eb053260	5348	5335
Zm00001eb057400	4922	4669
Zm00001eb324930	6525	5136
Zm00001eb432990	5746	4091
Zm00001eb371250	5323	6130
Zm00001eb258950	5219	5358
Zm00001eb070860	5843	4182
Zm00001eb319670	208	7822
Zm00001eb036130	4292	4145
Zm00001eb322690	5311	6345
Zm00001eb280640	5570	5092
Zm00001eb240090	5535	6565
Zm00001eb200880	5264	5120
Zm00001eb100180	4623	4713
Zm00001eb397570	5915	4161
Zm00001eb428570	5639	5071
Zm00001eb153340	4242	4629
Zm00001eb162430	4758	3770
Zm00001eb359330	4366	6855
Zm00001eb417620	9473	6034
Zm00001eb214870	2984	6933
Zm00001eb193040	4630	4892
Zm00001eb083180	1080	5401
Zm00001eb390790	5321	4815
Zm00001eb128130	5454	5604
Zm00001eb298350	4779	3557
Zm00001eb366700	3612	4922
Zm00001eb258890	5784	4565
Zm00001eb196650	5986	5693
Zm00001eb192310	6005	5588
Zm00001eb331470	5276	4975
Zm00001eb218560	6676	3278
Zm00001eb056940	5712	4364
Zm00001eb406450	5542	5242
Zm00001eb345550	5378	5420
Zm00001eb387030	4589	5980
Zm00001eb369250	3726	5931
Zm00001eb098580	5730	5611
Zm00001eb273380	1035	2090
Zm00001eb016990	4848	5744
Zm00001eb271480	4954	4461
Zm00001eb228570	4971	4429
Zm00001eb005550	4521	7115
Zm00001eb266490	6367	5325
Zm00001eb115750	6505	5453
Zm00001eb376670	5655	3979
Zm00001eb128040	5609	5554
Zm00001eb359780	5557	5704
Zm00001eb401720	6626	6753
Zm00001eb244650	4352	5871
Zm00001eb033650	5056	4221
Zm00001eb288420	4389	4257
Zm00001eb076170	4620	7512
Zm00001eb303720	6262	4942
Zm00001eb282820	5272	4744
Zm00001eb082160	5927	5279
Zm00001eb202200	4707	7320
Zm00001eb003440	4782	5039
Zm00001eb061800	6638	4504
Zm00001eb158030	4976	4906
Zm00001eb119630	4091	7440
Zm00001eb324700	9020	3342
Zm00001eb280650	5863	4104
Zm00001eb131900	5152	5040
Zm00001eb376640	5220	5482
Zm00001eb291340	5509	5060
Zm00001eb010560	5452	4293
Zm00001eb285360	3134	1675
Zm00001eb103260	5689	4399
Zm00001eb358050	5362	5537
Zm00001eb018980	5158	5713
Zm00001eb280130	5309	5524
Zm00001eb107590	5198	5637
Zm00001eb110750	5923	4723
Zm00001eb317450	4965	5839
Zm00001eb084760	5961	4961
Zm00001eb240130	5344	5455
Zm00001eb389310	5398	5419
Zm00001eb322290	6194	4335
Zm00001eb098510	4735	5591
Zm00001eb308540	5738	5425
Zm00001eb264630	4995	5306
Zm00001eb310830	5794	6021
Zm00001eb079330	5137	5839
Zm00001eb012860	6473	4951
Zm00001eb327530	5031	5196
Zm00001eb169620	5360	4744
Zm00001eb238900	5311	5661
Zm00001eb378360	5120	5220
Zm00001eb012610	4903	4778
Zm00001eb166450	2262	4866
Zm00001eb281730	5234	4543
Zm00001eb395270	4673	4526
Zm00001eb307270	7807	2737
Zm00001eb040740	4797	5451
Zm00001eb281130	5052	4871
Zm00001eb380150	6310	5117
Zm00001eb097180	4630	6172
Zm00001eb232290	5080	4860
Zm00001eb333010	5682	4297
Zm00001eb175200	4833	5221
Zm00001eb126080	5155	4624
Zm00001eb311560	4434	3638
Zm00001eb357140	5584	5456
Zm00001eb375490	4840	5585
Zm00001eb001460	4779	5652
Zm00001eb382690	5330	4870
Zm00001eb094730	5986	5497
Zm00001eb015660	4640	5605
Zm00001eb201250	3291	5343
Zm00001eb113600	5350	5317
Zm00001eb050060	5259	5743
Zm00001eb387780	3559	4599
Zm00001eb294370	3965	3732
Zm00001eb295070	5790	4644
Zm00001eb135550	6561	3288
Zm00001eb154710	4978	4956
Zm00001eb232220	5688	4593
Zm00001eb084590	4896	4862
Zm00001eb351700	5577	4888
Zm00001eb313730	3906	4970
Zm00001eb031900	4868	4810
Zm00001eb053320	4941	5369
Zm00001eb224050	5530	4398
Zm00001eb103760	6121	3867
Zm00001eb398420	5052	4291
Zm00001eb329090	4492	5387
Zm00001eb356710	4444	4680
Zm00001eb257640	3997	5158
Zm00001eb361080	5304	5269
Zm00001eb034830	7366	1091
Zm00001eb255960	3473	5049
Zm00001eb346940	4899	4479
Zm00001eb231430	6021	3833
Zm00001eb320890	614	1200
Zm00001eb292680	3925	5980
Zm00001eb175670	4857	4498
Zm00001eb095510	5078	5826
Zm00001eb056550	5401	3412
Zm00001eb023450	5309	5111
Zm00001eb109030	5657	4270
Zm00001eb213750	4853	4976
Zm00001eb159730	4711	4500
Zm00001eb239530	5990	4539
Zm00001eb269730	6093	2725
Zm00001eb119130	2924	5815
Zm00001eb207540	4897	4193
Zm00001eb296700	5161	4865
Zm00001eb146710	3062	5153
Zm00001eb273670	4780	5552
Zm00001eb351380	4669	3929
Zm00001eb071110	1769	4963
Zm00001eb140390	4965	4398
Zm00001eb351630	5082	6089
Zm00001eb010300	4953	5161
Zm00001eb195200	4046	2866
Zm00001eb097690	6062	5843
Zm00001eb162090	4920	3987
Zm00001eb370910	5232	4722
Zm00001eb221500	5973	4055
Zm00001eb410510	4980	4731
Zm00001eb411050	5312	5324
Zm00001eb036790	4654	6554
Zm00001eb039380	4233	6650
Zm00001eb119450	4373	7579
Zm00001eb207780	5513	5195
Zm00001eb250190	4704	5866
Zm00001eb102400	5183	4947
Zm00001eb283950	4505	5613
Zm00001eb422190	5768	3881
Zm00001eb295750	4582	2876
Zm00001eb096920	5148	3911
Zm00001eb157650	4802	3695
Zm00001eb365690	2114	5328
Zm00001eb217950	5137	5056
Zm00001eb068040	4609	4924
Zm00001eb187430	5114	4740
Zm00001eb421290	4932	5126
Zm00001eb247660	4300	6240
Zm00001eb278500	4684	5673
Zm00001eb002640	5114	5516
Zm00001eb433330	5849	4762
Zm00001eb228790	5362	3485
Zm00001eb242050	4806	3438
Zm00001eb253890	4515	5177
Zm00001eb287830	6641	5027
Zm00001eb250610	4614	4643
Zm00001eb001400	5410	4315
Zm00001eb002960	5628	4465
Zm00001eb137500	7426	1484
Zm00001eb319680	4250	4222
Zm00001eb267900	5320	5086
Zm00001eb028940	5615	4810
Zm00001eb410170	3542	4823
Zm00001eb144600	5068	4429
Zm00001eb260600	5148	4323
Zm00001eb008400	4641	5502
Zm00001eb233140	4385	5047
Zm00001eb295320	4592	5177
Zm00001eb139140	5577	3535
Zm00001eb305750	4712	4671
Zm00001eb387010	4426	4193
Zm00001eb257930	4561	4665
Zm00001eb055460	7805	7008
Zm00001eb398410	3186	4331
Zm00001eb233090	4340	6615
Zm00001eb259300	4663	4744
Zm00001eb092070	4632	8083
Zm00001eb313000	4173	4658
Zm00001eb418170	5108	4384
Zm00001eb185300	3482	3641
Zm00001eb330190	4563	5188
Zm00001eb018300	5986	4587
Zm00001eb127690	5017	5413
Zm00001eb422980	5219	4859
Zm00001eb289700	4530	4681
Zm00001eb399190	5000	4958
Zm00001eb189300	5308	4629
Zm00001eb348240	5155	3368
Zm00001eb033060	4039	6142
Zm00001eb154060	4024	3378
Zm00001eb394600	3272	3083
Zm00001eb089020	5024	4051
Zm00001eb070280	4158	5206
Zm00001eb224950	3898	4033
Zm00001eb335870	3467	5505
Zm00001eb161310	4766	5140
Zm00001eb356170	5423	3984
Zm00001eb212300	5121	4817
Zm00001eb185250	982	6753
Zm00001eb084160	5092	4105
Zm00001eb013520	5485	2259
Zm00001eb313720	4631	3722
Zm00001eb317090	3409	3247
Zm00001eb304260	3977	2667
Zm00001eb157900	3455	4944
Zm00001eb322650	4306	4854
Zm00001eb431060	4509	4529
Zm00001eb070430	5958	3706
Zm00001eb229930	5443	4051
Zm00001eb306800	5155	3218
Zm00001eb152050	4706	4056
Zm00001eb355740	5377	1370
Zm00001eb213630	3845	5188
Zm00001eb272310	4956	5055
Zm00001eb421360	3874	3623
Zm00001eb206800	4095	4160
Zm00001eb150730	4182	4609
Zm00001eb025040	3960	4184
Zm00001eb366080	4990	4457
Zm00001eb322040	4827	4585
Zm00001eb044910	4268	3824
Zm00001eb152700	5917	3566
Zm00001eb344760	4483	3319
Zm00001eb015440	3957	4335
Zm00001eb060470	2762	4046
Zm00001eb136630	4841	4908
Zm00001eb319710	4429	3718
Zm00001eb317720	4947	4272
Zm00001eb173560	3937	4923
Zm00001eb165420	4416	4022
Zm00001eb395250	4984	4712
Zm00001eb172450	5795	4783
Zm00001eb285290	3698	6541
Zm00001eb202980	4326	4264
Zm00001eb251700	3740	4580
Zm00001eb226490	2120	2414
Zm00001eb376980	4408	5485
Zm00001eb166150	3869	4244
Zm00001eb042830	4674	4924
Zm00001eb316410	1707	3283
Zm00001eb096900	5787	2299
Zm00001eb003830	3464	3958
Zm00001eb117000	3129	5385
Zm00001eb060130	3575	3632
Zm00001eb321330	4818	4206
Zm00001eb333780	2147	4132
Zm00001eb065750	5150	4214
Zm00001eb357940	4417	4736
Zm00001eb122470	3269	2328
Zm00001eb011670	3289	2907
Zm00001eb273650	4745	4396
Zm00001eb395120	4385	4167
Zm00001eb135520	4577	4901
Zm00001eb419400	5977	3544
Zm00001eb398680	3323	4776
Zm00001eb106360	4960	5144
Zm00001eb119790	2941	5442
Zm00001eb268750	4495	4421
Zm00001eb137170	4720	4606
Zm00001eb144500	3339	3337
Zm00001eb309210	4312	4262
Zm00001eb210660	3985	3769
Zm00001eb287860	4446	4187
Zm00001eb054480	5489	5282
Zm00001eb093640	4329	3869
Zm00001eb376600	3447	3988
Zm00001eb198460	4629	4346
Zm00001eb160200	5716	2937
Zm00001eb406340	3663	4305
Zm00001eb434320	5637	3593
Zm00001eb258660	3733	3712
Zm00001eb003350	4959	4031
Zm00001eb220790	3796	3832
Zm00001eb294430	5677	3245
Zm00001eb362490	4412	5123
Zm00001eb273640	4586	4374
Zm00001eb208570	5111	3792
Zm00001eb178140	4431	4468
Zm00001eb285140	4414	4193
Zm00001eb333240	4591	5209
Zm00001eb009810	4542	4370
Zm00001eb021090	3182	4200
Zm00001eb297640	4560	5155
Zm00001eb161040	4455	3816
Zm00001eb379660	4382	3736
Zm00001eb110300	4178	4076
Zm00001eb243140	4424	4888
Zm00001eb097300	4789	4268
Zm00001eb039560	5383	3317
Zm00001eb188660	4189	4316
Zm00001eb017130	4243	4903
Zm00001eb433310	3927	4093
Zm00001eb180260	5132	4695
Zm00001eb252510	3841	4479
Zm00001eb271440	3903	2706
Zm00001eb097100	4430	4156
Zm00001eb422350	4651	4504
Zm00001eb374300	4334	4324
Zm00001eb371740	5157	4357
Zm00001eb332530	4899	3955
Zm00001eb242380	4615	4408
Zm00001eb119690	3878	3508
Zm00001eb293810	4834	4854
Zm00001eb347680	4807	4001
Zm00001eb061310	4087	3924
Zm00001eb066670	4710	3811
Zm00001eb129080	4220	3933
Zm00001eb266800	1964	2714
Zm00001eb072000	4582	4675
Zm00001eb107110	4323	4676
Zm00001eb160490	4543	4133
Zm00001eb404080	4571	4190
Zm00001eb109830	5204	4257
Zm00001eb208310	3719	4892
Zm00001eb071300	4430	4360
Zm00001eb003550	4683	4142
Zm00001eb378280	1564	1704
Zm00001eb240160	5409	2883
Zm00001eb303540	4651	4206
Zm00001eb156150	4692	1570
Zm00001eb004170	4911	3074
Zm00001eb268830	4695	2775
Zm00001eb284840	3568	3993
Zm00001eb162830	3007	4426
Zm00001eb027820	3613	3086
Zm00001eb326230	4419	4688
Zm00001eb214990	4298	4713
Zm00001eb005660	4647	4375
Zm00001eb015910	4670	4108
Zm00001eb052540	2763	3786
Zm00001eb181160	4218	4275
Zm00001eb329590	5222	3923
Zm00001eb337800	3916	4584
Zm00001eb247810	8386	4182
Zm00001eb069280	4019	4171
Zm00001eb294130	4292	4840
Zm00001eb155580	4645	4572
Zm00001eb297070	4627	4009
Zm00001eb041930	4078	4085
Zm00001eb237240	4482	4032
Zm00001eb268360	1322	1884
Zm00001eb410730	4495	3288
Zm00001eb246150	3516	3802
Zm00001eb002320	4143	4186
Zm00001eb337010	5206	3535
Zm00001eb058110	4927	3610
Zm00001eb430730	4539	4605
Zm00001eb354230	4281	3329
Zm00001eb414460	3316	4378
Zm00001eb170690	2976	3696
Zm00001eb119990	3628	4252
Zm00001eb351020	4027	3155
Zm00001eb140890	5088	3498
Zm00001eb353660	3841	4236
Zm00001eb243530	5196	4102
Zm00001eb392050	4702	3734
Zm00001eb112360	3391	3336
Zm00001eb432170	3382	2776
Zm00001eb054990	2346	2502
Zm00001eb206400	5301	5340
Zm00001eb395180	4859	4324
Zm00001eb008440	4297	3168
Zm00001eb383120	2529	4116
Zm00001eb088410	2799	5718
Zm00001eb389350	4449	4482
Zm00001eb136620	3664	5240
Zm00001eb127680	2465	3666
Zm00001eb115370	4406	4069
Zm00001eb217560	5757	1596
Zm00001eb039620	4301	4763
Zm00001eb365660	4629	3947
Zm00001eb318400	4211	4265
Zm00001eb242100	3401	5208
Zm00001eb173710	5659	3226
Zm00001eb347850	10460	9627
Zm00001eb316960	4540	5366
Zm00001eb286470	4427	4829
Zm00001eb400270	4242	3694
Zm00001eb146890	3448	4460
Zm00001eb409530	4432	4296
Zm00001eb073240	4528	4029
Zm00001eb192900	4235	4087
Zm00001eb337600	3201	2336
Zm00001eb349110	4710	3928
Zm00001eb339200	3585	3923
Zm00001eb245640	5358	4809
Zm00001eb175860	5446	3552
Zm00001eb296560	3820	4922
Zm00001eb387800	3511	3309
Zm00001eb300120	4171	3718
Zm00001eb064580	4000	4878
Zm00001eb283980	4186	4369
Zm00001eb019230	4063	4843
Zm00001eb204600	3360	4633
Zm00001eb108510	3011	4761
Zm00001eb402710	3722	4536
Zm00001eb018850	4103	3987
Zm00001eb151640	3230	3783
Zm00001eb224450	3669	3235
Zm00001eb036940	4583	4122
Zm00001eb269400	4030	3062
Zm00001eb333670	4046	3610
Zm00001eb054210	3955	4239
Zm00001eb361220	4412	3647
Zm00001eb084890	4038	3282
Zm00001eb015290	4176	4470
Zm00001eb370370	4018	4330
Zm00001eb285840	4496	3590
Zm00001eb257670	4566	2548
Zm00001eb299230	3692	4667
Zm00001eb043730	3581	4487
Zm00001eb141120	9144	5881
Zm00001eb404270	3511	4307
Zm00001eb089590	3889	3624
Zm00001eb278480	3917	4582
Zm00001eb240810	5582	3278
Zm00001eb090230	41	7450
Zm00001eb010230	3709	3701
Zm00001eb378740	3367	4238
Zm00001eb134330	3935	3566
Zm00001eb289490	4706	4902
Zm00001eb378020	4506	2832
Zm00001eb060520	3705	5687
Zm00001eb195860	3706	4176
Zm00001eb297280	3842	3753
Zm00001eb131990	4537	4108
Zm00001eb322620	4187	4027
Zm00001eb317680	4306	3353
Zm00001eb195060	3450	3732
Zm00001eb204950	4840	4296
Zm00001eb018350	4007	3702
Zm00001eb176350	4066	4069
Zm00001eb095080	4263	4468
Zm00001eb410350	5098	3239
Zm00001eb209740	4127	4744
Zm00001eb227940	4168	3406
Zm00001eb217390	3145	4804
Zm00001eb054910	4384	3465
Zm00001eb151720	4520	4345
Zm00001eb123830	4049	3749
Zm00001eb186320	3968	4729
Zm00001eb404860	4655	3129
Zm00001eb413300	429	4133
Zm00001eb085130	4711	4426
Zm00001eb299970	3876	3063
Zm00001eb301890	4147	4678
Zm00001eb012300	4031	4426
Zm00001eb395970	6253	5645
Zm00001eb191710	4605	4124
Zm00001eb063610	3462	3505
Zm00001eb188550	3454	4318
Zm00001eb205290	3703	3663
Zm00001eb426610	4374	4688
Zm00001eb432420	3765	3426
Zm00001eb043000	2631	3541
Zm00001eb328590	3909	3477
Zm00001eb006350	2908	4052
Zm00001eb085730	4192	4956
Zm00001eb162930	2760	4671
Zm00001eb304310	4245	4271
Zm00001eb012470	1985	833
Zm00001eb053630	3122	3934
Zm00001eb404400	3960	3167
Zm00001eb155250	3726	3135
Zm00001eb406880	3511	3149
Zm00001eb104540	4052	3504
Zm00001eb368920	4081	3846
Zm00001eb404730	4343	4838
Zm00001eb345610	4526	4398
Zm00001eb021020	3802	3075
Zm00001eb387290	3731	3351
Zm00001eb301420	4466	3270
Zm00001eb320870	3603	3440
Zm00001eb037350	5158	2290
Zm00001eb356910	619	1075
Zm00001eb358560	4838	3696
Zm00001eb374110	4326	4446
Zm00001eb167740	1988	3611
Zm00001eb378930	1817	3055
Zm00001eb302830	4930	3569
Zm00001eb101480	5081	3184
Zm00001eb141010	4453	3711
Zm00001eb369510	4346	4332
Zm00001eb253090	4200	4314
Zm00001eb017600	4207	2956
Zm00001eb004550	1897	3465
Zm00001eb380080	4009	3684
Zm00001eb176310	4431	4439
Zm00001eb390450	4219	3221
Zm00001eb420740	3915	4046
Zm00001eb176070	3808	4710
Zm00001eb074430	4143	3371
Zm00001eb053220	1900	3034
Zm00001eb179190	3361	3704
Zm00001eb347660	3870	2990
Zm00001eb070310	3093	2858
Zm00001eb343950	452	6672
Zm00001eb155830	3692	3520
Zm00001eb362870	4587	3603
Zm00001eb064570	4489	3805
Zm00001eb163860	2154	990
Zm00001eb387090	3642	3843
Zm00001eb074350	3769	4371
Zm00001eb206230	3876	2735
Zm00001eb434170	2968	3153
Zm00001eb019260	4097	3187
Zm00001eb394640	3158	5593
Zm00001eb025130	3778	3950
Zm00001eb381630	4117	3885
Zm00001eb187040	2778	5256
Zm00001eb401690	4141	4432
Zm00001eb294120	3878	3907
Zm00001eb231460	4117	3507
Zm00001eb229270	3780	3389
Zm00001eb232530	3598	5168
Zm00001eb288290	5122	3205
Zm00001eb067410	4559	3007
Zm00001eb060010	4250	3945
Zm00001eb064310	4296	4199
Zm00001eb102500	4065	3944
Zm00001eb209100	4262	4115
Zm00001eb078640	3746	3150
Zm00001eb056910	4845	3965
Zm00001eb066230	3947	3481
Zm00001eb202860	4224	3969
Zm00001eb256970	3320	2372
Zm00001eb241240	3790	3698
Zm00001eb065890	3957	3052
Zm00001eb282320	3379	3644
Zm00001eb351420	3978	3546
Zm00001eb147780	3077	3898
Zm00001eb196280	3600	4173
Zm00001eb036970	3925	2288
Zm00001eb368020	3803	3497
Zm00001eb317910	3657	4507
Zm00001eb000490	3797	3485
Zm00001eb325420	3985	4456
Zm00001eb357340	3797	3350
Zm00001eb051220	4021	3831
Zm00001eb016670	4328	3772
Zm00001eb186300	2555	4630
Zm00001eb018900	4987	2257
Zm00001eb109370	3083	4549
Zm00001eb325880	3883	3916
Zm00001eb235620	4481	3706
Zm00001eb224740	4885	4534
Zm00001eb255590	4153	3414
Zm00001eb058700	2754	3713
Zm00001eb424410	4159	2662
Zm00001eb299670	3813	3376
Zm00001eb095240	3628	3718
Zm00001eb125360	3639	3343
Zm00001eb278540	3720	4151
Zm00001eb370100	3503	3602
Zm00001eb296990	3064	2607
Zm00001eb058330	4313	4626
Zm00001eb192860	3488	4113
Zm00001eb356940	3766	3358
Zm00001eb104290	4138	3746
Zm00001eb304890	3594	4245
Zm00001eb428010	3869	3421
Zm00001eb216400	3893	3698
Zm00001eb286730	3318	2339
Zm00001eb251180	3896	4087
Zm00001eb252790	4085	3412
Zm00001eb233790	2488	4347
Zm00001eb255690	3500	3623
Zm00001eb162210	3628	2838
Zm00001eb283640	3329	3677
Zm00001eb251910	4002	3196
Zm00001eb068780	3443	4256
Zm00001eb036640	3417	3976
Zm00001eb225700	3050	3144
Zm00001eb067550	4055	3658
Zm00001eb214660	4146	3529
Zm00001eb024560	3794	3221
Zm00001eb430680	2812	4523
Zm00001eb007090	3787	3204
Zm00001eb208140	3673	3466
Zm00001eb210930	3434	3337
Zm00001eb026810	4080	3937
Zm00001eb009900	4681	3508
Zm00001eb153100	3732	3067
Zm00001eb298480	2889	3252
Zm00001eb002220	4460	4181
Zm00001eb035730	3511	3129
Zm00001eb116160	5210	551
Zm00001eb125980	2826	3575
Zm00001eb135570	3349	2814
Zm00001eb332580	3541	4476
Zm00001eb043470	4206	3445
Zm00001eb098450	3851	3682
Zm00001eb070360	3948	4116
Zm00001eb394920	3762	3541
Zm00001eb303200	3488	4286
Zm00001eb179000	2543	3727
Zm00001eb321580	3667	4654
Zm00001eb272930	2936	4368
Zm00001eb347200	3845	3791
Zm00001eb008340	4220	3039
Zm00001eb306000	1991	2316
Zm00001eb162410	4462	3123
Zm00001eb119330	4057	4188
Zm00001eb265240	3577	3316
Zm00001eb269950	7288	2700
Zm00001eb061760	4475	3460
Zm00001eb106630	4512	3462
Zm00001eb125130	2997	3154
Zm00001eb312170	6339	4330
Zm00001eb209910	3206	3554
Zm00001eb135050	3114	5042
Zm00001eb387070	3436	4545
Zm00001eb280910	3894	4253
Zm00001eb162400	2668	2720
Zm00001eb294110	2778	4307
Zm00001eb095330	3745	4313
Zm00001eb268610	3620	3355
Zm00001eb129820	5299	5122
Zm00001eb434590	2377	2456
Zm00001eb167720	2793	4194
Zm00001eb027760	3615	3753
Zm00001eb430100	3741	3542
Zm00001eb416090	2813	3292
Zm00001eb016970	3347	4368
Zm00001eb236650	3551	3774
Zm00001eb318820	4132	3528
Zm00001eb149460	2314	2483
Zm00001eb205190	3675	4125
Zm00001eb395850	4874	2602
Zm00001eb029010	4379	3731
Zm00001eb300680	3509	3801
Zm00001eb336390	3998	3274
Zm00001eb169770	4007	3349
Zm00001eb172290	3005	4236
Zm00001eb151920	3890	3926
Zm00001eb210680	4083	2870
Zm00001eb189030	3760	3544
Zm00001eb224410	3685	3864
Zm00001eb370090	3499	3324
Zm00001eb374080	4173	3583
Zm00001eb128620	4055	4374
Zm00001eb296000	2190	2608
Zm00001eb379270	3087	4431
Zm00001eb129330	2569	3497
Zm00001eb285830	2927	3795
Zm00001eb295950	3300	4688
Zm00001eb054830	3940	3579
Zm00001eb241000	3859	3857
Zm00001eb345420	3752	2891
Zm00001eb154690	2837	4227
Zm00001eb411430	6765	667
Zm00001eb240720	4219	2936
Zm00001eb431850	4488	3447
Zm00001eb253990	4089	4147
Zm00001eb327290	3496	4000
Zm00001eb203690	3369	3215
Zm00001eb103030	3056	3281
Zm00001eb063300	2750	2588
Zm00001eb358170	3879	2943
Zm00001eb362330	3773	2643
Zm00001eb233020	2773	3236
Zm00001eb185030	3766	3561
Zm00001eb122720	4019	4004
Zm00001eb321550	3701	3579
Zm00001eb112950	2744	3830
Zm00001eb159420	3245	3790
Zm00001eb046580	3828	3197
Zm00001eb112040	3139	1908
Zm00001eb158100	6675	4421
Zm00001eb046840	4357	2796
Zm00001eb132890	3276	3341
Zm00001eb253700	3526	3424
Zm00001eb351100	4021	3911
Zm00001eb061570	3668	4044
Zm00001eb333160	3150	4110
Zm00001eb235810	3661	3682
Zm00001eb220020	3813	3460
Zm00001eb050880	3564	2498
Zm00001eb145950	4171	3264
Zm00001eb212550	3522	4567
Zm00001eb335350	3612	3359
Zm00001eb407840	3846	3541
Zm00001eb235330	4248	4497
Zm00001eb411520	8406	60
Zm00001eb035750	3324	3270
Zm00001eb144910	4188	3790
Zm00001eb161290	2850	4818
Zm00001eb077900	4076	3178
Zm00001eb317180	3891	2897
Zm00001eb063130	3723	3495
Zm00001eb392120	3652	3465
Zm00001eb071480	3617	3557
Zm00001eb347340	3670	4554
Zm00001eb173730	3794	3186
Zm00001eb286220	3661	3447
Zm00001eb338300	3766	3223
Zm00001eb012600	3627	3285
Zm00001eb420250	3509	3809
Zm00001eb045870	3786	3247
Zm00001eb131280	3681	3773
Zm00001eb246550	3110	3625
Zm00001eb281960	3919	3340
Zm00001eb170930	3210	4018
Zm00001eb259450	3309	3640
Zm00001eb368180	3373	3007
Zm00001eb002590	3934	3595
Zm00001eb215110	2977	3312
Zm00001eb158840	3622	3086
Zm00001eb195710	2192	3582
Zm00001eb265760	3077	3568
Zm00001eb146880	2659	4873
Zm00001eb392330	3219	3635
Zm00001eb073810	3695	2841
Zm00001eb413160	4396	3911
Zm00001eb129380	3708	3487
Zm00001eb334960	3783	4117
Zm00001eb272650	3500	3138
Zm00001eb169310	3771	3396
Zm00001eb083380	2669	3187
Zm00001eb105000	2562	3072
Zm00001eb102380	3444	3240
Zm00001eb126360	3594	3263
Zm00001eb201180	3455	2269
