Gene_ID	C_6_Susc	T_6_Susc	C_24_Susc	T_24_Susc	C_6_Tol	T_6_Tol	C_24_Tol	T_24_Tol
Zm00001eb070950	6937.69904709108	12934.9815666735	11970.4316459518	12755.9179706951	9408.71033771089	16430.7156337645	12101.1976320429	17193.8755982122
Zm00001eb165590	14332.5744251041	12526.6589462432	11354.3707916996	14845.1887535124	11652.7985859753	11657.6480323339	9893.23682966146	13685.3520522687
Zm00001eb184000	8319.83761715663	14316.309293556	10680.0076484014	19274.4896839944	11494.7796579801	16263.8918210523	9301.93575424626	10490.0300384416
Zm00001eb222570	10060.7728013634	11961.9764602214	10939.4528346559	16521.9955343377	11358.7078033176	13372.5968270161	11309.2472997347	14485.0155385236
Zm00001eb285610	8010.23086140573	12872.4376204369	12465.029398025	13157.8360180907	9104.74337205356	13879.7412176614	12196.1989128575	17527.0687174851
Zm00001eb346210	7074.6590449622	12358.6837763506	11745.9678331249	12550.857742432	9882.76712169632	15443.1186625079	13860.359280231	15106.976027833
Zm00001eb198420	7023.54017251734	12322.0508935549	11181.4073341966	12716.0776977754	9210.08932405033	15339.2112591614	12938.1916750821	17431.5533566269
Zm00001eb136750	14857.2662479342	10032.0489763494	11950.9975496032	8523.47485934558	14413.7404112238	10476.5354383309	14000.4042717767	12064.9228488715
Zm00001eb212470	7439.242701267	11752.0074978557	11191.1243823709	12522.7351968417	9578.800156039	15021.7693755431	12405.8569118967	16747.3968183865
Zm00001eb056450	15600.9011659528	11491.1098935545	12050.1114409813	10017.4850938336	14365.4568498919	12438.3834758273	11005.4069964396	8929.57559651355
Zm00001eb415630	13399.8961297423	8364.80606667109	8162.32046643359	8660.57226909859	21920.7368446598	15748.1679200389	11442.7404788104	8948.45653993901
Zm00001eb078210	8177.09057712195	12552.5700096841	11751.7980620295	11633.3596925465	9792.78412103242	13828.264155453	12767.025574304	14104.0647388216
Zm00001eb144930	23953.5320220363	6415.22191398189	3286.30569255695	6216.25434820296	33722.7755292971	8283.99389982675	6104.65126889872	9296.08802771373
Zm00001eb133810	11529.7170038825	15345.603951621	9904.58720409019	22479.2881085628	9703.89847403515	12576.6089206461	6959.66279623039	7332.46991146548
Zm00001eb335880	9702.94069424945	10422.501897855	12854.6830298155	10999.4306440304	9399.93150837783	13462.2050464158	12280.5534984084	14964.8136302766
Zm00001eb285890	11459.3079908924	10600.3054021561	13449.3663780842	10285.8210496749	9604.03929037155	12579.4687574354	12029.1276948731	13057.8383443047
Zm00001eb215310	12818.2983923037	9689.84424194061	9371.12125931971	15571.6878479301	13352.5994155897	11051.362632991	10992.3033714997	11406.3111164421
Zm00001eb040570	15582.5755324348	8187.89604731616	15223.6993747161	5483.89639012061	18933.7401640849	10468.9092068927	12535.2552081787	5316.65153986447
Zm00001eb194190	10052.0922381181	17269.2770408693	10693.6115158454	16059.1453048297	5870.84211648627	11797.7800350122	8337.18136804252	12875.6927724355
Zm00001eb419190	13148.1597956271	11362.4480612963	13219.0723363527	8335.9912220765	11229.2200706549	10946.5019507147	14395.1509730927	8345.37699405508
Zm00001eb391690	8802.09113078732	14486.9649182872	7877.61095492585	15386.5477561269	10747.4818110031	19758.612377642	8252.8267824916	6911.53593745072
Zm00001eb342400	6098.57793337368	12675.8709322648	11318.4177134546	12439.5393328035	6798.10596479111	13843.5166183296	11374.7654244344	17658.1246777325
Zm00001eb214560	10097.4240683994	10433.2237172098	8942.59943483194	13407.4236102051	13325.1655739239	15085.6390638387	11009.5018792334	9959.14233506679
Zm00001eb294160	8317.90860310211	13051.1346096843	10725.6777748207	12086.835740191	7093.29410111537	13423.1206102946	10516.4779908678	15123.6356837966
Zm00001eb043450	11698.5057336532	8888.38824516599	6725.16904145082	20793.107145874	10676.1538226719	13255.3435186526	8616.45237457518	11502.9371210312
Zm00001eb185240	12854.9496593396	9799.74289032776	8901.78783249978	14874.4830718357	16289.1178274995	10556.6108684328	8736.84192871096	8976.22263321175
Zm00001eb308350	10380.9891344142	12299.713769899	10124.19249283	8800.01322431747	15869.9287268457	10765.3789540556	10475.5291629304	10606.6476301871
Zm00001eb282710	8967.02183244902	12163.9040580709	10647.9413894261	13482.4170651128	8928.06943172566	12920.7426142982	9252.79716072145	13424.3507755049
Zm00001eb417450	10283.5739246608	12492.7065182862	9723.85010804773	19977.5533237535	7903.14110709049	10323.0575306357	8281.49096204774	11693.9678427477
Zm00001eb130220	6826.78073895602	11983.4200989311	11011.3589911459	12046.9954672714	8011.77912008715	14073.2568404076	10372.3381165283	14704.9229972437
Zm00001eb108120	7767.17509053586	11429.4594322641	7486.98561831795	14306.1732963638	8695.43045439947	14732.9258598185	8816.2826549094	16697.4178504956
Zm00001eb400820	6912.62186438228	10028.4750365644	9726.76522250003	9871.0135022171	8586.79244140281	14579.4479521232	12367.3650136356	16417.5356303064
Zm00001eb213080	6021.41737119277	11525.0623215115	11367.9746591436	11751.7087385726	8942.33502939189	14509.8585902489	10993.9413246172	13486.5468244358
Zm00001eb397180	15854.5665141225	13963.3827397923	16417.9245953407	16349.7449425968	7996.41616875429	5686.30881616416	6446.16449389614	6343.99699095589
Zm00001eb226920	10351.0894165691	11283.8213860275	11745.9678331249	11680.2306018637	9329.70087371332	11245.831534667	10002.9796885335	12613.5808519408
Zm00001eb242260	7097.80721361647	12364.044686028	9827.82252351302	11135.3562810505	9731.33231570098	13527.9812925709	11468.9477286903	12646.9001638681
Zm00001eb417370	13800.1665460558	11177.4966774253	11118.2465210635	15251.7938918397	11774.6048429715	9217.25397208571	7541.13615294062	9260.54742832462
Zm00001eb310700	6924.19594870942	11312.4129043071	11269.8324725829	10325.6613225946	8874.29910206064	13912.1527012741	11221.6168079488	13953.0171914179
Zm00001eb267260	8481.87479773654	11389.2526096834	10590.6108051976	12801.6171072794	10107.7246233561	13171.4549728316	9706.51017426719	11994.9522938242
Zm00001eb116010	19537.0543442064	3531.94599247499	6544.43194540836	3033.71960556031	29716.3372924202	9796.84756139465	12115.1202335416	3495.19582117265
Zm00001eb090730	8389.28212311945	10877.2857354896	9949.28562569209	13190.6456546128	9066.33599372141	12220.0826009067	9990.69504015233	14468.35588256
Zm00001eb282790	7183.64833904273	11054.1957548446	11060.9159368349	10673.6778242753	8312.45402474457	13290.6148390546	11737.5720399593	13734.2203764287
Zm00001eb129440	10321.189698724	11080.1068182854	10760.6591482483	15370.1429378658	10208.6811606863	11925.5194116033	7935.88285425659	10644.409517038
Zm00001eb340580	5769.68103707755	12394.4231742001	10851.0276962695	12091.5228311228	7970.0796807551	14069.4437246885	9626.25047151	14313.9764039635
Zm00001eb329250	9227.43872980959	11025.604236565	9576.15097579798	8125.07213014878	13768.4964552436	10678.6305714453	12263.3549906747	11469.6178091039
Zm00001eb010790	10255.6032208702	10435.0106871023	10184.4381915108	12211.0436498818	10941.7134099971	11760.6021567506	9455.08437073192	11825.023802995
Zm00001eb365200	7656.25678240081	11849.3973569955	8782.26813995557	10258.8702768175	10960.3684223299	13994.1346892355	10497.6415300166	12436.9884987262
Zm00001eb340370	8126.93621170436	11258.8038075328	11770.2604535607	11629.8443743477	10272.327673351	11694.8259105955	9454.26539417317	11970.5181317442
Zm00001eb246370	7964.89903112445	12096.8926871032	11586.608243066	15958.3728497976	10100.0431476896	11898.8276015693	8179.93786876313	8882.92855981534
Zm00001eb378000	6624.23426323113	12115.6558709741	11104.6426536194	12218.0742862794	7286.42834644277	12488.9072591059	10277.3368357137	13303.2906088357
Zm00001eb228370	22240.5675416201	6260.64901828288	6469.61067446605	12575.4649698236	17570.8269101268	6316.42618875167	7116.90629550978	8520.8587035388
Zm00001eb247760	14990.3682176963	6303.53629570226	13343.4505529841	5940.88775596399	14662.8396935494	9481.312235636	13489.3628991187	5740.91744507196
Zm00001eb215120	9458.92041635232	14335.0724774269	10076.5789567758	14722.1526165546	7183.27710177927	13152.3893942359	7446.13487212599	8820.7325108844
Zm00001eb376570	13955.4521774449	7760.81024301486	7567.63711816486	11484.5445554641	17975.7504131143	12319.2236096043	7930.15001834536	6928.19559341437
Zm00001eb219490	6316.55652153475	10537.7614559196	10134.8812458217	12735.9978342352	7976.66380275489	12792.0499587773	10075.0496257033	14709.3655721673
Zm00001eb396730	6002.12723064755	11567.0561139846	10131.9661313694	11548.9920557754	7282.03893177624	13803.4789032786	10577.082256215	13663.1391776505
Zm00001eb087960	8183.84212631278	402.068225806664	13389.1206794034	8407.46935878534	16402.1452551627	1880.81932846469	18639.0875005186	17842.4915370635
Zm00001eb313850	2589.7013681968	2007.66067419461	2403.02601351075	4224.24070221897	16127.8068385044	18172.3562384807	14337.8226139804	25809.1390188783
Zm00001eb320980	6017.55934308373	10899.6228591455	10418.619052512	11936.8488303758	7476.27053077027	13302.054186212	10030.0059149722	14321.7509100799
Zm00001eb344440	5464.89681646296	10980.0365043069	10510.9310101681	11097.8595535966	7291.91511477593	13815.8715293658	10880.1035829514	13841.9528183269
Zm00001eb335620	6166.09342528198	10429.6497774249	10563.4030703095	10876.3945070725	8393.65819607541	12707.2081340265	9864.57265010532	15329.1047740149
Zm00001eb206090	4261.19204644076	9035.8132612951	8210.90570730522	5695.98725478126	11245.6803756544	12503.2064430527	15286.1974690092	16304.2499697536
Zm00001eb412370	8252.32212524834	10978.2495344144	9245.77133787091	11750.5369658396	8939.04296839199	12999.8647654704	10260.13832798	10667.7330353871
Zm00001eb172130	6678.24665675777	10793.2981505433	9776.32216818909	10885.768688936	7570.6429461007	12131.4276604367	10671.2645604709	14428.3727082472
Zm00001eb020200	7470.10692613936	10848.69421721	10867.5466781659	10172.1590945806	7965.69026608856	11759.6488778208	10600.8325764187	12945.6633274828
Zm00001eb028980	6240.36046638111	10971.9951397907	10091.1545290372	11893.4932392573	9033.41538372242	12470.79495944	8731.92806935848	13946.3533290324
Zm00001eb164780	9725.12435587646	10066.0014043064	10890.8675937842	11777.4877386971	8873.20174839401	10446.9837915076	10014.445360356	10922.0704497655
Zm00001eb301010	5714.70413652366	9093.88978280051	9201.07291626901	8455.51204083554	11002.0678616619	13475.5509514328	11676.1487980533	13690.9052709232
Zm00001eb156610	6323.30807072558	9966.82457527409	6883.55692669233	14889.7161173638	8506.68562373861	12767.2647066029	8638.56474166135	15844.443465157
Zm00001eb404830	6723.57848703906	11537.5711107588	8407.1900804266	9572.2114553195	10034.2019276917	13617.5895119707	10363.3293743821	11787.2619161441
Zm00001eb402570	5761.96498085946	8965.22795054238	7429.65503408943	9948.35050259059	8954.40591972485	13631.8886959174	11873.5221487112	15415.7349850259
Zm00001eb049570	5613.43089866121	9572.79771398356	8497.55862844783	10609.2303239641	8585.69508773618	13689.0854317045	10207.7238282202	15466.8245966477
Zm00001eb038870	8967.98633947628	9034.91977634886	10016.3332580949	8071.17058443392	10428.1518940129	11678.6201687891	10962.8202153848	12390.341462028
Zm00001eb133420	8784.73000429662	10027.5815516182	8137.05614118034	8230.53167611264	14539.9360828866	10608.0879306412	9964.48779027243	11799.4789971841
Zm00001eb283450	14027.7902044895	7730.4317548428	11048.2837742083	5856.52011919291	12664.5586666108	8763.49320150832	14293.5978798081	5620.96792213372
Zm00001eb066940	9891.98407159268	9778.29925161807	10214.5610408512	11387.2874186308	9556.85308270634	10939.8289982062	9219.21912181284	10900.9682188782
Zm00001eb223980	12522.1947349345	8296.00772581084	10479.8364560103	8487.1499046247	15778.8483725151	9319.25481757265	8202.0502358493	9128.38082434638
Zm00001eb016940	14085.6606261251	8070.84951935911	12135.6214649154	9453.86240929339	8853.44938239462	9155.29084164972	9081.63105994337	10742.1461653581
Zm00001eb150420	9878.48097321102	13523.7881462437	10842.2823529126	15622.0740754461	6761.89329379222	10316.3845781272	5807.36277807363	9604.84698490661
Zm00001eb168910	11403.3665833113	11192.6859215113	7386.9000221224	8515.27245021506	13882.6212365734	10703.4158236196	8296.23254010518	10385.6295277361
Zm00001eb066370	11867.294463424	11796.6817451675	10011.4747340078	9205.44658991186	12571.283604947	8940.80308244822	9243.78841857524	7275.82708118909
Zm00001eb350390	7438.27819423974	11246.2950182855	9592.66995769433	10719.3769608597	8774.43991839705	12156.2129126111	9674.57008847606	11528.4819268421
Zm00001eb429750	23186.7489353635	14929.2399666746	13422.1586431961	20902.0820100366	4086.5450545411	2005.69886826645	2030.24288913334	1715.9445642554
Zm00001eb361700	5841.0545570949	10464.4956903281	10064.9184989666	10062.012457685	6995.62962478504	12705.301576167	10267.5091170088	14140.7159819416
Zm00001eb346230	6552.86074321379	10158.0303537688	9309.90385582146	11571.2557377011	7992.02675408775	11888.3415333417	10216.7325703665	13096.7108748865
Zm00001eb109620	11150.6657421688	9066.19174946716	7766.83660573853	16273.5797149562	8982.93711505731	8499.43493795803	9348.61741809483	10545.5622249871
Zm00001eb295050	9106.87535140192	11014.8824172101	10232.051727565	10793.1986430344	12031.3856009636	11363.0848430305	6620.60650090921	9895.83564240494
Zm00001eb306380	11869.2234774785	7204.16912150919	12407.6988137965	6513.88462236762	16132.196253171	9538.50897142307	10530.4005923665	5314.43025240265
Zm00001eb154510	9231.29675791863	11263.271232264	11885.8933268352	11015.8354622914	6998.92168578494	10362.1419667568	8623.00418704516	10372.3018029652
Zm00001eb226990	5003.86245743202	10292.9465806506	8665.66356186366	9712.82418327131	7550.89058010131	13031.3229701532	10054.5752117346	15670.0723994042
Zm00001eb211740	11425.5502449383	10194.6632365645	11274.6909966701	11727.101511181	9044.38892038875	9626.21063296323	8382.2250787736	8129.9121102586
Zm00001eb015200	7960.07649598814	10906.7707387154	10042.5692881656	10959.5903711107	10029.8125130251	13269.6427025993	8615.63339801644	7680.1013992402
Zm00001eb120200	11358.9992600572	4962.41539140047	7646.3452083769	7004.85739746603	16607.350390823	10529.9190583989	10579.5391858913	11098.6628029801
Zm00001eb094610	13616.9102108761	12299.713769899	17354.6480393457	11768.1135568336	3846.22460154848	8302.10619949265	5698.4388957603	5784.23255057743
Zm00001eb333970	10227.6325170796	9444.13588172542	7418.96628109767	11932.1617394441	8733.83783273163	10084.7377981895	8952.23276366138	12814.6073672355
Zm00001eb201570	9225.50971575507	9908.74805376868	9103.90243452575	11059.1910534099	9700.60641303525	10404.0862396673	8371.57838350989	11707.2955675186
Zm00001eb280740	10066.559843527	10311.7097645216	9324.47942808294	7614.17921859054	12604.204214946	8739.66122826371	10390.3556008208	9397.15660722651
Zm00001eb063720	7466.24889803032	10942.5101365649	8464.52066465512	11244.3311452131	8563.74801440352	13323.9796015971	8917.83574819401	9655.93659652846
Zm00001eb330380	11061.9310956607	9216.29722043498	12282.3488923477	10335.0355044581	8998.30006639017	9023.73834933947	7775.36344874221	10187.9349436342
Zm00001eb137380	11248.0809519222	6928.97575806818	9094.18538635143	3508.28756239767	16002.7085205083	11256.3176028946	10781.8263959017	9140.59790538638
Zm00001eb417480	13974.7423179901	6460.78964623998	11476.8055986961	9547.60422792793	9905.81154869561	7487.05271452696	11022.6055041733	8342.04506286235
Zm00001eb289680	5303.82414291031	11860.1191763504	10376.8357453624	12717.2494705083	5269.49230717141	11182.9151253012	9278.18543404261	12538.057078239
Zm00001eb128730	13063.2831772281	13738.2245333406	9508.1316385777	13072.2966085866	8451.81794040696	9578.54668647401	6217.67003400578	4410.3662554422
Zm00001eb418060	8369.02747554696	9667.50711828468	11607.9857490495	16913.3676271369	5812.68237215472	9109.53345302007	7959.63317446024	9369.39051395377
Zm00001eb281840	7844.33565271677	12124.5907204365	6539.5734213212	13518.7420198336	10289.8853320171	10277.300142006	7184.88134988576	10906.5214375327
Zm00001eb429540	3507.91205814963	4691.68945269065	4770.09894877649	7526.29626362066	12938.8970832691	22783.366421848	11256.0138234162	9753.67324484851
Zm00001eb265900	15281.6493399292	8610.51442688627	13334.7052096272	8255.13890350421	8576.91625840312	6142.92942353091	8341.27625083626	8339.82377540053
Zm00001eb330880	8629.44437290754	11139.9703096833	11038.566726034	11298.232690928	7261.18921211021	8976.07440285025	8624.64214016265	9494.89325554656
