gene_id	C_24_Tol
Zm00001eb012420	111.76
Zm00001eb012430	2536
Zm00001eb012440	300
Zm00001eb012450	0
Zm00001eb012460	0
Zm00001eb012470	3501
Zm00001eb012480	590
Zm00001eb012490	0
Zm00001eb012500	0
Zm00001eb012510	0
Zm00001eb012530	8
Zm00001eb012540	998
Zm00001eb012550	235
Zm00001eb012560	230
Zm00001eb012570	6
Zm00001eb012580	5922
Zm00001eb012590	661.56
Zm00001eb012600	2226
Zm00001eb012610	4377
Zm00001eb012620	0
Zm00001eb012630	0
Zm00001eb012640	0
Zm00001eb012650	788
Zm00001eb012660	535
Zm00001eb012670	1327
Zm00001eb012680	12
Zm00001eb012690	590
Zm00001eb012700	13
Zm00001eb012710	979
Zm00001eb012720	910
Zm00001eb012740	0
Zm00001eb012750	500
Zm00001eb012760	1424
Zm00001eb012770	1248.69
Zm00001eb012780	218
Zm00001eb012790	1174
Zm00001eb012800	283
Zm00001eb012820	9
Zm00001eb012830	82
Zm00001eb012840	0
Zm00001eb012850	16.78
Zm00001eb012860	6176.22
Zm00001eb012870	218
Zm00001eb012880	2748
Zm00001eb012890	1017
Zm00001eb012900	544
Zm00001eb012910	1
Zm00001eb012920	951
Zm00001eb012930	408.45
Zm00001eb012940	0
Zm00001eb012950	769
Zm00001eb012960	87
Zm00001eb012970	13
Zm00001eb012980	663
Zm00001eb012990	0
Zm00001eb013000	371
Zm00001eb013010	0
Zm00001eb013020	170
Zm00001eb013030	181
Zm00001eb013040	88
Zm00001eb013060	48
Zm00001eb013070	0
Zm00001eb013080	15781
Zm00001eb013090	0
Zm00001eb013100	78
Zm00001eb013110	1127
Zm00001eb013120	672.97
Zm00001eb013130	656
Zm00001eb013140	290
Zm00001eb013150	185
Zm00001eb013170	0
Zm00001eb013180	1882
Zm00001eb013190	1155
Zm00001eb013220	1399
Zm00001eb013230	680
Zm00001eb013240	1002
Zm00001eb013250	178
Zm00001eb013260	0
Zm00001eb013270	828
Zm00001eb013280	0
Zm00001eb013290	0
Zm00001eb013300	351
Zm00001eb013310	0
Zm00001eb013320	0
Zm00001eb013330	11
Zm00001eb013340	525
Zm00001eb013350	0
Zm00001eb013360	81
Zm00001eb013370	254
Zm00001eb013380	30
Zm00001eb013390	0
Zm00001eb013410	0
Zm00001eb013420	295
Zm00001eb013430	15132.92
Zm00001eb013440	651
Zm00001eb013450	375
Zm00001eb013460	1241
Zm00001eb013470	0
Zm00001eb013480	15
Zm00001eb013490	4921
Zm00001eb013500	433
Zm00001eb013510	534
Zm00001eb013520	2191
Zm00001eb013540	64
Zm00001eb013550	358
Zm00001eb013560	0
Zm00001eb013580	0
Zm00001eb013590	93
Zm00001eb013600	127
Zm00001eb013610	893
Zm00001eb013620	286
Zm00001eb013630	0
Zm00001eb013640	652
Zm00001eb013650	477
Zm00001eb013660	303
Zm00001eb013670	0
Zm00001eb013680	30.26
Zm00001eb013690	142
Zm00001eb013700	176
Zm00001eb013710	486
Zm00001eb013720	108
Zm00001eb013730	109
Zm00001eb013740	122
Zm00001eb013750	17024
Zm00001eb013760	1262
Zm00001eb013770	0
Zm00001eb013780	289
Zm00001eb013800	504
Zm00001eb013810	465
Zm00001eb013820	8
Zm00001eb013830	45
Zm00001eb013840	5545
Zm00001eb013850	513
Zm00001eb013860	258
Zm00001eb013870	314
Zm00001eb013880	193.01
Zm00001eb013890	175.99
Zm00001eb013900	2624
Zm00001eb013910	188
Zm00001eb013920	15.47
Zm00001eb013930	24.53
Zm00001eb013940	2106
Zm00001eb013950	287.52
Zm00001eb013970	331
Zm00001eb013980	1465
Zm00001eb013990	6631.9
Zm00001eb014000	1282.1
Zm00001eb014010	5
Zm00001eb014020	34.37
Zm00001eb014030	2534.63
Zm00001eb014040	0
Zm00001eb014050	283
Zm00001eb014060	0
Zm00001eb014070	0
Zm00001eb014080	7
Zm00001eb014090	313.84
Zm00001eb014100	0.16
Zm00001eb014110	637
Zm00001eb014120	627
Zm00001eb014130	482
Zm00001eb014140	0
Zm00001eb014150	66
Zm00001eb014160	1002.44
Zm00001eb014170	0
Zm00001eb014180	64
Zm00001eb014190	122
Zm00001eb014210	167
Zm00001eb014220	0
Zm00001eb014230	0
Zm00001eb014240	463
Zm00001eb014250	278
Zm00001eb014260	14
Zm00001eb014280	0
Zm00001eb014290	0
Zm00001eb014320	0
Zm00001eb014350	0
Zm00001eb014370	0
Zm00001eb014390	0
Zm00001eb014420	0
Zm00001eb014430	0
Zm00001eb014440	0
Zm00001eb014450	192
Zm00001eb014460	497
Zm00001eb014470	1002
Zm00001eb014490	306
Zm00001eb014500	310
Zm00001eb014510	3
Zm00001eb014520	5
Zm00001eb014530	0
Zm00001eb014540	0
Zm00001eb014550	211
Zm00001eb014560	60
Zm00001eb014570	50
Zm00001eb014580	126.54
Zm00001eb014590	3
Zm00001eb014600	1470
Zm00001eb014610	0
Zm00001eb014620	0
Zm00001eb014630	372
Zm00001eb014640	2472
Zm00001eb014670	15
Zm00001eb014680	0
Zm00001eb014700	4.88
Zm00001eb014710	1.12
Zm00001eb014720	594
Zm00001eb014730	412
Zm00001eb014740	1733
Zm00001eb014750	442
Zm00001eb014760	6432
Zm00001eb014770	57
Zm00001eb014780	646
Zm00001eb014790	5
Zm00001eb014800	9
Zm00001eb014810	654
Zm00001eb014820	341
Zm00001eb014830	1401
Zm00001eb014840	2
Zm00001eb014850	486
Zm00001eb014860	25
Zm00001eb014870	464
Zm00001eb014890	2886
Zm00001eb014900	1574
Zm00001eb014920	0
Zm00001eb014930	74
Zm00001eb014940	0
Zm00001eb014950	104.19
Zm00001eb014960	527.81
Zm00001eb014970	227
Zm00001eb014980	363
Zm00001eb014990	0
Zm00001eb015000	61
Zm00001eb015010	8212
Zm00001eb015020	4
Zm00001eb015030	540
Zm00001eb015040	525.49
Zm00001eb015050	202
Zm00001eb015060	1805
Zm00001eb015070	718
Zm00001eb015080	0
Zm00001eb015090	833
Zm00001eb015100	73
Zm00001eb015110	46
Zm00001eb015120	69
Zm00001eb015130	206
Zm00001eb015140	30
Zm00001eb015150	717
Zm00001eb015160	10
Zm00001eb015170	628
Zm00001eb015190	314
Zm00001eb015200	9665
Zm00001eb015210	2076
Zm00001eb015220	198
Zm00001eb015230	748
Zm00001eb015240	1157
Zm00001eb015250	88
Zm00001eb015260	676
Zm00001eb015270	236
Zm00001eb015290	2457
Zm00001eb015300	0
Zm00001eb015310	505
Zm00001eb015320	758
Zm00001eb015330	6743
Zm00001eb015340	195
Zm00001eb015350	3
Zm00001eb015360	0
Zm00001eb015370	0
Zm00001eb015380	671
Zm00001eb015390	698
Zm00001eb015400	986
Zm00001eb015410	0
Zm00001eb015420	1679
Zm00001eb015430	103
Zm00001eb015440	4004
Zm00001eb015450	51
Zm00001eb015460	115
Zm00001eb015470	1185
Zm00001eb015480	0
Zm00001eb015490	170
Zm00001eb015500	29
Zm00001eb015510	196
Zm00001eb015520	59
Zm00001eb015530	82
Zm00001eb015540	254
Zm00001eb015550	366
Zm00001eb015560	715
Zm00001eb015570	243.55
Zm00001eb015580	0
Zm00001eb015590	0
Zm00001eb015600	0
Zm00001eb015610	0
Zm00001eb015620	24221
Zm00001eb015630	35
Zm00001eb015640	1.02
Zm00001eb015650	0
Zm00001eb015660	5351.16
Zm00001eb015670	6
Zm00001eb015680	397
Zm00001eb015690	505
Zm00001eb015700	1597
Zm00001eb015710	192
Zm00001eb015720	1573
Zm00001eb015730	517
Zm00001eb015740	0
Zm00001eb015750	535
Zm00001eb015760	1116
Zm00001eb015770	24
Zm00001eb015780	0
Zm00001eb015790	1479
Zm00001eb015800	619
Zm00001eb015820	487
Zm00001eb015830	14.01
Zm00001eb015840	1293
Zm00001eb015850	9.17
Zm00001eb015860	110.83
Zm00001eb015870	16
Zm00001eb015880	918
Zm00001eb015890	3986
Zm00001eb015900	1322
Zm00001eb015910	3646
Zm00001eb015920	1410
Zm00001eb015930	1261
Zm00001eb015940	1788
Zm00001eb015950	987
Zm00001eb015960	2134
Zm00001eb015970	60
Zm00001eb015980	32
Zm00001eb015990	544
Zm00001eb016000	1684.25
Zm00001eb016020	1721
Zm00001eb016030	0
Zm00001eb016040	1100
Zm00001eb016050	0
Zm00001eb016060	0
Zm00001eb016070	0
Zm00001eb016080	414.51
Zm00001eb016090	6.49
Zm00001eb016100	553
Zm00001eb016110	2502
Zm00001eb016120	779
Zm00001eb016130	0
Zm00001eb016140	21
Zm00001eb016150	0
Zm00001eb016160	1765
Zm00001eb016170	1098
Zm00001eb016180	904
Zm00001eb016190	328
Zm00001eb016200	1935
Zm00001eb016210	0
Zm00001eb016220	0
Zm00001eb016230	1480
Zm00001eb016240	2240
Zm00001eb016250	1469.86
Zm00001eb016260	0
Zm00001eb016270	2
Zm00001eb016280	2
Zm00001eb016290	1282.14
Zm00001eb016300	1
Zm00001eb016310	0
Zm00001eb016320	626
Zm00001eb016330	782
Zm00001eb016340	0
Zm00001eb016350	240
Zm00001eb016360	0
Zm00001eb016370	315
Zm00001eb016390	457
Zm00001eb016400	53
Zm00001eb016410	0
Zm00001eb016420	231
Zm00001eb016430	0
Zm00001eb016440	1480
Zm00001eb016450	1071
Zm00001eb016460	1839
Zm00001eb016470	121
Zm00001eb016480	0
Zm00001eb016490	0
Zm00001eb016510	1.45
Zm00001eb016520	0
Zm00001eb016530	6.55
Zm00001eb016540	496
Zm00001eb016550	39
Zm00001eb016560	2670
Zm00001eb016570	1238
Zm00001eb016580	2
Zm00001eb016590	153
Zm00001eb016600	1217
Zm00001eb016610	0
Zm00001eb016620	221
Zm00001eb016630	2
Zm00001eb016640	602.66
Zm00001eb016650	141.34
Zm00001eb016660	205
Zm00001eb016670	3214
Zm00001eb016680	241
Zm00001eb016690	1
Zm00001eb016700	0
Zm00001eb016710	12.59
Zm00001eb016720	316.11
Zm00001eb016730	61.89
Zm00001eb016740	263
Zm00001eb016750	465
Zm00001eb016760	1874
Zm00001eb016770	146
Zm00001eb016780	1389
Zm00001eb016800	380
Zm00001eb016810	0
Zm00001eb016820	0
Zm00001eb016830	127
Zm00001eb016850	286
Zm00001eb016860	128.23
Zm00001eb016870	7.72
Zm00001eb016880	44.17
Zm00001eb016890	0
Zm00001eb016900	0
Zm00001eb016910	0
Zm00001eb016920	89.11
Zm00001eb016930	922
Zm00001eb016940	6781
Zm00001eb016950	2
Zm00001eb016960	986
Zm00001eb016970	3832
Zm00001eb016980	0
Zm00001eb016990	3175
Zm00001eb017000	1057
Zm00001eb017010	0
Zm00001eb017020	0
Zm00001eb017030	961.9
Zm00001eb017040	140
Zm00001eb017050	396
Zm00001eb017060	193
Zm00001eb017070	629.92
Zm00001eb017080	359.08
Zm00001eb017100	87
Zm00001eb017110	1.1
Zm00001eb017120	2744
Zm00001eb017130	4112.52
Zm00001eb017140	1356
Zm00001eb017150	223
Zm00001eb017160	0
Zm00001eb017170	38
Zm00001eb017180	1387
Zm00001eb017190	0
Zm00001eb017200	420
Zm00001eb017210	729
Zm00001eb017220	15
Zm00001eb017230	832.14
Zm00001eb017240	11.86
Zm00001eb017260	330.97
Zm00001eb017270	144.03
Zm00001eb017280	282
Zm00001eb017290	11
Zm00001eb017310	1766.97
Zm00001eb017320	393
Zm00001eb017330	550
Zm00001eb017340	441
Zm00001eb017350	195
Zm00001eb017360	0
Zm00001eb017400	69
Zm00001eb017410	8
Zm00001eb017420	2
Zm00001eb017430	1131
Zm00001eb017440	0
Zm00001eb017450	11
Zm00001eb017460	1372
Zm00001eb017470	0
Zm00001eb017480	0
Zm00001eb017490	0
Zm00001eb017500	0
Zm00001eb017510	0
Zm00001eb017520	1563
Zm00001eb017530	0
Zm00001eb017540	0
Zm00001eb017550	52
Zm00001eb017560	506
Zm00001eb017570	0
Zm00001eb017580	0
Zm00001eb017590	3
Zm00001eb017600	1695
Zm00001eb017610	0
Zm00001eb017620	702
Zm00001eb017630	319
Zm00001eb017640	852
Zm00001eb017650	0
Zm00001eb017660	94.11
Zm00001eb017670	66
Zm00001eb017680	70
Zm00001eb017690	94
Zm00001eb017700	93
Zm00001eb017710	0
Zm00001eb017720	0
Zm00001eb017730	21
Zm00001eb017750	0
Zm00001eb017760	115
Zm00001eb017770	46
Zm00001eb017780	447
Zm00001eb017790	0
Zm00001eb017800	737
Zm00001eb017810	436.83
Zm00001eb017820	0
Zm00001eb017830	419
Zm00001eb017840	0
Zm00001eb017850	851.29
Zm00001eb017860	343
Zm00001eb017870	3
Zm00001eb017880	7
Zm00001eb017900	0
Zm00001eb017910	412
Zm00001eb017920	601
Zm00001eb017930	1761
Zm00001eb017940	1.19
Zm00001eb017950	8.52
Zm00001eb017960	16.29
Zm00001eb017970	1724
Zm00001eb017980	149.13
Zm00001eb017990	0
Zm00001eb018000	702
Zm00001eb018010	86
Zm00001eb018020	203.87
Zm00001eb018030	168.13
Zm00001eb018040	175
Zm00001eb018060	0
Zm00001eb018070	14
Zm00001eb018090	611
Zm00001eb018100	11
Zm00001eb018110	0
Zm00001eb018120	317
Zm00001eb018130	0
Zm00001eb018140	0
Zm00001eb018150	0
Zm00001eb018170	0
Zm00001eb018180	402.13
Zm00001eb018200	398.65
Zm00001eb018210	8.22
Zm00001eb018220	0
Zm00001eb018230	0
Zm00001eb018240	0
Zm00001eb018250	6
Zm00001eb018260	0
Zm00001eb018270	25
Zm00001eb018290	0
Zm00001eb018300	3047
Zm00001eb018320	1265
Zm00001eb018330	0
Zm00001eb018340	0
Zm00001eb018350	3507
Zm00001eb018360	957
Zm00001eb018380	462
Zm00001eb018400	0
Zm00001eb018410	99
Zm00001eb018420	0
Zm00001eb018430	685
Zm00001eb018440	0
Zm00001eb018450	0
Zm00001eb018460	171
Zm00001eb018470	0
Zm00001eb018480	3
Zm00001eb018490	341
Zm00001eb018520	144
Zm00001eb018540	0
Zm00001eb018550	0
Zm00001eb018560	4
Zm00001eb018570	110
Zm00001eb018590	0
Zm00001eb018600	520
Zm00001eb018610	1197
Zm00001eb018630	73
Zm00001eb018640	257.9
Zm00001eb018650	0
Zm00001eb018660	1217.1
Zm00001eb018670	202
Zm00001eb018680	0
Zm00001eb018690	3228
Zm00001eb018700	43
Zm00001eb018710	0
Zm00001eb018720	452
Zm00001eb018730	28
Zm00001eb018750	32
Zm00001eb018810	2360
Zm00001eb018820	0
Zm00001eb018830	2072
Zm00001eb018840	27
Zm00001eb018850	1692
Zm00001eb018860	737
Zm00001eb018870	183
Zm00001eb018880	0
Zm00001eb018890	3
Zm00001eb018900	2207
Zm00001eb018910	389.13
Zm00001eb018920	7.87
Zm00001eb018930	31.46
Zm00001eb018940	3.54
Zm00001eb018950	25.39
Zm00001eb018960	137
Zm00001eb018970	2127
Zm00001eb018980	4374
Zm00001eb018990	5084
Zm00001eb019000	5
Zm00001eb019010	2
Zm00001eb019020	0
Zm00001eb019030	99
Zm00001eb019040	0
Zm00001eb019050	1138
Zm00001eb019060	1.03
Zm00001eb019070	25
Zm00001eb019080	27
Zm00001eb019090	487
Zm00001eb019100	0
Zm00001eb019110	0
Zm00001eb019120	0
Zm00001eb019130	38
Zm00001eb019140	357
Zm00001eb019160	879
Zm00001eb019170	14
Zm00001eb019180	0
Zm00001eb019190	0
Zm00001eb019200	0
Zm00001eb019210	1773.58
Zm00001eb019220	377.42
Zm00001eb019230	3133
Zm00001eb019240	551
Zm00001eb019250	242
Zm00001eb019260	4136
Zm00001eb019280	94
Zm00001eb019290	631
Zm00001eb019300	123
Zm00001eb019320	89
Zm00001eb019330	852
Zm00001eb019340	153
Zm00001eb019350	231
Zm00001eb019360	0
Zm00001eb019370	326
Zm00001eb019380	7
Zm00001eb019390	50
Zm00001eb019410	0
Zm00001eb019420	1484
Zm00001eb019440	69
Zm00001eb019450	2
Zm00001eb019460	2231
Zm00001eb019470	860
Zm00001eb019480	9
Zm00001eb019490	0
Zm00001eb019500	0
Zm00001eb019510	2977
Zm00001eb019520	423
Zm00001eb019530	1779
Zm00001eb019540	0
Zm00001eb019550	22
Zm00001eb019570	89
Zm00001eb019580	138
Zm00001eb019590	1094
Zm00001eb019600	14
Zm00001eb019610	0
Zm00001eb019620	13
Zm00001eb019630	306
Zm00001eb019640	109
Zm00001eb019650	215
Zm00001eb019660	0
Zm00001eb019680	130
Zm00001eb019690	0
Zm00001eb019700	246.82
Zm00001eb019710	20.18
Zm00001eb019720	365
Zm00001eb019730	2528
Zm00001eb019740	0
Zm00001eb019750	0
Zm00001eb019760	1
Zm00001eb019770	794
Zm00001eb019780	119
Zm00001eb019800	1488
Zm00001eb019810	0
Zm00001eb019820	0
Zm00001eb019830	378
Zm00001eb019840	286
Zm00001eb019850	845
Zm00001eb019860	131.87
Zm00001eb019870	18.13
Zm00001eb019880	4
Zm00001eb019890	41
Zm00001eb019900	120
Zm00001eb019920	48
Zm00001eb019930	301
Zm00001eb019950	0
Zm00001eb019960	0
Zm00001eb019970	2.07
Zm00001eb019980	0
Zm00001eb019990	0
Zm00001eb020000	0
Zm00001eb020010	0
Zm00001eb020020	20
Zm00001eb020040	1385
Zm00001eb020050	20
Zm00001eb020060	19
Zm00001eb020070	72
Zm00001eb020080	0
Zm00001eb020090	60
Zm00001eb020100	340
Zm00001eb020110	6055
Zm00001eb020120	781
Zm00001eb020130	725
Zm00001eb020140	30
Zm00001eb020150	472
Zm00001eb020160	0
Zm00001eb020170	1464
Zm00001eb020180	315
Zm00001eb020190	0
Zm00001eb020200	12105
Zm00001eb020210	0
Zm00001eb020220	0
Zm00001eb020230	0
Zm00001eb020240	1
Zm00001eb020250	240
Zm00001eb020260	800
Zm00001eb020270	0
Zm00001eb020280	562
Zm00001eb020300	22
Zm00001eb020310	0
Zm00001eb020320	62
Zm00001eb020330	1682
Zm00001eb020340	7762
Zm00001eb020350	207
Zm00001eb020360	151
Zm00001eb020370	1096
Zm00001eb020380	469
Zm00001eb020390	16
Zm00001eb020400	46
Zm00001eb020410	586.73
Zm00001eb020420	503
Zm00001eb020430	0
Zm00001eb020440	0
Zm00001eb020450	3
Zm00001eb020460	535
Zm00001eb020470	194
Zm00001eb020490	2
Zm00001eb020500	97
Zm00001eb020510	137
Zm00001eb020520	0
Zm00001eb020530	2
Zm00001eb020540	4
Zm00001eb020560	24.62
Zm00001eb020570	18.38
Zm00001eb020580	0
Zm00001eb020590	379
Zm00001eb020600	1114
Zm00001eb020610	0
Zm00001eb020620	67
Zm00001eb020630	2
Zm00001eb020640	0
Zm00001eb020650	0
Zm00001eb020660	1401
Zm00001eb020670	4
Zm00001eb020680	2282
Zm00001eb020690	59
Zm00001eb020700	0
Zm00001eb020710	999.09
Zm00001eb020720	470.24
Zm00001eb020730	0
Zm00001eb020740	183
Zm00001eb020750	0
Zm00001eb020770	0
Zm00001eb020780	209
Zm00001eb020790	101
Zm00001eb020800	36.52
Zm00001eb020810	0
Zm00001eb020820	0
Zm00001eb020830	27.08
Zm00001eb020840	0
Zm00001eb020850	276
Zm00001eb020860	1503
Zm00001eb020870	776
Zm00001eb020880	0
Zm00001eb020890	17
Zm00001eb020900	45
Zm00001eb020920	0
Zm00001eb020930	0
Zm00001eb020940	1
Zm00001eb020950	125.49
Zm00001eb020960	6.51
Zm00001eb020970	3377.59
Zm00001eb020980	59.41
Zm00001eb021000	0
Zm00001eb021010	259
Zm00001eb021020	3610
Zm00001eb021030	96
Zm00001eb021040	2416
Zm00001eb021050	92
Zm00001eb021060	0
Zm00001eb021070	979
Zm00001eb021080	0
Zm00001eb021090	4903
Zm00001eb021100	0
Zm00001eb021110	0
Zm00001eb021120	0
Zm00001eb021140	25
Zm00001eb021150	5
Zm00001eb021160	0
Zm00001eb021170	870
Zm00001eb021200	350
Zm00001eb021210	205.16
Zm00001eb021220	123.94
Zm00001eb021230	126
Zm00001eb021240	2079
Zm00001eb021260	1011
Zm00001eb021270	210
Zm00001eb021280	0
Zm00001eb021290	8
Zm00001eb021300	947
Zm00001eb021310	1808
Zm00001eb021320	1577
Zm00001eb021340	671.76
Zm00001eb021350	271
Zm00001eb021360	0
Zm00001eb021370	0
Zm00001eb021380	432
Zm00001eb021390	130
Zm00001eb021400	309.94
Zm00001eb021410	3.06
Zm00001eb021420	85
Zm00001eb021430	0
Zm00001eb021440	0
Zm00001eb021450	44
Zm00001eb021470	31
Zm00001eb021500	22
Zm00001eb021510	243
Zm00001eb021520	0
Zm00001eb021530	978
Zm00001eb021550	1222
Zm00001eb021570	0
Zm00001eb021580	3
Zm00001eb021590	49
Zm00001eb021600	23
Zm00001eb021610	0
Zm00001eb021620	34
Zm00001eb021630	33
Zm00001eb021640	46
Zm00001eb021650	927
Zm00001eb021660	4
Zm00001eb021670	6
Zm00001eb021690	51.12
Zm00001eb021700	4.88
Zm00001eb021710	431
Zm00001eb021720	753
Zm00001eb021750	17
Zm00001eb021760	1213
Zm00001eb021780	1026
Zm00001eb021790	207
Zm00001eb021800	61
Zm00001eb021820	380
Zm00001eb021830	0
Zm00001eb021840	223
Zm00001eb021850	28.38
Zm00001eb021880	290
Zm00001eb021890	609
Zm00001eb021900	590
Zm00001eb021910	1
Zm00001eb021920	58
Zm00001eb021930	0
Zm00001eb021940	273
Zm00001eb021950	0
Zm00001eb021960	0
Zm00001eb021970	207.17
Zm00001eb021980	6.83
Zm00001eb021990	90
Zm00001eb022000	1666
Zm00001eb022010	1.08
Zm00001eb022020	0
Zm00001eb022040	298
Zm00001eb022050	1137
Zm00001eb022060	0
Zm00001eb022070	19
Zm00001eb022080	2088
Zm00001eb022110	57
Zm00001eb022120	317
Zm00001eb022130	316
Zm00001eb022160	82
Zm00001eb022170	0
Zm00001eb022180	109
Zm00001eb022190	0
Zm00001eb022200	0
Zm00001eb022210	134.69
Zm00001eb022220	74.31
Zm00001eb022230	2379
Zm00001eb022240	384.78
Zm00001eb022250	30
Zm00001eb022260	0
Zm00001eb022270	0
Zm00001eb022280	785
Zm00001eb022290	0
Zm00001eb022300	0
Zm00001eb022310	0
Zm00001eb022320	0
Zm00001eb022330	275
Zm00001eb022340	0
Zm00001eb022350	0
Zm00001eb022360	3
Zm00001eb022380	689
Zm00001eb022390	43
Zm00001eb022400	1498
Zm00001eb022410	73
Zm00001eb022440	311
Zm00001eb022460	0
Zm00001eb022470	0
Zm00001eb022480	6.98
Zm00001eb022490	0
Zm00001eb022500	106
Zm00001eb022520	0
Zm00001eb022530	0
Zm00001eb022540	0
Zm00001eb022550	0
Zm00001eb022560	0
Zm00001eb022570	1672.02
Zm00001eb022580	76
Zm00001eb022610	0
Zm00001eb022630	261
Zm00001eb022640	0
Zm00001eb022650	274
Zm00001eb022660	102
Zm00001eb022670	2327
Zm00001eb022680	334
Zm00001eb022690	0
Zm00001eb022700	0
Zm00001eb022710	9547
Zm00001eb022720	75
Zm00001eb022730	562
Zm00001eb022740	1313
Zm00001eb022750	16
Zm00001eb022760	113
Zm00001eb022780	10
Zm00001eb022790	0
Zm00001eb022800	0
Zm00001eb022810	19
Zm00001eb022820	281
Zm00001eb022830	917
Zm00001eb022840	0
Zm00001eb022860	180
Zm00001eb022870	355
Zm00001eb022880	120.86
Zm00001eb022890	36
Zm00001eb022900	125
Zm00001eb022910	715
Zm00001eb022920	14
Zm00001eb022930	1104
Zm00001eb022940	1443
Zm00001eb022950	106
Zm00001eb022960	3
Zm00001eb022970	375
Zm00001eb022980	1363
Zm00001eb022990	0
Zm00001eb023000	0
Zm00001eb023010	905
Zm00001eb023020	278
Zm00001eb023040	0
Zm00001eb023060	0
Zm00001eb023070	7776
Zm00001eb023080	1684
Zm00001eb023090	81
Zm00001eb023100	180
Zm00001eb023110	1285
Zm00001eb023120	570
Zm00001eb023130	77
Zm00001eb023140	1339.95
Zm00001eb023150	112.05
Zm00001eb023160	534
Zm00001eb023170	312
Zm00001eb023180	0
Zm00001eb023200	0
Zm00001eb023210	275
Zm00001eb023220	31
Zm00001eb023230	43
Zm00001eb023240	376
Zm00001eb023250	253.51
Zm00001eb023260	3.49
Zm00001eb023270	5464
Zm00001eb023280	109
Zm00001eb023290	34
Zm00001eb023300	0
Zm00001eb023310	0
Zm00001eb023320	0
Zm00001eb023330	483.22
Zm00001eb023340	85.78
Zm00001eb023350	28
Zm00001eb023370	0
Zm00001eb023380	7.99
Zm00001eb023390	0
Zm00001eb023400	1535.2
Zm00001eb023410	0
Zm00001eb023420	1941.73
Zm00001eb023430	8
Zm00001eb023450	4304
Zm00001eb023460	7091
Zm00001eb023470	0
Zm00001eb023480	5.14
Zm00001eb023490	96
Zm00001eb023500	114
Zm00001eb023510	186.21
Zm00001eb023520	78.79
Zm00001eb023530	96
Zm00001eb023540	278
Zm00001eb023560	0
Zm00001eb023570	929
Zm00001eb023590	396
Zm00001eb023600	430
Zm00001eb023610	0
Zm00001eb023620	362
Zm00001eb023630	0
Zm00001eb023640	0
Zm00001eb023650	83
Zm00001eb023660	1789
Zm00001eb023670	0
Zm00001eb023680	20
Zm00001eb023690	313
Zm00001eb023700	103
Zm00001eb023710	678.76
Zm00001eb023720	49.24
Zm00001eb023730	268
Zm00001eb023740	9
Zm00001eb023750	0
Zm00001eb023760	0
Zm00001eb023770	94.77
Zm00001eb023780	1010
Zm00001eb023790	0
Zm00001eb023800	0
Zm00001eb023810	1393
Zm00001eb023820	18604
Zm00001eb023830	180
Zm00001eb023840	68
Zm00001eb023850	6
Zm00001eb023860	2180.96
Zm00001eb023870	829
Zm00001eb023880	1167.75
Zm00001eb023890	297
Zm00001eb023900	0
Zm00001eb023910	1037
Zm00001eb023920	41
Zm00001eb023930	492
Zm00001eb023940	0
Zm00001eb023950	1186
Zm00001eb023970	795
Zm00001eb023980	0
Zm00001eb023990	0
Zm00001eb024000	0
Zm00001eb024010	0
Zm00001eb024020	89
Zm00001eb024030	595
Zm00001eb024040	0
Zm00001eb024050	0
Zm00001eb024060	0
Zm00001eb024070	12
