gene_id	C_24_Susc
Zm00001eb012450	0
Zm00001eb012460	0
Zm00001eb012470	9499
Zm00001eb012480	613
Zm00001eb012490	0
Zm00001eb012500	0
Zm00001eb012510	1
Zm00001eb012530	25
Zm00001eb012540	964
Zm00001eb012550	60
Zm00001eb012560	91
Zm00001eb012570	15
Zm00001eb012580	5233
Zm00001eb012590	679.92
Zm00001eb012600	2590
Zm00001eb012610	4091
Zm00001eb012620	0
Zm00001eb012630	0
Zm00001eb012640	0
Zm00001eb012650	673
Zm00001eb012660	482
Zm00001eb012670	2127
Zm00001eb012680	20
Zm00001eb012690	683
Zm00001eb012700	31
Zm00001eb012710	1134
Zm00001eb012720	569
Zm00001eb012740	18
Zm00001eb012750	325
Zm00001eb012760	1088
Zm00001eb012770	960.63
Zm00001eb012780	340
Zm00001eb012790	822
Zm00001eb012800	248
Zm00001eb012820	8
Zm00001eb012830	166.72
Zm00001eb012840	78.28
Zm00001eb012850	46.04
Zm00001eb012860	5151.96
Zm00001eb012870	446
Zm00001eb012880	1760
Zm00001eb012890	827
Zm00001eb012900	398
Zm00001eb012910	3
Zm00001eb012920	770
Zm00001eb012930	167
Zm00001eb012940	42
Zm00001eb012950	438
Zm00001eb012960	185
Zm00001eb012970	7
Zm00001eb012980	1179
Zm00001eb012990	0
Zm00001eb013000	535
Zm00001eb013010	0
Zm00001eb013020	257
Zm00001eb013030	61
Zm00001eb013040	88
Zm00001eb013060	28
Zm00001eb013070	0
Zm00001eb013080	18590
Zm00001eb013090	0
Zm00001eb013100	42
Zm00001eb013110	1007
Zm00001eb013120	672.49
Zm00001eb013130	590
Zm00001eb013140	232
Zm00001eb013150	54
Zm00001eb013170	0
Zm00001eb013180	856
Zm00001eb013190	915
Zm00001eb013220	1209
Zm00001eb013230	1267
Zm00001eb013240	1001
Zm00001eb013250	197
Zm00001eb013260	0
Zm00001eb013270	982
Zm00001eb013280	1.03
Zm00001eb013290	0
Zm00001eb013300	289
Zm00001eb013310	0
Zm00001eb013320	0
Zm00001eb013330	0
Zm00001eb013340	285
Zm00001eb013350	0
Zm00001eb013360	433
Zm00001eb013370	136
Zm00001eb013380	35
Zm00001eb013390	0
Zm00001eb013410	0
Zm00001eb013420	283
Zm00001eb013430	11053.63
Zm00001eb013440	280
Zm00001eb013450	347
Zm00001eb013460	979
Zm00001eb013470	0
Zm00001eb013480	41
Zm00001eb013490	5041
Zm00001eb013500	304
Zm00001eb013510	343
Zm00001eb013520	4470
Zm00001eb013540	226
Zm00001eb013550	317
Zm00001eb013560	0
Zm00001eb013580	0
Zm00001eb013590	155
Zm00001eb013600	169
Zm00001eb013610	514
Zm00001eb013620	227
Zm00001eb013630	0
Zm00001eb013640	1196
Zm00001eb013650	831
Zm00001eb013660	321
Zm00001eb013670	0
Zm00001eb013680	25
Zm00001eb013690	129
Zm00001eb013700	193
Zm00001eb013710	522
Zm00001eb013720	76
Zm00001eb013730	144.01
Zm00001eb013740	110
Zm00001eb013750	13578
Zm00001eb013760	1281
Zm00001eb013770	0
Zm00001eb013780	394
Zm00001eb013800	462
Zm00001eb013810	528
Zm00001eb013820	4
Zm00001eb013830	74
Zm00001eb013840	5662
Zm00001eb013850	384
Zm00001eb013860	134
Zm00001eb013870	2155
Zm00001eb013880	246.78
Zm00001eb013890	218.22
Zm00001eb013900	2375
Zm00001eb013910	313
Zm00001eb013920	0
Zm00001eb013930	50
Zm00001eb013940	1739
Zm00001eb013950	252.94
Zm00001eb013970	169
Zm00001eb013980	1097
Zm00001eb013990	4464.84
Zm00001eb014000	3701.16
Zm00001eb014010	0
Zm00001eb014020	22.96
Zm00001eb014030	1661.04
Zm00001eb014040	0
Zm00001eb014050	449
Zm00001eb014060	0
Zm00001eb014070	0
Zm00001eb014080	12
Zm00001eb014090	260.94
Zm00001eb014100	8.3
Zm00001eb014110	569
Zm00001eb014120	453
Zm00001eb014130	415
Zm00001eb014140	0
Zm00001eb014150	84
Zm00001eb014160	1695.68
Zm00001eb014170	0
Zm00001eb014180	164
Zm00001eb014190	127
Zm00001eb014210	500
Zm00001eb014220	0
Zm00001eb014230	0
Zm00001eb014240	565
Zm00001eb014250	585
Zm00001eb014260	16
Zm00001eb014280	17.64
Zm00001eb014290	3.3
Zm00001eb014320	0
Zm00001eb014350	69.48
Zm00001eb014370	0.7
Zm00001eb014390	0
Zm00001eb014420	0
Zm00001eb014430	14.89
Zm00001eb014440	0
Zm00001eb014450	381
Zm00001eb014460	233
Zm00001eb014470	567
Zm00001eb014490	172
Zm00001eb014500	456
Zm00001eb014510	4
Zm00001eb014520	6
Zm00001eb014530	0
Zm00001eb014540	12.06
Zm00001eb014550	6
Zm00001eb014560	152
Zm00001eb014570	34
Zm00001eb014580	119.43
Zm00001eb014590	14
Zm00001eb014600	1235
Zm00001eb014610	0
Zm00001eb014620	0
Zm00001eb014630	443
Zm00001eb014640	1875
Zm00001eb014670	0
Zm00001eb014680	20.56
Zm00001eb014700	20.44
Zm00001eb014710	0
Zm00001eb014720	474
Zm00001eb014730	326
Zm00001eb014740	733
Zm00001eb014750	297
Zm00001eb014760	4816
Zm00001eb014770	33
Zm00001eb014780	599
Zm00001eb014790	2
Zm00001eb014800	4
Zm00001eb014810	633
Zm00001eb014820	644
Zm00001eb014830	1184
Zm00001eb014840	0
Zm00001eb014850	404
Zm00001eb014860	8
Zm00001eb014870	349
Zm00001eb014890	1677
Zm00001eb014900	1234
Zm00001eb014920	0
Zm00001eb014930	53
Zm00001eb014940	0
Zm00001eb014950	60.01
Zm00001eb014960	604.99
Zm00001eb014970	191
Zm00001eb014980	235
Zm00001eb014990	2
Zm00001eb015000	491
Zm00001eb015010	7195
Zm00001eb015020	1
Zm00001eb015030	623
Zm00001eb015040	465.01
Zm00001eb015050	155
Zm00001eb015060	1332
Zm00001eb015070	696
Zm00001eb015080	1
Zm00001eb015090	696
Zm00001eb015100	24
Zm00001eb015110	36
Zm00001eb015120	26
Zm00001eb015130	129
Zm00001eb015140	29
Zm00001eb015150	533
Zm00001eb015160	6
Zm00001eb015170	569
Zm00001eb015190	179
Zm00001eb015200	9618
Zm00001eb015210	2817
Zm00001eb015220	125
Zm00001eb015230	616
Zm00001eb015240	1897
Zm00001eb015250	341
Zm00001eb015260	313
Zm00001eb015270	223
Zm00001eb015290	2305
Zm00001eb015300	0
Zm00001eb015310	518
Zm00001eb015320	631
Zm00001eb015330	5508
Zm00001eb015340	52
Zm00001eb015350	1
Zm00001eb015360	0
Zm00001eb015370	0
Zm00001eb015380	733
Zm00001eb015390	258
Zm00001eb015400	623
Zm00001eb015410	24
Zm00001eb015420	1298
Zm00001eb015430	69
Zm00001eb015440	3192
Zm00001eb015450	48
Zm00001eb015460	93
Zm00001eb015470	1174
Zm00001eb015480	0
Zm00001eb015490	76
Zm00001eb015500	14
Zm00001eb015510	202
Zm00001eb015520	76
Zm00001eb015530	58
Zm00001eb015540	411
Zm00001eb015550	829
Zm00001eb015560	663
Zm00001eb015570	356.84
Zm00001eb015580	0
Zm00001eb015590	0
Zm00001eb015600	0
Zm00001eb015610	0
Zm00001eb015620	28859
Zm00001eb015630	8
Zm00001eb015640	0
Zm00001eb015650	0
Zm00001eb015660	3597.16
Zm00001eb015670	4
Zm00001eb015680	292
Zm00001eb015690	592
Zm00001eb015700	960
Zm00001eb015710	144
Zm00001eb015720	1272
Zm00001eb015730	390
Zm00001eb015740	0.75
Zm00001eb015750	442
Zm00001eb015760	678
Zm00001eb015770	467
Zm00001eb015780	0
Zm00001eb015790	1337
Zm00001eb015800	447
Zm00001eb015820	460
Zm00001eb015830	7.32
Zm00001eb015840	892
Zm00001eb015850	4.43
Zm00001eb015860	2798.57
Zm00001eb015870	53
Zm00001eb015880	700
Zm00001eb015890	2861
Zm00001eb015900	924
Zm00001eb015910	3388
Zm00001eb015920	1049
Zm00001eb015930	1012
Zm00001eb015940	1308
Zm00001eb015950	648
Zm00001eb015960	1657
Zm00001eb015970	19
Zm00001eb015980	22
Zm00001eb015990	904
Zm00001eb016000	1910
Zm00001eb016020	2497
Zm00001eb016030	0
Zm00001eb016040	501
Zm00001eb016050	9
Zm00001eb016060	0
Zm00001eb016070	1.5
Zm00001eb016080	258.05
Zm00001eb016090	12.95
Zm00001eb016100	437
Zm00001eb016110	1140
Zm00001eb016120	565
Zm00001eb016130	0
Zm00001eb016140	37
Zm00001eb016150	0
Zm00001eb016160	2117
Zm00001eb016170	918
Zm00001eb016180	776
Zm00001eb016190	188
Zm00001eb016200	724
Zm00001eb016210	0
Zm00001eb016220	0
Zm00001eb016230	162
Zm00001eb016240	2269
Zm00001eb016250	2616.8
Zm00001eb016260	73
Zm00001eb016270	17
Zm00001eb016280	20
Zm00001eb016290	2160.2
Zm00001eb016300	0
Zm00001eb016310	0
Zm00001eb016320	834
Zm00001eb016330	357
Zm00001eb016340	14
Zm00001eb016350	255
Zm00001eb016360	0
Zm00001eb016370	294
Zm00001eb016390	30
Zm00001eb016400	298
Zm00001eb016410	0
Zm00001eb016420	677
Zm00001eb016430	0
Zm00001eb016440	1081
Zm00001eb016450	1250
Zm00001eb016460	1227
Zm00001eb016470	129
Zm00001eb016480	2
Zm00001eb016490	0
Zm00001eb016510	0
Zm00001eb016520	3
Zm00001eb016530	3
Zm00001eb016540	412
Zm00001eb016550	101
Zm00001eb016560	1862
Zm00001eb016570	788
Zm00001eb016580	20
Zm00001eb016590	73
Zm00001eb016600	895
Zm00001eb016610	0
Zm00001eb016620	109
Zm00001eb016630	3
Zm00001eb016640	308.87
Zm00001eb016650	36.13
Zm00001eb016660	173
Zm00001eb016670	2810
Zm00001eb016680	370
Zm00001eb016690	4
Zm00001eb016700	0
Zm00001eb016710	14.63
Zm00001eb016720	83.76
Zm00001eb016730	39.24
Zm00001eb016740	77
Zm00001eb016750	562
Zm00001eb016760	1646
Zm00001eb016770	161
Zm00001eb016780	1057
Zm00001eb016800	308
Zm00001eb016810	0
Zm00001eb016820	0
Zm00001eb016830	53
Zm00001eb016850	408
Zm00001eb016860	0
Zm00001eb016870	0
Zm00001eb016880	72.13
Zm00001eb016890	0
Zm00001eb016900	0
Zm00001eb016910	0
Zm00001eb016920	54.87
Zm00001eb016930	838
Zm00001eb016940	7871
Zm00001eb016950	5
Zm00001eb016960	1346
Zm00001eb016970	2671
Zm00001eb016980	47.38
Zm00001eb016990	2860
Zm00001eb017000	980
Zm00001eb017010	0
Zm00001eb017020	0
Zm00001eb017030	7
Zm00001eb017040	18
Zm00001eb017050	353
Zm00001eb017060	269
Zm00001eb017070	624.66
Zm00001eb017080	255.34
Zm00001eb017100	181
Zm00001eb017110	0
Zm00001eb017120	1530
Zm00001eb017130	2682.94
Zm00001eb017140	638
Zm00001eb017150	182
Zm00001eb017160	0
Zm00001eb017170	21
Zm00001eb017180	835
Zm00001eb017190	0
Zm00001eb017200	407
Zm00001eb017210	472
Zm00001eb017220	7
Zm00001eb017230	790.43
Zm00001eb017240	18.57
Zm00001eb017260	174
Zm00001eb017270	0
Zm00001eb017280	542
Zm00001eb017290	16
Zm00001eb017310	1542.53
Zm00001eb017320	423
Zm00001eb017330	286
Zm00001eb017340	276
Zm00001eb017350	340
Zm00001eb017360	0
Zm00001eb017400	739
Zm00001eb017410	0
Zm00001eb017420	0
Zm00001eb017430	1124
Zm00001eb017440	4
Zm00001eb017450	0
Zm00001eb017460	1320
Zm00001eb017470	0
Zm00001eb017480	0
Zm00001eb017490	0
Zm00001eb017500	0
Zm00001eb017510	4
Zm00001eb017520	825
Zm00001eb017530	12
Zm00001eb017540	0
Zm00001eb017550	305
Zm00001eb017560	642
Zm00001eb017570	0
Zm00001eb017580	0
Zm00001eb017590	672.66
Zm00001eb017600	2982
Zm00001eb017610	0
Zm00001eb017620	615
Zm00001eb017630	567
Zm00001eb017640	77
Zm00001eb017650	0
Zm00001eb017660	58
Zm00001eb017670	54
Zm00001eb017680	129
Zm00001eb017690	124
Zm00001eb017700	280
Zm00001eb017710	2
Zm00001eb017720	0
Zm00001eb017730	70
Zm00001eb017750	0
Zm00001eb017760	142
Zm00001eb017770	41
Zm00001eb017780	447
Zm00001eb017790	0
Zm00001eb017800	757
Zm00001eb017810	363
Zm00001eb017820	0
Zm00001eb017830	224
Zm00001eb017840	0
Zm00001eb017850	803.72
Zm00001eb017860	279
Zm00001eb017870	14
Zm00001eb017880	6
Zm00001eb017900	0
Zm00001eb017910	568
Zm00001eb017920	477
Zm00001eb017930	1800
Zm00001eb017940	2
Zm00001eb017950	1.5
Zm00001eb017960	12.5
Zm00001eb017970	803
Zm00001eb017980	1.43
Zm00001eb017990	0
Zm00001eb018000	733
Zm00001eb018010	72
Zm00001eb018020	218
Zm00001eb018030	530
Zm00001eb018040	455
Zm00001eb018060	2
Zm00001eb018070	93
Zm00001eb018090	580
Zm00001eb018100	8
Zm00001eb018110	0
Zm00001eb018120	455
Zm00001eb018130	42.62
Zm00001eb018140	1
Zm00001eb018150	0
Zm00001eb018170	0
Zm00001eb018180	352.64
Zm00001eb018200	395.46
Zm00001eb018210	21.9
Zm00001eb018220	0
Zm00001eb018230	8
Zm00001eb018240	0
Zm00001eb018250	2.15
Zm00001eb018260	10.85
Zm00001eb018270	64
Zm00001eb018290	0
Zm00001eb018300	3052
Zm00001eb018320	1041
Zm00001eb018330	0
Zm00001eb018340	0
Zm00001eb018350	3218
Zm00001eb018360	690
Zm00001eb018380	877
Zm00001eb018400	0
Zm00001eb018410	139
Zm00001eb018420	1
Zm00001eb018430	634
Zm00001eb018440	0
Zm00001eb018450	0
Zm00001eb018460	225
Zm00001eb018470	0
Zm00001eb018480	12
Zm00001eb018490	293
Zm00001eb018520	142
Zm00001eb018540	0
Zm00001eb018550	0
Zm00001eb018560	7
Zm00001eb018570	34
Zm00001eb018590	0
Zm00001eb018600	225
Zm00001eb018610	1028
Zm00001eb018630	0
Zm00001eb018640	275.76
Zm00001eb018650	0
Zm00001eb018660	1777.24
Zm00001eb018670	206
Zm00001eb018680	0
Zm00001eb018690	2517
Zm00001eb018700	76
Zm00001eb018710	0
Zm00001eb018720	616
Zm00001eb018730	5
Zm00001eb018750	68
Zm00001eb018810	1873.61
Zm00001eb018820	26
Zm00001eb018830	2417
Zm00001eb018840	40
Zm00001eb018850	2062
Zm00001eb018860	822
Zm00001eb018870	70
Zm00001eb018880	0
Zm00001eb018890	2
Zm00001eb018900	4287
Zm00001eb018910	441.65
Zm00001eb018920	4.35
Zm00001eb018930	24
Zm00001eb018940	0
Zm00001eb018950	0
Zm00001eb018960	208
Zm00001eb018970	2006
Zm00001eb018980	4095
Zm00001eb018990	4197
Zm00001eb019000	4
Zm00001eb019010	4
Zm00001eb019020	0
Zm00001eb019030	79
Zm00001eb019040	3
Zm00001eb019050	990
Zm00001eb019060	2.09
Zm00001eb019070	1
Zm00001eb019080	0
Zm00001eb019090	894
Zm00001eb019100	0
Zm00001eb019110	0
Zm00001eb019120	0
Zm00001eb019130	157
Zm00001eb019140	251
Zm00001eb019160	214
Zm00001eb019170	0
Zm00001eb019180	0
Zm00001eb019190	0
Zm00001eb019200	0
Zm00001eb019210	2927.55
Zm00001eb019220	132.45
Zm00001eb019230	2467
Zm00001eb019240	396
Zm00001eb019250	197
Zm00001eb019260	2882
Zm00001eb019280	75
Zm00001eb019290	443
Zm00001eb019300	48
Zm00001eb019320	45
Zm00001eb019330	441
Zm00001eb019340	150
Zm00001eb019350	88
Zm00001eb019360	0
Zm00001eb019370	292
Zm00001eb019380	10
Zm00001eb019390	53
Zm00001eb019410	0
Zm00001eb019420	1214
Zm00001eb019440	205
Zm00001eb019450	6
Zm00001eb019460	1456
Zm00001eb019470	717
Zm00001eb019480	1
Zm00001eb019490	0
Zm00001eb019500	0
Zm00001eb019510	2255
Zm00001eb019520	566
Zm00001eb019530	1878
Zm00001eb019540	0
Zm00001eb019550	26
Zm00001eb019570	189
Zm00001eb019580	49
Zm00001eb019590	1755
Zm00001eb019600	18
Zm00001eb019610	0
Zm00001eb019620	16
Zm00001eb019630	284
Zm00001eb019640	65
Zm00001eb019650	80
Zm00001eb019660	0
Zm00001eb019680	26
Zm00001eb019690	7
Zm00001eb019700	277.13
Zm00001eb019710	66.87
Zm00001eb019720	235
Zm00001eb019730	1923
Zm00001eb019740	0
Zm00001eb019750	0
Zm00001eb019760	6
Zm00001eb019770	601
Zm00001eb019780	57
Zm00001eb019800	1248
Zm00001eb019810	0
Zm00001eb019820	0
Zm00001eb019830	308
Zm00001eb019840	159
Zm00001eb019850	904
Zm00001eb019860	197.39
Zm00001eb019870	2.61
Zm00001eb019880	0
Zm00001eb019890	23
Zm00001eb019900	230.96
Zm00001eb019920	33.04
Zm00001eb019930	99
Zm00001eb019950	0
Zm00001eb019960	0
Zm00001eb019970	37.15
Zm00001eb019980	29
Zm00001eb019990	0
Zm00001eb020000	0
Zm00001eb020010	0
Zm00001eb020020	38
Zm00001eb020040	938.96
Zm00001eb020050	32
Zm00001eb020060	128
Zm00001eb020070	0
Zm00001eb020080	0
Zm00001eb020090	67
Zm00001eb020100	103
Zm00001eb020110	5567
Zm00001eb020120	1041
Zm00001eb020130	450
Zm00001eb020140	1
Zm00001eb020150	646
Zm00001eb020160	0
Zm00001eb020170	500
Zm00001eb020180	314
Zm00001eb020190	9
Zm00001eb020200	10551
Zm00001eb020210	0
Zm00001eb020220	0
Zm00001eb020230	0
Zm00001eb020240	52
Zm00001eb020250	337
Zm00001eb020260	406
Zm00001eb020270	0
Zm00001eb020280	662
Zm00001eb020300	10
Zm00001eb020310	0
Zm00001eb020320	94
Zm00001eb020330	1389.25
Zm00001eb020340	12852
Zm00001eb020350	212
Zm00001eb020360	126
Zm00001eb020370	1019
Zm00001eb020380	194
Zm00001eb020390	20
Zm00001eb020400	34
Zm00001eb020410	292
Zm00001eb020420	487
Zm00001eb020430	0
Zm00001eb020440	0
Zm00001eb020450	31
Zm00001eb020460	520
Zm00001eb020470	63
Zm00001eb020490	6
Zm00001eb020500	69
Zm00001eb020510	177.89
Zm00001eb020520	10.11
Zm00001eb020530	2
Zm00001eb020540	140
Zm00001eb020560	1
Zm00001eb020570	6
Zm00001eb020580	0
Zm00001eb020590	383
Zm00001eb020600	686
Zm00001eb020610	1
Zm00001eb020620	507
Zm00001eb020630	2
Zm00001eb020640	0
Zm00001eb020650	0
Zm00001eb020660	1304
Zm00001eb020670	0
Zm00001eb020680	2097
Zm00001eb020690	60
Zm00001eb020700	0
Zm00001eb020710	2397.18
Zm00001eb020720	297.82
Zm00001eb020730	144
Zm00001eb020740	475.59
Zm00001eb020750	47.41
Zm00001eb020770	0
Zm00001eb020780	227
Zm00001eb020790	227
Zm00001eb020800	79.08
Zm00001eb020810	0
Zm00001eb020820	0
Zm00001eb020830	33.06
Zm00001eb020840	79.84
Zm00001eb020850	55.16
Zm00001eb020860	1207
Zm00001eb020870	495
Zm00001eb020880	0
Zm00001eb020890	26
Zm00001eb020900	143
Zm00001eb020920	0
Zm00001eb020930	8
Zm00001eb020940	2
Zm00001eb020950	124
Zm00001eb020960	0
Zm00001eb020970	2677.94
Zm00001eb020980	40.06
Zm00001eb021000	0
Zm00001eb021010	323
Zm00001eb021020	3220
Zm00001eb021030	51
Zm00001eb021040	932
Zm00001eb021050	66
Zm00001eb021060	0
Zm00001eb021070	484
Zm00001eb021080	0
Zm00001eb021090	3119
Zm00001eb021100	9
Zm00001eb021110	0
Zm00001eb021120	0
Zm00001eb021140	20
Zm00001eb021150	6
Zm00001eb021160	0
Zm00001eb021170	457
Zm00001eb021200	968
Zm00001eb021210	474.56
Zm00001eb021220	209.49
Zm00001eb021230	88
Zm00001eb021240	1812
Zm00001eb021260	1579
Zm00001eb021270	787
Zm00001eb021280	0
Zm00001eb021290	41
Zm00001eb021300	500
Zm00001eb021310	1571
Zm00001eb021320	1862
Zm00001eb021340	369
Zm00001eb021350	241
Zm00001eb021360	1
Zm00001eb021370	0
Zm00001eb021380	446
Zm00001eb021390	48
Zm00001eb021400	197
Zm00001eb021410	0
Zm00001eb021420	177
Zm00001eb021430	1
Zm00001eb021440	0
Zm00001eb021450	7
Zm00001eb021470	717
Zm00001eb021500	1
Zm00001eb021510	249
Zm00001eb021520	0
Zm00001eb021530	1137
Zm00001eb021550	363
Zm00001eb021570	0
Zm00001eb021580	0
Zm00001eb021590	130
Zm00001eb021600	1610
Zm00001eb021610	0
Zm00001eb021620	107
Zm00001eb021630	41
Zm00001eb021640	129
Zm00001eb021650	523
Zm00001eb021660	0
Zm00001eb021670	7
Zm00001eb021690	41
Zm00001eb021700	0
Zm00001eb021710	1632
Zm00001eb021720	1044
Zm00001eb021750	50
Zm00001eb021760	1010
Zm00001eb021780	660
Zm00001eb021790	268
Zm00001eb021800	120
Zm00001eb021820	697
Zm00001eb021830	0
Zm00001eb021840	119
Zm00001eb021850	26.34
Zm00001eb021880	347
Zm00001eb021890	563
Zm00001eb021900	497
Zm00001eb021910	0
Zm00001eb021920	26
Zm00001eb021930	0
Zm00001eb021940	198
Zm00001eb021950	0
Zm00001eb021960	0
Zm00001eb021970	10
Zm00001eb021980	0
Zm00001eb021990	130
Zm00001eb022000	1348
Zm00001eb022010	0
Zm00001eb022020	8
Zm00001eb022040	226
Zm00001eb022050	940
Zm00001eb022060	0
Zm00001eb022070	13
Zm00001eb022080	2183
Zm00001eb022110	38
Zm00001eb022120	328
Zm00001eb022130	271
Zm00001eb022160	48
Zm00001eb022170	0
Zm00001eb022180	401
Zm00001eb022190	0
Zm00001eb022200	0
Zm00001eb022210	137.56
Zm00001eb022220	40.44
Zm00001eb022230	1603
Zm00001eb022240	317.88
Zm00001eb022250	38
Zm00001eb022260	0
Zm00001eb022270	0
Zm00001eb022280	628
Zm00001eb022290	0
Zm00001eb022300	0
Zm00001eb022310	0
Zm00001eb022320	0
Zm00001eb022330	246
Zm00001eb022340	0
Zm00001eb022350	0
Zm00001eb022360	0
Zm00001eb022380	522
Zm00001eb022390	14
Zm00001eb022400	1425
Zm00001eb022410	17
Zm00001eb022440	328
Zm00001eb022460	0
Zm00001eb022470	0
Zm00001eb022480	0
Zm00001eb022490	0
Zm00001eb022500	8
Zm00001eb022520	0
Zm00001eb022530	0
Zm00001eb022540	0
Zm00001eb022550	0
Zm00001eb022560	1
Zm00001eb022570	1561
Zm00001eb022580	63
Zm00001eb022610	0
Zm00001eb022630	333
Zm00001eb022640	0
Zm00001eb022650	287
Zm00001eb022660	64
Zm00001eb022670	2026
Zm00001eb022680	216
Zm00001eb022690	0
Zm00001eb022700	0
Zm00001eb022710	13405
Zm00001eb022720	84
Zm00001eb022730	1141
Zm00001eb022740	1148
Zm00001eb022750	13
Zm00001eb022760	154
Zm00001eb022780	0
Zm00001eb022790	1
Zm00001eb022800	0
Zm00001eb022810	7
Zm00001eb022820	578
Zm00001eb022830	687
Zm00001eb022840	0
Zm00001eb022860	74
Zm00001eb022870	53
Zm00001eb022880	0
Zm00001eb022890	9
Zm00001eb022900	145
Zm00001eb022910	431
Zm00001eb022920	8
Zm00001eb022930	840
Zm00001eb022940	739
Zm00001eb022950	104
Zm00001eb022960	7
Zm00001eb022970	305
Zm00001eb022980	1584
Zm00001eb022990	4
Zm00001eb023000	0
Zm00001eb023010	1492
Zm00001eb023020	751
Zm00001eb023040	0
Zm00001eb023060	0
Zm00001eb023070	5270
Zm00001eb023080	1710
Zm00001eb023090	168
Zm00001eb023100	139
Zm00001eb023110	1001
Zm00001eb023120	407
Zm00001eb023130	35
Zm00001eb023140	904.4
Zm00001eb023150	27.6
Zm00001eb023160	554
Zm00001eb023170	266
Zm00001eb023180	0
Zm00001eb023200	0
Zm00001eb023210	203
Zm00001eb023220	40
Zm00001eb023230	61
Zm00001eb023240	433
Zm00001eb023250	258.27
Zm00001eb023260	6.73
Zm00001eb023270	3977
Zm00001eb023280	114
Zm00001eb023290	77
Zm00001eb023300	0
Zm00001eb023310	0
Zm00001eb023320	0
Zm00001eb023330	241
Zm00001eb023340	0
Zm00001eb023350	19
Zm00001eb023370	0
Zm00001eb023380	2.32
Zm00001eb023390	0
Zm00001eb023400	845.29
Zm00001eb023410	22
Zm00001eb023420	2076.64
Zm00001eb023430	1
Zm00001eb023450	3903
Zm00001eb023460	2842
Zm00001eb023470	0
Zm00001eb023480	0
Zm00001eb023490	122
Zm00001eb023500	137
Zm00001eb023510	143.41
Zm00001eb023520	228.59
Zm00001eb023530	92
Zm00001eb023540	939
Zm00001eb023560	0
Zm00001eb023570	272
Zm00001eb023590	141
Zm00001eb023600	369
Zm00001eb023610	0
Zm00001eb023620	463
Zm00001eb023630	0
Zm00001eb023640	0
Zm00001eb023650	63
Zm00001eb023660	1212
Zm00001eb023670	0
Zm00001eb023680	52
Zm00001eb023690	215
Zm00001eb023700	177
Zm00001eb023710	210
Zm00001eb023720	0
Zm00001eb023730	336
Zm00001eb023740	14
Zm00001eb023750	0
Zm00001eb023760	0
Zm00001eb023770	76.99
Zm00001eb023780	1368
Zm00001eb023790	0
Zm00001eb023800	0
Zm00001eb023810	1125
Zm00001eb023820	32741
Zm00001eb023830	297
Zm00001eb023840	45.91
Zm00001eb023850	3.09
Zm00001eb023860	1796
Zm00001eb023870	635
Zm00001eb023880	1279
Zm00001eb023890	373
Zm00001eb023900	0
Zm00001eb023910	1057
Zm00001eb023920	58
Zm00001eb023930	303
Zm00001eb023940	0
Zm00001eb023950	835
Zm00001eb023970	580
Zm00001eb023980	4
Zm00001eb023990	0
Zm00001eb024000	0
Zm00001eb024010	0
Zm00001eb024020	121
Zm00001eb024030	777.27
Zm00001eb024040	0
Zm00001eb024050	0
Zm00001eb024060	0
Zm00001eb024070	7
Zm00001eb024080	0
Zm00001eb024090	0
Zm00001eb024110	2
Zm00001eb024120	56
Zm00001eb024130	254
Zm00001eb024150	36
Zm00001eb024160	0
