gene_id	C_6_Tol
Zm00001eb012450	0
Zm00001eb012460	0
Zm00001eb012470	751
Zm00001eb012480	437
Zm00001eb012490	0
Zm00001eb012500	0
Zm00001eb012510	0
Zm00001eb012530	7
Zm00001eb012540	798
Zm00001eb012550	110
Zm00001eb012560	313
Zm00001eb012570	3
Zm00001eb012580	5776
Zm00001eb012590	503.3
Zm00001eb012600	1553
Zm00001eb012610	3373
Zm00001eb012620	0
Zm00001eb012630	0
Zm00001eb012640	0
Zm00001eb012650	573
Zm00001eb012660	301
Zm00001eb012670	1583
Zm00001eb012680	9
Zm00001eb012690	353
Zm00001eb012700	21
Zm00001eb012710	664
Zm00001eb012720	390
Zm00001eb012740	1
Zm00001eb012750	157
Zm00001eb012760	1201.35
Zm00001eb012770	748.68
Zm00001eb012780	177
Zm00001eb012790	976
Zm00001eb012800	181
Zm00001eb012820	9
Zm00001eb012830	22.29
Zm00001eb012840	17.71
Zm00001eb012850	9.87
Zm00001eb012860	3785.13
Zm00001eb012870	140
Zm00001eb012880	3284
Zm00001eb012890	1036
Zm00001eb012900	406
Zm00001eb012910	0
Zm00001eb012920	1067
Zm00001eb012930	280.54
Zm00001eb012940	0
Zm00001eb012950	484
Zm00001eb012960	45
Zm00001eb012970	3
Zm00001eb012980	482
Zm00001eb012990	0
Zm00001eb013000	283
Zm00001eb013010	0
Zm00001eb013020	141
Zm00001eb013030	124
Zm00001eb013040	139
Zm00001eb013060	41
Zm00001eb013070	0
Zm00001eb013080	14267
Zm00001eb013090	0
Zm00001eb013100	36
Zm00001eb013110	1074
Zm00001eb013120	704.46
Zm00001eb013130	352
Zm00001eb013140	185
Zm00001eb013150	119
Zm00001eb013170	1
Zm00001eb013180	1759
Zm00001eb013190	784
Zm00001eb013220	857
Zm00001eb013230	423
Zm00001eb013240	751
Zm00001eb013250	190
Zm00001eb013260	0
Zm00001eb013270	636
Zm00001eb013280	1.05
Zm00001eb013290	0
Zm00001eb013300	371
Zm00001eb013310	0
Zm00001eb013320	0
Zm00001eb013330	20
Zm00001eb013340	367
Zm00001eb013350	0
Zm00001eb013360	182
Zm00001eb013370	125
Zm00001eb013380	33
Zm00001eb013390	0
Zm00001eb013410	1
Zm00001eb013420	256
Zm00001eb013430	10041.56
Zm00001eb013440	419
Zm00001eb013450	237
Zm00001eb013460	753
Zm00001eb013470	0
Zm00001eb013480	21
Zm00001eb013490	4013
Zm00001eb013500	231
Zm00001eb013510	336
Zm00001eb013520	3619
Zm00001eb013540	37
Zm00001eb013550	303
Zm00001eb013560	0
Zm00001eb013580	0
Zm00001eb013590	99
Zm00001eb013600	134
Zm00001eb013610	746
Zm00001eb013620	223
Zm00001eb013630	0
Zm00001eb013640	528
Zm00001eb013650	435
Zm00001eb013660	268
Zm00001eb013670	0
Zm00001eb013680	14
Zm00001eb013690	114
Zm00001eb013700	131
Zm00001eb013710	534
Zm00001eb013720	74
Zm00001eb013730	192
Zm00001eb013740	103
Zm00001eb013750	8952
Zm00001eb013760	1057
Zm00001eb013770	0
Zm00001eb013780	292
Zm00001eb013800	398
Zm00001eb013810	1040
Zm00001eb013820	20
Zm00001eb013830	45
Zm00001eb013840	3806
Zm00001eb013850	437
Zm00001eb013860	265
Zm00001eb013870	238
Zm00001eb013880	216.14
Zm00001eb013890	260.86
Zm00001eb013900	1657
Zm00001eb013910	97
Zm00001eb013920	0
Zm00001eb013930	29
Zm00001eb013940	1196
Zm00001eb013950	304.64
Zm00001eb013970	180
Zm00001eb013980	728
Zm00001eb013990	6506.41
Zm00001eb014000	1199.59
Zm00001eb014010	0
Zm00001eb014020	25.72
Zm00001eb014030	2091.28
Zm00001eb014040	0
Zm00001eb014050	1785
Zm00001eb014060	0
Zm00001eb014070	0
Zm00001eb014080	4
Zm00001eb014090	165
Zm00001eb014100	0
Zm00001eb014110	414
Zm00001eb014120	485
Zm00001eb014130	457.18
Zm00001eb014140	0
Zm00001eb014150	40
Zm00001eb014160	724.01
Zm00001eb014170	0
Zm00001eb014180	79
Zm00001eb014190	67
Zm00001eb014210	81
Zm00001eb014220	0
Zm00001eb014230	0
Zm00001eb014240	260
Zm00001eb014250	208
Zm00001eb014260	6
Zm00001eb014280	0
Zm00001eb014290	0
Zm00001eb014320	0
Zm00001eb014350	1
Zm00001eb014370	0
Zm00001eb014390	0
Zm00001eb014420	0
Zm00001eb014430	0
Zm00001eb014440	0
Zm00001eb014450	93
Zm00001eb014460	283
Zm00001eb014470	530
Zm00001eb014490	427
Zm00001eb014500	288
Zm00001eb014510	0
Zm00001eb014520	17
Zm00001eb014530	0
Zm00001eb014540	3
Zm00001eb014550	120
Zm00001eb014560	51
Zm00001eb014570	34
Zm00001eb014580	65.9
Zm00001eb014590	4
Zm00001eb014600	598
Zm00001eb014610	0
Zm00001eb014620	0
Zm00001eb014630	295
Zm00001eb014640	2350
Zm00001eb014670	2
Zm00001eb014680	1.89
Zm00001eb014700	4.11
Zm00001eb014710	0
Zm00001eb014720	323
Zm00001eb014730	372
Zm00001eb014740	1171
Zm00001eb014750	342
Zm00001eb014760	3871
Zm00001eb014770	27
Zm00001eb014780	474
Zm00001eb014790	0
Zm00001eb014800	1
Zm00001eb014810	449
Zm00001eb014820	206
Zm00001eb014830	1078
Zm00001eb014840	0
Zm00001eb014850	676
Zm00001eb014860	4
Zm00001eb014870	319
Zm00001eb014890	2344
Zm00001eb014900	1499
Zm00001eb014920	0
Zm00001eb014930	39
Zm00001eb014940	0
Zm00001eb014950	121.48
Zm00001eb014960	356.52
Zm00001eb014970	285
Zm00001eb014980	291
Zm00001eb014990	4
Zm00001eb015000	100
Zm00001eb015010	5395
Zm00001eb015020	1
Zm00001eb015030	621
Zm00001eb015040	438.11
Zm00001eb015050	158
Zm00001eb015060	1619.61
Zm00001eb015070	439
Zm00001eb015080	0
Zm00001eb015090	568
Zm00001eb015100	50
Zm00001eb015110	30
Zm00001eb015120	133.77
Zm00001eb015130	74
Zm00001eb015140	47
Zm00001eb015150	607
Zm00001eb015160	12
Zm00001eb015170	423
Zm00001eb015190	175
Zm00001eb015200	8509
Zm00001eb015210	2681
Zm00001eb015220	109
Zm00001eb015230	652
Zm00001eb015240	867
Zm00001eb015250	137
Zm00001eb015260	481
Zm00001eb015270	263
Zm00001eb015290	1590
Zm00001eb015300	0
Zm00001eb015310	575
Zm00001eb015320	640
Zm00001eb015330	4024
Zm00001eb015340	655
Zm00001eb015350	1
Zm00001eb015360	0
Zm00001eb015370	0
Zm00001eb015380	505
Zm00001eb015390	673
Zm00001eb015400	328
Zm00001eb015410	0
Zm00001eb015420	790
Zm00001eb015430	61
Zm00001eb015440	3265
Zm00001eb015450	52
Zm00001eb015460	79
Zm00001eb015470	665
Zm00001eb015480	0
Zm00001eb015490	112
Zm00001eb015500	11
Zm00001eb015510	159
Zm00001eb015520	66
Zm00001eb015530	41
Zm00001eb015540	202
Zm00001eb015550	188
Zm00001eb015560	334
Zm00001eb015570	238.72
Zm00001eb015580	0
Zm00001eb015590	2.01
Zm00001eb015600	0
Zm00001eb015610	2
Zm00001eb015620	31991
Zm00001eb015630	4
Zm00001eb015640	0
Zm00001eb015650	0
Zm00001eb015660	3950.11
Zm00001eb015670	1
Zm00001eb015680	239
Zm00001eb015690	320
Zm00001eb015700	844
Zm00001eb015710	94
Zm00001eb015720	951
Zm00001eb015730	324
Zm00001eb015740	0.9
Zm00001eb015750	611
Zm00001eb015760	509
Zm00001eb015770	11
Zm00001eb015780	0
Zm00001eb015790	823
Zm00001eb015800	530
Zm00001eb015820	309
Zm00001eb015830	9.55
Zm00001eb015840	1284
Zm00001eb015850	5.75
Zm00001eb015860	69.25
Zm00001eb015870	0
Zm00001eb015880	761
Zm00001eb015890	1855
Zm00001eb015900	902
Zm00001eb015910	2588
Zm00001eb015920	965
Zm00001eb015930	1419
Zm00001eb015940	1053
Zm00001eb015950	341
Zm00001eb015960	1001
Zm00001eb015970	48
Zm00001eb015980	33
Zm00001eb015990	376
Zm00001eb016000	1415.68
Zm00001eb016020	1675
Zm00001eb016030	0
Zm00001eb016040	852
Zm00001eb016050	0
Zm00001eb016060	0
Zm00001eb016070	0.5
Zm00001eb016080	112.26
Zm00001eb016090	9.74
Zm00001eb016100	336
Zm00001eb016110	1650
Zm00001eb016120	552
Zm00001eb016130	0
Zm00001eb016140	23
Zm00001eb016150	0
Zm00001eb016160	1791
Zm00001eb016170	606
Zm00001eb016180	2202
Zm00001eb016190	216
Zm00001eb016200	792
Zm00001eb016210	0
Zm00001eb016220	0
Zm00001eb016230	748
Zm00001eb016240	1502
Zm00001eb016250	1275.71
Zm00001eb016260	0
Zm00001eb016270	3
Zm00001eb016280	2
Zm00001eb016290	1170.29
Zm00001eb016300	0
Zm00001eb016310	0
Zm00001eb016320	1019
Zm00001eb016330	548
Zm00001eb016340	0
Zm00001eb016350	195
Zm00001eb016360	0
Zm00001eb016370	380
Zm00001eb016390	185
Zm00001eb016400	49
Zm00001eb016410	0
Zm00001eb016420	163
Zm00001eb016430	0
Zm00001eb016440	885
Zm00001eb016450	1611
Zm00001eb016460	955
Zm00001eb016470	133
Zm00001eb016480	0
Zm00001eb016490	9
Zm00001eb016510	2
Zm00001eb016520	0
Zm00001eb016530	0
Zm00001eb016540	302
Zm00001eb016550	25
Zm00001eb016560	2490
Zm00001eb016570	733
Zm00001eb016580	6
Zm00001eb016590	78
Zm00001eb016600	528
Zm00001eb016610	0
Zm00001eb016620	201
Zm00001eb016630	0
Zm00001eb016640	371.3
Zm00001eb016650	77.7
Zm00001eb016660	249
Zm00001eb016670	1666
Zm00001eb016680	298
Zm00001eb016690	4
Zm00001eb016700	0
Zm00001eb016710	4.89
Zm00001eb016720	199.64
Zm00001eb016730	60.36
Zm00001eb016740	154
Zm00001eb016750	374
Zm00001eb016760	983
Zm00001eb016770	145
Zm00001eb016780	797
Zm00001eb016800	518
Zm00001eb016810	0
Zm00001eb016820	0
Zm00001eb016830	101
Zm00001eb016850	237
Zm00001eb016860	143.2
Zm00001eb016870	1.78
Zm00001eb016880	29.64
Zm00001eb016890	0
Zm00001eb016900	0
Zm00001eb016910	0
Zm00001eb016920	42.58
Zm00001eb016930	892
Zm00001eb016940	5134
Zm00001eb016950	0
Zm00001eb016960	366
Zm00001eb016970	2561
Zm00001eb016980	0
Zm00001eb016990	1922
Zm00001eb017000	1187
Zm00001eb017010	0
Zm00001eb017020	0
Zm00001eb017030	2089.7
Zm00001eb017040	95
Zm00001eb017050	447
Zm00001eb017060	187
Zm00001eb017070	476.98
Zm00001eb017080	275.02
Zm00001eb017100	36
Zm00001eb017110	3.3
Zm00001eb017120	2274
Zm00001eb017130	3206.36
Zm00001eb017140	625
Zm00001eb017150	140
Zm00001eb017160	0
Zm00001eb017170	23.94
Zm00001eb017180	533
Zm00001eb017190	0
Zm00001eb017200	215
Zm00001eb017210	508
Zm00001eb017220	2
Zm00001eb017230	602.56
Zm00001eb017240	7.44
Zm00001eb017260	153.96
Zm00001eb017270	64.04
Zm00001eb017280	207
Zm00001eb017290	9
Zm00001eb017310	1130.99
Zm00001eb017320	361
Zm00001eb017330	302
Zm00001eb017340	246
Zm00001eb017350	157
Zm00001eb017360	0
Zm00001eb017400	122
Zm00001eb017410	7
Zm00001eb017420	1
Zm00001eb017430	1100
Zm00001eb017440	0
Zm00001eb017450	6
Zm00001eb017460	1095
Zm00001eb017470	0
Zm00001eb017480	0
Zm00001eb017490	0
Zm00001eb017500	0
Zm00001eb017510	0
Zm00001eb017520	1352
Zm00001eb017530	1
Zm00001eb017540	0
Zm00001eb017550	27
Zm00001eb017560	309
Zm00001eb017570	0
Zm00001eb017580	0
Zm00001eb017590	0
Zm00001eb017600	1339
Zm00001eb017610	0
Zm00001eb017620	654
Zm00001eb017630	261
Zm00001eb017640	272
Zm00001eb017650	0
Zm00001eb017660	27.71
Zm00001eb017670	25
Zm00001eb017680	106
Zm00001eb017690	97
Zm00001eb017700	61
Zm00001eb017710	0
Zm00001eb017720	0
Zm00001eb017730	25
Zm00001eb017750	0
Zm00001eb017760	338
Zm00001eb017770	87
Zm00001eb017780	228
Zm00001eb017790	0
Zm00001eb017800	1001
Zm00001eb017810	358.98
Zm00001eb017820	0
Zm00001eb017830	164
Zm00001eb017840	0
Zm00001eb017850	677.26
Zm00001eb017860	235
Zm00001eb017870	4
Zm00001eb017880	2
Zm00001eb017900	0
Zm00001eb017910	373
Zm00001eb017920	827
Zm00001eb017930	1421
Zm00001eb017940	0
Zm00001eb017950	6.57
Zm00001eb017960	14.43
Zm00001eb017970	948
Zm00001eb017980	85.73
Zm00001eb017990	0
Zm00001eb018000	487
Zm00001eb018010	141
Zm00001eb018020	272.21
Zm00001eb018030	99.79
Zm00001eb018040	69
Zm00001eb018060	1
Zm00001eb018070	8
Zm00001eb018090	498
Zm00001eb018100	8
Zm00001eb018110	0
Zm00001eb018120	199
Zm00001eb018130	0
Zm00001eb018140	0
Zm00001eb018150	0
Zm00001eb018170	0
Zm00001eb018180	781.03
Zm00001eb018200	465.8
Zm00001eb018210	13.17
Zm00001eb018220	0
Zm00001eb018230	2
Zm00001eb018240	0
Zm00001eb018250	8.79
Zm00001eb018260	2.21
Zm00001eb018270	45
Zm00001eb018290	0
Zm00001eb018300	1780
Zm00001eb018320	521
Zm00001eb018330	0
Zm00001eb018340	0
Zm00001eb018350	1581
Zm00001eb018360	371
Zm00001eb018380	383
Zm00001eb018400	0
Zm00001eb018410	94
Zm00001eb018420	1
Zm00001eb018430	419
Zm00001eb018440	0
Zm00001eb018450	0
Zm00001eb018460	148
Zm00001eb018470	0
Zm00001eb018480	1
Zm00001eb018490	185
Zm00001eb018520	135
Zm00001eb018540	0
Zm00001eb018550	0
Zm00001eb018560	10
Zm00001eb018570	51
Zm00001eb018590	0
Zm00001eb018600	543
Zm00001eb018610	823
Zm00001eb018630	67.18
Zm00001eb018640	324.37
Zm00001eb018650	0
Zm00001eb018660	2122.44
Zm00001eb018670	129
Zm00001eb018680	0
Zm00001eb018690	2295
Zm00001eb018700	31
Zm00001eb018710	0
Zm00001eb018720	303
Zm00001eb018730	9
Zm00001eb018750	26
Zm00001eb018810	2045
Zm00001eb018820	0
Zm00001eb018830	1578
Zm00001eb018840	122
Zm00001eb018850	2470
Zm00001eb018860	378
Zm00001eb018870	96
Zm00001eb018880	0
Zm00001eb018890	1
Zm00001eb018900	1528
Zm00001eb018910	224
Zm00001eb018920	0
Zm00001eb018930	35.68
Zm00001eb018940	4.32
Zm00001eb018950	6
Zm00001eb018960	102
Zm00001eb018970	1975
Zm00001eb018980	3091
Zm00001eb018990	3096
Zm00001eb019000	1
Zm00001eb019010	0
Zm00001eb019020	0
Zm00001eb019030	22
Zm00001eb019040	5
Zm00001eb019050	925
Zm00001eb019060	7.94
Zm00001eb019070	17
Zm00001eb019080	11
Zm00001eb019090	223
Zm00001eb019100	0
Zm00001eb019110	0
Zm00001eb019120	0
Zm00001eb019130	32
Zm00001eb019140	273
Zm00001eb019160	496
Zm00001eb019170	1
Zm00001eb019180	0
Zm00001eb019190	0
Zm00001eb019200	0
Zm00001eb019210	1252.7
Zm00001eb019220	161.3
Zm00001eb019230	2035
Zm00001eb019240	271
Zm00001eb019250	172
Zm00001eb019260	3874
Zm00001eb019280	5
Zm00001eb019290	325
Zm00001eb019300	39
Zm00001eb019320	62
Zm00001eb019330	422
Zm00001eb019340	152
Zm00001eb019350	291
Zm00001eb019360	0
Zm00001eb019370	337
Zm00001eb019380	3
Zm00001eb019390	50
Zm00001eb019410	0
Zm00001eb019420	1459
Zm00001eb019440	62
Zm00001eb019450	0
Zm00001eb019460	1495
Zm00001eb019470	933
Zm00001eb019480	30
Zm00001eb019490	0
Zm00001eb019500	0
Zm00001eb019510	2146
Zm00001eb019520	453
Zm00001eb019530	2477
Zm00001eb019540	0
Zm00001eb019550	22
Zm00001eb019570	113
Zm00001eb019580	59
Zm00001eb019590	1428
Zm00001eb019600	5
Zm00001eb019610	0
Zm00001eb019620	8
Zm00001eb019630	249
Zm00001eb019640	85
Zm00001eb019650	121
Zm00001eb019660	0
Zm00001eb019680	70
Zm00001eb019690	0
Zm00001eb019700	268.62
Zm00001eb019710	38.38
Zm00001eb019720	162
Zm00001eb019730	1164
Zm00001eb019740	0
Zm00001eb019750	0
Zm00001eb019760	0
Zm00001eb019770	595
Zm00001eb019780	99
Zm00001eb019800	1185
Zm00001eb019810	0
Zm00001eb019820	0
Zm00001eb019830	1674
Zm00001eb019840	221
Zm00001eb019850	658
Zm00001eb019860	187.92
Zm00001eb019870	17.08
Zm00001eb019880	9
Zm00001eb019890	60
Zm00001eb019900	90
Zm00001eb019920	18
Zm00001eb019930	351
Zm00001eb019950	0
Zm00001eb019960	0
Zm00001eb019970	2.04
Zm00001eb019980	0
Zm00001eb019990	0
Zm00001eb020000	0
Zm00001eb020010	2
Zm00001eb020020	25
Zm00001eb020040	1360
Zm00001eb020050	11
Zm00001eb020060	14
Zm00001eb020070	95
Zm00001eb020080	2
Zm00001eb020090	59
Zm00001eb020100	71
Zm00001eb020110	4807
Zm00001eb020120	603
Zm00001eb020130	450
Zm00001eb020140	18
Zm00001eb020150	522
Zm00001eb020160	0
Zm00001eb020170	942
Zm00001eb020180	289
Zm00001eb020190	0
Zm00001eb020200	6843
Zm00001eb020210	0
Zm00001eb020220	0
Zm00001eb020230	0
Zm00001eb020240	0
Zm00001eb020250	298
Zm00001eb020260	616
Zm00001eb020270	0
Zm00001eb020280	512
Zm00001eb020300	22
Zm00001eb020310	0
Zm00001eb020320	67
Zm00001eb020330	1048
Zm00001eb020340	8210
Zm00001eb020350	151
Zm00001eb020360	81
Zm00001eb020370	1229
Zm00001eb020380	267
Zm00001eb020390	16
Zm00001eb020400	49
Zm00001eb020410	713
Zm00001eb020420	388
Zm00001eb020430	0
Zm00001eb020440	0
Zm00001eb020450	0
Zm00001eb020460	611
Zm00001eb020470	110
Zm00001eb020490	2
Zm00001eb020500	51
Zm00001eb020510	104.4
Zm00001eb020520	11.6
Zm00001eb020530	4
Zm00001eb020540	11
Zm00001eb020560	31
Zm00001eb020570	7
Zm00001eb020580	0
Zm00001eb020590	538
Zm00001eb020600	649
Zm00001eb020610	0
Zm00001eb020620	36
Zm00001eb020630	0
Zm00001eb020640	0
Zm00001eb020650	0
Zm00001eb020660	1155
Zm00001eb020670	0
Zm00001eb020680	1791
Zm00001eb020690	60
Zm00001eb020700	0
Zm00001eb020710	1060.22
Zm00001eb020720	331.7
Zm00001eb020730	5
Zm00001eb020740	78
Zm00001eb020750	0
Zm00001eb020770	0
Zm00001eb020780	218
Zm00001eb020790	91
Zm00001eb020800	28.02
Zm00001eb020810	0
Zm00001eb020820	0
Zm00001eb020830	26.03
Zm00001eb020840	0
Zm00001eb020850	257
Zm00001eb020860	1732
Zm00001eb020870	529
Zm00001eb020880	0
Zm00001eb020890	13
Zm00001eb020900	43
Zm00001eb020920	0
Zm00001eb020930	0
Zm00001eb020940	3
Zm00001eb020950	84
Zm00001eb020960	11
Zm00001eb020970	2894.54
Zm00001eb020980	16.46
Zm00001eb021000	0
Zm00001eb021010	297
Zm00001eb021020	3344
Zm00001eb021030	64
Zm00001eb021040	1364
Zm00001eb021050	24
Zm00001eb021060	0
Zm00001eb021070	549
Zm00001eb021080	0
Zm00001eb021090	3195
Zm00001eb021100	0
Zm00001eb021110	1
Zm00001eb021120	0
Zm00001eb021140	27
Zm00001eb021150	3.43
Zm00001eb021160	0
Zm00001eb021170	363
Zm00001eb021200	625
Zm00001eb021210	348.47
Zm00001eb021220	67
Zm00001eb021230	56
Zm00001eb021240	1790
Zm00001eb021260	603
Zm00001eb021270	193
Zm00001eb021280	0
Zm00001eb021290	12
Zm00001eb021300	639
Zm00001eb021310	994
Zm00001eb021320	1462
Zm00001eb021340	454.1
Zm00001eb021350	261
Zm00001eb021360	4
Zm00001eb021370	0
Zm00001eb021380	343
Zm00001eb021390	109
Zm00001eb021400	123.76
Zm00001eb021410	12.24
Zm00001eb021420	59
Zm00001eb021430	0
Zm00001eb021440	2
Zm00001eb021450	16
Zm00001eb021470	12
Zm00001eb021500	1
Zm00001eb021510	337
Zm00001eb021520	0
Zm00001eb021530	713
Zm00001eb021550	1713
Zm00001eb021570	0
Zm00001eb021580	1
Zm00001eb021590	22
Zm00001eb021600	14
Zm00001eb021610	0
Zm00001eb021620	12
Zm00001eb021630	25
Zm00001eb021640	28
Zm00001eb021650	355
Zm00001eb021660	0
Zm00001eb021670	2
Zm00001eb021690	4.53
Zm00001eb021700	4.47
Zm00001eb021710	269
Zm00001eb021720	648
Zm00001eb021750	17
Zm00001eb021760	1263
Zm00001eb021780	944
Zm00001eb021790	57
Zm00001eb021800	62
Zm00001eb021820	549
Zm00001eb021830	0
Zm00001eb021840	327
Zm00001eb021850	16.66
Zm00001eb021880	346
Zm00001eb021890	442
Zm00001eb021900	496
Zm00001eb021910	0
Zm00001eb021920	74
Zm00001eb021930	0
Zm00001eb021940	150
Zm00001eb021950	0
Zm00001eb021960	0
Zm00001eb021970	161.51
Zm00001eb021980	4.49
Zm00001eb021990	61
Zm00001eb022000	1374
Zm00001eb022010	2.19
Zm00001eb022020	0
Zm00001eb022040	229
Zm00001eb022050	738
Zm00001eb022060	0
Zm00001eb022070	9
Zm00001eb022080	1680
Zm00001eb022110	12
Zm00001eb022120	294
Zm00001eb022130	333
Zm00001eb022160	73
Zm00001eb022170	0
Zm00001eb022180	63
Zm00001eb022190	0
Zm00001eb022200	0
Zm00001eb022210	96.34
Zm00001eb022220	43.66
Zm00001eb022230	1674
Zm00001eb022240	346.66
Zm00001eb022250	38
Zm00001eb022260	0
Zm00001eb022270	0
Zm00001eb022280	428
Zm00001eb022290	0
Zm00001eb022300	0
Zm00001eb022310	2
Zm00001eb022320	0
Zm00001eb022330	190
Zm00001eb022340	0
Zm00001eb022350	0
Zm00001eb022360	16
Zm00001eb022380	349
Zm00001eb022390	19
Zm00001eb022400	1222
Zm00001eb022410	54
Zm00001eb022440	405
Zm00001eb022460	0
Zm00001eb022470	0
Zm00001eb022480	19.99
Zm00001eb022490	0
Zm00001eb022500	72
Zm00001eb022520	0
Zm00001eb022530	0
Zm00001eb022540	0
Zm00001eb022550	0
Zm00001eb022560	0
Zm00001eb022570	1707.01
Zm00001eb022580	40
Zm00001eb022610	0
Zm00001eb022630	299
Zm00001eb022640	1
Zm00001eb022650	378.65
Zm00001eb022660	85.35
Zm00001eb022670	1300
Zm00001eb022680	266
Zm00001eb022690	0
Zm00001eb022700	2
Zm00001eb022710	20245
Zm00001eb022720	98
Zm00001eb022730	358
Zm00001eb022740	1340
Zm00001eb022750	24
Zm00001eb022760	151
Zm00001eb022780	0
Zm00001eb022790	4
Zm00001eb022800	0
Zm00001eb022810	26
Zm00001eb022820	266
Zm00001eb022830	653
Zm00001eb022840	0
Zm00001eb022860	101
Zm00001eb022870	195
Zm00001eb022880	82.71
Zm00001eb022890	97
Zm00001eb022900	59
Zm00001eb022910	413
Zm00001eb022920	10
Zm00001eb022930	1003
Zm00001eb022940	1021
Zm00001eb022950	62
Zm00001eb022960	2
Zm00001eb022970	232
Zm00001eb022980	1096
Zm00001eb022990	0
Zm00001eb023000	0
Zm00001eb023010	942
Zm00001eb023020	246
Zm00001eb023040	0
Zm00001eb023060	0
Zm00001eb023070	5246
Zm00001eb023080	942
Zm00001eb023090	55
Zm00001eb023100	162
Zm00001eb023110	1130
Zm00001eb023120	389
Zm00001eb023130	35
Zm00001eb023140	824.45
Zm00001eb023150	48.55
Zm00001eb023160	409
Zm00001eb023170	189
Zm00001eb023180	2
Zm00001eb023200	0
Zm00001eb023210	145
Zm00001eb023220	18
Zm00001eb023230	58
Zm00001eb023240	213
Zm00001eb023250	155.54
Zm00001eb023260	2.46
Zm00001eb023270	4072
Zm00001eb023280	98
Zm00001eb023290	25
Zm00001eb023300	0
Zm00001eb023310	0
Zm00001eb023320	0
Zm00001eb023330	336.71
Zm00001eb023340	51.29
Zm00001eb023350	9
Zm00001eb023370	0
Zm00001eb023380	10.3
Zm00001eb023390	0
Zm00001eb023400	967.35
Zm00001eb023410	1
Zm00001eb023420	1411.63
Zm00001eb023430	0
Zm00001eb023450	3311
Zm00001eb023460	6462
Zm00001eb023470	0
Zm00001eb023480	3.15
Zm00001eb023490	99
Zm00001eb023500	146
Zm00001eb023510	134.27
Zm00001eb023520	85.73
Zm00001eb023530	37
Zm00001eb023540	253
Zm00001eb023560	0
Zm00001eb023570	388
Zm00001eb023590	289
Zm00001eb023600	427
Zm00001eb023610	0
Zm00001eb023620	307
Zm00001eb023630	0
Zm00001eb023640	0
Zm00001eb023650	72
Zm00001eb023660	1215
Zm00001eb023670	0
Zm00001eb023680	25
Zm00001eb023690	320
Zm00001eb023700	59
Zm00001eb023710	215.82
Zm00001eb023720	47.18
Zm00001eb023730	329
Zm00001eb023740	22
Zm00001eb023750	0
Zm00001eb023760	0
Zm00001eb023770	64.42
Zm00001eb023780	510
Zm00001eb023790	0
Zm00001eb023800	0
Zm00001eb023810	1236
Zm00001eb023820	11504
Zm00001eb023830	157
Zm00001eb023840	54
Zm00001eb023850	2
Zm00001eb023860	1238
Zm00001eb023870	685
Zm00001eb023880	923.99
Zm00001eb023890	347
Zm00001eb023900	0
Zm00001eb023910	1207
Zm00001eb023920	116
Zm00001eb023930	374
Zm00001eb023940	0
Zm00001eb023950	334
Zm00001eb023970	228
Zm00001eb023980	0
Zm00001eb023990	0
Zm00001eb024000	0
Zm00001eb024010	4
Zm00001eb024020	105
Zm00001eb024030	422.98
Zm00001eb024040	0
Zm00001eb024050	0
Zm00001eb024060	0
Zm00001eb024070	14
Zm00001eb024080	0
Zm00001eb024090	0
Zm00001eb024110	11
Zm00001eb024120	53
Zm00001eb024130	240
Zm00001eb024150	12
Zm00001eb024160	0
Zm00001eb024170	0
Zm00001eb024180	498
