ENSEMBL_GeneID	name_C_24_II	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb005460	2153	1376	2182	3396	3004	3717	2476	1891
Zm00001eb005470	0	0	0	0	2	2	0	0
Zm00001eb005480	3	0	8	0	4	0	3	0
Zm00001eb005490	4	0	13	0	4	0	1	0
Zm00001eb005500	581	560	322	232	190	744	405	573
Zm00001eb005510	14	57	13	59	5	75	17	84
Zm00001eb005530	867	1487	1215	2019	429	868	1140	1521
Zm00001eb005540	239	182	100	122	99	81	135	172
Zm00001eb005550	5657	3658	5208	3593	3578	3908	7115	4521
Zm00001eb005560	0	3	0	0	3	0	0	0
Zm00001eb005570	35	20	41	109	3	12	6	11
Zm00001eb005580	21	151	10	43	2	133	26	159
Zm00001eb005590	7	7	0	0	8	2	17	5
Zm00001eb005600	1007	567	344	382	670	366	712	629
Zm00001eb005610	0	0	0	1	0	1	0	4
Zm00001eb005630	1243	1242	926	1005	1218	1133	1073	1438
Zm00001eb005640	125	88	35	37	116	69	82	78
Zm00001eb005650	9	1	16	4	7	2	0	8
Zm00001eb005660	4270	4122	2345	2875	4177	3414	4375	4647
Zm00001eb005670	273	400	233	338	172	147	163	298
Zm00001eb005680	275	427	215	438	172	277	279	368
Zm00001eb005690	495	595	287	326	268	265	170	196
Zm00001eb005700	908	968	656	981	1599	1653	1001	939
Zm00001eb005710	811	971	636	1101	644	779	561	1006
Zm00001eb005740	35	4	15	10	32	1	10	9
Zm00001eb005760	155	136	99	126	81	39	175	98
Zm00001eb005770	492	373	336	414	201	112	338	325
Zm00001eb005780	77	92	77	68	48	96	77	73
Zm00001eb005800	1	1	12	1	22	1	4	4
Zm00001eb005810	84	61	31	40	38	17	61	66
Zm00001eb005820	1243	899	992	972	666	634	971	1072
Zm00001eb005830	68	21	14	9	29	15	12	13
Zm00001eb005840	1745	1184	963	841	1845	1028	2138	1374
Zm00001eb005850	612	508	398	720	102	372	434	309
Zm00001eb005860	516	338	414	267	608	308	501	369
Zm00001eb005870	0	4	0	3	0	1	0	0
Zm00001eb005890	110	113	60	87	45	68	65	92
Zm00001eb005900	309	247	214	219	119	184	250	226
Zm00001eb005920	957	1294	814	2035	457	1282	678	1278
Zm00001eb005930	4	0	2	0	9	4	4	8
Zm00001eb005940	0	0	0	0	0	0	0	0
Zm00001eb005950	2117	1668	1217	1610	1253	904	1650	1546
Zm00001eb005960	5798	5816	4264	5039	5537	5909	6524	7026
Zm00001eb005970	151	77	78	92	52	26	86	55
Zm00001eb005980	38	16	53	50	37	22	75	26
Zm00001eb005990	142	189	138	354	99	357	343	422
Zm00001eb006000	812	644	825	556	330	561	1643	1423
Zm00001eb006010	174	42	109	43	125	39	148	56
Zm00001eb006020	14454	10393	8767	13432	7655	6352	6369	7478
Zm00001eb006030	2	0	0	0	2	0	3	0
Zm00001eb006040	526	403	451	591	236	384	459	340
Zm00001eb006050	40	0	15	7	15	0	11	3
Zm00001eb006060	9	10	8	13	6	32	13	28
Zm00001eb006070	17	21	30	29	14	9	11	17
Zm00001eb006080	1179	1037	921	1264	531	694	940	1117
Zm00001eb006090	30	31	26	43	5	6	17	24
Zm00001eb006100	75	71	34	91	59	116	76	145
Zm00001eb006110	0	1	0	0	0	0	0	1
Zm00001eb006120	0	0	0	0	0	0	0	0
Zm00001eb006130	0	0	0	0	0	0	0	0
Zm00001eb006140	1121	891	1056	1293	893	952	1230	1199
Zm00001eb006150	733	442	370	274	715	288	793	522
Zm00001eb006160	160	104	128	55	22	37	63	68
Zm00001eb006170	13	8	5	10	12	16	11	5
Zm00001eb006180	1604	1209	1104	1858	502	1117	1515	1383
Zm00001eb006190	0	0	0	3	0	1	0	1
Zm00001eb006200	76	109	59	159	179	206	154	396
Zm00001eb006210	1380	1992	769	2764	2366	3764	3036	4183
Zm00001eb006240	0	0	0	0	0	0	0	0
Zm00001eb006260	1	0	8	17	0	0	7	2
Zm00001eb006270	1829	1859	1472	1750	1588	1233	1876	1952
Zm00001eb006280	12	0	6	0	4	0	2	0
Zm00001eb006290	5	3	2	3	1	0	0	5
Zm00001eb006300	1624	1332	1498	1530	2050	1474	1672	1457
Zm00001eb006310	31	18	258	509	1283	802	181	247
Zm00001eb006320	168	123	92	130	102	150	129	179
Zm00001eb006330	64	39	50	53	34	15	30	55
Zm00001eb006340	22	14	28	24	18	8	13	6
Zm00001eb006350	4799	2934	3679	3943	2434	3340	4052	2908
Zm00001eb006360	384	352	204	192	242	161	269	356
Zm00001eb006370	0	0	0	0	0	0	0	0
Zm00001eb006380	799	696	726	867	444	526	645	680
Zm00001eb006390	562	586	681	766	329	399	592	582
Zm00001eb006400	923	787	765	844	864	782	891	817
Zm00001eb006410	2717	2316	1998	3778	561	1649	1789	2131
Zm00001eb006420	188	483	404	1030	185	1170	321	676
Zm00001eb006430	2	3	8	10	6	9	4	3
Zm00001eb006440	455	248	862	627	385	654	670	398
Zm00001eb006450	781	615	434	453	454	337	421	340
Zm00001eb006460	0	0	0	0	0	0	0	0
Zm00001eb006470	986	778	1140	1120	592	488	663	779
Zm00001eb006480	144	436	40	282	64	142	37	223
Zm00001eb006490	0	508	1	245	0	282	0	702
Zm00001eb006510	1058	947	797	944	969	1215	1135	1351
Zm00001eb006520	84	78	136	165	44	45	62	102
Zm00001eb006530	4282	3562	1653	3217	1496	2286	2102	3358
Zm00001eb006540	931	855	679	767	748	753	790	1042
Zm00001eb006550	95	52	57	57	60	68	82	101
Zm00001eb006560	1182	913	895	952	993	984	1226	1359
Zm00001eb006570	1063	932	708	818	533	576	763	836
Zm00001eb006590	170	169	107	211	80	102	142	135
Zm00001eb006600	0	278	1	322	4	198	2	343
Zm00001eb006610	292	210	442	603	167	178	230	319
Zm00001eb006620	738	762	977	768	738	806	899	734
Zm00001eb006630	1	1	0	1	3	1	1	0
Zm00001eb006640	4	3	5	0	0	3	0	2
Zm00001eb006650	3	0	1	0	1	0	2	0
Zm00001eb006660	419	472	278	803	388	621	352	467
Zm00001eb006670	26	15	27	55	13	7	19	31
Zm00001eb006680	767	698	368	424	145	106	489	327
Zm00001eb006690	807	1157	774	505	523	655	929	827
Zm00001eb006700	0	0	0	1	0	1	2	3
Zm00001eb006710	2	0	2	0	0	0	2	0
Zm00001eb006720	219	324	289	386	251	585	359	371
Zm00001eb006730	1	7	1	14	4	9	4	7
Zm00001eb006740	0	0	1	0	0	0	0	0
Zm00001eb006760	211	54	148	77	165	112	280	85
Zm00001eb006770	3278	2827	1716	2949	1513	1614	2564	2907
Zm00001eb006780	0	5	2	0	0	9	1	4
Zm00001eb006790	0	0	0	0	0	0	2	0
Zm00001eb006800	7	0	6	0	2	0	5	0
Zm00001eb006830	357	139	217	103	211	101	93	105
Zm00001eb006840	0	63	0	99	0	14	0	34
Zm00001eb006850	674	422	485	428	357	368	608	545
Zm00001eb006860	470	444	176	345	360	284	406	552
Zm00001eb006870	1058	1427	907	1496	953	1211	1226	1756
Zm00001eb006880	1119	1726	770	1393	797	1641	944	1754
Zm00001eb006890	62	334	41	421	18	155	39	332
Zm00001eb006900	0	65	0	57	2	57	0	82
Zm00001eb006910	992	442	576	532	719	457	815	515
Zm00001eb006920	1543	1264	929	1062	1323	1312	1475	1671
Zm00001eb006930	261	166	270	248	332	138	254	169
Zm00001eb006940	35	201	35	211	13	87	27	139
Zm00001eb006950	3	0	0	0	1	0	0	1
Zm00001eb006960	2	0	4	0	0	0	0	0
Zm00001eb006970	0	0	0	0	0	0	1	2
Zm00001eb006990	0	0	0	0	0	0	0	0
Zm00001eb007000	248	356	227	244	116	277	238	253
Zm00001eb007010	575	508	418	482	730	495	706	674
Zm00001eb007020	0	3	0	0	2	0	0	0
Zm00001eb007030	711	590	678	706	847	820	825	1010
Zm00001eb007040	1	0	1	0	0	0	3	0
Zm00001eb007050	1939	1561	1550	1708	1467	1390	1786	2005
Zm00001eb007060	77	63	97	116	114	79	79	110
Zm00001eb007070	713	500	321	235	153	136	243	230
Zm00001eb007080	15	3	4	6	3	3	9	9
Zm00001eb007090	4181	3284	2291	2852	3547	3359	3204	3787
Zm00001eb007100	2	151	0	73	0	23	0	41
Zm00001eb007110	0	3	0	12	0	0	0	1
Zm00001eb007120	2	0	4	0	2	0	0	3
Zm00001eb007130	772	943	413	615	643	595	520	894
Zm00001eb007140	3184	2194	1296	1284	1191	988	1690	2029
Zm00001eb007150	816	314	484	350	695	276	681	335
Zm00001eb007160	0	0	0	0	0	0	0	0
Zm00001eb007170	1256	1360	977	921	1158	1430	1168	1151
Zm00001eb007180	699	711	623	659	523	651	805	1225
Zm00001eb007190	131	84	92	110	48	70	62	74
Zm00001eb007200	36	33	19	42	18	30	29	65
Zm00001eb007220	515	472	520	529	488	389	509	541
Zm00001eb007230	44	17	50	23	14	18	46	17
Zm00001eb007240	681	521	344	418	475	390	605	621
Zm00001eb007250	1123	1247	804	1472	841	1630	1920	2442
Zm00001eb007270	364	338	263	414	297	236	583	230
Zm00001eb007280	140	210	44	156	52	118	74	209
Zm00001eb007290	0	0	0	0	0	0	0	0
Zm00001eb007300	0	0	0	0	0	0	0	0
Zm00001eb007310	365	303	441	354	315	244	343	310
Zm00001eb007320	3448	2619	2863	3006	3238	2158	4166	2287
Zm00001eb007330	0	0	1	0	0	0	0	0
Zm00001eb007340	0	0	0	0	0	0	0	0
Zm00001eb007350	0	0	0	0	0	0	0	0
Zm00001eb007360	0	0	0	0	0	0	0	0
Zm00001eb007370	0	0	0	0	0	0	0	0
Zm00001eb007380	0	0	0	0	0	0	0	0
Zm00001eb007390	0	0	0	0	0	0	0	0
Zm00001eb007400	0	0	0	0	0	0	0	0
Zm00001eb007410	0	0	0	0	0	0	0	0
Zm00001eb007420	0	0	0	0	0	0	0	0
Zm00001eb007430	0	0	0	0	0	0	0	0
Zm00001eb007440	308	388	232	311	230	233	258	295
Zm00001eb007450	0	0	0	0	0	0	0	0
Zm00001eb007460	0	1	0	9	0	7	0	17
Zm00001eb007470	238	315	380	568	266	345	227	369
Zm00001eb007490	0	0	0	0	0	0	0	0
Zm00001eb007500	5	7	4	1	0	6	2	4
Zm00001eb007510	1617	1577	1191	1513	1483	2457	2511	2691
Zm00001eb007540	0	74	1	98	0	104	0	108
Zm00001eb007550	0	296	0	377	3	167	0	298
Zm00001eb007560	0	0	0	0	0	0	0	0
Zm00001eb007570	500	332	479	502	274	213	395	301
Zm00001eb007580	22	75	33	91	17	52	19	33
Zm00001eb007590	303	573	110	479	292	454	271	639
Zm00001eb007600	1040	613	825	884	1125	783	1119	973
Zm00001eb007610	44	26	89	93	30	50	46	57
Zm00001eb007630	3	8	0	7	1	0	1	1
Zm00001eb007640	21	86	17	76	4	36	23	37
Zm00001eb007650	1364	2440	2006	3265	1137	3794	2377	4855
Zm00001eb007670	742	980	893	1450	870	753	1717	1632
Zm00001eb007680	2158	1460	1325	1239	1862	1050	2109	2049
Zm00001eb007690	311	363	206	261	202	270	224	321
Zm00001eb007700	337	223	239	188	201	141	277	312
Zm00001eb007720	0	0	1	0	0	0	1	1
Zm00001eb007730	6578	6125	4464	4398	5622	6763	8171	7934
Zm00001eb007740	140	99	156	65	16	7	104	4
Zm00001eb007750	244	178	151	148	169	171	149	236
Zm00001eb007760	165	162	158	234	142	99	146	201
Zm00001eb007770	13	11	13	12	10	12	17	20
Zm00001eb007780	750	625	605	787	977	825	901	1077
Zm00001eb007790	7	13	2	0	4	4	2	4
Zm00001eb007800	770	381	566	497	511	350	577	421
Zm00001eb007810	679	725	584	598	669	593	838	826
Zm00001eb007820	593	474	398	342	381	312	446	411
Zm00001eb007830	1224	767	547	341	349	261	680	581
Zm00001eb007840	2	2	1	1	0	0	4	1
Zm00001eb007850	45	0	39	0	31	1	41	0
Zm00001eb007860	9213	7194	4752	4834	8343	6941	8396	8274
Zm00001eb007870	156	93	246	158	94	57	110	94
Zm00001eb007880	0	15	3	13	12	6	2	12
Zm00001eb007890	0	0	0	0	0	0	0	0
Zm00001eb007900	178	101	106	73	213	90	343	235
Zm00001eb007910	0	0	1	0	2	0	2	0
Zm00001eb007920	259	249	229	251	111	238	199	280
Zm00001eb007930	468	156	306	145	373	102	368	180
Zm00001eb007940	15	0	16	0	9	5	20	5
Zm00001eb007950	18	29	20	44	18	63	33	102
Zm00001eb007960	497	374	349	328	450	394	507	480
Zm00001eb007970	5	0	1	0	1	1	1	0
Zm00001eb007990	28	23	3	14	16	21	18	22
Zm00001eb008000	0	1	0	2	0	2	0	1
Zm00001eb008010	312	346	241	708	327	330	273	453
Zm00001eb008030	157	0	182	0	44	0	54	0
Zm00001eb008040	528	1	574	0	187	2	238	6
Zm00001eb008050	0	0	0	0	0	0	4	0
Zm00001eb008060	3415	2705	1974	2340	2720	2223	2786	3077
Zm00001eb008070	225	194	319	268	16	58	61	86
Zm00001eb008080	503	1969	732	3849	218	2744	308	3093
Zm00001eb008090	349	400	384	622	253	301	352	440
Zm00001eb008100	763	482	452	290	567	291	355	313
Zm00001eb008130	291	229	179	154	176	151	170	234
Zm00001eb008140	1330	1143	942	1108	1125	1050	973	1039
Zm00001eb008150	250	217	170	223	193	184	287	381
Zm00001eb008160	466	575	246	466	380	712	275	481
Zm00001eb008170	1126	1701	783	2175	868	1390	989	1905
Zm00001eb008180	5	118	0	125	0	33	11	144
Zm00001eb008190	0	0	0	0	0	0	0	0
Zm00001eb008200	783	797	1095	1247	507	1366	817	790
Zm00001eb008210	0	4	0	1	0	3	0	10
Zm00001eb008220	2	17	1	11	1	9	1	12
Zm00001eb008240	76	48	60	62	55	36	47	62
Zm00001eb008250	20	12	10	16	3	0	5	3
Zm00001eb008260	0	0	0	0	0	0	0	0
Zm00001eb008270	71	168	38	149	30	202	58	229
Zm00001eb008280	3	0	0	1	0	0	0	0
Zm00001eb008290	162	234	68	207	90	356	139	337
Zm00001eb008300	0	1	0	1	1	0	0	0
Zm00001eb008310	1102	871	727	760	920	749	936	1003
Zm00001eb008320	0	0	0	0	0	0	0	0
Zm00001eb008330	14	3	8	3	6	1	5	7
Zm00001eb008340	3371	3665	2382	3484	2760	3347	3039	4220
Zm00001eb008350	0	0	0	0	0	0	0	0
Zm00001eb008360	2855	3663	1117	606	3773	1883	1752	1237
Zm00001eb008370	991	1693	819	1563	597	1145	705	1479
Zm00001eb008380	93	74	26	21	128	70	63	60
Zm00001eb008400	5206	3856	2914	2275	5189	3702	5502	4641
Zm00001eb008410	292	0	143	0	163	0	220	5
Zm00001eb008420	32	16	27	10	29	3	29	5
Zm00001eb008430	70	56	59	63	60	64	38	52
Zm00001eb008440	3172	4568	3301	5261	2429	3484	3168	4297
Zm00001eb008450	856	812	694	744	702	907	1109	1255
Zm00001eb008460	2483	2368	1981	2346	1956	1941	2740	2768
Zm00001eb008470	561	400	390	594	330	302	445	438
Zm00001eb008480	1550	1405	1230	1346	1442	1331	1701	1493
Zm00001eb008490	3482	1199	3064	1192	2561	1128	3409	1507
Zm00001eb008500	272	172	103	51	140	79	143	149
Zm00001eb008510	0	0	0	0	5	1	2	1
Zm00001eb008520	583	510	316	346	515	399	671	698
Zm00001eb008530	89	371	77	792	27	272	39	364
Zm00001eb008540	0	0	0	0	0	0	0	0
Zm00001eb008550	9336	8567	6410	7309	9886	8598	10593	10831
Zm00001eb008560	47	4	23	7	67	15	47	7
Zm00001eb008570	1594	1164	1834	1441	1371	1278	1332	1899
Zm00001eb008580	83	93	36	75	98	123	72	142
Zm00001eb008590	217	208	101	152	89	151	152	310
Zm00001eb008600	0	0	0	0	0	0	0	0
Zm00001eb008610	7371	6474	5547	5633	6785	6715	7780	8004
Zm00001eb008620	1930	876	1253	1063	925	438	965	790
Zm00001eb008630	1705	756	689	459	930	457	992	1008
Zm00001eb008640	526	470	402	496	289	361	384	465
Zm00001eb008650	1177	1065	1335	1388	911	1012	1137	1653
Zm00001eb008660	1562	1434	1828	2182	1873	2200	2295	2192
Zm00001eb008670	0	0	0	0	0	0	0	0
Zm00001eb008680	17	16	21	18	20	11	27	8
Zm00001eb008690	0	11	0	1	1	11	2	7
Zm00001eb008700	5972	6311	3525	5171	5319	5384	5892	6537
Zm00001eb008710	537	320	290	256	235	355	324	371
Zm00001eb008720	504	334	251	272	353	220	390	336
Zm00001eb008730	169	85	118	77	72	47	72	61
Zm00001eb008740	53	47	27	33	39	19	20	30
Zm00001eb008750	94	29	57	37	72	35	60	75
Zm00001eb008770	286	178	321	367	119	104	239	153
Zm00001eb008780	913	960	1048	1088	838	953	891	1566
Zm00001eb008790	424	261	315	252	217	105	471	198
Zm00001eb008800	311	258	101	153	161	86	188	261
Zm00001eb008810	761	698	711	1522	367	1280	962	1074
Zm00001eb008820	0	0	0	0	0	0	0	0
Zm00001eb008830	947	507	1133	884	449	257	1484	378
Zm00001eb008850	79	75	77	81	49	32	53	70
Zm00001eb008860	0	0	0	0	0	0	0	1
Zm00001eb008870	0	2	1	7	1	10	0	9
Zm00001eb008880	113	86	152	145	56	59	93	110
Zm00001eb008890	424	394	211	306	300	240	339	494
Zm00001eb008900	948	559	504	375	816	536	837	730
Zm00001eb008910	1879	1110	833	890	843	560	595	579
Zm00001eb008920	1467	697	2892	1937	548	516	1177	400
Zm00001eb008930	1336	561	615	320	700	295	677	400
Zm00001eb008940	0	0	0	0	0	0	0	0
Zm00001eb008950	377	297	393	374	352	357	362	513
Zm00001eb008960	3	33	0	19	0	25	0	17
Zm00001eb008970	2	0	10	0	3	0	2	0
Zm00001eb008980	374	230	328	143	530	390	539	395
Zm00001eb008990	3	23	1	20	1	3	0	8
Zm00001eb009000	0	0	0	0	0	0	0	0
Zm00001eb009010	298	51	159	52	206	14	170	25
Zm00001eb009020	6	4	6	10	6	1	3	5
Zm00001eb009030	0	0	0	5	0	0	0	3
Zm00001eb009040	0	37	0	73	0	41	0	50
Zm00001eb009050	8	227	2	165	2	88	6	139
Zm00001eb009060	250	152	233	174	113	86	181	124
Zm00001eb009070	787	742	654	770	586	530	761	782
Zm00001eb009080	70	23	26	23	72	73	37	22
Zm00001eb009090	1236	1052	994	1080	662	1208	1295	1035
Zm00001eb009100	1990	1435	1307	1448	1130	1111	1472	1538
Zm00001eb009110	3359	2699	2266	2169	2056	1815	2579	3248
Zm00001eb009120	116	23	53	47	28	22	70	77
Zm00001eb009130	186	157	119	221	101	83	84	136
Zm00001eb009140	1160	941	809	1033	821	923	1076	1109
Zm00001eb009150	605	357	405	417	186	437	208	373
Zm00001eb009160	1266	1581	2490	3271	1145	1466	1208	1575
Zm00001eb009170	349	218	272	240	189	168	204	216
Zm00001eb009210	0	0	0	0	0	0	0	0
Zm00001eb009230	0	0	0	0	0	0	2	0
Zm00001eb009240	338	355	263	343	250	220	176	265
Zm00001eb009250	132	324	109	416	106	419	171	284
Zm00001eb009260	19	4	27	5	31	3	28	4
Zm00001eb009270	27	0	25	15	21	9	36	14
Zm00001eb009280	0	0	0	0	0	0	0	0
Zm00001eb009290	24	28	30	39	10	12	32	32
Zm00001eb009300	0	0	1	0	1	0	1	0
Zm00001eb009310	3457	1818	2043	1864	3075	1583	3607	2293
Zm00001eb009320	422	237	428	252	398	235	280	208
Zm00001eb009340	372	206	662	584	542	196	276	111
Zm00001eb009360	1315	926	847	1146	1061	1010	1101	1035
Zm00001eb009370	362	328	362	351	255	267	303	318
Zm00001eb009380	143	77	40	60	97	92	188	152
Zm00001eb009390	0	0	0	0	0	0	0	0
Zm00001eb009400	3	11	7	4	14	3	16	29
Zm00001eb009410	0	0	1	0	2	0	0	0
Zm00001eb009420	0	0	1	0	0	0	0	0
Zm00001eb009430	467	665	316	425	501	410	441	701
Zm00001eb009460	8	5	13	5	13	1	5	3
Zm00001eb009470	0	0	0	0	0	0	0	0
Zm00001eb009480	495	911	627	933	423	641	459	707
Zm00001eb009490	222	127	119	101	188	97	205	161
Zm00001eb009500	444	312	311	278	241	199	275	215
Zm00001eb009510	1677	1994	1134	1131	742	1144	1230	1276
Zm00001eb009520	0	0	0	0	1	0	0	0
Zm00001eb009530	0	0	0	0	0	0	0	0
Zm00001eb009540	704	284	681	326	741	467	385	269
Zm00001eb009550	595	639	363	468	425	541	568	1131
Zm00001eb009560	0	0	0	0	0	0	0	0
Zm00001eb009570	21	57	41	53	78	132	34	54
Zm00001eb009580	644	385	355	348	299	123	354	276
Zm00001eb009590	1	12	0	5	0	8	2	10
Zm00001eb009600	162	157	97	217	36	63	44	129
Zm00001eb009610	25	16	32	14	5	8	12	16
Zm00001eb009620	0	0	1	0	0	0	0	0
Zm00001eb009630	34	13	9	35	2	13	6	12
Zm00001eb009640	608	299	639	473	399	289	587	389
Zm00001eb009650	3	0	0	0	0	0	0	0
Zm00001eb009660	474	439	412	630	133	326	352	370
Zm00001eb009670	4	41	0	25	3	17	0	36
Zm00001eb009690	10	52	13	57	1	30	13	31
Zm00001eb009700	0	9	0	11	0	14	0	9
Zm00001eb009710	0	15	0	24	0	33	2	21
Zm00001eb009730	285	342	231	492	233	620	498	730
Zm00001eb009750	0	0	0	0	0	0	0	0
Zm00001eb009760	0	0	0	0	0	0	0	0
Zm00001eb009770	211	255	168	310	136	293	183	284
Zm00001eb009780	231	165	403	332	156	117	196	165
Zm00001eb009800	5	35	12	33	5	9	3	25
Zm00001eb009810	4865	4016	3767	3804	2574	3034	4370	4542
Zm00001eb009820	0	0	0	0	0	0	0	0
Zm00001eb009830	0	0	0	0	0	0	0	0
Zm00001eb009840	36	0	24	0	49	0	40	0
Zm00001eb009850	6	16	2	29	1	12	2	7
Zm00001eb009860	0	0	0	0	0	0	0	0
Zm00001eb009870	393	202	195	117	204	81	166	121
Zm00001eb009880	1752	1867	1723	1904	1412	1450	1944	2014
Zm00001eb009890	832	986	1043	1075	720	1036	844	1232
Zm00001eb009900	3107	4009	1732	2334	3193	3879	3508	4681
Zm00001eb009910	10754	10622	5922	9565	7930	8439	10087	9522
Zm00001eb009920	6873	5610	3576	3246	6524	5163	7564	6772
Zm00001eb009930	1	2	0	0	0	0	1	2
Zm00001eb009940	168	233	40	441	2	101	34	97
Zm00001eb009950	41	16	17	14	6	14	25	23
Zm00001eb009960	554	473	404	497	456	312	597	535
Zm00001eb009970	0	0	0	0	0	0	0	0
Zm00001eb009980	888	850	622	962	599	771	864	983
Zm00001eb009990	164	143	162	209	82	66	108	96
Zm00001eb010000	0	0	0	0	0	0	0	0
Zm00001eb010010	1	2	0	0	0	1	2	9
Zm00001eb010020	820	705	521	440	540	476	786	836
Zm00001eb010030	7182	5807	5411	6266	4651	5237	6536	6977
Zm00001eb010040	2041	1478	1237	1289	1976	1259	2234	1448
Zm00001eb010050	184	203	186	178	189	239	154	143
Zm00001eb010060	88	88	40	26	14	9	18	12
Zm00001eb010070	2036	1040	1341	1415	837	1638	1050	751
Zm00001eb010080	45	16	16	41	16	51	12	13
Zm00001eb010090	1	3	3	5	0	3	2	7
Zm00001eb010100	156	51	56	53	104	46	125	84
Zm00001eb010110	145	432	97	462	134	306	110	312
Zm00001eb010130	656	305	501	204	146	55	483	593
Zm00001eb010140	1493	965	965	798	723	612	1179	877
Zm00001eb010150	2233	1791	1745	1810	1607	1518	1655	2041
Zm00001eb010160	671	732	877	924	452	862	867	839
Zm00001eb010170	11	18	11	19	4	13	11	14
Zm00001eb010180	14	1	8	17	24	9	11	8
Zm00001eb010190	695	559	583	649	572	549	604	790
Zm00001eb010200	1798	1106	964	621	1616	665	1194	865
Zm00001eb010210	40	65	33	66	18	21	6	43
Zm00001eb010220	0	0	0	0	0	0	0	0
Zm00001eb010230	4342	4371	3185	3457	3103	2835	3701	3709
Zm00001eb010240	445	307	191	187	299	321	308	386
Zm00001eb010250	17	0	5	0	7	0	11	0
Zm00001eb010260	0	0	0	0	0	0	0	0
Zm00001eb010270	0	0	0	0	0	0	0	0
Zm00001eb010280	1467	1112	1066	1168	1202	944	1445	1241
Zm00001eb010290	2	35	2	26	3	10	1	22
Zm00001eb010300	4695	4169	2647	2854	5619	4153	5161	4953
Zm00001eb010310	563	510	484	475	456	566	476	550
Zm00001eb010320	2616	1750	2656	3193	1473	2017	2143	1528
Zm00001eb010330	122	153	177	164	148	161	153	229
Zm00001eb010340	336	340	421	262	322	325	683	517
Zm00001eb010350	0	0	0	0	0	0	1	0
Zm00001eb010360	1916	1277	812	1095	934	1288	1017	1406
Zm00001eb010370	2019	2266	1436	2346	1178	2010	2190	2259
Zm00001eb010380	25	0	39	0	11	0	16	1
Zm00001eb010390	3	5	2	4	3	3	2	1
Zm00001eb010400	5168	4796	3653	4460	4864	5391	5320	5688
Zm00001eb010410	550	261	424	288	270	219	393	273
Zm00001eb010420	1517	867	400	452	264	198	673	305
Zm00001eb010440	867	1335	1120	1955	467	1543	793	1267
Zm00001eb010450	826	620	545	762	519	437	415	524
Zm00001eb010460	109	177	100	224	72	111	77	196
Zm00001eb010470	4	4	2	12	1	4	7	19
Zm00001eb010480	77	85	118	146	64	93	105	192
Zm00001eb010490	26	90	26	47	10	40	16	34
Zm00001eb010500	1728	1084	1982	2125	1216	2224	1557	1469
Zm00001eb010530	113	244	41	88	37	27	10	22
Zm00001eb010540	240	105	205	97	339	164	149	110
Zm00001eb010550	617	281	323	467	380	250	396	392
Zm00001eb010560	5051	5349	3479	5096	2967	4964	4293	5452
Zm00001eb010570	46	27	29	52	13	69	47	35
Zm00001eb010590	975	648	612	414	359	329	507	405
Zm00001eb010600	100	88	64	105	59	68	85	78
Zm00001eb010610	250	273	205	315	279	421	379	468
Zm00001eb010620	1135	1042	1187	1341	1529	1661	1334	1517
Zm00001eb010630	0	0	0	0	0	0	0	0
Zm00001eb010640	159	159	321	368	124	86	349	251
Zm00001eb010650	56	44	53	66	55	23	36	46
Zm00001eb010660	688	251	309	220	364	150	321	250
Zm00001eb010680	332	251	213	243	266	188	228	289
Zm00001eb010690	1257	1039	758	883	1171	906	1087	1132
Zm00001eb010700	2839	2707	1561	1428	3061	2583	3227	3050
Zm00001eb010710	445	369	280	282	491	379	409	483
Zm00001eb010720	7	116	6	76	3	58	0	117
Zm00001eb010730	2344	3401	1861	2613	985	2036	2248	2240
Zm00001eb010740	2044	1915	1151	1694	1053	1189	1559	1708
Zm00001eb010750	0	0	1	6	1	5	3	2
Zm00001eb010760	0	1	0	0	0	0	1	0
Zm00001eb010770	3	6	1	1	0	0	0	0
Zm00001eb010780	29	0	14	0	30	1	27	0
Zm00001eb010790	11545	10481	9971	10633	10647	10421	12337	11679
Zm00001eb010800	0	1	1	4	0	9	0	5
Zm00001eb010810	5499	4514	5661	4332	4739	4388	5704	6935
Zm00001eb010820	106	169	189	189	121	163	142	173
Zm00001eb010830	219	196	170	186	71	94	505	438
Zm00001eb010840	0	0	0	0	0	0	0	0
Zm00001eb010850	0	0	0	1	0	0	0	4
Zm00001eb010860	367	400	335	546	374	351	387	484
Zm00001eb010870	18	23	28	20	26	21	35	34
Zm00001eb010890	11	12	12	19	2	10	18	5
Zm00001eb010900	519	692	493	658	385	504	430	802
Zm00001eb010910	135	80	128	160	62	60	193	145
Zm00001eb010940	0	0	0	0	0	0	0	0
Zm00001eb010950	831	1037	926	1234	587	851	810	976
Zm00001eb010960	641	663	678	944	503	928	681	605
Zm00001eb010980	764	802	350	419	647	681	720	905
Zm00001eb010990	1067	691	526	435	1037	510	790	868
Zm00001eb011000	1837	1578	1489	2301	2100	2056	3295	2227
Zm00001eb011010	5756	5430	4272	5033	4838	4487	5429	6567
Zm00001eb011020	4260	5770	4072	5815	3978	7157	4703	6917
Zm00001eb011030	12	0	1	6	13	0	0	0
Zm00001eb011040	893	291	1024	341	755	313	876	290
Zm00001eb011050	5286	4676	7344	5771	5787	3181	8092	4830
Zm00001eb011060	91	344	75	331	55	117	55	228
Zm00001eb011070	138	155	152	112	94	111	159	212
